STMN1,SOX4,TGFBI,TSPAN7,S100A13,LYN,SMARCD1,SSBP2,JADE3,CTSG,NPY,PF4,NAALADL1,SPP1,IRX5,DNTT,ZNF423,TRAF3IP2,ABCC6,ADA,LPAR6,SEMA4C,target
9.68806,12.2504,4.58389,4.38442,7.75657,9.44842,7.16095,10.519,7.82547,5.84485,7.4471,5.21422,4.11357,3.79636,4.71772,12.7999,7.8934,10.2003,4.15869,11.1294,11.19,5.3189,1
10.0993,12.2238,5.09725,10.1582,7.98595,8.30368,8.0767,11.2059,7.62072,5.82395,11.1877,4.77529,4.52239,4.84525,4.50809,13.623,9.73313,10.4134,3.6092,11.6461,9.86823,6.0365,1
7.23938,9.85695,11.7135,3.90526,6.58911,11.0343,6.69835,7.94001,4.07517,5.94066,4.59511,10.6016,5.73872,3.59331,3.76775,5.1326,3.88646,7.52683,4.13155,8.80193,10.2365,7.3568,0
8.93483598973936,11.3326393796649,6.37404998862856,6.49239274804534,8.14462669117468,7.82785856898012,7.76153158458843,8.83899171420157,4.84965068076077,7.0825441630554,9.80712261970986,7.42147564733694,5.58643391698834,4.91636793306306,5.80984127765394,9.45322578631059,6.6130726120484,9.13546344966677,6.50292753623148,8.97290517167809,7.58932784108132,6.93936130278749,1
10.1097,12.3268,5.69602,4.42868,9.37249,7.58019,7.8127,11.644,8.38847,5.88831,10.1252,6.42449,4.41108,4.9502,4.03168,13.5585,9.21049,10.8613,4.26204,11.0246,11.5731,6.31073,1
9.82556,8.9223,7.59897,3.69251,7.45797,11.1749,8.33165,9.22423,6.33623,5.97407,4.61562,7.34726,4.77735,3.98623,4.66677,4.57211,3.41896,7.23571,4.25906,9.67163,6.15705,6.21414,1
11.7222,12.4837,5.70335,9.32832,6.79431,6.00025,8.25603,9.09339,5.63002,5.49461,5.1326,4.90509,4.97528,5.00149,6.60036,11.001,3.91467,9.24133,4.46143,10.9486,11.2475,6.12239,1
6.21073,5.54029,9.9355,4.37548,5.46748,10.6932,6.6939,6.67965,4.43744,5.85272,4.63657,11.2386,5.20821,4.99573,4.00947,4.62988,3.85062,6.85531,5.21498,7.86028,9.28197,7.62646,0
6.04931,5.22605,9.93187,4.42901,5.89471,10.292,6.85565,7.30448,4.35867,5.58385,4.82818,11.5094,5.20347,4.14443,4.1363,4.52117,3.69889,6.98532,5.24695,8.02336,6.34553,7.83397,0
10.8684,11.58,5.86747,10.4812,5.84632,3.99654,7.82526,8.72434,5.71118,8.26227,4.5474,6.1672,4.85778,4.32027,6.67962,12.3585,9.65347,7.66602,4.36425,11.5452,5.91914,6.66491,1
9.3850398757646,10.2988802803758,7.91799479192506,7.58101962988657,7.62478946063853,7.64436809422271,7.48614053422955,9.01881788705506,5.623378137133,8.14136373084673,9.4839931410004,8.15736689623408,5.51048584160945,4.99555051777532,5.57400443351441,10.5862512033788,6.15318849158562,9.10786036487976,6.45608254880116,9.42094468687639,7.23428638290435,7.62894882901011,1
6.17844,6.10225,9.57126,4.59588,5.38899,10.0959,6.87,6.95274,3.69514,5.07484,4.59633,11.2093,6.10721,4.30184,3.97844,4.57991,3.73766,7.04809,4.72416,8.862,10.3532,7.83984,0
7.20079,9.30489,11.299,4.29067,6.40871,11.1397,6.78436,8.25297,3.88513,6.1026,4.80639,10.1154,5.54312,4.12778,3.73969,5.34267,3.73478,7.71205,4.26805,8.44941,10.4715,7.45827,0
7.19334,11.2753,5.73916,4.69359,7.95221,7.49921,7.53714,8.78363,5.27157,6.50502,4.80992,5.78089,4.99772,7.00982,4.77046,11.2183,7.20161,8.9862,4.48556,9.29274,10.6344,6.61631,1
10.0946,12.2317,5.98761,10.087,6.40668,6.50263,7.77503,10.5115,6.44204,6.09179,4.94177,6.01371,4.87382,4.45412,4.50375,12.9752,3.99444,8.56147,4.14879,11.9243,12.3588,6.02923,1
9.71355695540344,11.9079733943566,6.87886811534103,6.03694549042277,7.38424110983616,8.39001220563507,7.97399344914628,9.0975221947722,5.47406351246035,7.40296121817308,5.89930681172081,7.44611836253958,5.30164898847791,9.44020366993005,5.13661428604246,11.5225824287883,6.51810476487249,9.76374423354193,5.93831457848094,10.1341731262492,5.9381760155901,7.22682430717921,1
9.74403,12.7153,5.91956,9.08567,6.76984,4.42181,9.04279,8.29325,6.10429,5.63924,4.7055,5.60501,4.38883,4.69266,8.39406,10.9086,3.61543,8.28371,4.9821,11.2294,11.6322,6.05669,1
9.22862,11.7617,9.65094,8.62794,7.80839,9.04217,7.94968,10.7047,6.7878,10.0521,6.31201,6.68266,4.84406,4.09282,4.38796,13.5801,8.99364,9.57561,4.3082,10.7737,11.5804,5.33776,1
6.88049,9.02798,11.4765,4.26953,6.82932,11.2479,7.78208,7.76509,5.1357,5.01245,4.08681,11.6866,6.98483,4.26347,4.20831,4.67255,3.87591,7.88209,4.54146,9.50531,9.39306,8.13093,0
9.4631,11.3626,5.79007,8.29956,9.5881,9.18401,7.80465,9.9054,7.40438,12.2003,6.56246,6.35597,4.66838,4.12366,3.91807,13.4092,9.46127,9.13066,4.82165,10.9639,10.8294,5.88536,1
9.91397563358605,11.4874732161095,6.51425925480893,7.81361701593536,8.0314111308066,7.9264312959959,8.85804926107409,10.5763499958786,5.87235188880505,6.9088208502811,8.94113950130667,7.00225399906523,5.09741282314853,4.89308811779293,5.08885595057079,12.6616791608531,7.2783381079198,10.8519492444474,6.00008822836591,10.4917924778804,6.92028690168775,7.00011983109479,1
9.17876,12.6724,5.5648,4.55916,7.15219,8.16457,8.03373,9.15533,8.27366,8.08319,8.50362,6.32678,4.4038,6.44078,5.08043,10.4455,6.40972,8.87255,4.66694,9.60118,9.72365,6.47039,1
9.61676458597988,11.1967377590874,6.61127131842671,10.2092632260614,7.74982889872078,6.33090367789699,7.88482388369133,8.90484588526639,6.6350161547758,6.75967530141489,11.9962467253082,7.1745068513694,5.22519444961677,4.90619170449654,5.27054978156869,11.8200378284753,8.13794530568461,10.1365545662833,6.14899484406123,10.8061119818101,5.20169210996151,6.7448711100239,1
9.91550495742713,11.8933806187017,6.80465692234084,11.4685452195887,6.33014759805828,6.33491013868804,7.22330069594011,7.99528690557357,6.02808596110044,7.5427739820825,5.93611800387075,6.76382826968411,4.99082772376672,4.64011919653017,5.29659903894504,10.1303146262151,5.09149306285003,8.2935818351078,5.95802092453142,10.6218891891809,10.1712747581958,7.31473291108504,1
11.9615,11.664,6.4237,11.4797,6.10335,5.74271,7.96423,9.881,7.05651,6.63699,6.12395,5.94139,5.04878,4.50931,8.40983,12.6009,10.8032,7.43434,4.42078,12.0574,9.77232,5.63758,1
9.7237475927567,11.1119889110546,6.55358382804285,5.79683237046489,7.18857476233939,9.27749267550066,7.3300660949973,9.3030710676526,5.20319828159673,9.87700072152244,7.5623110609671,8.02049285727304,5.15619664739766,4.41654615666469,5.74910030772957,10.6045264482986,7.99711748278179,10.3818332306919,5.86919678739021,9.63853904142115,8.66349203417645,6.67501293380239,1
9.42233,12.9076,7.19785,9.61561,6.01284,8.44533,7.07894,10.9707,8.62633,6.74186,5.08338,8.13047,4.17306,4.4746,7.86197,11.0919,3.73406,8.6069,4.2409,11.5263,10.9883,6.04064,1
9.29371,12.2883,4.78631,7.99847,9.19859,8.26612,7.71424,9.57267,6.38034,9.12998,9.77579,5.81721,4.39768,4.66584,5.22606,12.9121,9.71811,9.61086,4.19886,10.5613,9.9805,6.60729,1
10.0206,11.9085,8.29728,9.35905,10.3747,8.29545,7.5184,9.47022,7.0767,6.93091,10.966,6.14485,5.36013,5.94519,4.78176,13.3019,7.84664,10.4357,4.62021,11.2012,10.2757,6.05695,1
9.74681,12.1314,5.45367,9.71786,5.91125,7.89722,7.80675,10.3227,6.15425,5.50135,5.73491,5.62678,4.62695,4.18401,7.55806,12.8575,4.00181,7.74904,4.77021,11.5238,11.948,6.1629,1
9.75949,10.8097,6.02679,5.21225,7.5143,9.18656,8.22853,9.71283,6.94836,5.21807,5.9672,5.62336,4.38256,4.53374,3.81292,13.683,9.39025,8.64368,4.37424,11.8291,9.71099,6.73047,1
6.56638,8.33021,10.4496,3.89846,6.29135,10.2768,6.61048,7.84982,4.09378,4.44482,4.2715,12.1499,5.77718,3.84914,3.79413,4.59979,3.47596,7.24306,4.34197,8.44971,10.2816,7.64449,0
10.6411,12.2762,6.76808,5.89125,9.86656,8.7459,7.8306,11.0185,8.26292,7.7849,11.8783,7.786,4.62796,4.58163,3.97951,13.88,9.53697,10.2836,4.04831,11.0786,6.13936,6.14886,1
10.3597,10.969,5.73431,5.08756,6.72304,10.2503,7.3085,8.84088,7.48053,10.4547,4.40633,9.98323,6.7719,4.07216,4.27341,10.1516,4.30717,7.77242,4.46208,9.89616,4.13939,8.1738,0
10.0596,10.5311,5.18436,7.24896,7.95656,8.49823,8.14067,8.67658,7.2976,5.67776,9.85795,5.42321,4.71353,4.30147,4.20025,11.674,4.7206,9.90519,4.50071,10.9459,9.55177,6.44592,1
1113.38025001505,654.365432994461,8171.15178105543,4.74932476274038,55.45459509925,4971.48313056453,1996.86123372948,1000.5235636235,82.1352980937344,12.9171976817242,0.0,2182.19186806635,247.449232763955,0.0,0.974463909448306,31.1902035195351,0.0,799.820843423229,202.28711360555,773.154181494403,4316.39770311227,1350.50679464081,0
7.52061752174983,8.82114904831373,9.37450033473776,5.8083183084197,6.6631478105242,9.49545105828208,6.43549225515636,6.96779533769196,4.53315399053602,6.82316980663816,5.84186504144873,12.2685575542124,5.6941507574789,4.49773707391874,4.89685326334673,5.44559006352486,5.11938597836654,8.41895176517607,6.17019435653316,8.28219212673759,8.22268392685921,7.98455392310061,0
11.0764,12.417,7.29306,10.1948,6.34761,7.63019,7.85808,10.2144,7.49266,9.82027,4.20288,5.81158,4.66456,4.64512,7.10628,12.9536,3.88675,8.09545,4.13585,12.8127,10.5141,5.77081,1
8.7746,9.77781,9.70652,5.32966,6.60377,9.95486,7.87012,6.63011,4.57397,13.6358,5.49696,10.9879,6.07686,4.6098,4.67651,7.65572,3.85724,8.02689,4.68014,9.01296,6.39541,6.86648,0
7.51466,7.39965,10.6026,4.1571,6.22193,10.5266,6.5444,7.38466,3.8702,6.12459,4.42638,8.52618,5.6306,2.98773,3.80231,4.82694,4.07068,7.34109,4.42834,9.07508,10.1894,7.63545,0
10.5443,11.6639,5.71883,10.5507,6.36421,4.24633,7.56515,9.17133,7.20291,5.49504,5.38464,6.45622,4.77112,4.4766,8.91686,11.2701,6.12713,7.70157,4.4374,10.3476,4.67474,7.40296,1
8.9894,11.5415,4.5526,4.12695,8.23152,8.18091,7.61087,11.0409,6.05147,5.0023,4.82777,5.79306,4.81688,3.82163,4.73539,12.3512,6.58639,9.07534,3.53734,10.4321,7.7037,5.98348,1
7.05164,9.1294,11.5053,4.0525,6.48452,11.0364,6.63636,8.69139,3.88291,6.15516,4.68587,11.3029,5.17757,3.52501,3.96773,5.68811,3.82918,7.58891,4.11577,8.85026,10.1303,7.45582,0
9.60422,10.6729,6.06209,8.39465,9.23546,8.80974,7.97068,10.0145,8.32539,5.29738,13.5238,6.52029,4.69285,12.6725,4.33264,10.2066,10.6491,10.0554,4.05042,10.2369,11.7102,7.18847,1
10.9079,12.9025,5.60216,10.1573,6.30153,5.32805,7.01556,10.3799,6.97666,6.12416,4.54279,5.42401,4.31264,4.31962,6.01191,12.6209,6.75948,7.87555,4.39863,12.547,8.68595,5.46331,1
9.08669,12.2885,5.53355,6.82392,9.75795,8.76783,8.17382,9.71759,5.92382,8.74372,5.42322,8.32353,4.7446,8.33997,6.30533,12.5698,9.35739,8.88455,4.07817,10.5071,12.5029,6.54402,1
9.77515568844373,11.8098675761049,6.54276916190273,5.99736090338501,7.51486467757237,7.43556305783283,7.92603108129924,10.2350749615715,7.97642863913801,6.82355000824028,8.69478274429695,7.08959951898734,5.2781496938032,4.93617863908305,5.137760744768,11.7300754463736,7.09482478840389,11.6899026734571,5.95208880800415,9.81581098988084,8.96326398759704,6.75301843072806,1
7.70915,11.2822,6.32298,6.24728,9.80398,9.22588,7.41089,7.711,6.38064,5.88254,11.0041,5.89861,4.98292,4.22191,4.16647,12.015,5.24899,9.0906,4.60686,10.2087,11.7165,5.96612,1
9.22256954450342,11.5824145238411,7.37124639802798,6.95963271386122,9.80686831650274,7.0108898442453,7.03532968490186,9.16240981847741,5.69903904859602,7.10188553044269,7.6816659278443,7.49750744508789,5.84783289997681,4.68009826418738,5.47918522994133,11.1645178732381,6.62706717201279,9.45217224299803,6.53373744622322,9.27801450388681,8.48209461464055,6.59641365141761,1
9.36244023414209,10.859269924056,6.77284332476485,9.98740142660431,7.11417026929476,6.7634253056303,7.61496401100082,9.25019449339964,5.38420443167493,7.58725950556085,9.86840027077221,7.49966997504892,5.5059438665395,4.84438219118353,5.3960986290698,11.9372709499848,8.50151334272986,10.9687730075605,6.21533537166167,8.23915660692612,10.2129002230025,7.21621470409042,1
10.0082,11.8467,5.62349,3.90802,7.30979,9.37292,7.82648,10.6976,8.08107,9.34775,8.49504,5.26148,4.70739,4.41851,4.21967,13.2611,8.62942,9.93687,3.97218,11.6121,7.85183,8.67909,1
10.6252,11.4972,6.23469,4.15854,7.29923,9.0077,7.93938,10.2915,7.75067,8.27432,5.99811,5.76456,4.14221,4.23637,4.07909,13.5059,7.46064,8.30109,4.69351,11.8356,8.37741,11.3278,1
9.73128,11.8282,9.74582,8.65638,9.25991,10.3281,7.31023,10.7293,7.36122,12.1302,7.51129,7.49888,5.17098,4.43347,4.06709,13.1604,6.74882,9.60485,5.06462,10.6853,10.7081,5.92467,1
8.29842,10.0373,7.79817,8.11261,6.79183,10.8149,7.66686,8.85107,5.65417,12.5159,5.49488,6.78727,4.65067,5.81878,4.36295,12.5426,8.16755,8.92558,5.25134,10.1076,10.0694,5.5406,1
11.3991,12.2128,6.74663,7.7011,6.56598,6.60163,8.62043,8.83542,6.57028,8.42299,5.10418,6.6197,4.89921,3.99147,8.06947,11.907,3.841,9.51527,4.54859,11.4815,11.6629,6.22274,1
10.2431,11.6326,5.35373,6.58313,8.20835,8.1491,7.74117,10.0981,7.23446,8.81642,9.499,7.07435,4.45667,5.62564,8.29167,12.3833,9.53795,8.94258,4.1968,11.0181,4.84287,6.9798,1
8.25614,8.67758,9.6003,6.12092,6.53522,10.2205,7.73451,5.16247,4.34284,13.085,5.13831,6.6561,5.0586,6.90587,4.55739,5.3842,4.0574,8.00792,4.59139,8.27338,6.85895,7.21761,0
9.58889,12.1147,5.09496,9.62068,9.35636,9.13645,7.47823,10.6956,8.78621,9.2375,11.125,6.12795,4.22766,5.70253,4.13092,13.0029,8.64793,10.044,4.24627,11.3138,10.5159,6.17084,1
6.74782699060294,7.13547460910857,10.4312984174956,5.93695031021318,6.53753807541711,11.1480385941545,6.76346333339118,6.73588340043676,4.7176768317161,7.1476631761971,5.87810821029258,11.762428542442,5.61335542513371,5.5101226731202,4.96845307190972,5.07510532872381,5.1474741250705,7.85354810047846,6.08534946230403,7.25036397282985,7.88364148577464,7.42253355814336,0
6.53106,5.8395,9.83633,4.53573,6.01195,11.0513,7.21217,6.95548,3.82534,5.70837,4.65869,11.7031,4.79115,5.29466,4.30341,4.24021,3.85409,7.24067,5.08021,8.65188,6.98479,7.54215,0
9.16607192546127,10.9906912302307,6.73203603156088,5.96028814534113,7.04268901412312,8.63854908691397,6.88539128663964,9.04473147044709,6.34172416231712,8.84510579077637,8.91923644456152,8.85217756300657,5.10721488935441,4.86359699317844,6.75220821364304,9.21223148997766,8.64797992604024,11.2086339552472,6.01654703715883,9.96755988079286,10.4345314960594,6.5984087003942,1
8.98027634335854,11.1144496335045,7.71988306723397,8.62700228413746,7.89617846515748,7.70665194620254,7.78994490314659,10.1577856763236,6.31524619335441,8.3662339439544,6.10724151115715,7.40391573620592,5.54442807162138,5.02679723513577,5.331117288662,12.2708692604811,8.43423539407492,10.2478974406252,5.8603746438091,9.18840020682238,9.73047248783227,6.99294094611644,1
7.09098,8.77105,11.2979,3.95815,6.36085,10.6939,6.68997,8.19495,4.61706,5.86294,4.82948,10.1381,5.72257,3.79225,3.9745,5.32484,3.63851,7.70019,4.12754,8.83177,10.1013,7.53714,0
6.92873,4.80713,9.18131,4.1144,6.20574,11.1057,6.82177,6.88316,4.08868,5.87296,5.08569,11.0913,5.71132,5.01469,4.93552,4.82067,4.1052,7.05456,4.94866,8.1605,8.99247,7.32326,0
6.65051,7.69924,10.9901,4.08442,5.91852,9.93457,6.87204,7.90002,3.82998,5.46298,5.02191,12.4169,6.21467,3.86077,3.93117,5.03127,3.66505,7.77349,4.52071,8.62115,8.99167,7.7802,0
8.42808949117152,11.0460866421117,6.94956139296321,6.47938918455015,8.57179582290973,5.19916459739007,7.62221108828016,7.36992962203801,4.68348608793655,7.34262501897233,11.5510789377204,7.32114188569292,5.77005257231515,4.83353876367489,5.81980313761138,8.35144570937134,6.96339719876501,8.99802321526703,6.53045011383854,9.47844607142708,8.21479209237853,7.68763430647492,1
9.96048,11.3868,6.63361,8.62208,8.8916,8.7529,8.02826,9.58286,8.10139,6.50443,11.4488,5.10353,4.37115,4.19378,4.9294,13.5977,6.32167,9.68708,3.97002,11.5007,8.44395,6.49831,1
9.0251,8.66314,8.95022,3.99667,6.2033,11.2303,6.15446,8.60165,7.0124,3.8646,4.0061,9.03197,5.14582,3.94645,3.69732,6.47161,4.35806,7.12915,3.96516,8.33278,9.23767,7.42108,0
7.10791,8.958,11.753,4.10779,6.89778,11.1747,7.35417,8.47879,5.2962,5.1113,4.34828,12.1782,6.32887,3.64172,3.89283,4.97193,3.9234,7.40134,5.1279,9.12728,10.6152,8.083,0
6.13917,8.93138,11.4086,3.87045,6.67754,11.2191,7.16905,7.84486,4.22903,6.80074,4.52579,11.7438,5.96545,4.08926,3.91181,4.30489,3.8391,7.15503,5.08089,8.02485,9.95626,7.13995,0
9.59082,12.5733,5.20518,10.4261,6.53306,7.97111,7.77507,11.3722,6.78109,10.3934,4.06521,5.64834,4.75648,4.47449,8.16721,8.13485,3.83973,8.97224,4.11162,11.1064,5.68083,5.94252,1
10.3393,12.0719,5.30848,9.26887,7.72083,8.32883,8.0329,11.1341,7.51904,7.63009,11.3016,6.46688,4.52973,4.04554,4.48803,11.5028,8.2816,9.25178,4.10099,10.3992,10.962,5.45128,1
10.2993,12.5283,5.13249,10.1354,6.41229,9.52633,7.67838,11.0609,8.12288,5.39291,3.90902,6.71004,4.25807,9.72025,4.60129,12.9968,3.8559,8.3119,4.14537,11.9844,5.61865,5.82705,1
783.889542486067,658.44715488216,5774.58385116031,3.58328930553489,74.2628967055787,8985.8154952998,1748.60177896257,843.434148137169,68.803805898072,67.7097603945584,0.0,2676.80275527471,279.414122552268,3.15873994785891,0.0,20.8606286453645,0.0,542.567453405094,244.982551067463,855.720866252978,2804.17652898798,1128.63222749059,0
10.0746,11.4399,4.96821,9.85775,7.41781,7.82456,7.7337,11.0224,7.62177,8.87866,11.387,6.50501,5.13505,5.21554,5.15165,12.8163,9.56506,10.32,4.55849,10.3529,11.3262,6.79991,1
959.473868083852,1591.96953588208,15939.489559234,6.97412701272823,140.627031144963,5547.40931651498,1676.55938516394,1213.64673688305,69.3082599784693,3.8323992945812,0.465202432105978,16027.2037704153,889.006952278825,0.0,0.0,10.2815085383263,7.21044206437154,805.381930929342,277.819091437641,1339.60797078153,2455.28889870994,1081.87479587328,0
8.89266,12.3224,5.63941,7.73637,6.49441,5.51701,7.26993,8.08139,5.61249,6.92568,4.68489,6.12567,4.26075,3.98987,5.73063,10.6671,8.56979,7.73823,4.44314,10.2105,9.8496,5.9376,1
10.6328,12.8988,4.89939,9.75128,6.46655,9.0968,8.02743,10.7724,6.63114,6.04067,4.32311,5.63711,5.03346,4.60245,9.10482,8.0639,5.18981,7.64517,4.18551,9.57733,5.72702,7.90265,1
8.50523,9.18904,9.13205,5.50837,6.49424,9.00771,6.95252,6.70633,4.85308,13.1165,4.48449,10.0592,5.3469,4.08257,3.96955,7.26074,3.85392,7.8811,4.38642,7.96194,5.81705,7.36329,0
10.1877,12.2569,4.85153,6.5541,8.1578,6.77062,7.18966,10.5681,7.49307,8.24085,7.26017,6.52466,4.41649,4.19437,4.90645,13.2631,10.0496,9.58614,4.34614,11.7038,9.48847,6.2687,1
6.98849,10.333,7.10911,5.9796,7.40663,6.52407,6.88433,7.21089,5.36814,7.17816,5.60729,7.78242,5.51879,4.39025,5.2761,8.87177,3.95694,6.93738,4.69785,9.42971,9.37251,6.21798,1
9.98657,9.77967,7.99833,9.35545,8.39547,6.40862,8.17762,10.2896,8.31206,7.2888,5.16317,6.31221,4.31531,4.3047,3.96036,14.2646,9.91029,8.71387,4.28526,11.8645,11.5302,7.00807,1
6.64463,6.06738,10.5848,4.00164,6.04771,10.8294,7.09676,6.97924,4.36016,5.26388,4.6709,11.1201,5.29552,4.88663,4.28968,4.66243,3.70337,7.1737,4.70307,8.64317,8.02625,7.7816,0
10.3024,12.4421,5.19534,8.71908,9.67766,8.24018,7.46433,9.91454,7.73702,9.66201,10.6877,5.89721,4.85243,4.42193,4.15046,13.0685,7.92568,9.70519,4.43705,11.1646,4.97047,5.85566,1
10.8336,12.2708,5.84878,9.83985,5.87598,7.9521,8.66573,9.27699,7.62768,9.35805,5.83465,5.16235,4.90577,4.52653,9.01287,10.2836,9.69375,8.0722,3.92132,11.4527,10.7184,5.8329,1
10.8371,9.64678,5.87457,5.9858,7.04144,9.28487,7.27157,10.8785,8.97932,6.90688,7.35494,6.37006,4.42591,4.55816,4.10058,10.1517,9.54257,9.02963,4.1824,11.3796,8.5463,7.44412,1
10.9205,12.094,8.06961,10.4396,6.17704,7.92065,7.76953,9.46564,5.036,5.34704,4.72054,5.044,4.69184,4.3954,6.87171,12.1897,10.4354,9.28566,4.24615,12.0327,11.2591,6.32094,1
9.57931805918342,11.6828379587121,6.98171106100719,9.174258057784,7.90371774043948,6.94607115677645,7.33070172978666,8.57573571190001,6.86185772720128,7.23980137259807,10.7544892230966,7.126511618783,5.59148875767936,5.43125496226616,5.00358057799065,11.436336388536,6.86596511268068,9.69512968942666,6.0243401800365,9.74911733283637,9.57868343027944,6.75707066739873,1
10.0593200178186,12.3532109273653,6.69375654852783,7.69899810439161,7.97574932971257,8.4806634796987,7.62407474216036,10.8240840732194,6.76565355224641,8.22737339587931,8.15937274410496,6.83262462970624,5.57071062837792,4.8821765923426,5.30148526545793,11.1360048610813,7.85994281468658,10.2084480901429,5.82661852573966,9.28914946741802,10.4496172970301,6.878943191418,1
10.1077,11.515,7.2499,7.94246,8.67325,9.07153,8.04788,10.575,6.23777,13.0912,6.321,6.46082,5.06129,4.97236,4.38599,13.3616,7.59869,9.52243,4.63538,11.4465,8.26021,6.71863,1
9.11646,11.6388,6.2917,10.2043,6.06715,6.77621,8.37367,9.06258,7.20573,5.58681,5.09619,6.65276,5.1352,4.40121,6.05694,12.4501,3.70702,8.27444,4.59999,12.0362,11.4456,6.70467,1
7.19022,8.87275,11.5944,3.92452,6.39643,10.9348,6.67898,8.33269,4.38152,6.1944,4.84443,11.0828,5.35538,3.34488,3.73641,5.38721,4.08336,7.77803,4.35445,8.57839,10.1241,7.05733,0
9.99844700082179,11.4147369069552,6.94476573066478,7.42323496485933,8.2262115891374,8.02285882604449,7.82318831073287,9.66402077311192,6.49618541319118,6.9552655107418,8.81439708420057,8.10228699174161,5.1560775696925,5.00195309219966,5.38280359461224,11.5997839659678,7.42109648712005,10.7771021050775,6.00890721742424,9.21807258523232,7.4753166435613,6.86620267619842,1
9.6867,11.6797,5.73779,8.87454,9.03343,5.99692,7.71158,9.56325,6.04074,6.39336,10.2193,5.39988,4.82572,4.16378,4.12523,13.3866,7.60197,9.31946,4.1739,11.2623,8.83144,5.93826,1
8.0547,9.8185,5.38364,6.03853,7.70746,8.17262,7.76586,9.84193,4.97035,5.85057,7.43976,8.2621,5.42408,4.56894,4.077,12.9078,7.96531,8.68389,4.39019,10.5331,8.4582,5.73543,1
8.59643,10.74,5.80413,5.22352,9.92104,8.21829,7.63796,9.46016,5.36806,5.7183,7.52687,6.15737,4.50695,4.24243,4.27353,12.6739,8.49632,8.95712,3.82841,10.3793,9.54523,6.06935,1
9.45915,12.007,5.36854,6.08314,7.371,7.19752,7.6565,9.44501,7.1029,8.8106,9.35909,6.90167,5.02628,5.57359,6.59884,12.1721,8.47003,9.56715,4.78121,10.3861,9.09351,6.55455,1
11.3367,10.2488,5.8087,8.50748,7.45636,8.89458,7.56398,10.5997,8.00598,5.2696,10.1277,5.2679,3.91867,4.09428,4.5455,13.437,10.5278,9.30471,4.4346,11.4997,9.62909,7.35421,1
9.79397,12.0376,8.24045,9.22421,7.76654,9.35905,7.72703,10.306,7.69542,10.7931,11.3559,5.52202,4.84556,5.25762,3.87721,13.0941,7.70732,9.55565,4.13534,10.9171,9.45251,6.69328,1
982.070802273771,739.009404137287,5307.95792554119,12.1564292606085,90.3348554753485,6763.78451899518,2231.57637486206,1011.51740368614,90.8843922311394,6.35827231421993,0.0,2023.86386563061,303.292802970625,0.0,0.0,11.2796748042129,2.57678263942012,751.053282948533,83.0844605584879,871.502455504407,3167.64883046671,1019.69041539709,0
10.5216,11.9245,5.72898,8.77317,6.55587,4.81275,7.73174,10.4475,7.02101,6.71266,4.95209,5.74869,4.90287,4.45542,7.7506,13.0078,4.54182,8.32499,3.96883,12.2974,11.5582,5.85735,1
10.2758,10.6053,4.82242,8.1497,9.5141,6.93714,8.08031,10.0498,7.30603,6.64494,8.0025,5.58267,4.83103,4.66215,4.15029,13.1042,8.94043,9.57683,3.58681,11.2861,11.2607,5.89897,1
10.4021,11.7407,5.36308,8.18965,10.3489,8.75328,8.2231,9.88375,7.51593,9.06362,11.8503,5.57924,4.60709,4.30119,5.03402,13.0777,9.86338,9.99944,4.30478,10.4264,11.4872,6.51548,1
9.79216689648284,11.062363031041,7.18534874671683,8.46769113306592,9.34628481379051,7.76216997409373,8.30531460483624,9.59653070696622,4.99042914972916,9.02429304044496,7.70727096207791,7.96901395643068,5.8105863298497,5.00267549728252,5.21671393574194,12.2141198825718,7.10313786576352,10.7521917595996,6.45571401575672,10.34181659957,8.4568886301647,6.77815414446149,1
8.96608580988539,10.9419876684195,6.83794530640279,6.09072016884028,7.09725697092062,9.53546494050103,7.28102400515049,9.28101933936663,5.70870989017256,7.25831894727121,6.0324710900805,9.7726374089798,6.67125430023773,4.83656453008876,5.14434108709732,6.26247186006314,5.4319885892765,8.73417831230005,6.13473277857541,8.12689506954564,5.6275745405065,7.72816658227418,0
9.18452,11.7946,6.50757,4.72704,8.74307,9.03291,7.36867,9.59116,7.48949,10.641,9.35179,8.20286,4.75932,7.66058,4.96033,10.9297,8.24744,9.79805,5.29359,9.90939,11.0795,5.70561,1
9.83719,12.196,6.07133,8.66888,6.68018,9.32247,8.07348,9.31993,6.64389,10.1514,4.42919,7.51014,4.80037,5.20519,7.58004,13.2797,3.94691,8.46197,4.32327,11.6364,10.8709,6.63111,1
6.77321,6.25325,9.09087,4.98109,6.02913,10.6004,6.45997,7.23283,4.00045,5.31002,4.48693,11.4199,5.41957,5.96154,4.10038,4.61385,3.81447,7.25807,4.66905,8.12938,9.61258,7.7119,0
8.60909,12.4601,4.33686,7.5784,7.02159,9.47976,7.53175,10.7529,7.56245,7.67362,4.60707,6.27491,4.88699,4.63855,5.67378,10.0526,6.14297,9.96356,4.99751,9.7477,8.20736,7.01424,1
10.8713,12.2886,4.16344,8.13326,7.93044,9.09251,7.7515,11.0087,8.00324,7.36135,12.2119,4.95805,4.71921,4.53846,10.6364,10.7854,8.28819,9.41305,3.54365,10.0472,10.2432,7.21959,1
