STMN1,SOX4,TGFBI,TSPAN7,S100A13,LYN,SMARCD1,SSBP2,JADE3,CTSG,NPY,PF4,NAALADL1,SPP1,IRX5,DNTT,ZNF423,TRAF3IP2,ABCC6,ADA,LPAR6,SEMA4C,target
7.23640119317889,6.23070997767756,9.88238260981125,6.56075082571699,6.51280013103215,10.9474832866846,7.06812965942184,6.36113626272056,4.97982420836871,7.29637308457146,6.02197877563294,11.1023063743465,5.36207521408214,5.10027379509553,5.23069307626167,5.1988146825286,5.5925625043148,7.87728553544312,6.54254296569913,6.44786743375835,7.64313701067979,7.56461272195977,0
9.57822,11.4078,7.14601,5.78696,7.27073,10.1475,7.75497,9.34586,6.05427,5.45629,11.0644,7.88571,5.01481,4.67866,4.53321,11.0745,4.9897,10.0051,4.2628,10.9789,9.82295,7.00222,1
9.77751,11.9034,5.9527,4.14223,8.04608,11.0691,8.11567,10.8632,5.47994,4.98756,6.1674,4.85873,4.57194,4.02744,3.95147,4.58759,3.85905,7.72933,3.85539,10.5495,5.5421,6.83777,1
9.15339,11.7138,4.84959,10.0271,10.5111,8.60688,7.81368,10.8988,7.59106,5.3438,9.24927,5.85731,4.57584,4.09719,4.3982,13.5535,8.95177,9.76433,4.41105,10.5719,11.6401,5.6707,1
9.11171,9.13749,9.17266,4.15551,6.44832,10.0708,7.67039,8.06543,5.15739,13.4162,4.7001,10.0059,5.43403,4.86786,4.26829,9.21902,4.00832,7.74594,5.13786,9.89503,7.10399,7.87416,0
9.56141,12.1779,6.56773,8.46356,7.03526,7.74891,8.84438,8.14102,4.71951,8.66151,5.0021,6.42469,5.27307,4.56137,7.0335,11.5444,11.2523,10.2143,4.78606,11.7073,9.20988,6.10204,1
9.13414,9.68474,10.7572,4.37482,6.78536,10.5859,7.49076,8.1057,5.65173,13.2742,5.05607,11.0147,6.35478,4.00014,4.01389,9.64331,4.05235,7.60163,4.79577,9.24177,7.67312,7.36194,0
6.16126,5.80016,10.1958,4.34897,5.72097,11.1778,6.78053,6.66891,4.1113,5.80016,4.29323,11.2274,4.86558,4.81698,4.63885,4.49207,4.09962,7.06012,4.9629,8.07197,7.29909,7.48308,0
9.02461554461887,11.5022149391579,6.76744115419552,9.18102033109058,8.18598213182959,7.99715841705314,7.51403880994802,8.97556791536149,5.80485472116133,6.79307952831982,10.2450652135894,7.38573442153988,5.15140578400191,4.98253301765545,5.46719791384341,11.9763849978527,8.12739419543113,9.86025720676795,6.31544174407307,9.29689830722956,7.51630390629309,6.97520680553011,1
7.2523,9.277,11.8292,4.22359,6.57904,11.0701,6.73713,8.39348,4.33565,6.11122,4.76952,11.4176,5.26089,3.54606,3.74365,5.85515,3.91123,7.84852,4.10895,8.36615,10.5238,7.26279,0
