CCL5,TGFBI,PRAME,APOC4-APOC2,WT1,GP1BB,FLT3,ASAH1,TRBV21-1,AKTIP,DEPTOR,C3orf14,CXorf57,PCDH9,target
6.7887,5.88281,9.61227,6.6326100000000014,5.74357,6.18853,9.53877,8.2256,3.70686,5.2129,7.98985,3.87046,4.0027599999999985,4.49619,1
10.2654,7.3894,4.44241,9.23851,7.741810000000001,7.664560000000002,10.7585,10.5665,4.28437,5.77474,9.38524,3.75504,3.67403,4.51811,1
7.59756248531726,6.152429229964231,5.7329512802213,7.05624467768874,7.648616195859178,7.702782133735599,11.198852174149101,9.201982893723741,5.450438989768551,6.2497384399775004,8.21421704498937,4.41329701481649,4.28967310764465,5.802528629524361,1
7.28498,5.8560300000000005,3.98708,5.5876,4.31447,5.8560300000000005,11.1373,8.77691,3.61764,5.18264,8.42155,3.33067,6.996360000000001,5.11189,1
8.028557487469339,6.473409245577232,6.06865895602852,8.15426464005852,5.46866155796717,5.79868053804218,8.127545472280751,7.80821567686618,5.44092296945698,6.7694756512664105,6.38556318454858,4.94289628428948,4.70762174590256,5.38660905066664,1
9.62948,8.912339999999997,4.48431,8.696810000000001,6.27358,6.57605,11.0645,10.947,3.93173,6.00725,7.62933,3.4511199999999995,3.61226,4.55972,1
12.0562,11.3022,4.31086,5.70897,3.21643,8.94051,5.73381,10.4535,5.17868,8.20443,5.61944,5.749619999999998,6.31428,5.84256,0
6.5303900000000015,5.22025,4.56811,6.7676300000000005,7.88589,6.85697,10.6903,9.11264,4.34931,5.75379,9.10932,3.47685,3.68839,5.99711,1
10.5208,6.14001,8.36224,10.4149,7.36256,4.29732,10.3778,10.3261,3.74752,6.19845,7.45507,3.4578800000000003,3.85471,10.4309,1
12.1508,11.767,4.3798,5.59379,3.27143,7.923389999999999,6.80179,10.6213,4.9347,7.36251,5.25686,7.341369999999999,4.77036,6.09266,0
11.1609,8.89264,4.82531,6.23712,4.08511,7.77946,4.80075,8.96528,4.42325,6.849289999999999,5.22424,4.5460699999999985,3.95581,6.7866399999999985,0
9.94122,9.27605,3.73953,4.64346,3.16366,4.43336,4.47464,9.89026,3.2576400000000003,7.27605,3.92635,4.36942,5.34893,7.275460000000002,0
12.8766,11.3249,4.02683,5.39688,3.13346,9.18824,6.9748800000000015,11.4603,4.35309,8.05645,4.7001300000000015,6.59578,6.3484300000000005,5.89666,0
9.14917,6.45907,8.96252,7.85032,8.13327,7.08591,9.17438,9.64991,4.06289,6.03068,8.766580000000001,3.18426,4.10337,4.37139,1
9.21057,9.51068,4.74223,6.28219,3.78802,8.882819999999997,6.76837,10.4916,4.39595,7.57763,4.2741,4.49719,3.93707,5.4122900000000005,0
7.93831347769741,6.441072658825232,5.79907051455872,7.819681700967928,8.420720302530981,6.495546294803098,9.79839708584482,8.902362379216312,5.5034979375288495,6.35139324906304,8.52419847903425,4.64004880099775,4.53819475405852,6.85100326796902,1
11.9919,5.77663,7.2665,11.0448,3.24433,5.631480000000002,10.8508,10.0487,4.32857,5.9638,8.88777,6.21809,3.63411,4.16003,1
6.68619548165367,6.67674173727337,6.172908403865678,9.12379556466182,5.99292182653239,6.1139095384122095,9.50975637057876,8.56375993677745,5.6220788863563715,6.2341947181174895,7.3934218761195005,4.7795931183692,4.67233983539951,6.389945933599041,1
11.4518,9.28435,4.97215,5.94589,3.43827,7.00403,5.46765,8.65207,4.4687199999999985,6.71512,4.05218,4.5812800000000005,4.29859,6.6094,0
1870.8819884036895,267.309840453331,17.9044023241678,45.225890813278895,90.36098009612249,0.0,1332.37344790549,18110.6849361876,1.35305660919328,216.988205620014,35.2453143274572,76.73513704920691,33.7924091817873,150.703156830066,1
8.17263525438507,8.27608660466053,5.983135461557961,7.31869891359341,4.6943153863238205,7.12328909089316,7.02362019898904,8.608725676383822,5.3367437813638885,6.033959610173639,6.34672278745903,4.85612682771506,4.370438268558029,6.1134213080731605,1
6.04292,5.53682,4.5726,6.1414300000000015,4.43962,4.94291,11.0019,9.43005,4.19779,6.08274,5.27358,3.68108,4.12916,4.6140300000000005,1
7.84772,8.51785,4.9126,7.303489999999999,5.99568,6.6635,9.51134,9.05795,4.78011,5.49566,8.94869,3.73153,3.81331,5.42176,1
11.7883,11.7264,4.48096,5.45711,3.34016,6.579839999999999,7.521839999999999,10.477,5.13289,6.952260000000001,5.26003,6.9598,4.81081,5.75318,0
12.4323,11.2089,4.26425,5.60683,3.49988,7.43565,6.60575,10.2753,5.83103,7.81668,5.96994,7.6093899999999985,5.95716,7.313839999999999,0
10.191517662841099,10.462631750539499,5.96123447645489,7.00644670580431,4.6740796483371785,9.96735976694575,6.95362019303099,8.26605925696138,5.93584422380589,7.7766479565355,6.16786209126388,5.37923477011097,4.70492672954803,6.24375216402067,0
8.6535916609113,9.87565366230899,6.67209071312409,8.329019486559089,4.23602398983452,6.21488123185667,9.025998295992169,9.37606572436205,5.36669252254422,7.07328611621364,5.907153415481711,8.73031489103182,4.4996561825619805,5.76927461986892,1
11.5995,10.6419,4.69652,6.37502,3.76552,6.16626,9.19979,10.2723,4.8395,5.66789,5.75907,3.4708,4.0648,4.51848,1
7.5881114745865785,8.86308036114251,5.97166286625366,7.571747915749531,4.56672290744273,8.251970915390821,8.796948120239062,10.1129615145695,5.6945480350937405,7.382871005889619,6.580343402210339,4.82119445013528,4.66919951218459,5.75947581000796,1
4.18996,4.50822,4.35623,7.868130000000002,8.09238,4.21834,10.8733,8.68902,4.20493,5.71667,8.8511,3.60855,3.59948,5.16918,1
10.2654,7.3894,4.44241,9.23851,7.741810000000001,7.664560000000002,10.7585,10.5665,4.28437,5.77474,9.38524,3.75504,3.67403,4.51811,1
8.30379,6.883489999999999,5.631480000000002,8.10902,6.86107,6.67369,8.82264,10.2622,3.73429,5.16403,8.61882,3.71671,3.91861,4.31858,1
864.893550728958,267.240478124033,15.112180289029698,30.5306670876555,924.255443179754,7.3021601238724685,13651.2618749868,4174.41574746798,0.384324217045919,213.948012275528,1101.7487047663,0.564794486868098,1.9954469212733,95.5708281902912,1
8.235814564858531,6.185824654929991,9.064745600635973,7.53069603260764,4.97858180111551,5.921195322092509,10.848314488103304,8.932951516815391,5.37954215504958,6.9265220303046116,9.96575103283541,4.448269085332241,4.483593840821969,5.658873201184,1
7.000780000000002,5.46319,4.54629,6.596610000000001,8.14327,5.77538,10.5281,9.13023,4.07131,4.91115,9.42078,3.90864,3.80294,9.75353,1
9.20228109146966,6.17335973802449,5.017634270477901,6.66607013572826,6.30902305166932,6.66076191966355,11.6288304303598,9.08673733659206,5.2093730318953,6.89532956614305,8.85084351883684,4.48199613919921,4.52877063006086,5.6100377110485,1
6.05323,6.2524,4.4500199999999985,6.29792,6.82045,6.63612,5.78892,9.65328,3.8604,4.93335,7.47129,6.8853,4.74838,5.46466,1
2941.97176959217,10.9061666723289,5877.7000738532,12.4887610419978,129.371049541407,0.0,16081.9818505282,11703.867944258702,0.625493096361462,256.662753472373,3422.56072253891,0.4043781870484071,18.85838207815,43.7319066592179,1
8.29705,4.75964,4.60724,9.03836,8.01367,7.889189999999998,9.10693,8.19023,3.4447400000000004,4.9659900000000015,10.5096,4.1303800000000015,3.98917,4.85807,1
8.19772,6.07483,6.26848,6.931989999999999,3.5124699999999995,6.5594199999999985,6.23445,8.59274,5.1692,5.8174199999999985,7.9268399999999986,3.812230000000001,4.1298,4.4475,1
7.33551,6.0693800000000016,4.47872,5.97547,5.86035,5.76355,11.3129,9.51426,4.40868,5.10584,7.8928,3.29506,4.64163,4.97132,1
7.25335765175754,6.5618588424832,9.92987612193137,7.480278496738928,5.652652064910308,6.859004252482821,10.979317447302401,7.538245343674308,5.92011246979982,6.43877015978181,9.66106246601788,4.556769756329,4.19675388396943,5.8670908517989515,1
7.1196193578643605,6.14802616290074,5.4053795192679415,7.70659156480672,7.638417380642071,5.9234778876378895,10.6902439743021,8.04720695779512,5.62717545835375,6.70306540718662,8.16412194165278,4.7357017846939815,4.25252936456928,7.25012266742172,1
9.48182,9.26827,4.6176,6.639869999999998,6.8188,8.14829,10.0397,9.84161,4.23269,6.39582,7.16431,4.08188,3.99733,4.60182,1
7.473359134253559,7.231364321042499,5.72344974712353,7.99617595473295,5.533113193308768,5.796314450786131,8.54283098489528,9.72130416076817,5.53121098219808,6.92210494404961,6.1688316082365,4.6924967742841694,4.81183974120387,5.66923870639637,1
11.3425,11.1064,4.6165699999999985,5.68446,3.1244,9.73332,6.16806,10.3987,4.94617,7.59548,5.76527,7.552980000000002,6.3391199999999985,4.43895,0
7.6230600000000015,6.7379,4.29263,6.9760800000000005,8.7124,5.24576,8.36637,7.38008,3.88663,5.1420900000000005,10.2939,3.65404,4.5770800000000005,6.58264,1
7.08529,10.6878,4.60142,6.6055899999999985,7.15825,4.62695,10.9073,10.0023,4.1869,6.04218,8.40883,3.56244,3.69891,4.24766,1
4.77833,5.19123,4.37746,5.7924,5.06171,7.312869999999998,9.55782,6.2514400000000006,4.2429,5.0270199999999985,9.84899,8.20411,7.3033100000000015,10.5912,0
11.2642,7.699389999999998,5.06648,9.03525,3.81117,5.46111,7.925289999999999,9.78159,4.51403,5.04142,5.21062,3.69787,4.07232,4.54102,1
9.38222,5.89461,9.29323,8.245510000000001,7.733410000000001,6.12355,9.0057,9.94579,4.31334,6.10329,5.0064199999999985,3.4858300000000004,3.63709,4.48345,1
9.1546,9.59283,7.091,10.2199,3.41031,4.74394,9.30002,9.63743,4.03436,5.511,4.73947,9.36825,3.93317,5.09741,1
8.831869781382391,6.64739998146984,5.71000583744104,7.95927510764883,4.64594159809029,6.228193253488518,8.9208133439962,9.43170368439351,5.27544716346192,6.58856750016735,8.504827297423281,4.63553607954257,4.19307138341136,5.73285535232936,1
8.50775,6.80008,4.38607,7.31965,8.809569999999997,6.26231,9.08272,7.80911,3.78456,4.92288,10.5183,3.61704,3.6103,4.0426,1
10.7993,9.36905,4.605,6.4878,3.75659,6.98861,5.58678,10.3411,4.81877,7.67725,4.81339,5.11574,5.69294,5.71106,0
12.7377,11.5672,4.28466,5.3252,3.649,6.68855,6.25809,10.617,4.99368,7.81665,4.92168,7.04161,5.51727,5.845269999999998,0
8.55771,6.15166,4.10716,7.245430000000002,8.138689999999999,5.15698,10.6698,8.87482,3.89844,6.15263,9.36001,3.96329,3.82528,5.25226,1
9.452667016464947,6.223810815169691,5.83865722669311,6.58685484666975,6.71087917623467,8.65493472899162,8.953143535167849,9.20809650054928,5.52795962277819,6.79567353575871,7.94498879632809,5.02103551192171,4.5571924837839415,5.75682916998184,1
11.002,11.5599,4.553719999999998,5.18306,3.5174300000000005,7.67391,5.6356199999999985,11.3993,4.65021,7.988180000000002,4.337269999999998,5.28204,6.06679,6.44005,0
9.97631,9.90246,3.44726,4.8493,2.86915,7.27342,5.17239,8.50249,5.86338,7.61368,4.04875,5.81365,6.43606,6.05464,0
8.756160000000001,5.41561,4.1999,5.87547,4.11072,8.64578,8.72906,8.69245,4.0732599999999985,4.51929,8.760069999999999,3.52637,3.73974,4.79404,1
11.6093,11.5815,4.36756,5.8055900000000005,3.25001,9.5262,6.54441,10.0035,5.35918,7.4595600000000015,5.48528,7.255789999999998,6.5906,6.7751800000000015,0
9.24825,10.1579,4.11699,8.87172,4.8916900000000005,6.26527,8.286660000000001,7.93105,3.92726,4.26704,6.12366,7.74016,3.84404,4.21834,1
11.5196,6.53823,4.25274,10.2224,4.98339,6.9321199999999985,8.33873,8.4479,4.80327,5.34449,7.73831,3.53183,3.94929,4.68011,1
8.37507,6.55859,7.39267,10.6907,8.13263,7.685980000000002,11.069,9.23398,4.10855,4.86892,10.0377,3.18208,3.51855,4.21366,1
8.75913,6.13532,4.44412,7.47624,9.37048,5.7957800000000015,10.4377,9.32732,4.04695,5.3604,7.26283,3.89889,4.60965,8.28187,1
7.57592246592592,7.139351255438711,5.74749333237867,7.351199393368669,5.91434832932123,5.90502045245513,9.88354556573392,8.41749486318043,5.541929714613151,6.652739113698231,6.48275408996464,4.67534234962634,4.4532146861919095,6.09373681994955,1
7.23947,6.49566,5.71553,9.20157,7.86826,6.21384,7.68543,9.15705,4.3005,5.54933,4.74592,3.59093,4.17205,5.1855699999999985,1
10.0613,9.31325,4.29753,6.7751199999999985,5.89486,5.86806,10.9978,8.93361,3.99655,6.0515,7.15278,3.77674,4.05527,4.27349,1
11.6087,11.8266,4.31182,5.59387,3.42346,11.024,5.79646,9.92671,5.21392,7.26824,5.78815,7.02531,6.907939999999999,5.69802,0
8.31341885182554,7.31846984939996,5.7931735057751785,7.3623376015145015,5.920013375309138,5.81838788358359,7.49061717907032,9.82051451297057,5.32727241901608,6.823073335308808,7.14946608875649,4.78184906618925,5.08233352768427,5.8153639611791,1
8.67643,5.42327,4.51441,8.51636,7.1971,4.87001,10.5207,9.22105,3.87063,4.90454,6.79013,3.3815699999999995,4.06547,5.98415,1
11.6988,11.8139,4.17687,5.24343,3.23825,8.15979,7.0487199999999985,10.5106,5.12195,7.5773199999999985,6.23411,7.568389999999999,4.83977,5.9877,0
7.07232002708049,7.18623972789593,5.72688974698218,7.33650281526897,5.99247257136183,6.80845104101001,11.5030617933866,8.80192710110944,5.37022648466147,6.40063542811939,7.1725506725842,4.66479041273742,4.24725137149008,7.740348956977731,1
10.7034,7.22835,4.57771,9.13906,6.81295,6.32045,8.97782,10.7048,4.2099400000000005,5.75614,4.28932,3.32047,3.8415,5.09224,1
8.20856,6.48221,4.60795,6.1294900000000005,9.08316,5.87984,10.5886,9.69042,4.23658,5.06551,6.67391,3.98205,3.41486,4.74983,1
10.2337,5.97112,5.1443699999999986,9.05398,5.01069,6.2722,8.38454,8.6806,4.90661,4.99644,9.76442,3.14061,3.69606,4.72657,1
10.4598,7.053,5.07348,6.6695699999999984,4.619280000000002,7.184139999999998,5.95745,9.96007,4.75376,6.716189999999999,4.7333,4.2304900000000005,4.19491,4.619280000000002,1
7.00604796954878,7.95781727179255,5.58439021928543,7.179437274036388,7.28269283853226,8.3074374275079,11.244024841672301,9.02676475555524,5.462711710252662,6.486858210155259,8.85074460095363,4.430992475015441,4.37597997793324,5.78960260514376,1
