CCL5,TGFBI,PRAME,APOC4-APOC2,WT1,GP1BB,FLT3,ASAH1,TRBV21-1,AKTIP,DEPTOR,C3orf14,CXorf57,PCDH9,target
11.7106,11.454,4.30768,5.22388,3.61959,6.6673,6.89418,10.2743,6.04288,7.93906,5.18824,6.5486900000000015,5.60726,5.86034,0
529.426981925783,766.843576864078,40.5596650584463,9.93475247673964,105.761666282549,0.0,14182.1005218989,8647.65668951369,4.312333191724661,326.95371984243695,107.556946931536,2.0584305735210298,24.168149245700803,85.48951017024629,1
7.910719999999999,5.91972,9.59474,6.51566,4.75135,5.41357,11.0823,9.57974,4.0441699999999985,5.53795,11.2541,3.63926,3.92485,4.2933,1
9.38025,8.751439999999999,4.544580000000002,5.926830000000002,3.96942,6.92882,6.34034,9.63185,4.34154,8.97542,4.75409,4.64535,4.4410300000000005,6.7145800000000015,0
8.63313,6.67483,5.0055,7.220839999999999,5.49707,5.15235,9.14743,8.92934,4.20352,6.16275,6.9180600000000005,4.28682,3.86676,4.57613,1
8.52575,6.28209,4.75493,7.396560000000001,7.295660000000002,5.0135,9.91197,8.46822,4.3117800000000015,5.62681,6.30422,3.84866,3.83268,6.04512,1
7.77398,6.22847,5.11423,8.56736,6.57251,5.80569,9.57549,10.7812,4.27591,6.15346,7.43376,3.60251,4.0962,4.58596,1
8.76769,6.22856,6.7724199999999986,7.221260000000001,8.29929,6.24514,8.78014,8.08729,4.09422,5.30809,9.85783,3.91723,4.20674,5.25866,1
9.920947646271829,9.828616662253099,5.511447021248139,7.23521413990263,4.48148445592886,8.99807772114915,6.5846190728975404,9.073464361064561,5.80214614774799,8.27203763013862,5.48724435834869,5.18394771036907,4.5372065954339815,8.705567266456221,0
11.4097,11.6148,4.10356,5.75599,3.12915,8.70502,5.57199,11.0304,4.90456,7.6823,4.937869999999998,6.7217,5.33098,6.28601,0
7.90008,5.38795,8.83881,8.78472,8.427610000000001,7.11997,10.4034,7.3890600000000015,4.70104,5.98341,9.09254,4.25791,3.96021,4.75683,1
8.22869,6.07336,6.6193800000000005,6.48456,7.1124100000000015,4.66721,6.94798,8.343869999999999,4.13919,5.02612,10.4601,3.32605,4.05755,4.80821,1
10.1617,9.98557,3.23288,4.95354,3.1155,7.66867,5.28362,8.42881,4.34887,7.01967,4.41367,6.18875,6.4286900000000005,6.98129,0
8.09208155012105,10.089533910573,5.459457026914411,7.68037457614583,6.694566767018441,6.386597969050598,9.02344549625448,9.72013327708434,5.2115008546588895,7.60309011042016,8.75048681240151,4.50889373388037,4.39083209136484,5.66024840018646,1
6.77671264377022,8.60640211368598,6.06657922136598,7.52304206366037,4.237141728044399,7.21950080792925,6.98847882201262,7.93571205867918,5.5971917770671284,5.87679930630116,6.05034703763728,4.9357361995932,5.25553510964785,5.66761206223662,1
6.606839999999999,4.65095,4.49184,5.91527,9.35755,8.85468,9.53416,6.975339999999999,3.889,4.70865,9.06168,3.78216,3.95111,4.4352800000000006,1
5.11387,5.26096,4.3379,5.41289,4.15661,5.2018900000000015,10.0438,5.56643,4.21743,4.9704,9.0996,7.90102,6.42825,8.245389999999999,0
7.63519,6.17341,5.02237,7.65597,7.14083,4.98084,7.005889999999999,8.35261,4.5061800000000005,5.2941699999999985,4.89096,4.1519,4.3727800000000006,4.73285,1
5.599008600237322,6.918175973470942,5.60417316457188,7.155840892231032,4.8842893438648,5.64347231384179,7.69998814100209,6.131140280001151,5.727733512854309,6.421604573649651,6.0353052059576,5.12270928724457,4.915643255353031,11.039539702783802,0
12.1389,8.19636,4.7438,6.879289999999999,4.2431199999999984,5.73234,8.39332,7.85962,4.4828800000000015,5.0934599999999985,5.10584,4.0984099999999986,3.89193,5.22317,1
7.5277699999999985,8.35718,5.58593,7.30772,8.864460000000003,6.30775,8.5254,9.00042,4.83255,5.7688,7.35663,3.71956,3.93342,4.82953,1
5.69078,8.509030000000001,3.91697,5.72169,4.12389,7.2306,9.33683,5.78519,4.13859,4.0666400000000005,8.772730000000001,7.49455,5.66153,4.94418,0
3.49706,4.47583,4.45669,5.67015,10.2323,6.636660000000001,10.3153,7.95298,4.23945,4.51861,8.6251,3.83244,3.5105699999999995,4.57635,1
9.1199765389818,8.92611400321324,5.95363070984689,7.47215288186152,6.07682467896184,6.4457125693356,10.765852824377804,9.51230982238013,5.3644325474268,6.68838160674787,9.11903325139452,4.458979597640731,4.39888594980116,5.63921721168544,1
7.63194003229069,6.856400055720849,5.698516342013121,7.12330856591921,4.61785917056014,6.7454354431690895,9.951943307162779,8.70361877781958,5.69217301574723,8.43819902809117,7.806009021538099,4.5239913904912,5.0087569310444815,6.6042298808748185,1
6.5789100000000005,5.5317300000000005,4.43809,5.99883,3.659780000000001,5.18944,11.3454,9.46137,4.002669999999998,5.64647,8.74421,3.76134,4.94256,4.48752,1
9.61512,8.18489,4.1318800000000016,6.01441,6.77025,5.41828,10.5771,10.3456,3.85437,6.3467400000000005,8.32732,3.71074,3.99821,4.77556,1
387.065111443873,1530.3493582419296,0.0,17.709257825304398,26.1920099883077,0.0,7924.89762882933,11349.1929849326,0.0,154.221781305353,2647.59515905943,0.0,4.820032714585071,24.2811899668926,1
11.7586,11.466,4.1834,5.94741,3.31647,10.0729,6.48428,10.3839,4.91783,7.99757,5.39944,6.7820800000000006,5.70521,5.73079,0
10.6385,10.3316,4.07639,5.97887,3.49899,7.01402,4.99244,10.4519,4.09055,7.37028,4.34098,4.54385,5.06266,6.31025,0
7.849939999999999,6.28287,7.61302,8.59573,9.7606,9.53761,11.5372,8.53537,4.40638,5.72227,8.51404,3.86482,4.47647,4.67457,1
5.18514606779366,6.47857072367406,6.21213538781196,7.75987646481126,8.261409680657291,6.71529331637977,11.6317867798594,8.096404322600781,5.487920202277699,6.69838778666299,6.579034053684831,4.7284745845684,4.46822683249847,5.86642944641946,1
401.993920452306,260.766878746651,0.5603696909016589,3.74178099825622,739.235226947585,33.7653085740417,12667.3182892853,6555.840179284351,0.64933285719311,186.61198276266398,1484.39045593214,1.2002719668099,5.0458533740189,40.5808608205251,1
9.98648,6.6424699999999985,4.75875,6.26344,5.40688,6.5815899999999985,5.26575,9.09282,3.96668,5.5085,4.5224199999999986,4.10473,4.4462199999999985,4.5942,1
1191.27250943764,691.277915487943,132.214710537245,17.0827824128397,1135.95721249246,332.88261430705,10645.647605353399,7114.32600353971,0.0,178.69838950825005,1762.63567926228,3.08172085705921,6.6628848897839115,20.0152285301352,1
10.9903,10.2635,4.7361900000000015,6.45525,3.6253,6.04907,11.5914,8.51198,4.2527,5.340319999999998,7.924339999999999,3.72446,4.16246,4.65444,1
6.11838,5.40336,4.0189,6.5380699999999985,4.03267,4.6197,11.2072,9.21858,3.89983,4.73032,7.7789899999999985,3.58891,3.98037,4.2093,1
8.906596649275471,7.116985628347808,6.366725404723869,8.14818484864842,5.692333603310701,11.5679579057961,6.92344676955834,8.48099804188037,5.79395696208866,6.07170306237617,6.95752846507328,5.03375275538953,4.39697807319599,7.6965065856406785,1
11.0774,9.93187,4.47574,6.06791,3.61858,7.00475,5.05314,10.0287,4.49266,7.35147,4.7091699999999985,4.09208,4.5254400000000015,5.913119999999998,0
8.406360000000001,10.4899,8.327639999999999,6.41875,7.99682,7.936739999999999,10.4357,10.4428,4.19365,5.92004,8.61789,3.612130000000001,3.93707,4.25512,1
10.4374,11.1443,4.17871,6.25494,3.1947,4.91437,9.72876,9.51658,4.39899,5.83169,8.567689999999999,3.61767,4.0505900000000015,5.19365,1
7.06854210954323,7.08295193893913,6.01913540108312,7.98386479451046,6.6518008402992495,6.1938932813979015,9.66906247583821,9.050840605547851,5.36395923316585,6.22268040460751,7.63709957459983,4.682206967057152,4.2691951667963,5.56203217622362,1
85.0364392334841,13.527904676386001,5.14899276802872,31.9618636070231,536.0946034322229,0.0,17537.6671828375,5990.129655345339,0.397840823128497,234.829778369873,1234.36213182569,0.0759387675363318,3.38171152284417,50.5690343377534,1
6.07589,5.49314,4.53923,5.74377,3.49585,4.89812,11.432,8.73808,4.37936,5.30952,7.74564,3.4611300000000003,4.06137,4.25904,1
9.16417,5.3597800000000015,4.41562,7.1025800000000014,6.87493,6.15072,10.8907,10.9212,4.29557,5.80145,8.601510000000001,3.46006,3.70057,4.51671,1
7.70493,9.77013,7.68577,6.16654,7.25529,11.2713,4.90171,9.00446,4.22411,4.80029,5.72011,3.87867,4.29614,10.906,1
11.068,10.3253,4.31417,5.66985,3.96962,7.659489999999999,4.54835,10.3383,4.8597199999999985,7.71594,5.70371,5.69855,5.481,6.25364,0
5.8282240872323605,6.52585630522347,6.249779652722371,8.44065126417178,9.48927415090366,5.55477370273655,10.146770058742,8.22123779170133,5.618031222772862,6.94265447683143,7.26874749078282,4.68545980574288,4.611251688141129,6.55399273817654,1
11.6911,9.88666,4.68513,5.90608,4.33045,6.62677,5.07146,9.97118,4.50862,6.90008,4.53857,5.05985,4.65421,6.19981,0
5.69722421222232,6.02203629341893,5.59182599059312,8.12363710327867,6.80941005180282,6.26619350778549,11.0863009941773,7.94963248521919,5.74983127436717,6.40804513010133,9.15804149544529,4.50688855596108,4.2822301464623305,5.40635967749005,1
11.8134,9.23493,4.91814,6.6151399999999985,3.63103,8.185030000000001,5.52847,9.19868,4.80804,6.40573,5.23327,4.53097,3.97104,5.94537,0
10.7308,7.99494,4.95804,6.21287,8.1362,7.49153,10.0553,10.2547,4.4286,6.68478,7.43916,3.76792,4.36204,5.40105,1
10.4303123661794,10.600900500620499,5.749478030793671,6.6390590511280285,4.36131210465968,9.588606911219461,6.89451540080847,9.211956911255118,5.64475530437175,8.03122579417603,5.56035843905182,5.44142640485303,4.685372790553309,7.36444089213071,0
8.512410000000001,6.18394,4.5834,6.46617,8.813180000000003,5.91925,8.66728,9.48138,4.57406,5.3341,5.72588,3.54307,4.1144300000000005,4.48215,1
10.1689,6.522869999999998,3.83074,8.66184,6.5842,7.491910000000002,10.4131,10.7521,3.97961,5.80248,7.12551,5.31165,3.740580000000001,4.56554,1
6.78614268270571,7.81084329600461,6.8424856053224685,8.0038563058266,8.674042832815031,11.259913220327599,6.983576075041291,7.5575238304529915,5.44768673131644,6.453100613685732,6.60865691384995,6.2735000626179405,4.47693339043538,6.23877406918833,1
1003.75790853862,284.840084248054,1.8908031274563104,136.250002249751,497.567412840614,8.1601743668031,10874.626230435699,8222.90296794096,0.408008718340155,329.917493793775,781.74373834519,1.5826527994899602,3.47744770563007,35.8466925155726,1
10.9573,5.55542,4.52595,8.04763,8.60865,5.16167,11.0619,9.5145,4.1474,4.89377,6.39273,3.57817,3.91201,5.73778,1
7.36229,6.65515,4.7931599999999985,6.795439999999998,4.8745400000000005,7.84473,5.74916,9.52399,4.36803,7.16635,5.8270300000000015,4.4746,3.92426,5.30452,0
3514.71949167863,13.936331139666299,3714.22366807192,368.788965860728,871.7236960230231,442.296375583906,11752.3537870699,4661.18563898512,0.0,166.919316186148,628.7726542351361,0.7094480817330229,10.774829982924599,235.227589805198,1
6.43485,5.4657300000000015,4.93184,6.29922,7.720960000000002,5.3575599999999985,10.2561,9.23783,4.00616,5.28915,6.802410000000001,3.45121,4.06962,7.524,1
6.901648068863749,8.47073433876693,5.98152706505015,7.45289766228783,6.56600719600862,5.44729310285126,8.57460509913904,9.70793099807466,5.418015602325269,6.69536918010485,6.566949429595032,4.68929678599243,4.4255089299647405,5.529290578943289,1
8.0182,5.3883,4.15351,6.33486,8.14515,4.12434,11.2825,9.45168,4.3112,5.8916,7.16705,3.33219,3.5253300000000003,9.07174,1
8.76305,7.56025,4.70575,8.933769999999997,8.62607,6.33225,10.1978,9.88216,4.3724300000000005,6.13718,8.652660000000001,4.07049,3.89835,4.53446,1
8.48954,7.78875,4.02146,6.1958,3.65657,5.3863,9.4144,9.48602,3.84952,6.01149,5.88079,4.15219,5.17845,4.6776300000000015,1
10.5346,6.32568,4.5674,10.4295,4.3993,4.31041,10.7617,8.09033,4.56205,5.73795,6.31711,5.39848,3.98351,4.76926,1
7.91413,5.65889,4.23636,6.684,4.6616800000000005,4.69079,9.75866,10.9935,4.00395,5.35449,6.36104,3.76804,4.04757,4.2462300000000015,1
10.8176,6.41089,4.64899,5.83856,3.94355,6.839060000000001,8.98597,9.98738,4.2400400000000005,6.579860000000001,6.97845,4.2655,4.03495,4.76055,1
10.4201,9.49152,4.45614,5.84672,3.5235199999999995,6.80767,6.06389,9.98118,4.49988,7.5625300000000015,4.84202,6.14462,4.96529,4.74942,0
8.316310000000001,4.56785,3.97962,5.59994,6.7831100000000015,8.71062,8.780710000000001,8.50484,3.63422,5.07728,9.84236,4.08439,3.75537,4.41647,1
1016.66686468437,3856.8044855575695,76.337773956787,5.68977155814741,461.8786014133471,122.075397408354,9203.059801449279,6989.79826739052,0.0,265.87730715103197,1043.52516771188,0.4561913018329461,7.35134066832476,28.411492612161602,1
11.841,9.57126,4.02428,5.98711,3.51112,7.26098,5.3108900000000006,10.2732,4.46627,7.36435,4.8861,4.91218,5.3687,6.4427900000000005,0
3994.77934541084,72.9063880418635,4492.2112069368495,71.1926627858893,599.494509051608,0.0,4437.66244534765,5227.38207070074,0.9431899459807652,269.888351422908,1175.44196730543,2.7721826198051,12.724136704671901,42.859358269390505,1
12.7279,6.0778300000000005,7.7697,11.6478,3.52916,6.19235,9.68499,7.54298,4.33631,5.0171,6.1988900000000005,6.08603,4.2871,4.23264,1
194.785201693429,82.3772597751361,2.12104468929603,8.28054051095752,464.48603092712005,0.0,13932.9290153642,3188.9975712674395,0.0,203.297587273288,1013.82521383869,2.88114563519415,5.521853141172169,75.8358759960157,1
1634.55348886858,231.224563578997,14.910435111284098,38.2787988743389,368.9337630927111,45.612826453888,16567.0455505459,4956.799182378089,0.0,127.259449783183,634.682485198873,3.9886225712051897,3.1546238476240296,62.0240573005598,1
9.45187,9.65033,9.003789999999997,8.80256,5.12014,6.43465,8.07364,9.41262,4.1160000000000005,5.81015,5.41268,6.40179,3.95413,4.2823,1
6.15603,5.77219,4.53969,7.92696,9.38022,5.1580900000000005,8.73575,8.80513,4.00117,5.6043400000000005,7.80681,3.7857,3.64252,4.10324,1
7.0026100000000016,5.4886300000000015,3.88288,6.5682100000000005,3.97068,5.77637,11.8126,10.0003,3.94982,5.06021,9.54912,3.77993,3.72014,4.38437,1
6.271669603645941,7.5579506954100095,5.550731603343589,9.18597942157153,7.22762780509194,7.463732600159769,10.184253053232599,8.47759570648797,5.27222871689324,5.93440309563752,5.93528766476064,4.19890005352989,4.29795934847235,6.6044540882871114,1
7.878360000000002,6.1825199999999985,4.4069400000000005,6.20529,7.14207,4.74173,10.5084,9.24033,4.16434,5.29056,7.4774600000000015,4.11988,4.16711,6.795910000000001,1
9.19642,10.8041,4.15104,6.00192,4.05636,4.9447199999999984,9.47803,9.20556,4.30339,5.93312,7.36068,3.61362,4.1245400000000005,5.31577,1
9.0313,7.0735899999999985,4.56071,6.06918,3.93136,6.589289999999999,7.29891,10.6856,4.39118,7.61923,6.35337,3.5711699999999995,3.96101,4.3113,1
5.18934459535495,6.1677139534892405,6.19167777096821,8.49782734612682,6.75480388098211,7.02462163751945,11.331656728517899,7.36571636831521,5.2792675451589,6.67832369213673,9.1369636240953,4.9557726699738405,4.1901227558005605,6.721760585125001,1
4994.53091488712,10138.8569079265,0.985831578530542,0.8772410679237191,1.08927788613722,613.436697768659,243.052929401186,11078.968087026398,11.4234021930849,838.417790985603,38.325552449797705,82.66236517554279,85.5258070205111,434.27309303860704,0
6.09800909449586,8.98406018372012,5.19274193185546,6.80984665425439,6.657199158888531,8.373889692602019,9.59970426436343,8.90400083736893,5.37639317559569,6.32769793647671,9.233886098132473,4.5553752770310405,5.52837611533596,9.15344671478427,1
3.77613,5.14802,4.01825,6.45672,9.24067,5.86534,11.1519,8.80658,3.68337,4.77473,9.05212,3.52255,4.31724,4.68076,1
7.9934699999999985,6.22395,4.90305,8.850530000000003,7.93398,5.23261,9.88872,8.37775,4.42057,6.12659,7.76037,3.8771,4.10796,4.97606,1
6.12826,5.94206,4.49787,10.7364,6.12447,9.72723,5.6435,8.998569999999997,4.55218,4.08452,9.56985,3.64105,3.69325,9.27374,1
1657.22245429698,781.103890659242,47.7560336666547,7.07804963193946,422.01737367885397,4.43782021875408,14603.7320445452,3001.35083126952,3.41370786058006,222.995138169602,729.596068068898,4.6229537776525715,39.6006054836265,33.7531741027185,1
6.4717400000000005,8.91792,6.31159,7.6457,10.7457,11.4865,5.41006,8.690489999999999,3.9293,4.67695,4.40474,5.7367599999999985,3.53924,8.42068,1
9.80803,6.715330000000002,4.30754,6.91072,7.6013199999999985,6.45037,10.1278,10.1013,3.68096,6.40367,8.38158,3.69948,3.98583,4.37004,1
973.8495956556959,31.865323662308196,3.42217302092802,4.210528401926431,1647.5657625299302,0.0,11360.114475321101,5974.56648980741,1.17491468763346,134.826255725611,806.827346468357,4.33644892585721,30.0976244419724,65.46139111968,1
11.9274,11.5734,4.40886,6.0579,3.34405,8.44926,6.51829,10.755,4.50723,7.6912,4.74632,6.06395,6.30944,6.6844199999999985,0
5.85101144677362,7.865082374389241,5.959197833086518,7.50895911213797,6.009525118204629,8.32902773735227,10.019566865271901,8.933179913171163,5.72746030299343,6.50604569794278,7.90548882917066,4.94588844018689,4.77893884980696,6.36153593419017,1
8.62195,6.09615,4.70231,7.466239999999999,6.04279,5.49908,9.4261,7.99155,4.05241,5.09069,8.252139999999999,5.03011,3.86123,4.82263,1
8.41651,7.95357,4.27005,5.8711699999999984,5.97777,6.00691,11.0829,8.823830000000003,3.99961,5.08656,9.28425,3.52251,4.53495,4.6893400000000005,1
8.77832820376592,7.159562862014071,5.629024592218079,9.57878111182132,5.0755336670462805,7.47206128868359,10.2202832395674,9.20395945368938,5.29728158437857,6.33567119168413,7.13303548731429,5.64389448971038,4.28653835911634,5.555603698433258,1
7.36687521068452,8.27976373361046,5.72832102210539,10.3289279211207,4.72787468649843,6.06521179237837,9.314876397376489,8.41290998357477,5.70891115699464,6.58501230627854,6.30891723294105,4.4543448529258205,4.18327930581636,6.01044896555891,1
8.50553090496675,9.9048027523765,5.5389373791071295,7.25714593704128,6.387171057605232,5.70723750053047,9.41364405713249,9.71291342291065,5.44486640044837,7.142624081624559,6.79821700089746,4.59551903981659,4.36821217269521,5.74841536692173,1
10.0987,7.11493,4.47805,6.24908,4.98813,6.44975,8.7541,9.02557,4.02756,5.7129699999999985,7.23272,4.1914099999999985,5.1565900000000005,4.90797,1
6.68637,5.7184800000000005,9.34724,7.51907,6.2836300000000005,6.00694,10.2645,10.2353,4.06619,5.5381,9.83503,3.53148,4.07,4.38469,1
8.19992418556806,6.01617693216986,6.46193853880887,6.943786978164329,4.41033932794359,9.70643538855529,10.0740957568571,9.52872489580593,5.3418501862613095,6.310062483272199,7.377518014690371,5.12062012955556,5.25638314647002,5.82330668321563,1
12.0656,10.4795,4.07266,5.61615,3.73575,9.38901,6.1374900000000014,10.1178,5.7684,8.16123,5.55008,6.3772,6.36322,6.8498800000000015,0
6.62161,5.81801,7.96552,8.90621,8.47175,6.36455,8.99827,7.54785,4.70437,5.05279,6.74715,4.06337,4.1483300000000005,4.87154,1
4.19412,6.09495,4.22389,7.7644199999999985,6.66277,5.1508699999999985,10.4835,7.52642,3.71284,4.85898,6.80785,3.69905,4.0199099999999985,4.84914,1
9.60299,5.4484900000000005,4.10572,9.39058,3.56989,6.8323,11.2645,9.56472,3.92221,5.12504,4.59853,7.28105,4.00304,4.90755,1
7.223289465653241,5.90243125847617,5.38201682119745,8.23800328793845,7.00589555910905,6.053565102497388,10.5846379437173,8.77068583450492,5.34716632032838,6.91310888345438,8.02970939603868,4.66046827347382,4.2126985730967,5.63695446374803,1
8.84507645424824,7.63871009725396,5.70911183474699,9.98027514723983,5.3310222665405185,7.079066825200889,11.5845745923122,7.2628453983294285,5.666948133185179,6.19762727644912,8.52640305099316,5.74756915676028,4.13395029251542,5.5791512581796585,1
6.017808327686992,6.12276833964743,5.5292478809177,7.18616641675331,6.15389630069067,8.94928103679241,10.775463127681999,7.94387642551996,5.53616378765267,5.809713600697268,8.82115904129281,4.5459365811658605,4.08726457506611,5.4331297860868295,1
11.6054,11.6492,4.80053,5.38551,3.35151,6.826789999999999,7.01295,10.1921,4.4321,6.5952199999999985,5.0396,6.6132300000000015,6.08023,4.22126,0
366.68177110977007,971.597088579407,130.120928501077,101.408542032588,377.85642909875,4.41650610300412,7877.2297835500585,3535.9989627869604,1.57732360821576,100.75811155722602,707.811351127409,3.1613588610136403,5.81725510711164,42.7894224593631,1
7.20351481667888,6.0215709141394616,5.35654468655971,8.132566493118349,9.400911264319287,6.331008540810388,11.556781987764499,9.43318635223311,5.24250824360904,7.038797201194191,8.73411364934225,4.44028941715584,4.191591493766,6.58708461791528,1
7.480169999999998,6.632039999999999,4.25876,8.84553,8.54782,7.576119999999999,10.3126,9.29981,4.21439,5.49833,6.869460000000001,3.5136800000000004,3.99804,7.87092,1
1021.2083827203701,502.366194697909,3.63623864275713,2.2649918788459704,4.89205945989892,0.0,12856.5240962296,8628.02376329105,0.421352060327169,231.815230832837,242.429356140914,263.04611548813,12.0708623963203,55.29458101306111,1
540.162703490533,165.849424437979,5649.957929763571,1804.7791194985105,1259.1624037722502,6.15521430366977,9716.5655835287,7705.10249901116,1.23104286073395,139.541667667535,368.946915861573,3.18345065069323,9.007722247979421,17.6554455549924,1
8.9517582351841,6.4074749590617515,5.47757180097279,7.48969015857887,7.0668974252942895,7.04539962095706,12.5697479030739,8.62391835081022,5.40613910968346,6.37646763964465,8.90530746674171,4.70093940799397,4.18440103730373,6.32649457442252,1
7.73001449046327,7.3693444626851905,5.51092351290872,6.94627155913337,4.64081878439991,6.84000437036222,9.49126546420258,9.65382321440009,4.8025255411342584,6.28079240468817,7.9641180584505,4.56336724899389,4.4278411400465085,6.09217860804685,1
6.87782,6.0415,4.3007,6.40421,7.4076,6.14945,9.78258,10.0521,3.89082,5.95636,7.92605,3.67933,3.75486,4.28529,1
8.00758,9.12941,3.818130000000001,6.6132300000000015,5.5364,4.86118,10.6903,8.855260000000003,4.09403,5.09743,7.67484,3.60651,3.82515,4.0812300000000015,1
8.89829,8.11202,3.88383,6.898160000000002,4.041,6.41333,9.6289,10.0177,3.87276,5.14829,6.81407,3.84853,3.63553,4.11154,1
31855.232805018597,15939.489559234,7.96319693763458,5.40781354636125,2.23830975079886,9008.641528764709,430.698426048929,9475.509258411501,18.778761850570003,808.831458222373,91.32593325322149,48.2155014572831,107.795040363157,809.449112015146,0
8.63305,7.8034,5.48864,5.95949,6.874560000000002,6.622960000000001,10.2757,8.79853,4.2194699999999985,5.47751,7.21628,5.16869,4.4059300000000015,4.67057,1
6.97923,9.06101,4.70496,6.52935,7.40326,4.8977900000000005,9.92812,8.85412,4.06652,6.49104,9.27162,3.77265,3.77763,5.1963300000000014,1
7.94935,6.506480000000002,4.38687,6.31166,3.57947,5.74556,9.94706,9.3901,4.29967,6.0959,7.21828,3.84038,4.54243,4.545,1
10.3627,6.1741199999999985,4.44766,8.67938,5.69225,5.49817,10.265,10.9163,4.12394,6.51515,7.2080600000000015,4.7100800000000005,4.24351,4.615480000000002,1
6.9669613464866,7.17480470717095,6.42920222039389,7.97526206453346,4.95467256452115,12.081603063903598,6.876771601619331,10.350985611044699,5.46938125839275,6.01731297748543,6.874139778370039,4.75622440365637,4.31235319260978,10.1650677881128,1
7.742839999999998,9.05948,8.00183,6.905010000000001,8.399289999999999,9.58257,10.8021,9.69276,4.15864,5.12791,9.13249,3.4066,3.41997,4.19821,1
12.0152,11.0179,4.59054,5.39237,3.62311,8.868319999999997,5.96292,10.2851,5.42876,8.27105,4.7853,7.16532,6.1784,6.8247300000000015,0
8.13269,7.8167399999999985,4.08723,6.35582,7.7560600000000015,5.6523400000000015,11.0647,8.752289999999999,3.93261,5.58172,8.41054,4.0913900000000005,3.98953,4.56724,1
9.3041901517195,6.92714893581229,5.6349220619340095,8.96507623280368,6.48324275796075,6.389986983512981,11.510456828958096,9.37655245349949,5.3471221017082105,6.68591914278784,8.34149047093963,4.498175871861808,4.3028391741052,6.287571316301872,1
7.22198,4.9320900000000005,4.70995,7.423260000000001,6.85697,6.72545,9.45607,7.03958,4.21216,4.8285,10.252,3.47995,3.63603,5.00288,1
7.4163,8.101560000000001,6.24068,6.7665,6.42936,5.4684,10.0781,9.18257,5.14424,5.22423,7.06964,3.594,3.77697,4.93132,1
8.11500033127481,6.847639245389991,5.40552487007581,8.9106405721526,5.58293358708687,6.01572076806945,11.3386726156399,9.13523638306308,5.33814938282391,6.680315802583951,7.70034743567169,4.50938733183645,4.18402341493156,5.675633594003791,1
9.85441,8.00125,4.04162,5.99506,3.9665,5.16301,7.13357,9.38558,3.56514,7.66208,7.08815,4.01901,4.33784,4.5233,1
8.2643,8.50243,6.7568,10.6827,6.06266,5.47114,8.82822,9.9246,4.02561,5.83092,8.650839999999999,3.76519,4.00332,4.57978,1
7.86800270272704,8.481634757271769,5.6495652650177,7.26858918545262,4.53836037919816,6.4867844288558105,11.1992827149016,9.34259308097969,5.49158498588238,6.80827197306522,7.004532091252838,7.3179300880567695,4.5801340731160405,5.32306408141917,1
9.7125,5.73479,4.60308,8.294989999999999,5.0672,5.62839,8.790389999999999,8.04914,4.50242,5.079,4.83096,4.23723,4.6296599999999986,4.79442,1
8.0375704136369,8.06850445903942,5.82161935209615,8.0990577828172,7.994720084158349,7.08488511447637,9.386126814509069,8.75098542728806,5.64453439526976,6.424852340698769,6.74025325323518,4.72561671997297,4.75877856819924,6.158038328885058,1
9.61364,6.39457,3.887280000000001,7.40917,8.409239999999999,5.73815,10.9939,9.61478,4.20869,5.86921,8.31937,3.49884,3.54704,4.61886,1
