CCL5,RCN1,TRAFD1,APOC4-APOC2,TFF3,FPR1,FAM50B,GP1BB,EDIL3,GPR171,MAML3,ASAH1,TBC1D9B,ALDH1A1,LCN2,COL4A5,CDC42BPA,CHRM3,HBBP1,TRBV21-1,GOLM1,BZW2,DSG2,AKTIP,DNAAF5,TIMM22,C3orf14,CXorf57,SLC27A5,PCDH9,NUDT11,VPREB3,PDZRN4,CLIC4P1,SH3BP4,target
8.35724186293028,6.224582418488492,7.52789086767169,8.70109514769292,6.949834437636841,12.0489259787706,7.18132946101429,8.438391340126469,4.81664497314921,5.81735195286532,5.67946539332911,9.31037291500532,8.24231329450576,5.47346251576375,10.4931911589347,5.1469421017969195,5.85586314577271,5.16110633266509,6.61017103026314,5.11588924570008,5.47896569130224,9.60210860086396,4.799975471740153,6.38438457898565,7.313110327356941,5.94734179194876,4.66327292908455,4.3021410561718305,6.5618456846010185,6.22625409730934,6.75309336777056,5.88132617405339,4.438647957291121,6.362759934849732,5.1010625405357,1
5.6324733142288395,8.63609925038695,7.74498484315539,7.59938163227916,7.28069391014734,7.05610318105694,7.56636178039881,5.93018022560891,5.449438737562599,5.660230679060232,5.40346443693248,7.72981097818248,9.01494174488484,4.412112428136741,6.54320632238725,5.887085086132281,4.3705067020860895,5.89723321094888,6.342828524967719,5.7939040150791215,5.8036663725609685,11.2041443736589,5.8081554427881805,5.95863226805046,8.0695784910797,7.10065255856271,4.81183528930648,4.5687403167178,6.87172858977039,6.7637279492132,8.08421332022026,5.55255171222782,4.16916602304033,6.626050758369019,4.83701512438521,1
6.40115,8.549560000000001,6.95605,8.09775,6.05246,8.29951,6.09234,5.0286,3.5547699999999995,4.17675,6.70392,8.36609,7.52624,4.26426,5.47577,7.06389,5.6954199999999995,3.55628,4.69112,4.43619,5.6856,10.0134,3.7015300000000004,5.4341300000000015,7.35566,5.89162,3.61439,3.7556,6.50254,4.81882,4.56851,5.01255,3.06573,8.329239999999999,6.65205,1
10.4451,7.515,7.0831100000000005,10.2,5.86674,9.40777,6.36576,4.65758,3.10514,4.2009099999999995,6.88513,9.44943,9.442639999999999,3.33295,5.1914,3.25754,3.7739300000000013,3.78415,4.54175,4.37482,6.63807,10.3767,3.84605,5.05817,8.4571,7.006760000000001,6.11693,4.6936599999999995,6.06953,4.7538300000000016,5.0037199999999995,4.54535,3.40326,6.60775,4.15118,1
10.3767,8.25917,6.6144,10.3396,5.19324,8.96521,5.63274,6.04429,3.33877,4.882969999999999,5.28054,8.319289999999999,9.19448,3.62259,5.17903,3.1531,4.033530000000002,3.3904,4.33664,4.55828,7.4721100000000025,11.0575,4.166869999999999,5.61865,8.522860000000001,6.7560899999999995,4.34492,4.1590300000000004,6.43794,4.80828,4.847119999999999,5.95084,3.07671,5.6169400000000005,4.43117,1
9.83115,9.324639999999999,7.38627,5.941409999999999,6.0829,6.5788100000000025,6.0503300000000015,6.8638,5.28737,4.27312,7.61037,9.10864,9.97079,5.37085,10.2888,7.328239999999999,5.2602,3.33776,4.3566199999999995,4.20785,5.0310000000000015,11.863,6.54615,5.5434,9.05303,6.07253,3.7541800000000003,3.5159,7.16096,5.24613,4.12967,5.40454,3.25123,7.027989999999999,7.3037100000000015,1
10.4872,6.31418,7.8274,7.67908,5.83639,5.9356599999999995,6.1149,6.49262,3.47559,7.16538,4.41571,8.63555,7.76071,3.9721,9.917589999999999,3.3162,4.58448,3.84331,7.0022699999999976,4.50561,4.07718,8.8202,4.1772300000000016,6.92572,6.73556,6.91865,4.51133,6.1786400000000015,6.07532,4.65353,5.8377300000000005,5.7458300000000015,3.18737,6.96092,4.47947,1
10.1197,7.53729,7.32437,7.41102,4.44203,5.99153,6.96295,4.4463,3.42645,4.3367900000000015,6.81645,9.06851,9.07649,4.49302,7.8743300000000005,8.27205,3.9759800000000003,3.6223400000000003,4.47048,3.73786,4.53264,10.9495,4.59355,5.37879,7.6416,6.79335,3.5547,3.55325,6.1856599999999995,9.46314,4.85655,3.55754,3.2481400000000002,8.73344,7.35682,1
728.8051418811418,1127.07041212105,2198.6130162879,2.8068417738284097,1.90348331572485,17509.2891878049,32.9600406573672,6.8532364521568505,0.0,8.49976171322534,2202.75395702127,21887.774967550402,6681.217881253559,796.656832695351,463.22435847585604,149.35094069081302,4.35163406503633,4.8632013436001,0.9158236427146408,0.9137648602875799,608.248137450709,892.123972353491,3.05778150022423,275.092433941825,477.92532901619103,302.456168755189,1.1814877652168798,12.087736049883402,146.845630483875,57.1863108376878,2.7412945808627405,9.52466806387347,1.25064029639563,0.0,26.2654128732968,1
6.8999400705915415,6.6884006156295195,7.730255372213461,7.2852021937093605,6.79676125915365,7.81833108496027,7.19986249391788,6.3211259326850495,5.386719821236238,5.96285061209049,6.78223929572664,8.48006755574545,7.962993374464459,4.26338547545667,6.7232440590462,4.76690120544537,4.36068420969563,5.44404136332902,5.3519015293614105,5.58139836245411,5.48969205844432,10.8689288942365,5.2073763846737995,6.82259236451014,7.01848417806522,5.6692692800008295,5.012116429505941,4.82082310740702,7.87220976127989,6.01094030404999,7.18880350570266,6.0439582867262995,4.61449277662558,6.290501077739612,5.59287356102284,1
7.26543,7.85487,6.4591199999999995,7.4597,5.1797,4.84751,5.37816,5.89109,2.99022,4.121919999999999,7.14001,8.3602,9.60096,4.55248,5.09497,8.91462,3.9973099999999997,3.24935,4.12375,3.93894,4.36335,10.7908,3.86131,5.0688699999999995,7.1289,6.04605,3.85216,3.78779,6.1138699999999995,6.5122800000000005,4.557869999999999,4.50588,3.00605,7.472289999999999,4.579219999999999,1
9.30658,6.673589999999999,7.11945,9.15047,4.85199,8.40295,6.25767,7.88667,3.39111,5.38258,7.3532600000000015,8.19011,8.994710000000003,5.0244300000000015,5.5566699999999996,3.0378700000000003,6.01647,3.3977699999999995,5.52199,4.34586,6.05914,10.9616,3.8255800000000004,4.737419999999998,8.24832,7.7539,3.6907900000000002,3.5297699999999996,6.60982,4.30104,4.28191,4.64126,3.28594,7.06076,4.09793,1
7.8472100000000005,7.37558,7.68505,8.99615,5.16423,10.9169,6.39403,4.79782,3.11002,5.76516,8.38297,11.1243,9.049439999999999,4.02514,4.93496,4.273969999999999,3.59036,2.9447200000000002,4.94612,3.69487,5.75667,10.3978,3.8349300000000004,6.76155,8.02339,6.48384,3.25667,3.7999400000000003,5.8884300000000005,4.03787,4.2287300000000005,4.21063,3.2053599999999998,8.891760000000003,4.43224,1
9.83044,6.3079,7.87,8.649339999999999,5.3825,9.41412,6.13362,7.28459,7.27434,5.80963,6.17227,9.8818,7.61455,7.00255,7.0829,6.63395,8.2834,3.70391,8.54579,3.8537199999999996,7.5914,10.5065,4.7054,5.52824,8.03513,7.15734,4.17282,4.45343,5.8997699999999975,4.25796,4.36461,5.0598800000000015,3.01355,7.2537600000000015,5.20894,1
9.32221,7.74942,7.63845,8.21354,5.14179,5.3071,5.46049,7.323739999999999,4.18848,5.7867,7.258139999999999,8.21425,9.102269999999999,4.16274,5.4951,3.3411,4.03622,3.2530099999999997,5.60109,4.05499,4.66325,11.0474,4.00746,4.8758099999999995,6.9627399999999975,7.363939999999999,3.48412,4.6531400000000005,6.3258199999999984,4.9189099999999994,4.27969,4.82108,2.97228,6.90848,4.2211099999999995,1
12.4307,7.6917,8.02932,5.62619,5.5061300000000015,11.6965,7.238010000000001,5.7404800000000025,3.21648,9.807089999999999,8.02833,10.9064,8.32323,9.11712,6.1836800000000025,2.8517200000000003,4.55057,3.31665,3.7655300000000014,5.08062,7.70776,9.865039999999999,3.83766,7.53308,8.09962,7.2797800000000015,7.5956899999999985,5.22389,6.17117,5.8604400000000005,4.71284,4.91924,2.97913,6.11458,5.18617,0
10.7509,8.60384,7.73983,8.49487,5.4124300000000005,8.22056,7.40832,6.890439999999999,2.9215,4.04879,7.9352800000000006,8.997010000000003,9.504539999999999,4.22389,5.2951,8.00726,3.6606099999999997,3.18948,3.94544,3.98845,7.2393600000000005,11.3186,3.8608300000000004,5.42285,8.80751,6.73853,3.97462,3.89698,6.14542,4.5865,4.0159,4.35559,3.00117,6.6544300000000005,3.6984,1
5.1317699999999995,6.9633199999999995,7.28832,7.69843,5.0735,10.2042,6.09011,5.62332,3.13426,3.7832,7.707289999999999,9.56156,8.37378,4.50456,6.6609300000000005,2.9621299999999997,4.2985,3.32701,4.3598,3.7761,4.3514,10.1556,3.91566,5.1261800000000015,7.28295,6.0898,3.9797,3.83941,6.23945,4.49493,4.39699,4.67933,2.8660799999999997,7.1097399999999995,4.29446,1
9.756689999999999,6.91489,7.13479,8.84142,5.937,8.26723,5.8542,7.161739999999999,2.98553,4.50812,5.24145,9.90204,8.50489,4.6410300000000015,6.3931,6.63218,4.43544,3.3481400000000003,5.42668,4.07258,4.58196,10.4602,3.4860599999999997,4.51131,6.02295,5.00129,3.61283,3.72191,6.1209,4.58196,4.69062,4.07258,3.18491,5.9038699999999995,3.7050099999999997,1
8.35775774373894,8.89710438225437,7.18255136185145,8.21242038328604,6.44456120249175,5.9765185184835605,8.07805754041984,6.695592260816031,4.62525244196411,5.23246714140658,5.7867968890135195,8.69406900529495,8.994164105833221,4.67059661585897,6.1420190271459285,7.831999423796611,4.4146580550118495,5.43075782362775,5.920133569231441,5.38818283288151,5.53079226860355,11.1470365496596,4.63907023786312,6.009510725996631,8.67394502946864,6.6091292235054695,4.46614473100595,4.36497041442733,7.83309722315956,6.02465193975685,6.8039571266547,5.78618938596673,3.9355254498625802,6.66893694825893,5.06253804001513,1
8.87819,7.71515,7.868339999999999,6.40869,5.64695,8.415280000000001,7.3582199999999975,6.47596,7.74112,3.9330199999999995,7.41644,6.10047,8.462010000000001,3.8083199999999997,5.29697,2.8713599999999997,4.29593,3.67694,4.45716,3.8977199999999996,6.2038699999999976,9.939210000000001,3.9645300000000003,4.69974,8.22057,7.2188300000000005,3.7427300000000003,4.0776,6.31709,4.2613900000000005,4.1005400000000005,4.2819400000000005,3.2307799999999998,6.47616,4.00173,1
7.9736699999999985,8.52403,5.83729,9.70857,5.90034,5.326980000000002,5.996659999999999,6.06102,3.17318,3.9868699999999997,7.5005,8.93396,8.753060000000001,3.72601,5.61659,5.9568,3.98066,3.24647,4.36444,4.19735,5.17125,11.4378,3.8211800000000014,5.0690599999999995,7.77998,5.8556300000000014,3.16808,4.15686,6.11287,10.7941,4.20504,4.80762,6.69918,5.704359999999999,6.69297,1
1625.8994943039402,1842.5078899923694,464.019484701868,14.0296747325654,0.31350472336753005,40.5086988977495,24.4798109297259,0.0,9.936688621406141,7.4699189371821,1116.84828628836,7216.86683285673,5662.04052440598,8.59319772152334,15.2428538872571,6690.878864070921,73.6105157065366,2.5671191503119104,5.2913664884222005,0.8119730164053679,265.274062397051,4110.14491857131,8.92777813315542,135.861705783423,339.150114535941,382.845277235131,1.9379224988676202,45.669480971816995,462.825050426805,303.16564755254905,10.149662705067099,3.8471074174921296,1.26206307264071,0.40598650820268395,2070.9878802549397,1
6.76519,6.76283,6.980060000000001,6.9359800000000025,6.21551,5.5979800000000015,5.39807,4.2316,3.30091,4.6778,5.66913,8.603439999999999,8.130419999999999,3.76784,5.22109,3.69204,4.3722,3.46896,4.54445,4.4130199999999995,5.29659,8.64167,4.23136,6.703139999999999,7.04713,6.94855,4.09615,7.1238,5.55966,4.55166,5.3528,4.53469,3.4093699999999996,6.59315,6.02193,1
306.386656637975,3494.592208183089,733.2712849426201,6.0969389656672295,0.0,28.897923879874806,2.07324969157647,0.0,3.9732984787740295,88.7260793501309,1017.0145133838,3654.87399967575,6048.930871831059,10.946029260098,47.277426288714715,1145.29729451952,3.28872382668375,18.310112305728396,0.966351493377025,0.934048515325335,458.78680384755995,3755.5903912968897,59.834020901024,247.312379921878,614.8900122437719,332.054247198156,1.56323899103237,6.66539798846176,410.184094302174,2743.55779666602,2.33512128831334,8.40844622679202,0.967871358144138,0.0,5.470408749044,1
8.52862833430328,7.71991143953269,7.45245048545702,8.47328717388872,6.651132944799,10.3534138855715,6.88995644011275,8.03740555719574,4.543404730337639,4.86832141008342,5.45911368779484,9.40059129395188,8.85299732822194,6.663259310959719,7.895812286513768,6.955058924770483,4.508302322991232,5.5625399000669695,5.78200034635956,5.52590828038829,6.551268600140362,10.760225552401801,4.66818235988909,6.5733360255379925,8.20691816124526,6.70510436147229,4.43076198613899,4.27226730127242,6.71607761476195,5.8908051227066895,6.824925048447139,5.68311140762038,4.0665772452343605,6.45732484244439,5.5815220547496125,1
10.5842,7.1209,7.6178,8.964080000000003,6.05968,5.18229,5.5147900000000005,10.3857,3.19864,4.03555,4.9111400000000005,6.27196,10.218,3.6211300000000004,8.83941,3.19168,3.7325699999999995,3.4802699999999995,8.05001,4.6151300000000015,4.29605,10.8762,3.74551,4.30272,7.8223,7.9722300000000015,3.7011,3.7404800000000002,7.3005,4.68237,4.6904699999999995,5.125369999999998,3.45264,6.54477,4.3434099999999995,1
10.8964,5.1405,7.97455,6.13566,5.3228300000000015,12.6567,6.8593800000000025,7.0214300000000005,3.0874900000000003,9.463280000000001,6.8304300000000016,10.9287,7.322139999999999,6.2447,7.03844,2.9325200000000002,4.63364,3.3441300000000003,5.52564,4.92395,5.89845,8.71981,3.7457,7.759810000000001,6.854660000000001,6.57313,4.89764,5.45669,5.4663,6.8593800000000025,4.43037,7.4835699999999985,3.02838,6.74954,4.96735,0
7.154983739019389,7.47387556227718,7.22395140802124,6.858073696595239,6.69841509547889,9.69620859735667,7.35923447047467,7.690450536676461,4.82308236224612,4.732998413063211,5.487063215710441,9.1123335272041,9.0032947701471,4.21016071183671,5.83036315394556,3.89435853279645,4.12990466659048,5.38361284495981,5.30064888091997,5.4774166854331305,5.367768300326991,10.3626552822842,4.22633320035536,6.85175757953534,8.20018600537524,6.036004899894412,4.4317460082278295,4.15690741194201,7.080876574218483,5.43549661279966,6.68319444571023,5.50468687363319,4.16324114006195,8.71535076419581,5.023645588385072,1
2967.47970428192,439.83007087651396,2982.54175951676,1.13153159634558,0.0,338.851337631236,49.430609980917595,104.61682773677099,0.0,810.007438520753,964.2378032005479,8280.42937869793,3785.878262698871,673.452239471972,47.6954621803289,0.0,136.41553457345302,68.8820101601624,0.0,81.0412045848226,722.306189034175,666.128952774662,43.84529772200379,2044.99155839,288.760515969444,144.400691805684,14.7961913219861,946.4895929397728,122.79908032385201,401.013485816018,32.416481833929,37.698986410554205,0.0,0.0,98.95335433362459,0
10.0769,6.9916899999999975,7.01722,6.32354,7.1140399999999975,8.51881,6.80289,6.5311,4.68838,5.437,6.66718,8.09402,7.6044,5.74049,12.6957,4.86722,9.16686,5.81881,8.38815,3.8853,5.75634,10.3081,6.54099,5.83807,7.96346,7.18663,6.454,6.019,6.2788,7.7942800000000005,7.18308,4.79967,5.1838,7.050489999999999,6.86798,1
9.206430000000001,7.75505,6.76547,6.94095,5.27923,9.037930000000001,6.4945900000000005,5.82953,3.42294,5.0987,7.3030399999999975,9.72368,9.28985,6.78397,7.024210000000001,4.04983,3.7495800000000004,3.12758,4.93342,3.90591,4.97152,11.0567,3.76453,4.96022,7.89452,7.200189999999999,6.72093,3.5087,6.31672,12.0938,4.84415,4.61113,2.85718,6.51374,6.7443300000000015,1
7.7553,8.1213,7.303260000000001,6.98981,5.76428,5.5892,6.33549,7.8212699999999975,3.2347,5.6464099999999995,7.2819,8.35693,8.8745,3.3166599999999997,7.8556399999999975,6.2258,6.4573199999999975,3.77233,3.69783,4.0404599999999995,7.03245,10.8724,3.6938800000000014,4.97583,7.245710000000001,7.4484,3.70335,4.0244,6.8563899999999975,4.04117,4.255269999999999,5.27269,3.38354,9.083919999999999,6.2195599999999995,1
11.6504,7.01404,8.22552,5.56415,5.19624,11.4192,6.41827,7.77822,3.03119,8.91558,7.87062,10.7068,8.88058,8.41954,7.2789699999999975,2.9152099999999996,3.8562,3.19042,3.5746300000000004,4.94113,7.51491,9.62168,4.05692,7.6807,7.64018,6.49308,7.073869999999999,5.3708800000000005,6.21242,6.18398,4.50749,6.70857,2.90116,6.8110100000000005,5.582669999999999,0
9.49804339389943,7.99138915331802,7.56190700130982,8.90203009041132,6.89424159322184,10.2465327939322,7.532204752211701,7.707376979172309,4.4771849990257,5.78326498414369,5.11519855366971,9.57737088747133,8.77434250799246,8.042422392161539,8.214862819641,7.0142060293273305,4.6037602862353895,5.6523813131527625,5.88678642386687,5.313275015006769,6.07505554800972,10.2104745310588,4.75274991792093,6.45235845110963,7.78408279508349,6.3619633047782,4.76082046630767,4.41370483353895,6.625315710538289,6.959023919537,7.0870328313982425,5.64855573263344,4.3910375419212295,8.37131847323265,4.93419399680854,1
9.36853721042641,8.100231608819799,7.33409218461241,8.66614219600514,7.25660917011888,7.73762174722755,7.46029082406955,7.32090811238806,4.62495882957926,4.93092618309103,5.3201282764837,8.38336231819594,8.87506503071179,4.8093254399308485,8.23942777013699,5.93944443159955,5.35926231081118,5.8238680925191995,7.7771052824867795,5.29878688689216,6.000590068355218,10.3306335609777,5.02751109463133,6.42846710732939,8.060508639829559,6.61851901934025,4.86031966054976,4.6088764627164505,6.7540570520437,6.01097497351934,7.2860160912262595,6.68527667903899,4.382501153322,6.27602135526588,5.59382831700825,1
8.17045,7.81977,6.7514199999999995,8.418510000000001,4.81551,5.5785300000000015,6.58034,6.30202,3.09115,4.15705,6.692089999999999,8.62548,7.95362,5.33009,5.28249,5.47733,5.84926,3.23705,6.03328,3.69202,4.7582,10.0383,4.00479,5.11038,7.210669999999999,5.3392800000000005,4.01296,4.2824,6.7041699999999995,5.294969999999998,3.96176,4.65196,2.94302,7.6737600000000015,6.52504,1
7.38904,8.06858,7.29068,6.89507,5.40528,9.89072,5.62549,5.53866,3.11964,5.62535,8.64001,10.5542,8.58371,3.54895,4.872719999999998,6.92963,3.47221,3.13977,4.02386,3.76664,3.5616800000000004,10.9653,3.6508599999999998,6.42961,7.77802,6.7775,3.57655,3.66591,6.26882,3.89609,3.80594,3.8719099999999997,3.1172400000000002,7.0350399999999995,5.46659,1
5.57859013718488,8.52754999551749,6.690706003466481,7.113366699054461,7.08674666164701,6.73376063068874,6.781646151295719,5.82103673214127,4.72622567215368,5.08918461900034,5.54345448224873,6.965736102639379,9.630133796768499,4.3181011422181,5.8804461825766525,7.332939290512768,4.27969090520208,5.59044910860278,5.12467250560091,5.45086502665174,6.0837496771535395,10.274026933457199,4.98718678792095,6.23947841862107,8.1850422398953,6.250571490441331,4.80946514017174,4.33376046470749,6.483898819957839,6.7917058672365584,6.82200872146829,5.567407723312218,4.19987088244892,7.35734271109796,4.83280455582388,1
8.49325,8.24089,7.2435300000000025,6.18434,5.10956,5.5785,6.992389999999999,4.8747300000000005,3.4258,6.786760000000001,7.49205,8.407589999999999,8.417760000000001,3.71392,7.5427399999999984,4.551830000000002,7.38899,3.24688,5.3261199999999995,4.270569999999998,4.0823,11.6431,4.22684,4.73695,8.96374,6.67012,3.93109,4.06415,6.7400600000000015,4.92945,4.06329,5.46419,3.21692,6.9725100000000015,4.6803099999999995,1
8.47943593071239,7.26746985233305,8.00289986110648,9.6899239688906,6.62616581715994,6.831744191490951,7.34163162280304,8.48194236694342,4.38888526084759,5.015830490609559,6.24841268957988,7.84689111567976,8.47472725133149,4.5983947771599025,6.3759670886279105,6.63784491724499,4.28644511674215,5.43529438321087,6.068377220233951,5.5060467156090995,5.564560067131691,11.188793382814,5.132214612913018,6.061260928045829,7.37978603166015,6.4189357782278,4.696989369043321,4.56247480657899,7.334469440958201,6.13286490813167,7.17723010304113,5.98424477443826,4.34694366105581,6.90945204842281,5.9301462538689504,1
270.731228994617,2401.8489250656603,691.121563679915,205.89198511816898,1.26888137785548,2825.6209131738105,25.816923927069894,0.0,0.0,4.803809775214651,1669.8982685515198,6493.59340952401,5069.3750757811495,538.626103346325,397.22538832872397,1346.15182813975,15.96709231776,2.82142650224252,5.2919446397442576,1.12676081151651,6654.24597892594,2527.5501206557,45.2464984947899,442.90069755109704,526.5958496514351,314.741853350278,1.10390874186921,19.2218845494188,442.862140973994,21307.6784154084,10.516434240820699,12.2916010742401,243.150343120396,0.0,175.92503063286998,1
8.755560000000001,9.17122,9.1213,5.171069999999999,4.9422,8.01431,6.1185,5.7313300000000025,2.8921900000000003,10.4025,7.63473,8.44718,8.07388,7.976669999999999,6.1001,2.89413,4.49761,2.6758599999999997,3.4719800000000003,4.20518,7.20786,10.1757,3.83926,7.395739999999999,7.69393,7.5869,4.81091,6.0408300000000015,5.57679,6.07267,5.0094,4.99584,2.87406,6.12646,5.62082,0
308.39929736223996,5257.78034364568,788.123180348078,711.13394627942,33.7920684741185,381.276945161263,121.060180340486,0.0,0.6265277564892819,449.266141539985,1215.63603414478,4744.6735974312705,3903.4334922088397,4.93550544810534,26.7591891795089,361.45166479617103,403.414513778293,1.71636146961343,0.429229034594234,1.24464259199168,449.29424116348395,2993.09341517437,1.9833408631883505,268.022272938728,542.048855599268,524.409412092494,3.7550572805234,7.57171691502049,859.1622846589951,24.083718188291698,6.63809382395563,3.1890812975617404,2.5970920144574303,0.0,3074.3249236778693,1
6.89513,8.33952,6.57985,8.0583,5.048369999999999,6.21928,6.25401,5.6001400000000015,2.90349,4.13371,7.7076100000000025,9.44707,9.451130000000001,4.03894,4.93799,8.055589999999999,4.2899,3.28914,4.8684400000000005,3.69869,4.4078,11.2756,3.9028400000000003,5.01154,8.10656,5.83177,3.71181,3.7718800000000003,6.21605,4.3967800000000015,4.23712,4.68,2.9909,5.96764,3.7242699999999997,1
12.3027,6.7759199999999975,7.94798,4.776669999999998,5.40339,10.5731,6.97202,5.954,3.1722,10.154,6.80808,10.2861,7.649539999999999,7.48009,5.9448099999999995,2.8376099999999997,4.8592900000000006,3.32659,3.4924199999999996,6.14423,6.374569999999999,9.86375,3.7699,8.173689999999999,8.14227,7.0971,6.78945,5.7545699999999975,6.62482,5.928669999999999,5.8621300000000005,5.5559,2.84346,5.67513,5.161169999999999,0
6.81239284445096,8.3781153280177,7.2085314967696394,7.515147739597008,6.6814516730154505,7.34294958114316,7.4098303470900095,6.982233181798941,4.36807242304692,5.28920763920469,5.6764146805138695,8.894945106815381,9.1505226256639,5.50253661413347,5.574410418752179,7.111973143246701,4.22424939588698,5.5037226724146295,5.62494886111032,5.437764062576719,5.357603590625031,10.912609281080199,4.2918545857520085,6.391094796845191,8.81797989192637,6.0250457070223495,4.38122965356714,4.11452929104589,7.0584939706153,5.746948772581638,6.728442770772411,5.643384425383849,4.08827301441414,7.17659210587973,5.16493893687828,1
