STMN1,SDCBP,CST3,SOX4,TGFBI,AEBP1,TSPAN7,RER1,IFI27,S100A13,LYN,DBN1,CD93,SIRPA,SMARCD1,SSBP2,MPO,P2RX4,JADE3,BCHE,MEOX1,CTSG,EREG,ADAM28,NPY,RHAG,PF4,APMAP,CEACAM8,CCR2,DEFA4,MMP8,NAALADL1,S100A11P1,PSMA6,THY1,SLC1A5,CES1P1,SPP1,SEC31B,GABPAP,IRX5,DNTT,IGHV3-23,ATP6V0A1,GPS2,GYPB,ZNF423,ADAM10,TRAF3IP2,ABCC6,ADA,ENAH,LPAR6,TMEM106B,DPPA4,CD244,ARPP21,VRTN,FOXRED2,ASTE1,SEMA4C,target
6.48258,11.8968,10.5062,5.99585,10.6499,6.37499,4.40198,8.43552,5.89188,6.20103,10.1205,6.54303,10.0712,8.59288,7.31214,7.27551,5.89785,8.08355,3.98312,3.0502,4.88312,5.37185,3.58722,6.95731,4.72422,3.49053,10.3957,9.71155,7.09551,9.25754,6.59586,4.72395,4.95926,10.3724,9.07386,5.44896,7.2747,6.69777,4.33946,7.13754,5.67295,3.86261,4.74601,7.03429,8.48567,8.75948,7.43035,3.78665,6.70643,7.15775,5.24196,8.49543,3.93507,8.07961,8.739,3.03565,7.30299,4.50029,6.35852,6.20274,7.28302,7.61678,0
10.4348,10.3413,6.95345,11.8093,5.85916,8.80559,9.09519,5.28088,5.03755,5.70825,4.67418,8.40194,6.60581,5.72117,8.41945,8.40842,5.78123,7.16837,6.28503,2.96544,5.55895,6.19704,5.65373,4.35982,5.01208,3.75131,7.00586,7.46334,3.69806,4.13674,5.90054,4.04606,4.42142,6.84422,12.0085,5.94693,6.75542,5.87743,4.28553,7.3691,5.30629,7.3803,10.0672,5.89483,6.32051,9.20806,5.97263,9.55191,5.96163,9.06322,4.7446,11.9104,3.94463,10.0882,6.30498,3.8525,6.68046,6.84692,6.811,6.17492,5.99598,6.58076,1
11.6615,11.1217,7.99352,12.5914,6.64856,9.72275,9.7748,8.05731,5.33742,6.22755,7.34348,9.55665,7.93779,5.16358,7.94684,10.3067,7.65894,7.81571,7.97234,7.06327,3.90436,7.65681,7.71641,5.37004,4.1662,5.82204,5.91156,8.92971,6.46336,3.83155,8.2026,7.2313,4.60978,7.10089,13.0961,5.1569,7.078,5.63804,4.21011,7.32735,7.52284,7.40695,12.1804,6.06475,6.99489,8.79193,6.68268,10.9945,8.32925,8.43998,4.04936,12.088,6.60042,10.832,8.09299,3.43784,7.8756,8.84704,5.78267,6.60266,6.98958,6.72096,1
10.4056,10.7297,7.70256,12.2217,6.90288,8.59751,9.14051,8.33994,5.0873,6.39232,9.03759,8.93822,7.87436,7.30174,8.08791,9.45511,10.1985,6.50172,6.77183,2.93984,4.26829,12.1602,7.89143,5.60011,5.25946,7.70993,8.742,9.58129,11.7906,3.41755,13.4231,11.7748,4.76968,8.60421,12.8511,5.19362,6.28332,6.20581,4.81753,7.2683,7.02106,8.26362,12.5632,5.92684,7.92677,7.942,8.73076,8.95509,5.85031,7.94178,4.6827,12.6298,6.58558,10.7752,8.56259,3.89522,6.00957,7.94394,6.0197,6.91616,6.44993,6.1595,1
7.41349,8.07161,5.08094,10.4409,5.55865,8.14863,6.12404,7.22478,5.66177,7.27115,5.4308,6.90627,4.51766,5.02648,7.01091,9.774,9.26392,6.67664,5.05758,3.105,4.08792,5.60093,5.19859,4.70377,9.57386,7.34267,5.35225,6.37732,3.95105,4.59939,6.16288,5.0079,5.31993,5.92853,11.866,6.49377,5.21871,5.00417,4.40809,7.22808,6.69737,3.9998,12.8371,5.23251,6.9396,8.60672,8.25695,5.90692,5.79873,8.28288,4.872,10.5947,5.89346,8.98986,6.95223,3.923,5.4478,4.98465,6.4188,6.59567,5.45466,5.43155,1
6.17638,11.4974,10.8289,7.31832,10.9586,6.05913,4.34273,8.86711,5.26614,5.79783,10.184,6.47701,9.95096,8.36716,6.77337,8.11885,4.50521,8.22452,4.3193,2.9084,5.6038,5.99915,3.69781,7.88971,4.64467,3.53963,12.4792,9.59248,4.27021,10.3719,5.15118,4.50706,5.81894,9.4204,11.5725,5.52814,6.78261,7.92628,3.35477,7.4876,6.33573,4.07536,5.13164,6.88354,8.19511,7.77815,6.71855,3.86177,7.55885,7.64432,4.76337,8.73542,3.66432,11.0691,9.63647,3.6979,8.8041,4.36622,6.20605,6.17219,7.47836,7.92739,0
10.635,9.92057,7.54386,10.6007,5.3839,7.06442,4.62626,9.56884,5.42395,6.77266,10.1688,7.48629,5.15654,5.88704,7.1647,8.22962,10.311,6.39771,6.95671,2.77085,4.13786,9.86151,8.80035,5.07561,4.57887,6.59704,7.21242,9.07256,3.6112,3.4622,4.84516,4.85848,5.33433,5.26738,11.4683,5.56299,6.26353,4.91725,4.21934,5.36881,4.74246,4.52899,10.6269,5.0604,7.62758,9.87155,5.86733,3.61602,3.79393,7.73631,3.91666,9.4509,5.60927,4.73208,8.85104,5.48258,6.8025,4.41393,5.81479,7.12406,7.2297,9.06866,0
7.23640119317889,12.2123266705777,10.6154552892862,6.23070997767756,9.88238260981125,6.16203481089238,6.56075082571699,7.67249774144324,5.81937141913565,6.51280013103215,10.9474832866846,7.15520052986182,10.708802214914,9.87865155324548,7.06812965942184,6.36113626272056,5.7312605372697,7.56958859438701,4.97982420836871,4.60693922061252,4.12287930693913,7.29637308457146,4.32062571372656,6.67936403197391,6.02197877563294,4.7108947795031,11.1023063743465,10.5198339415652,5.60033283195403,8.63138062798169,7.28987913737433,6.4328491344213,5.36207521408214,10.6814988778309,9.31112205105079,6.5669254653622,7.28001538258448,7.20877401411459,5.10027379509553,7.69359149336415,5.58588505637329,5.23069307626167,5.1988146825286,7.15735816878151,9.17830196031207,8.28027411742843,6.23323935127371,5.5925625043148,7.49951041739572,7.87728553544312,6.54254296569913,6.44786743375835,5.23071412398801,7.64313701067979,4.84297852876002,4.58142387322872,7.75293182946677,5.21146718705756,6.29171467980252,7.12789607190506,6.92369147906739,7.56461272195977,0
9.57822,10.4637,8.62846,11.4078,7.14601,7.52159,5.78696,7.13566,8.46882,7.27073,10.1475,7.50931,7.77772,5.37941,7.75497,9.34586,7.23094,8.44028,6.05427,2.96325,4.2097,5.45629,3.99685,7.32228,11.0644,3.91513,7.88571,8.41584,3.50193,3.98853,5.1486,4.06492,5.01481,6.70067,12.2862,5.73318,7.31429,5.32378,4.67866,7.58841,6.85232,4.53321,11.0745,5.99095,7.10674,7.83976,6.88514,4.9897,6.72981,10.0051,4.2628,10.9789,4.94984,9.82295,8.02952,3.23884,5.55169,5.29307,6.60741,6.18481,6.19552,7.00222,1
9.77751,9.57311,10.7952,11.9034,5.9527,10.9377,4.14223,8.92715,4.31709,8.04608,11.0691,9.77154,4.96333,5.29085,8.11567,10.8632,4.89451,7.54638,5.47994,3.05668,4.45022,4.98756,3.22364,6.11461,6.1674,3.07979,4.85873,8.81474,3.43224,5.28157,4.91578,3.86067,4.57194,8.57583,12.2015,5.73439,6.98787,6.69922,4.02744,7.38492,6.14252,3.95147,4.58759,6.3868,6.11677,7.9269,5.03544,3.85905,7.54455,7.72933,3.85539,10.5495,6.9535,5.5421,7.73809,3.10046,4.74658,7.38836,5.90824,7.06021,7.18542,6.83777,1
9.15339,8.7929,7.23374,11.7138,4.84959,8.0045,10.0271,8.36225,4.6275,10.5111,8.60688,6.69605,6.79701,6.67925,7.81368,10.8988,6.12853,6.98435,7.59106,2.83071,4.34115,5.3438,2.99152,4.07495,9.24927,3.04167,5.85731,8.43771,3.10705,6.26772,4.97159,3.95088,4.57584,6.41707,12.5103,5.85344,5.73179,5.34902,4.09719,8.39132,5.46726,4.3982,13.5535,5.64455,5.97194,8.00814,5.14744,8.95177,7.02847,9.76433,4.41105,10.5719,6.15015,11.6401,8.2924,3.19527,5.90151,5.35394,6.04477,6.13055,6.47723,5.6707,1
9.11171,9.59257,9.92594,9.13749,9.17266,7.01923,4.15551,9.8467,5.1446,6.44832,10.0708,6.78947,8.85614,8.32945,7.67039,8.06543,12.0001,7.36841,5.15739,3.10289,4.57861,13.4162,6.66761,5.42983,4.7001,8.73802,10.0059,10.9826,12.7843,8.3127,13.7409,11.7229,5.43403,9.94432,11.7877,5.75059,6.72215,8.15175,4.86786,6.91638,4.95296,4.26829,9.21902,7.33733,8.6877,8.80901,8.75369,4.00832,4.78599,7.74594,5.13786,9.89503,3.81792,7.10399,4.60694,4.61547,7.51879,4.52868,6.36192,7.00691,7.461,7.87416,0
9.56141,10.1658,8.92421,12.1779,6.56773,9.28039,8.46356,6.63515,4.89674,7.03526,7.74891,7.39285,4.44466,6.83733,8.84438,8.14102,7.33784,7.91339,4.71951,2.66593,4.12614,8.66151,6.20756,6.16349,5.0021,3.10729,6.42469,8.83482,7.89942,3.45697,10.4605,9.78996,5.27307,7.44672,12.1622,6.02539,7.13253,6.38729,4.56137,9.38241,6.85732,7.0335,11.5444,5.69624,6.61664,7.80101,5.19573,11.2523,6.33682,10.2143,4.78606,11.7073,3.67876,9.20988,6.11948,3.24861,5.91846,6.26804,6.70812,6.04838,6.40384,6.10204,1
9.13414,10.8638,11.1132,9.68474,10.7572,6.73418,4.37482,9.53714,5.02139,6.78536,10.5859,6.76561,10.4696,9.39562,7.49076,8.1057,13.106,7.72345,5.65173,2.78952,4.493,13.2742,8.90309,6.67822,5.05607,9.12946,11.0147,11.6952,12.6848,8.79935,13.4297,12.6525,6.35478,10.2072,11.8173,5.62333,7.48139,6.96304,4.00014,7.19155,5.18638,4.01389,9.64331,6.91396,8.20323,7.42526,9.14505,4.05235,6.11816,7.60163,4.79577,9.24177,3.67923,7.67312,5.89154,5.53196,8.30679,4.10883,6.7143,6.79371,6.99396,7.36194,0
6.16126,12.5636,9.38839,5.80016,10.1958,6.36291,4.34897,8.63167,5.95397,5.72097,11.1778,6.49635,10.2383,9.51982,6.78053,6.66891,6.00104,7.88201,4.1113,3.02076,4.31095,5.80016,3.71614,6.79296,4.29323,3.36554,11.2274,10.6778,3.99207,9.28352,6.20268,3.97023,4.86558,10.828,9.04864,6.51304,6.43138,6.10681,4.81698,7.21955,4.50988,4.63885,4.49207,5.49322,8.75841,8.16931,6.93311,4.09962,6.33034,7.06012,4.9629,8.07197,3.91651,7.29909,9.03408,3.55732,7.45741,4.61331,6.39748,6.27578,7.17497,7.48308,0
9.02461554461887,9.18887061096042,6.71953310353484,11.5022149391579,6.76744115419552,8.44339434446051,9.18102033109058,7.48438065433626,8.95804397947609,8.18598213182959,7.99715841705314,7.63308030838318,7.98793319524515,7.19124578874345,7.51403880994802,8.97556791536149,5.81940406372916,7.13918081307623,5.80485472116133,4.52422346093541,4.22862552836472,6.79307952831982,4.16857992315989,5.21241961924619,10.2450652135894,6.11864877721283,7.38573442153988,9.02072097562112,4.77607561919234,7.91506477739699,6.77880283821385,5.77888139290157,5.15140578400191,7.19403051063815,11.9245669085151,6.42726833721093,7.86039659463603,6.17297842299112,4.98253301765545,8.29294174842416,6.79606131461023,5.46719791384341,11.9763849978527,6.46138820943432,8.07893002606778,8.46564843186176,8.78212968136921,8.12739419543113,7.23749476066308,9.86025720676795,6.31544174407307,9.29689830722956,6.26064282345186,7.51630390629309,5.20421247050862,4.53426255895216,7.02311373809685,4.87357422692827,6.28924415134905,6.96002994152863,6.89665763566022,6.97520680553011,1
7.2523,12.0612,10.7639,9.277,11.8292,6.25325,4.22359,9.00481,5.57521,6.57904,11.0701,6.41156,11.0357,9.36067,6.73713,8.39348,5.43353,8.36743,4.33565,2.82887,5.2122,6.11122,5.42114,6.79272,4.76952,2.89201,11.4176,9.55286,3.7941,10.4361,5.03789,4.10108,5.26089,8.93809,11.8185,5.4815,5.85491,9.59415,3.54606,5.33053,6.40721,3.74365,5.85515,5.24607,7.3947,7.82497,5.50539,3.91123,9.0469,7.84852,4.10895,8.36615,3.62306,10.5238,8.97969,3.39082,9.41422,4.17154,6.19975,6.02456,7.40254,7.26279,0
