CCL5,HLA-E,RCN1,TGFBI,MYBL2,CD14,NUP214,COMMD3-BMI1,FNDC3A,EPS8,LIG1,TRAFD1,IGF1R,PRAME,P2RX4,APOC1,APOC4-APOC2,TFF3,FPR1,HOXB6,FAM50B,WT1,CCR7,GP1BB,FLT3,EDIL3,GPR171,MAML3,GLRX,STK16,CDKN2A,ASAH1,FN1,TBC1D9B,ALDH1A1,LCN2,OLFM4,COL4A5,CDC42BPA,GPR65,CHRM3,HOXA1,TRAV8-3,HBBP1,TRBV21-1,GOLM1,BZW2,DSG2,DCTN4,AKTIP,DNAAF5,LPAR6,PACSIN3,SMYD3,DEPTOR,TIMM22,C3orf14,CXorf57,SLC27A5,PCDH9,NUDT11,VPREB3,PDZRN4,SPX,VPREB1,CDCA8,GDF15,CLIC4P1,SH3BP4,TCL1A,target
8.79986,10.8531,7.12095,5.88511,6.6301,4.02214,7.95105,10.0554,8.808010000000003,3.6011300000000004,6.95107,7.47867,4.05018,4.23767,8.68397,5.48496,7.969689999999999,5.4599400000000005,5.72066,8.03769,5.40647,8.11293,4.7792,6.6931699999999985,10.6941,3.13462,4.12753,6.73312,8.26026,6.3472300000000015,6.01654,9.44336,4.10271,9.30057,5.23725,5.23803,3.03326,8.89771,3.62534,4.6814,3.41245,5.8769,4.4954,4.29318,4.0178699999999985,4.37424,10.7883,3.70436,9.77861,5.04778,6.843660000000002,4.58392,4.42406,9.9424,8.8028,6.03705,3.82277,3.96317,5.78965,4.97809,4.51644,4.44755,2.91938,3.36879,4.08096,6.74556,4.55826,6.53889,4.66293,4.7719,1
7.39911,9.80322,9.51707,5.84708,7.68354,4.79282,8.65753,10.6777,9.70794,4.99987,7.2553,7.3201,6.6593300000000015,9.27896,7.707319999999998,6.73729,8.33636,5.26803,7.667999999999998,7.640460000000001,5.67971,9.06457,6.15564,4.40375,10.1704,3.32821,4.07165,8.77079,6.97277,5.58244,6.46783,8.87403,3.72049,8.37913,4.8608400000000005,6.16294,2.92444,7.65885,4.21277,7.20414,3.39049,5.88981,4.53496,5.71028,3.81131,6.55978,11.2263,5.89551,9.65091,5.49929,7.39535,8.64989,4.6579,8.13936,6.47104,8.021419999999999,3.90999,3.91195,5.57022,6.75425,4.612430000000002,4.65414,2.94727,2.99566,4.17657,7.33962,4.87441,8.39098,8.47684,4.836880000000002,1
6.0788194592412905,8.96407530747378,8.30124820351303,6.54411031994788,8.206858973772201,5.55702673105412,8.47103802438737,8.17658281912401,7.305151063483058,4.701139503448919,8.01855495863451,7.7722858706291,5.974301131374731,7.834729287522348,8.61856923323003,6.6624757175517,8.53377306742672,7.1113153105007605,7.46483909736899,5.326762274757219,7.50978411249173,7.01049358459663,5.669259158491911,7.267212257354388,11.358628625815001,4.540063227217071,5.3584105153152315,5.67822792765409,9.341631797411287,6.27756784207402,7.133997428982509,8.831021802319189,5.60320729030821,9.20608046371821,4.15671422409575,7.11137936677348,4.1405618651150204,4.83883259788478,4.677232460308059,5.75974663303896,5.98073794946658,5.06412293950597,5.08962511505092,5.71581531950404,5.50669173015733,6.78540847709269,10.307923413412599,4.9095544816811785,7.372533005435621,6.76970245385415,7.76924619142519,6.2373024122734,6.38260212050923,10.1926198076655,6.855955315104881,6.56910225251094,4.9521657256212,4.7671600396042315,7.35299068718074,5.68307837838137,7.16638380242071,6.14304810294567,4.39292400967344,7.1391535469085,4.7085551702048605,7.11384719733562,5.31413420618895,7.31450300864121,10.5078567784131,6.549298309133482,1
9.95557,10.4492,7.4302800000000016,5.6994,6.760789999999999,5.6288300000000016,8.41,9.75858,8.26525,6.06146,7.54696,7.286339999999999,5.935980000000002,4.74646,8.93153,6.52307,8.71391,5.40945,5.36673,3.95036,5.54223,8.83357,5.14008,8.775789999999999,9.65378,3.40456,5.02344,7.25732,7.7882,5.5765,7.85217,8.5657,3.59015,9.41269,3.5819300000000003,7.4871,3.67833,3.24426,3.51159,6.57839,3.3198,3.81857,4.49661,5.34272,4.38161,4.70455,11.4178,3.98005,6.93285,4.19696,8.10593,8.79064,5.34596,10.0207,10.089,6.747510000000001,3.5222,3.68744,6.993530000000002,4.51176,4.3039999999999985,5.53017,2.84363,2.96831,6.62155,6.40004,5.19776,6.8441,3.77692,4.93461,1
6.7366894088618805,10.3049500757982,8.920930056229697,6.75027966181299,8.06302719881875,5.698434376374482,9.036540586327213,7.92819479326489,7.358041277372839,4.7210333435783305,8.529617755824761,7.28081947636868,8.5131357661613,5.82927912646523,7.850702999071079,6.84651081839466,7.9055959592957405,6.67066245935861,6.6144107583938805,7.81667209797159,7.1798137216393805,6.87593893030635,6.7523943479162005,7.04904197823815,10.0444681794808,4.51716125969029,5.30688924686729,5.80833585594637,8.568399904259572,6.690970494126001,8.28849913742809,8.43046553628954,5.776917826349009,8.81791777993123,4.43293622188356,6.27480395274743,4.21568483985938,7.50573837816308,4.34323006148756,4.7767472633405585,5.81229578150534,5.99723188983104,4.98233785755305,6.0382962520154,5.894045739496441,5.37932138915953,10.844577583290999,4.68321303514974,7.51704422591982,6.55012537220694,9.10514633436517,5.32555911862344,6.103604803027309,10.0911942372935,7.699633570090499,6.711148721909,4.35304620106129,4.39255989253855,7.99380619518755,6.2158436775796115,6.7339586612541,5.85650458451278,4.3275107452017405,6.990974042076888,4.63797088045597,7.37869282755917,5.51256429292256,6.45691709549034,5.30296065464055,6.7862255619418095,1
246.468585944245,20463.287603771398,815.299250457498,82.33148756118091,1872.6898894526896,4672.15752201129,2291.66800068155,248.878427724021,4665.1254288648215,878.7333753602769,2331.70358990857,1366.60772802243,357.93407770184405,2.32797556601856,1825.3476508626002,75.79893909420359,3.08613548825687,2.7905171352824,4053.4287418317604,3.75776218725889,105.745486574987,31.176430186218198,99.65167954244741,0.0,9709.637163021873,5.55820534995413,22.216703634597998,1150.7468292144001,2058.0651105080397,586.217376681714,112.32629716888901,9135.742885469599,231.751145273842,4175.67318806314,170.510184841469,198.860400415917,354.655104862378,7.51692720354934,109.968066852449,1280.6431737429,1.2890834080426798,41.6802447794901,6.028132093978112,7.77092576204083,2.00937736465937,286.17255091521304,2324.5550366172,18.8914902550881,2254.2787115754604,325.519231823991,433.54457538370696,244.884752419454,16.9997668358299,864.4090802189099,1617.63362445727,361.0181331838,2.26951778555162,18.413016472936,130.481978115585,40.0879512609044,1.3395849097729098,19.9927951504135,11.3753776590785,2.9758575660607303,24.6798615469283,1011.4819496066,86.47655294724692,0.0,2.6807456773251404,24.5845958175031,1
8.41345,10.8327,8.840489999999997,10.1777,8.00666,5.79852,8.65131,10.4952,8.14968,5.658930000000002,8.56611,7.96137,6.70375,3.74475,8.12733,6.7584800000000005,5.70025,5.22573,7.1193399999999984,5.50553,7.01929,4.296130000000002,6.63465,6.85275,11.0494,3.46887,6.06001,7.74126,8.85008,6.98275,5.63321,8.23658,4.89607,9.05676,4.20544,6.1467800000000015,6.1496,7.1985600000000005,6.0598,6.40279,3.207,5.07462,4.31999,4.83272,3.91402,4.75483,11.5829,6.12985,7.2301600000000015,4.9965,9.15576,9.06557,4.72231,8.42763,8.118139999999999,6.56836,3.60151,4.55989,7.02607,4.39534,4.21582,5.21967,3.05463,3.2531,8.65245,7.793439999999999,5.68171,5.78993,7.30618,7.26854,1
8.95903,9.35807,8.05053,6.00584,8.04928,7.46635,9.30491,10.1999,9.04014,4.45918,7.981839999999999,6.71545,8.2675,4.88133,7.662160000000001,6.4806599999999985,6.7598600000000015,5.46504,7.74206,4.52693,5.4076,6.86545,3.911480000000001,5.95716,10.4218,4.17764,3.73654,8.2557,7.8738100000000015,4.82313,6.12926,8.674539999999999,5.01606,8.68869,4.75474,4.86286,3.59119,7.60533,6.72139,7.07715,3.4125300000000003,4.56601,4.52398,4.79082,4.02012,5.1018300000000005,11.2396,3.94895,7.78177,5.01159,8.43133,9.7428,5.1532800000000005,7.6539199999999985,5.81452,6.83718,3.82838,4.57613,6.19574,5.04738,4.23334,4.67057,3.18586,3.88175,4.81324,7.62478,4.35774,7.728789999999999,3.69827,4.99247,1
9.97476,12.1601,8.58434,9.5953,3.93218,8.64644,8.81986,10.6964,9.30307,4.55029,8.27006,9.04098,8.26073,3.843080000000001,6.84085,4.49571,4.61946,4.72,8.915230000000003,3.50788,6.28271,3.61037,9.38062,4.91495,5.20787,2.93549,10.1681,6.8285,9.62471,7.3845800000000015,4.13703,7.8822800000000015,3.72498,7.557239999999998,7.7873199999999985,6.28642,3.4426400000000004,2.96809,3.79966,10.4035,3.0226,4.73156,6.173780000000002,3.75756,4.813269999999998,6.9169,10.4699,4.33823,6.38686,7.820239999999999,7.833310000000001,9.33292,4.47743,6.9085,5.1014300000000015,8.27082,5.81407,6.97261,6.0285400000000005,6.43393,5.78289,6.0103300000000015,3.62903,3.55486,3.93895,4.61546,4.14454,7.58605,4.58891,8.77258,0
6.50982,10.49,9.42987,5.9908800000000015,6.45805,4.81,9.07767,9.33281,9.64549,3.61295,7.850160000000002,7.448180000000002,9.46614,4.5971,8.06678,6.6323,8.29903,6.2577300000000005,6.73755,3.96092,7.0598100000000015,8.887080000000003,5.3639199999999985,5.03276,9.6228,3.54008,4.1755,7.723560000000001,8.68197,7.17477,6.48217,9.83936,4.3927,9.49433,3.5295400000000003,6.755489999999999,3.13836,9.17139,4.2458300000000015,4.90736,3.61604,3.87154,4.24806,4.15259,4.23181,7.52258,10.6125,3.54581,7.0007100000000015,4.88164,7.80205,4.5658400000000015,4.8471199999999985,8.70707,6.27233,6.571860000000001,3.62555,3.86638,6.71674,4.26391,4.13631,4.89702,2.96478,3.20472,4.18107,6.638210000000001,5.01179,5.39914,3.60296,5.17741,1
8.03626,10.012,7.894819999999998,5.43351,7.62236,5.2561,7.5720100000000015,9.99757,7.422439999999999,7.392639999999999,7.57028,7.028010000000001,6.14144,4.33364,8.24066,5.95372,8.19565,5.51472,5.61992,4.38167,5.27445,6.7772,4.78794,5.70865,9.20895,3.42721,4.53809,7.36945,6.1233,5.6028400000000005,6.40211,7.88876,4.04327,8.89541,3.50477,6.02585,3.07307,3.30985,3.48491,6.9814,3.31442,4.8246400000000005,4.75178,3.53921,4.112419999999998,4.2729599999999985,10.3772,4.0758800000000015,8.53631,4.57081,7.891710000000002,10.0724,4.74805,9.22013,9.03995,8.03407,3.47196,3.78506,6.29022,4.28475,4.34341,5.65035,2.77694,3.18671,4.21605,6.8379699999999985,5.02031,7.26739,4.00654,5.14911,1
8.80525,11.3501,8.37173,9.70578,8.54411,10.2506,8.5638,9.38263,8.345989999999999,5.22786,8.37992,7.2601,3.77148,4.5776,9.23739,6.74752,6.42854,6.04475,9.31138,4.3823300000000005,6.6624300000000005,8.51576,5.269419999999998,7.88587,9.63556,3.5544800000000003,4.9252699999999985,6.17177,9.05454,6.0152,6.21246,10.5099,3.5185699999999995,9.27425,4.03976,9.74261,3.28737,2.9012,3.93939,9.15635,3.2168,4.4169800000000015,4.34299,4.45367,4.21315,4.45202,11.087,3.666630000000001,9.06804,5.85199,7.95277,7.05025,5.49891,10.062,9.28345,6.4481,3.859480000000001,3.73009,6.57999,4.90502,4.24098,4.83996,2.90709,3.3171,5.162730000000002,7.043069999999998,5.0134,7.03344,3.30419,5.07466,1
7.61632,10.5921,7.901669999999998,7.37962,7.39107,4.38247,8.17863,8.4263,6.80943,4.61771,7.6541,6.49031,3.64837,4.56967,7.84993,6.813439999999999,7.1906,5.7106900000000005,6.25436,4.33645,6.07151,8.42499,5.03143,5.94844,8.05533,3.27726,4.39774,5.78538,7.31223,6.38475,5.99402,8.03324,4.24521,8.26286,3.77536,5.38719,3.12816,3.15261,3.97397,5.5007,3.5674,4.59442,5.26181,4.383769999999998,4.511419999999998,4.66594,10.7724,3.92237,7.69119,4.87334,7.20212,6.98176,5.38963,10.693,7.0674800000000015,6.47487,4.17628,3.99244,6.5201699999999985,4.89136,4.8251800000000005,4.7836,3.7127,3.1235,4.3251800000000005,6.12384,5.71019,6.89619,3.64115,4.99876,1
7.19941,10.1326,7.43215,10.3342,6.23047,11.538,8.958269999999997,9.27606,8.759789999999999,8.04555,7.0346899999999986,7.50052,6.09564,4.12801,7.999389999999999,5.4134400000000005,5.31933,5.65315,10.9173,7.357539999999998,6.89955,4.20162,6.92385,6.19258,10.7016,3.31736,6.20662,7.85002,9.08215,6.19278,5.76817,9.49324,5.858219999999998,8.94465,4.2369900000000005,5.36975,3.58577,6.15535,3.78251,8.64557,3.2623900000000003,5.30002,4.38548,4.53431,3.95259,5.04472,10.2241,3.78134,6.6687,5.1353,7.904719999999998,5.87444,4.74494,8.938369999999997,8.61862,6.3328,3.90941,3.87019,5.81493,4.28951,4.29784,4.47451,3.17135,3.48474,3.96918,6.58482,5.51721,6.62603,3.91762,4.86303,1
7.79117,11.1361,6.93545,9.6641,6.8487399999999985,10.3418,8.24981,10.2517,8.752510000000001,6.73446,7.639239999999999,7.1459600000000005,7.46683,6.32386,8.532789999999999,5.56492,6.68332,5.75799,10.5218,4.5441400000000005,6.42265,4.004,7.37735,6.63998,9.00558,3.5353800000000004,4.466069999999998,7.94757,7.46478,5.81118,5.3615900000000005,9.93569,4.02663,9.25913,7.708539999999998,5.3301,5.99112,3.4296900000000003,3.6422,5.96192,3.81979,4.5368900000000005,4.86115,6.48648,4.02122,4.61956,9.79216,6.979310000000001,7.56872,6.10199,7.50317,7.72083,4.96824,8.38904,9.80812,6.49166,3.7513,3.86467,5.25447,4.45964,5.51927,4.28956,2.90345,2.9901,4.14712,6.96064,5.13214,6.83785,5.05685,5.04135,1
9.36105,11.7085,8.79159,6.1009699999999984,9.67772,6.40265,8.17491,10.8435,8.70628,4.04416,8.12849,7.02833,7.147989999999999,5.25997,8.34871,9.26399,6.7296,5.3833400000000005,9.86955,7.8165,6.49934,8.37757,5.11078,7.66264,7.76739,7.725119999999999,4.47063,7.04483,8.456,5.47024,5.7529900000000005,10.0892,3.9467,8.32048,8.25845,8.42994,4.68091,3.45,8.7867,8.93012,5.5584,6.7469600000000005,4.26222,10.5462,3.90507,5.81285,11.2503,3.99496,8.0605,4.94417,7.6762,7.65978,4.81224,9.89883,6.05684,6.27286,5.90123,3.78811,6.52324,6.23923,6.09812,4.8062,2.61482,3.84164,4.69814,8.32553,5.16259,7.61994,4.12321,4.98275,1
8.23563,10.2881,8.25928,4.58344,6.41921,5.3631199999999986,7.77681,10.4779,10.1827,5.66302,8.1343,6.43337,8.58366,8.92101,8.68135,5.2300900000000015,6.02596,4.91971,5.09212,3.8093,6.08277,7.9252,6.80047,4.9477400000000005,10.5853,3.06108,4.98826,7.7012,8.2151,5.51847,4.94111,8.77213,3.78216,8.31942,3.45465,4.77069,3.32382,2.95566,3.98329,7.02158,3.2198900000000004,4.54174,4.3784800000000015,3.83262,3.77734,4.26919,11.2135,3.73442,7.50432,5.4759,8.326880000000001,9.27421,4.07103,9.01993,11.3608,6.31189,3.85725,3.83803,6.513330000000002,4.06541,3.89556,4.786980000000002,2.8353200000000003,3.36324,4.98007,7.04512,4.30884,6.49868,3.85682,5.38866,1
8.31842,12.5515,8.01022,7.01081,6.42796,5.97277,8.66901,9.99484,9.34638,8.25278,6.95883,8.35168,6.8711699999999984,4.520969999999998,9.57527,6.1735,5.76175,5.36011,7.70065,3.52224,6.2112,8.360489999999999,4.77393,7.64265,9.97008,3.00867,3.72769,6.8324,8.8658,6.26575,5.27225,9.41356,3.46078,8.6553,4.60309,10.3272,6.94382,3.10592,6.871580000000002,5.45065,3.2677,6.05881,4.39207,6.41668,4.1677800000000005,3.77082,10.504,8.110389999999999,8.62606,4.9097,6.05483,10.6143,4.67053,10.7148,7.414,6.59731,3.4353300000000004,3.55681,5.84882,4.31135,4.14131,4.97261,3.00897,3.55642,5.37138,5.8033,6.53832,6.83167,7.60999,4.5912,1
7.82330803882363,9.34554737618665,7.22732645727031,8.3371674943716,7.98828128972525,8.69300554701705,8.8680852331024,7.86793670147861,7.468739126902161,6.11814556890556,8.40471493564636,7.4074246144139515,6.21323407304465,5.9876300185893205,8.199694182799389,7.030010072344719,8.31450198206499,7.108638859713251,7.56231190882685,5.26721974500956,6.92984602443324,5.30615092532596,6.42875166278918,6.36912616512524,9.215967808358801,4.8993928843083605,5.8487803114017805,5.8405965816591205,8.654163479188759,6.79047164384426,7.6219895787452305,8.72130102986181,6.075665552939558,8.655086453348611,4.31626969886687,6.405130880655888,4.02536686646979,4.56085106910424,4.63251853492548,6.511306681269112,5.8840675382911805,4.71194482911904,5.0593378214302005,7.82950169388801,5.73179882707391,5.61191044638004,9.73242872294039,4.94288562960038,7.07381864940363,6.419070948003808,8.15460664026675,7.6033424324048,5.64575671295609,9.05657637827778,8.72453507318806,6.99958250315159,4.78622369858558,4.43216216751357,7.10937825528636,6.05944918694671,7.320215253419549,6.4387143821883885,4.35776787218355,7.486253957956048,5.97601159655087,7.2883937271215,7.032505220757719,6.2983337142405,5.0287842975239405,6.80518535030424,1
9.050115016633038,11.207608263976299,6.59842618089987,10.3263627681945,8.430916459561349,11.893430979946,8.44550667374939,6.919324318238258,6.29893109954553,5.291355073696192,8.157987057513289,7.4876118314765,6.74717296869598,5.808980063141661,9.8571474715491,6.9532390590083,6.9080213272227,7.04891441449098,10.6264054955093,4.94974219988111,6.7456398701097,4.44673133044175,9.155772369194489,6.8584859110421,7.822543927535699,4.787971429062,5.34638338565742,5.483988274411429,8.14944435418518,6.56914287665794,7.606522380669791,9.14508457313003,7.83064608004375,9.16065273223416,5.17658585560506,6.7137144162667,3.99173697190076,4.15200793260256,4.9389371291673605,7.57689184284485,5.68762429353428,5.57624207509742,4.91088368162417,5.88548993197074,5.78710050788871,6.7035169494539915,9.40187307245831,4.81112521857672,8.106875000712071,6.78207943295201,7.6475588661268,7.40325320837461,5.8752787547747305,6.92459815029675,5.60039867950801,5.88020910669451,4.85364389979472,4.33097373854948,6.674316108440441,5.749759249879321,6.858102382404518,5.6374167104036905,4.0718362351922,7.39669962384366,4.6996643548574815,7.5791377093468615,6.05210624509305,7.046150844208372,5.11573260723145,6.6692965948283,1
7.17575,10.3562,8.161719999999999,5.80441,6.21384,6.18797,7.72784,10.5359,9.63492,3.696,7.11711,7.144660000000001,8.27258,8.617280000000001,8.9174,6.09933,6.42771,5.607469999999998,6.88173,3.8474,6.25201,7.12907,7.95665,4.7864900000000015,10.6924,3.15367,5.5282300000000015,7.775539999999999,8.446760000000001,7.11402,5.71652,9.98194,3.5644400000000003,8.62857,3.01935,6.07129,3.1930400000000003,2.93284,3.52996,8.41253,3.26123,4.18939,4.7051300000000005,4.33878,4.26725,4.28781,11.1213,3.78987,8.13486,6.41122,7.901569999999999,9.52122,4.76495,9.40756,10.9453,6.33686,3.6217,4.00691,6.31872,4.63734,4.41836,5.69365,2.93666,3.10759,4.3914,7.64797,4.52993,7.4111699999999985,3.69491,6.62885,1
8.49944,11.4012,6.39587,6.54409,6.69247,11.4495,9.39298,10.2209,7.86805,4.91311,6.7675800000000015,7.90822,4.33549,4.18056,9.04461,5.30178,7.87825,5.17208,10.3645,8.190389999999999,5.71056,4.06365,7.6276,6.00839,9.82201,3.00983,4.66103,8.14484,9.94953,6.275530000000002,5.6135,11.6151,3.70371,9.44646,4.551,5.29622,3.1703,3.94325,4.27949,9.22918,3.21916,6.51243,4.52241,4.15136,3.9088,5.05241,9.91578,3.855480000000001,8.14533,5.78974,7.5133899999999985,5.85406,4.96152,6.4870199999999985,5.5098400000000005,5.99981,3.8962,4.15431,5.56806,4.31291,4.42748,4.77121,2.89094,3.20848,4.02517,6.5105900000000005,4.49836,5.89866,4.423769999999998,5.61135,1
778.079565599928,19724.8285418677,2809.350340753431,168.337763491352,4289.39111375907,101.980109690231,1798.72081799977,82.3627572912234,4237.4948684355795,538.3737047904,3143.8422437369704,789.166371861499,2196.62474347608,2382.53456140041,1284.31482230767,245.12554442336895,4.5364078060836786,12.146151055452002,365.818518809878,98.92554100525948,93.28857671485727,575.561839154394,372.021927039447,118.933523583018,7386.55092842082,36.1013461636248,2.74745889651786,1446.22789992345,713.270886054917,1044.04973063039,33.4724673765579,5598.73143251171,360.389818458295,2709.10920106426,2193.32882847355,997.079474941376,700.998913833682,3.30166020665703,907.779003656698,365.070782653833,91.55463352132591,34.892876916004894,0.0,50.137256241023906,0.393819614513304,550.069720633729,2287.8942075845002,167.78102998783,2254.52427158451,323.390574837487,858.593648769406,669.709672682406,19.4241424972431,347.431132458687,467.25048340207496,453.680195919327,2.89374385532228,10.9785229758871,211.363080747351,98.7453567894722,6.69493344672617,38.848923341005396,16.2296485627726,18.483990531090104,6.613247669469321,1220.23006465144,43.00593767354421,0.0,1175.03023801152,34.2579318204972,1
5.80781812743541,9.23357203081807,8.29358987697416,6.53728705585541,8.414983759158309,5.65680879830801,8.949662876268821,8.19350195747228,7.67770946781082,4.99273473208032,8.19228073063692,7.45159236424608,5.6244392511572885,5.739311673959,9.0199893277395,6.75490222354607,8.798228194156257,6.9097089173286115,7.26773446941995,5.3599992099944815,7.51206643388739,7.1964553928546,6.52246871844573,6.34865290928628,9.57526227296979,4.9907251035487405,5.09757970086714,5.6453388042770385,8.84212678494882,6.6135883106827915,7.02742837698923,8.48692751109231,5.679149203511879,9.133908788823561,4.44913339090102,8.18264075659296,4.28638155706322,6.15094985729126,4.82975964556258,5.0216236074392,6.23685011227987,5.15941066518084,5.27304819708275,6.01248617745537,5.53974064986832,7.77519009643632,9.66226219884466,4.82378010069096,8.316265267474307,6.32869285108338,7.76645376091373,5.58463961061813,6.3062401132248,8.75775789592147,6.14377460218248,6.653992068058961,5.02948718641779,4.56814827442468,7.02100762081372,5.98297778901011,7.169569087846449,6.086297592874559,4.43921516610988,7.2150423507340085,4.93563683261242,7.45175241185172,5.37350518113555,7.41744465441702,8.50481065857527,6.77374996955634,1
8.23396,11.3636,7.7798,5.89475,7.387739999999999,4.76561,8.46611,11.4318,9.67968,7.42811,7.9424800000000015,7.96484,4.73576,7.97895,8.94684,5.97857,6.28484,5.57225,5.87858,4.02414,6.59652,5.68076,7.65265,4.88647,8.74507,3.68129,4.53104,7.948819999999999,7.09859,6.1706699999999985,5.98364,9.08757,3.42498,9.09307,3.85496,7.44464,3.5955699999999995,3.23628,3.8779,9.7115,3.1946,4.20262,4.33014,4.0336,3.95251,4.5456,11.6168,4.27658,9.59676,6.04295,8.583110000000001,8.8787,4.5742,9.51988,10.2,6.852639999999999,4.01393,3.75542,6.22246,4.16328,4.02525,5.43403,3.23928,3.12066,4.27658,8.44807,4.73663,8.1265,3.924080000000001,5.48091,1
9.83856,11.7905,8.210510000000001,4.0481,7.820010000000001,4.03303,8.26224,10.0065,9.57213,6.91885,7.7537699999999985,7.2895699999999986,5.32771,5.44988,9.30541,6.022469999999998,8.71016,4.98625,6.39709,9.56367,5.73234,9.03946,5.26016,6.6924600000000005,8.991489999999997,3.23767,4.32259,7.46028,7.8289399999999985,6.23798,6.3422800000000015,8.335139999999999,2.94855,8.55969,5.83995,6.72248,3.19915,8.03058,4.46684,6.09291,3.55248,6.587960000000002,3.85012,6.33096,4.45559,4.31635,10.9707,3.8429,9.51462,5.56963,7.85035,4.5108,4.60761,10.1607,6.64647,6.5067,3.52776,4.56571,6.32054,5.21049,4.0075,4.79743,3.29814,3.68393,4.33886,6.32106,4.3749400000000005,7.61897,7.397639999999999,4.22765,1
12.3501,11.871,6.92334,10.9822,6.41516,10.9119,8.68372,10.1909,8.3646,6.51241,7.18003,7.939719999999999,7.99018,4.01538,8.393460000000001,5.73862,5.26231,5.5080300000000015,10.4475,3.91783,7.05449,3.4078699999999995,10.4787,7.896560000000001,6.3474,3.0327900000000003,9.95171,6.9943399999999984,10.2555,7.5236800000000015,5.6642199999999985,10.3553,3.51157,7.75007,7.86348,7.35861,4.2161300000000015,2.94028,5.12581,10.4392,3.61073,4.42787,6.20886,3.82597,5.44179,6.07869,10.0622,3.85376,7.111739999999998,8.138119999999999,7.91067,9.9587,5.25736,8.03937,5.10329,7.46948,6.931780000000002,5.50831,6.577660000000002,5.75002,5.08005,5.8483,3.0645,6.11525,4.17729,5.95206,4.82577,5.96253,4.85164,8.17406,0
7.993481464402,9.21121874326399,7.88725292076336,6.51291993994172,8.15133845898164,7.93966923915147,8.63873788595196,8.95922355568083,7.71223655521493,4.97990129277159,8.133557172147059,7.51992401784809,6.1722832275498405,7.94906227573791,8.074225205385961,6.16709347177092,7.19028392524054,9.51329981851702,10.1844017351547,4.97595491486855,7.22603653051255,4.75809601665257,6.2587164978009415,6.458464914871218,9.33625406793698,4.56796126077468,5.14665474528843,5.705079628536072,9.54571025478914,6.64145903710623,6.86712397926121,9.52795705408056,5.70630831337821,8.506415148514339,4.19528688402764,12.5750073033478,9.66983664577603,4.19946885396323,4.555033107635059,7.91694492459254,5.91722406180077,4.94897137415675,5.11404642163911,6.91492351737203,5.50214390020073,5.586956464040611,10.3495568884983,4.75064533270454,8.38987513396404,7.34905996468333,8.295067278195901,7.90755519576589,6.3451911434055805,9.015125289727619,8.694944560270221,6.6910612949468495,4.8548461913560494,4.54267473552296,6.55299700055564,6.43515479253519,7.059919224468678,6.0513389229769805,4.33678142003886,7.07191627500442,4.52797966125935,7.72304273304135,5.3733236039772105,6.41016566821753,4.93473163463288,6.61051659745047,1
8.45085001757316,9.970124201420779,7.39107428421602,10.523849673688,8.01468805227507,11.2054965311759,9.390293217927619,7.96372448176455,6.97014645464014,5.29215044327926,7.902622034034669,7.79546338072554,5.1121387487581,5.6664407179132485,8.31814305745613,6.727996604310429,7.57737453541679,6.825968888930429,10.247564081204901,5.39066530866745,7.28348807760148,5.80664073090297,7.57760980721995,6.11857009547406,9.46860757165847,4.532429411542889,5.15277875323196,5.6119641853823685,9.02229575334186,6.43478642346874,7.214315569865919,9.1068834757635,5.716311077264758,9.06675688976952,4.14773316901966,10.9743919858937,5.82531227036707,4.29989189338843,4.48709268308738,7.4490581042339885,5.75768764287886,5.47052806352481,5.00528249340046,6.01975076178795,5.591519864851331,5.59497460331388,10.1636123310558,4.742000729817571,8.161173062203138,7.27517712306419,8.20989532409791,8.04970647507366,5.976491260721331,8.78690808938241,6.71999045080487,6.83716338184509,4.529842562484888,4.44028118899054,6.82766070143724,5.424674168550742,6.8343707645123,5.69821574332761,4.37250007692767,7.0646499999061,4.60820573589712,7.22817002861814,5.43585074967159,7.465606695605401,4.79025339550309,6.61447521268476,1
8.27900754457436,10.514139197117,7.2788122770434285,10.368146405644302,7.394302774328199,12.4807861559469,8.79659969886757,7.3451447564209404,6.99460816303473,5.28861906988644,7.52429931608562,7.477846573600121,5.602393475114631,6.015891315429848,9.08448879963613,6.74380709573051,8.1059305463387,6.807259627911639,10.6992681861548,4.5291758565277185,6.88767929587572,5.478920872683519,6.83996861243606,7.083596112556009,9.654928890098999,4.90635322148093,4.85247011934925,5.62468341105687,8.74297660544613,6.6392101862904,7.1793914545341515,9.20687404860131,7.57339821034011,9.17243881186636,4.39767898046203,7.44879817406448,3.81779336028709,4.09539802877363,4.28243078826148,6.83998581686982,5.6298472344146,4.7520387349171695,4.600380927427991,5.9068529129499,5.54418137105845,5.964507172101738,9.615762625292302,4.5172916517399,7.0357566235323095,6.4091483834238385,7.713535809400071,6.69457060751161,6.0148569061844,7.99599773724792,7.364285385104308,6.06741202447973,4.71408421455726,4.06119070410524,6.86298090101362,5.916965715578152,6.85403121307684,5.80409000359413,4.00837932292427,7.2139823553285,4.55327208239387,6.68526849354939,5.74821329740157,8.327418318945451,4.78874503142719,7.1672755284062015,1
