SLC25A5,HSPA1A,SARS,CST3,AEBP1,UBE2A,LTBR,NRGN,PRAME,TMEM243,GOLIM4,MYB,LCK,RHOH,HOXB2,ADAM28,CD33,CYP4F3,CD3G,HMHB1,HPR,PRKD2,PLAGL1,TM4SF1,GATA2,RPL39L,DLC1,SBF1,OLFM4,CD3D,RUFY3,CTSW,HIST1H4J,PTGS1,FXYD5,DHX32,GALNT11,MICALL2,ATP8B4,VPREB1,ADGRA2,PAX5,RTN2,target
11.8859,9.51552,3.7467099999999998,11.2586,5.394080000000001,9.09907,8.74549,9.28386,4.29138,8.12593,8.659880000000001,10.2398,5.90609,6.46769,8.47064,8.19134,9.69475,3.9605699999999997,4.679880000000001,4.04494,4.93976,7.08905,9.46017,8.755230000000001,8.50549,6.24439,7.41298,6.11877,3.4126800000000004,6.7442899999999995,7.11337,7.42501,6.21703,7.262639999999999,11.7953,8.03918,7.84306,8.34807,9.15498,4.356269999999999,9.085930000000001,5.509530000000001,6.44546,1
11.939,8.075619999999999,6.2045,6.3061,9.57713,10.6236,6.18125,6.14728,3.95857,10.1761,6.56458,11.5278,7.15291,9.352160000000001,6.0391699999999995,5.23074,5.78737,4.34335,5.67216,6.21753,4.25633,9.6361,5.86135,5.64025,6.15235,6.336130000000001,5.4634,8.70681,3.8019800000000004,6.77986,7.0913699999999995,5.71134,7.494839999999999,4.3358099999999995,11.0759,7.14918,6.1931400000000005,4.33582,3.5194300000000003,7.73565,5.552980000000001,11.3374,4.97116,0
12.1711,10.9447,5.47735,6.36759,7.34934,10.4654,6.711589999999999,6.37401,4.78989,9.50221,8.45193,9.07682,5.25234,10.0925,5.07964,4.60061,5.848669999999999,3.4967300000000003,4.685,5.98526,5.15035,10.3406,4.285909999999999,5.333130000000001,6.22982,5.55875,4.56684,7.75992,3.3833,6.97801,7.237360000000001,6.35655,6.73522,4.0757,12.3253,7.13767,5.13812,5.08325,3.5431800000000004,8.46234,5.58606,9.978860000000001,5.048830000000001,0
10.690999999999999,9.46059,4.97541,11.2933,6.37256,9.678560000000001,9.19657,9.42186,4.43196,7.229939999999999,8.12198,9.00995,5.06425,5.24092,8.359630000000001,7.62695,9.217419999999999,3.66514,4.4722800000000005,3.88461,6.09115,6.808039999999999,7.3788,5.30205,5.89786,5.66788,4.61143,6.44073,3.02966,6.5936699999999995,7.47152,6.87333,8.73353,7.1942,10.1939,8.31488,7.49608,6.65146,8.330110000000001,4.25195,7.95498,5.46555,6.0875900000000005,1
12.3482,12.3646,6.567010000000001,4.706840000000001,6.74228,10.3994,6.43692,6.86457,3.8523199999999997,10.9203,7.57105,10.6665,6.73452,9.7811,6.26938,5.68271,7.23422,7.42387,5.214840000000001,5.62177,5.1869,6.55955,6.2021,5.4679,9.80054,5.23296,6.68127,5.56473,5.0677,7.6551800000000005,8.087530000000001,4.89388,7.94021,8.195960000000001,7.55653,7.901839999999999,5.6826,4.78408,8.14687,4.52065,6.28188,8.45003,6.0606599999999995,0
5595.15766315914,1416.9598308039,2011.68596634395,305.94709135097304,541.447493034862,2183.0611753029502,230.3458311024,943.732631647404,179.515490674001,591.399376767993,243.902504385462,6771.13048857626,3402.13463471703,5844.78648016312,714.758332377406,337.96381658981096,2433.5327827767896,3362.9735892766103,456.15804665769303,17.2633088819995,4.93620202790783,3502.05883048909,831.2443947562531,1.4339043165015302,2758.0449522620097,29.5156603041973,176.955781896669,7020.905949254549,4724.39219737386,2773.57902577784,2049.1197123488896,1721.99854005436,44.117344920665296,2504.1153364779802,3244.36756592969,157.393135376939,192.449786317552,429.675627070067,2019.0074865919198,854.906678079626,640.591674323602,2189.62830219025,136.65474197477502,0
12.3461,9.52444,6.84922,8.01861,7.977710000000001,10.7838,7.49102,9.99098,5.06878,9.98283,7.76846,10.3919,8.55118,10.5751,8.602839999999999,6.40972,6.15428,4.01141,6.623419999999999,6.2870800000000004,5.66699,9.13841,6.30673,5.97136,10.2239,5.49516,8.57207,7.30324,6.37725,9.83581,6.05366,8.7682,8.048810000000001,8.36312,11.4594,7.35177,5.94757,5.866709999999999,3.50316,8.524989999999999,6.16031,10.3149,6.24302,0
11.8523,11.4199,4.1866,9.54064,7.546060000000001,9.45608,8.8863,7.1447199999999995,5.91467,7.57135,8.11448,8.945780000000001,6.45823,9.17371,8.794880000000001,6.0225800000000005,8.215860000000001,3.71124,5.380780000000001,4.26976,5.25588,6.31529,8.519680000000001,5.14971,11.2483,6.42117,11.7441,6.50326,4.50873,7.67802,6.920439999999999,9.25675,8.707419999999999,8.782960000000001,10.7861,8.31063,6.58878,7.1172699999999995,3.5083,4.1942699999999995,6.82228,4.40562,7.353289999999999,1
11.4715,8.95231,6.20429,7.592230000000001,7.108,10.5212,6.6837800000000005,5.6635800000000005,4.66911,10.0347,6.5760000000000005,10.3634,6.824380000000001,9.70282,5.58169,5.29251,6.231730000000001,3.96596,5.58322,4.916869999999999,4.84999,9.49478,5.50251,5.1912,7.03375,4.92042,6.35004,8.135489999999999,3.48366,7.545210000000001,8.181939999999999,6.9397199999999994,8.55223,4.60763,9.97666,7.3934,5.82963,4.70878,3.44461,7.06553,5.16854,11.3906,4.97621,0
6186.77612722971,959.66943661884,1262.86798635288,5700.19423229343,646.937253789665,2747.9102635192003,1389.60206560742,29.030181921449,3.89384211920573,347.789477934272,1156.04111374014,11884.9632244838,70.89399000367291,6807.36359438286,1425.99160630043,2458.55869900832,1444.12633972654,42.9358613077041,45.415447838728,0.0,1.4230730294321499,1732.7213432784301,4306.94111024424,71.5685551276738,4074.3392507869103,91.73723860746149,1034.2764047639,3673.5280354818397,0.478252933684859,26.455583221413196,1803.50019461802,1270.4789214144698,41.1297522968979,843.750082462101,5821.48390002077,711.362570471788,807.447048172995,1672.0690687099802,12522.7791456059,7.9299897240406505,88.27986362802021,83.0094916287848,102.263119057648,1
12.1441,9.41455,5.3909199999999995,11.1802,6.012230000000001,9.67651,8.61036,8.51566,4.19042,8.388060000000001,7.87667,9.49494,6.710889999999999,8.41446,9.03069,7.99525,8.67563,3.74956,5.8506,3.9641,6.29825,7.22495,7.76042,6.06515,6.8246,5.52045,7.12448,5.877730000000001,5.69508,8.09714,5.04079,7.30974,7.07833,7.8891,10.2061,8.16319,7.201339999999999,6.58328,7.5537399999999995,4.29756,9.45832,4.32559,6.692089999999999,1
12.0597678764082,8.710931813239888,9.0755157967964,7.555278090725451,8.227806593828571,9.17719442386832,7.00101105474809,7.23562391195417,6.396124880693929,9.044627234764251,5.93389291802191,12.2416387938099,9.98601697742913,10.041777930817199,6.70978167668265,5.4902661287104,7.18158208250677,4.37335034011317,6.7095692518102,5.73768379067895,4.87694827192846,8.615851797996768,6.2684488835798895,5.72769072143123,6.53776665213997,5.9940036146780304,5.482973231707259,6.95276565224755,4.02045076034315,9.8744896181174,6.59039054140962,8.48386575215309,7.36814926177395,7.29929153261474,10.922123773477399,7.65135349060505,5.25314849022472,5.598964609928651,4.32906932235184,12.455938897618699,7.2472784792026,11.0501229249662,5.8524491780213,0
12.2682,10.1689,3.6851199999999995,11.7517,6.46454,9.88465,9.30916,8.51559,4.58584,7.2142,6.55104,10.1927,4.3392,7.111680000000001,9.73269,5.61499,9.13084,6.940239999999999,5.27538,4.02128,9.255519999999999,7.24172,7.6506,7.50603,6.99573,6.94688,7.38022,6.6255,7.915539999999999,6.83966,4.23186,8.80292,8.58891,7.82981,11.199000000000002,8.03,7.88305,6.51631,7.676360000000001,4.22312,10.472999999999999,4.453180000000001,6.521059999999999,1
11.8145,7.66413,4.63319,9.17983,9.54146,10.105,7.272539999999999,6.85195,4.54421,7.926710000000001,4.27707,10.8169,12.1285,10.6557,8.47487,5.78062,6.28095,4.18741,8.520719999999999,4.51317,5.64509,8.46893,3.6394,5.7514199999999995,7.61534,6.91988,5.078130000000001,7.1224,3.40752,12.25,6.813060000000001,7.74665,7.94505,5.4847,10.690999999999999,7.58948,5.614719999999999,5.74519,3.4788099999999997,4.30997,5.8791,4.62061,5.56136,0
12.4558520201224,7.69902275993762,6.96089113725474,6.65261821615569,7.50817775939983,11.4768133783322,7.630714873836349,7.211998497923241,6.21747429686047,9.54845549691989,5.46268399705759,9.22362748965697,6.9318085411113,9.87522808243038,6.24885766629152,5.08190387848014,7.45991809327816,4.93924490983634,6.57775930874966,5.22767218614313,5.442550744691419,9.304841926131811,4.72128215646521,5.689865507044019,9.296632093403678,5.5964232583789695,6.671999711135089,7.46067111072814,4.05376261730175,7.7214397379409405,5.84406397944619,7.22493871849986,9.7702952475762,6.346224431805981,11.0638422877349,7.74603541279138,5.36417592328429,7.00182203264506,4.07017469905911,7.09600806899885,7.5214321418143495,10.0387025035894,6.173814681985849,0
11.6659121299506,9.32806770109493,7.92327253199638,7.56507425934726,6.52021149450276,9.36558477208469,7.044927194155849,7.6242322804068205,5.93661524562219,10.3558754139485,5.39635504229244,9.58826444514608,7.628819340530571,9.05362207285482,7.41766764731167,8.04836710830714,7.52349910197138,7.113633367448861,7.05378207896317,4.94494894647965,5.34042719119849,6.47034213994994,7.60174353937986,6.433299209579459,6.86670845145751,5.40857231930259,6.65340263735245,6.62543947292448,8.33918980504806,8.15950165426996,5.827799216531969,6.96402600555264,7.77371829304996,6.59135913214971,9.377539207735339,8.33878909613501,5.795723701101429,5.79234685882631,5.33649937877577,4.74937821924571,7.01548315931475,10.1224578773329,5.9424057534782895,0
12.8717776571877,7.72522431952842,8.81164905322915,7.67077407123536,9.99924048941554,10.2883984924429,6.60796921817534,7.99155413193118,5.828629729593169,9.09752729734875,5.500802897704671,11.072058566121099,8.24751900743347,8.35280539962266,6.30257594981348,5.22450985491152,7.010702242020531,4.5853307612999,6.187106915766099,6.38413536956519,5.3442750391934,9.384429895975849,5.71135851306739,5.613155914652129,6.85991824630746,6.071037937233981,5.55466835117013,7.29125008678607,5.40584251721154,7.74985928810709,6.21305579369835,7.3381135181829595,7.990794936723599,6.586289455238509,11.1659580406464,7.57256282809944,5.16369543261741,5.977395379766969,4.365652670557419,12.606583424688099,6.81072981917218,10.055995956839599,5.96535888648505,0
11.973112564276303,8.3377330373079,8.85292882539809,8.07693126188032,8.05624056190039,8.995835871996391,7.045251844119299,6.48447693649804,5.81141601055467,7.61585653793862,5.69935250728164,10.9064328999801,12.177852074594,9.90565954943207,8.246455082908941,4.9418772369686605,6.83285449217633,4.626941156658191,8.800101953680711,6.61471639588384,5.408925446129611,8.149424609383969,4.647006680114731,5.536741756306419,8.21350813350728,7.28453153286618,6.53396050080288,7.940687367122611,4.11027863188539,12.763333437642801,7.27678902863421,7.25771003707513,8.66227161563795,7.038599981869991,10.886219435836802,7.71615740455739,5.28060740294338,7.20435733047168,4.34932058449314,5.21770811778543,7.15720342000039,6.50515296584979,5.52075062359088,0
11.8064,7.20736,7.47733,5.23439,7.42018,10.5345,6.06836,4.72,6.19623,10.4744,5.32296,12.0054,7.1344899999999996,10.1065,6.05727,5.61981,4.59715,3.8674800000000005,4.98758,7.147760000000001,5.54447,8.72137,3.8474800000000005,5.00718,6.0185699999999995,5.28155,4.1073,8.44304,4.25516,7.2544,9.6818,5.66341,8.0267,4.19742,10.1716,6.18746,6.23129,5.013669999999999,3.2143900000000003,10.6373,4.59501,11.5786,4.9993300000000005,0
11.9339,8.35143,4.0225,11.38,6.1425,9.868030000000001,7.97432,8.33763,4.54223,8.08042,8.857280000000001,9.004010000000001,5.71201,8.2963,8.7042,8.71137,9.11808,4.3156300000000005,6.14326,4.28684,7.661389999999999,6.33036,8.816310000000001,5.24495,7.75663,5.4655,5.501930000000001,5.95027,3.74051,7.7344,7.84813,7.4466600000000005,7.596310000000001,7.602289999999999,11.424000000000001,7.45015,7.74285,5.88968,8.14744,4.39429,7.336189999999999,4.38205,5.74397,1
11.5969603419018,9.937150161662618,8.79687793389823,10.569889628626,6.31438812963329,9.23493468820686,8.09755217814971,8.67548449992568,5.92714394301409,7.88644112190821,6.50607095244519,9.88057808328426,7.82195472714775,8.79756478609978,8.777888742637499,7.601815140369131,8.878107827985751,6.53619455874166,6.432250226843849,4.78233365632014,7.351962343978981,7.383196986515981,7.427887957033841,5.8914764470731695,10.057821840817699,4.78700206763299,7.02211306322384,7.792075438511831,5.84580132134197,8.25581344026075,5.87113331081635,8.186981898080191,7.182805361010339,7.78152256449039,10.8080144910197,8.44565374242062,7.0426580975171795,7.20939845262166,6.593001990130791,4.69377310853451,6.98971900868171,7.38966177348254,6.7191531172425,1
11.602201902307401,5.82956397317551,8.84218858388588,9.772128204419,6.729406275769451,7.89865739445991,7.65982956013383,7.7836239047296605,5.883480813953001,6.196306793535709,5.85580978872296,11.4982422512355,6.68936346399185,9.571615897163062,6.784031300951611,6.291193048712,9.839737938501,4.33640161046079,6.611668734291309,4.840443200613709,5.245214014805731,6.3025643037788095,7.78994145310799,6.32398596905635,9.617331088815279,5.0548451796687806,7.894536445009849,7.44276673959504,6.31677384040771,10.6213098522129,5.49098448146318,9.29554132115935,7.13295206886549,9.170874420875831,11.440597687294,8.18318152988207,5.56675624443313,6.9921496287699005,7.340931932689821,6.227418741614049,7.3989031190103205,6.559798855525349,6.3741494324166,1
12.395730649960498,9.53444423735604,8.655171868042611,7.44280893944672,7.03619846377803,8.77066596120296,8.28256666534184,8.36772859054746,5.5795615316557505,6.812114475699969,7.8306330810798395,11.480740163632,6.61316461122602,9.35273142798867,6.25162798652051,8.869466403117212,6.80615717356642,4.3481824237676205,6.00122187208724,4.87390859745885,5.31120343303648,7.149283820418531,9.549803520699141,6.025065194258129,9.90901822125857,4.743413842139019,6.593912822159849,7.9788369712467,4.177370126783471,7.02429047899116,6.43826274720832,9.46517154680168,8.35501691431312,6.59159313049126,11.3361447535253,8.47161068267169,7.15607203579721,6.69292784829317,8.917908985227221,4.60540407434877,7.180953498372411,6.413646286670559,6.19951125386824,1
13.0288,9.10229,5.9130199999999995,4.25436,7.12442,10.3045,5.89027,5.58988,4.21711,10.9266,8.397910000000001,11.7378,8.12468,7.709689999999999,7.34415,7.92678,5.49777,5.23181,6.98645,10.1007,4.81896,5.797630000000001,7.96696,5.2087699999999995,6.456930000000001,7.88473,4.76403,6.9414,3.4615199999999997,9.415510000000001,9.25597,5.16821,8.328339999999999,8.460469999999999,6.07495,7.2359,7.40825,4.589919999999999,6.38622,6.417619999999999,5.79104,10.719000000000001,5.15799,0
11.8458229861216,9.66261355552869,9.17982087681568,11.861418945211199,6.04302010479537,8.42208896728513,8.589851724365388,8.957945460100529,5.9168667950647995,6.73842645409822,5.675712841824759,11.3156675120032,5.726037232566361,7.8346832493421195,8.27401811666863,8.879594440728411,9.41468696673244,4.79538766306517,6.2747552841082594,4.82098092994834,5.29043271144954,7.0191087836426105,8.737722833618161,8.7403468203085,8.70503729781102,5.80091896181671,7.95004917564026,7.41896460485553,3.96018675689871,7.395567833736759,6.38808417141826,10.3801354168882,6.925347110736901,6.622940765196481,11.684887645460698,8.604030589706099,6.6829495093044295,7.5856229853130595,7.49445602485467,4.8575636156360495,7.222715729150799,6.04861232492612,6.116040727011829,1
12.59,8.6971,5.16742,6.674760000000001,9.44358,8.88997,6.9577100000000005,5.08901,4.100630000000001,8.63653,6.19583,11.0415,12.2584,10.9442,5.8271,4.55408,5.44968,3.9416900000000004,9.736310000000001,5.01235,4.98714,7.915789999999999,7.04827,5.07875,6.8081,7.03187,5.2815199999999995,6.67744,3.17509,13.169,10.6208,6.97155,8.91359,3.7522900000000003,10.0184,6.715160000000001,5.16805,5.24788,3.38781,5.60377,5.04638,5.5408599999999995,5.08365,0
9.9231,10.8974,4.14059,6.2855,8.83654,8.39093,8.080910000000001,5.441330000000001,3.81071,5.01315,8.55498,11.677999999999999,5.73094,9.11355,9.877089999999999,9.23542,9.00885,3.8060099999999997,5.63069,3.9471800000000004,5.39251,6.9453,9.945319999999999,6.23471,11.5652,4.38239,9.73157,5.69644,2.99835,6.331119999999999,6.7875,8.234919999999999,5.86111,8.93411,10.0974,8.57606,6.52235,6.6299399999999995,10.5447,3.8349900000000003,6.17345,4.7346900000000005,6.5176300000000005,1
12.0415564692883,7.64382107430089,8.47781197440551,6.693553284390299,8.964821214473881,8.59927893222204,7.32890222874924,7.97805884725026,5.743092163165589,9.59670532110033,5.5803862086941205,12.2276503679369,8.791772642188409,8.67346628227623,6.57982117267755,5.06574670788397,6.9708293031295705,4.82871595282662,6.38552951184891,7.25443711297095,5.40315206978122,7.81936088305546,4.86828944265317,5.487119695377611,6.99032114899908,6.64012172655862,5.63607221068334,7.86308811280169,4.07193646854737,7.65491555374334,6.34106223594056,6.5758097370290995,7.36302669552624,5.83936883152893,10.126520105637198,7.806971992196161,5.2359354933503,5.66035726850353,4.44054256851934,10.308391083958801,6.89926150070575,11.8527422992523,6.12674498381464,0
12.0926,9.99463,5.84301,9.11538,8.09657,11.1228,8.07974,6.82102,10.4495,9.66886,8.37937,10.1864,6.0673699999999995,8.368789999999999,6.05819,6.1708300000000005,6.24479,4.05681,5.28624,4.392530000000001,6.8596,7.350110000000001,9.21672,5.51042,10.0294,6.80765,8.06082,6.49621,4.9794599999999996,7.627339999999999,6.978460000000001,6.9359,8.86651,6.84998,11.2066,7.78598,5.9796,7.8993,5.75704,4.64891,7.17512,8.27465,6.22366,1
11.8571,10.7314,5.06801,8.854410000000001,6.12137,9.5738,7.59086,10.4202,5.063269999999999,7.309130000000001,7.326289999999999,10.3835,6.25571,8.247110000000001,9.42433,7.050389999999999,5.74145,5.50605,5.05491,4.04039,5.15345,7.414110000000001,7.85372,6.611260000000001,9.99824,5.26107,8.800360000000001,6.16615,3.00487,8.27335,4.00137,8.41511,10.0287,9.26495,10.6323,8.13338,7.53912,8.72379,5.571619999999999,3.84176,5.80588,4.51936,6.256069999999999,1
12.5654434245703,7.7507062466635706,8.21707823481228,5.979676215406291,8.33099196835608,10.3525795400533,7.32037935217178,7.21557867366961,6.1194808509806,10.134148303364,5.4356892895675095,11.275693799080301,6.502733150898969,9.73400427959119,7.07148981063326,5.63575755399068,7.23134459138615,5.37431581055108,6.43987089237045,5.85787644583715,5.0835896605910404,9.521597020447789,5.003613689600019,6.30349873318688,7.16910376473448,5.3148099256091506,6.30108046802639,7.69072026993008,4.696494143665349,6.38548459590074,6.1090258137135605,7.3420044052155005,8.6480507699746,7.0330281563130495,10.5920070893304,8.20933740778697,5.11557725368667,5.75053939156801,4.68956554252044,5.70595540678438,7.31778899427516,10.420315155787302,6.15606748100297,0
11.7437473296798,6.71353674196082,9.41505127413967,6.52581856990275,8.25400359151651,8.80846121203475,6.56901462575094,6.61448740879362,5.93158917613795,8.7437735186422,5.510846386669201,12.897599692590699,8.78779305632764,10.243228266376999,7.05553808724893,7.59793320407076,7.21217554198598,5.30127810843388,6.76973099865951,6.30588521646132,4.71592231551333,9.52124980070457,5.55844097153449,5.973920583600451,6.59902124203346,5.31666051714622,6.402277159311731,7.109277610624349,4.4479188028067895,9.034757320045019,5.807807352587579,6.951935996991099,7.650883772222589,7.02662036531865,11.879918160757999,8.28499454566473,5.162594114574389,6.0386583317223295,4.6981438161180895,11.9038600622484,7.290874580426481,11.1240816443445,5.93959538083575,0
11.0205,12.1613,4.05679,7.00285,5.95559,8.36324,8.054789999999999,7.242389999999999,4.087359999999999,6.15695,8.32451,11.864,8.6872,8.26608,5.68695,6.980010000000001,9.57672,7.575819999999999,5.64356,3.90444,6.18697,7.5148399999999995,10.2499,6.836130000000001,9.72075,4.48082,7.96408,4.92853,3.13047,7.31377,5.02718,9.95399,6.15635,5.1865,12.0263,8.92414,7.47642,6.67015,9.72397,4.09429,6.46336,6.236669999999999,6.93054,1
12.1429,7.318689999999999,6.05206,7.41085,11.1211,10.109,6.78895,5.72692,4.30556,10.4922,7.23235,12.0007,7.29732,9.32315,7.67213,5.67525,5.575069999999999,4.00824,6.16326,6.29381,4.35382,8.140039999999999,6.975169999999999,5.43834,6.054930000000001,7.709789999999999,4.86043,7.2183,3.6535900000000003,7.76925,8.60759,6.19267,10.1889,4.16666,10.3683,6.97687,5.81962,4.98287,3.9414599999999997,10.1801,5.39069,11.0154,5.4101099999999995,0
11.732000000000001,9.98322,6.655989999999999,7.651389999999999,9.14632,10.610999999999999,6.78955,4.96614,4.3846,10.4456,8.339739999999999,10.8367,7.23872,11.0732,8.8521,6.97364,6.1361,4.06229,5.88949,6.14294,4.23252,9.416030000000001,8.03165,5.17459,9.69328,6.10262,5.00104,8.638119999999999,3.19135,7.70967,8.162469999999999,6.79702,7.89663,6.2916099999999995,9.15961,7.61607,5.1466400000000005,5.06238,8.188080000000001,8.66013,6.80824,11.9006,4.97574,0
12.8101,6.29207,6.773439999999999,6.958360000000001,9.08683,10.1376,5.6672199999999995,5.62625,4.706119999999999,10.1675,8.00206,11.83,11.8139,11.7831,5.6387,4.5431099999999995,4.778580000000001,3.8054300000000003,8.91428,4.4800699999999996,4.55587,8.55921,4.25521,5.25117,6.44517,4.82877,4.5599300000000005,6.84028,3.6181900000000002,13.0122,9.95322,8.085339999999999,8.85625,3.92501,10.1778,6.59302,4.5363,4.83127,3.37929,5.84859,5.3424,4.86337,5.09321,0
11.4861,11.6747,5.64951,8.97096,6.02381,7.70269,7.841819999999999,6.80825,4.2952900000000005,7.01593,9.27618,11.5358,6.434769999999999,6.61512,9.23193,7.2176100000000005,9.28482,9.63915,4.967890000000001,3.59176,9.03994,6.7842,9.05087,5.37775,9.41119,4.822430000000001,6.3596900000000005,6.43326,8.65752,7.14527,6.984939999999999,8.08025,7.8879,7.38848,9.46499,8.92972,8.85742,7.225,8.699110000000001,4.1195,7.357530000000001,5.83407,6.20592,1
