CCL5,HLA-E,RCN1,TGFBI,MYBL2,CD14,NUP214,COMMD3-BMI1,FNDC3A,EPS8,LIG1,TRAFD1,IGF1R,PRAME,P2RX4,APOC1,APOC4-APOC2,TFF3,FPR1,HOXB6,FAM50B,WT1,CCR7,GP1BB,FLT3,EDIL3,GPR171,MAML3,GLRX,STK16,CDKN2A,ASAH1,FN1,TBC1D9B,ALDH1A1,LCN2,OLFM4,COL4A5,CDC42BPA,GPR65,CHRM3,HOXA1,TRAV8-3,HBBP1,TRBV21-1,GOLM1,BZW2,DSG2,DCTN4,AKTIP,DNAAF5,LPAR6,PACSIN3,SMYD3,DEPTOR,TIMM22,C3orf14,CXorf57,SLC27A5,PCDH9,NUDT11,VPREB3,PDZRN4,SPX,VPREB1,CDCA8,GDF15,CLIC4P1,SH3BP4,TCL1A,target
8.35724186293028,10.3397366414976,6.224582418488492,8.11008254522018,8.02743495687,7.2624972958231115,8.73350387979048,7.80748800538193,7.2256711324371805,5.125337066060942,7.9940615483594595,7.52789086767169,7.826855834599861,6.17134695151014,7.230544475326201,7.86847234751405,8.70109514769292,6.949834437636841,12.0489259787706,8.13337897318989,7.18132946101429,5.2192505223926915,7.361805083661361,8.438391340126469,9.58716833919642,4.81664497314921,5.81735195286532,5.67946539332911,9.42580548723336,6.39937210040513,7.22010320109923,9.31037291500532,7.33377083051772,8.24231329450576,5.47346251576375,10.4931911589347,7.08514580041923,5.14694210179692,5.85586314577271,6.892297860570179,5.16110633266509,6.120311426754,4.78106060083825,6.61017103026314,5.11588924570008,5.47896569130224,9.60210860086396,4.799975471740152,6.952591338245701,6.38438457898565,7.3131103273569416,5.431698564366009,5.97476661367764,8.90014499667725,7.2390155490159716,5.94734179194876,4.66327292908455,4.302141056171831,6.5618456846010185,6.22625409730934,6.75309336777056,5.88132617405339,4.438647957291121,7.168499726354389,4.9776900329392495,6.98121205979903,6.15772893764426,6.362759934849732,5.1010625405357,6.61783226194168,1
5.63247331422884,7.694748569253241,8.63609925038695,6.980958106476519,8.010390034222679,5.58957922746945,8.25385886043309,8.981439505629119,7.52884682910789,4.78229164799175,7.80910718749546,7.74498484315539,6.03490643088146,5.9642543858132,7.5013656421088095,6.51984051409544,7.59938163227916,7.28069391014734,7.05610318105694,6.68589823146807,7.56636178039881,7.11006513676257,7.01541323839952,5.93018022560891,9.89260544266207,5.449438737562599,5.6602306790602315,5.40346443693248,6.34689853753568,6.93150482690897,6.94625472741485,7.72981097818248,5.514350488130178,9.01494174488484,4.412112428136741,6.54320632238725,4.13289195201909,5.887085086132281,4.3705067020860895,4.98468563958971,5.89723321094888,5.38546048856668,5.4054812001232895,6.342828524967719,5.7939040150791215,5.8036663725609685,11.2041443736589,5.8081554427881805,7.41313745967829,5.95863226805046,8.0695784910797,5.725868211769179,5.994552096413112,9.49708217230654,7.7676884643415,7.10065255856271,4.81183528930648,4.5687403167178,6.87172858977039,6.7637279492132,8.08421332022026,5.55255171222782,4.16916602304033,6.998654442497911,4.75042213343173,7.64817248637145,5.18907305589241,6.626050758369019,4.83701512438521,6.71574740660359,1
6.40115,9.56046,8.549560000000001,5.68626,7.73689,5.73477,8.02952,9.4832,9.92425,3.68888,7.58875,6.95605,7.1436899999999985,4.81452,8.26179,6.37474,8.09775,6.05246,8.29951,3.90872,6.09234,7.8566600000000015,6.24326,5.0286,9.62367,3.5547699999999995,4.17675,6.70392,9.32049,6.7820100000000005,7.49558,8.36609,4.37641,7.52624,4.26426,5.47577,2.88493,7.06389,5.69542,6.84322,3.55628,4.04255,4.3293300000000015,4.69112,4.43619,5.6856,10.0134,3.70153,8.812710000000003,5.4341300000000015,7.35566,6.9607199999999985,4.90401,8.66019,5.23383,5.89162,3.61439,3.7556,6.50254,4.81882,4.56851,5.01255,3.06573,3.04011,4.7645,7.350039999999999,5.06786,8.329239999999999,6.65205,4.62592,1
10.4451,10.0688,7.515,5.772480000000002,8.333039999999999,7.8834,8.86962,10.3901,8.672139999999999,8.47044,8.127180000000001,7.0831100000000005,4.51334,4.48541,8.647680000000001,6.610289999999999,10.2,5.86674,9.40777,3.94646,6.36576,3.34126,4.92897,4.65758,11.4171,3.10514,4.20091,6.88513,8.718760000000001,7.2899600000000015,7.33852,9.44943,4.51039,9.44264,3.33295,5.1914,3.16732,3.25754,3.773930000000001,7.9336699999999984,3.78415,4.26205,4.87496,4.54175,4.37482,6.63807,10.3767,3.84605,8.01806,5.05817,8.4571,8.3512,4.14412,12.3618,7.91915,7.006760000000001,6.11693,4.69366,6.06953,4.7538300000000016,5.00372,4.54535,3.40326,3.2373,4.04967,8.32618,4.88879,6.60775,4.15118,5.1325400000000005,1
10.3767,10.419,8.25917,7.90877,8.32995,8.57584,8.79171,11.0333,6.19767,6.49683,7.80207,6.6144,4.03606,4.07397,8.515460000000001,6.869039999999999,10.3396,5.19324,8.96521,4.09536,5.63274,4.27407,6.962339999999998,6.04429,9.72802,3.33877,4.8829699999999985,5.28054,8.50494,6.91662,8.62089,8.319289999999999,3.90745,9.19448,3.62259,5.17903,3.16896,3.1531,4.033530000000002,7.77481,3.3904,4.81933,4.72158,4.33664,4.55828,7.472110000000002,11.0575,4.1668699999999985,6.11674,5.61865,8.522860000000001,7.10036,5.01322,11.7466,5.35184,6.75609,4.34492,4.15903,6.43794,4.80828,4.8471199999999985,5.95084,3.07671,3.43004,4.36909,7.3902899999999985,5.45972,5.6169400000000005,4.43117,5.43374,1
9.83115,12.2951,9.32464,9.2002,8.5594,8.388060000000001,9.21334,10.6272,8.70802,7.0967,8.653360000000001,7.38627,4.2915800000000015,6.37472,9.81439,8.079039999999999,5.9414099999999985,6.0829,6.578810000000002,5.65355,6.0503300000000015,6.85458,5.3960599999999985,6.8638,11.4931,5.28737,4.27312,7.61037,8.47827,7.1394600000000015,6.1848,9.10864,8.36582,9.97079,5.37085,10.2888,5.95467,7.328239999999999,5.2602,6.05251,3.33776,5.22242,4.53022,4.35662,4.20785,5.0310000000000015,11.863,6.54615,8.18984,5.5434,9.05303,11.8996,5.0134,9.45861,10.49,6.07253,3.75418,3.5159,7.16096,5.24613,4.12967,5.40454,3.25123,3.21448,5.7800400000000005,7.6920899999999985,5.13534,7.027989999999999,7.3037100000000015,4.93215,1
10.4872,11.1582,6.31418,5.91247,8.03771,4.68002,8.927999999999997,9.51885,7.7714,4.6474199999999986,7.13697,7.8274,4.39204,4.96426,7.86313,6.99211,7.67908,5.83639,5.93566,6.3194300000000005,6.1149,4.93091,10.9887,6.49262,5.5818699999999986,3.47559,7.16538,4.41571,8.07124,5.60188,5.71245,8.63555,4.4263,7.76071,3.9721,9.91759,2.91887,3.3162,4.58448,9.18007,3.84331,6.5143900000000015,4.44373,7.002269999999998,4.50561,4.07718,8.8202,4.1772300000000016,7.2065800000000015,6.92572,6.73556,7.88805,4.79948,5.48766,4.90796,6.91865,4.51133,6.1786400000000015,6.07532,4.65353,5.8377300000000005,5.7458300000000015,3.18737,3.08357,4.47088,7.43738,5.2129699999999985,6.96092,4.47947,6.00508,1
10.1197,9.00618,7.53729,5.34231,6.75057,3.80671,8.81835,10.4211,10.2755,5.81182,7.46571,7.32437,5.94337,4.21082,7.90745,5.09162,7.41102,4.44203,5.99153,6.61005,6.96295,9.72613,4.449330000000002,4.4463,10.7357,3.42645,4.3367900000000015,6.81645,7.45223,7.60871,5.81536,9.06851,3.50694,9.07649,4.49302,7.87433,3.34326,8.27205,3.97598,8.01178,3.62234,7.1916600000000015,3.79352,4.47048,3.73786,4.53264,10.9495,4.59355,9.41598,5.37879,7.6416,8.18494,4.0191300000000005,9.54166,8.30294,6.79335,3.5547,3.55325,6.18566,9.46314,4.85655,3.55754,3.24814,3.43355,4.03369,5.80341,4.61932,8.73344,7.35682,4.8268900000000015,1
728.8051418811418,53488.9490884728,1127.07041212105,11508.491607572,249.707821962752,55593.8277922073,8664.83229019708,82.1113034829578,2848.2647422641107,781.172849962538,644.9251023084761,2198.6130162879,213.31754295039696,0.858832347484312,1881.4522374493695,7.1814635114694285,2.8068417738284097,1.90348331572485,17509.2891878049,1980.8753069524105,32.9600406573672,23.397622879527894,62.432307485199786,6.8532364521568505,8209.707002084091,0.0,8.49976171322534,2202.75395702127,3655.59215397634,685.633854839501,173.04899880455295,21887.774967550402,194.26674793393798,6681.217881253559,796.656832695351,463.22435847585604,148.029907366588,149.35094069081302,4.35163406503633,1258.71109504614,4.8632013436001,92.1040571451132,0.91376486028758,0.9158236427146408,0.91376486028758,608.248137450709,892.123972353491,3.05778150022423,2683.22731410543,275.092433941825,477.92532901619103,3242.4527804924605,6.50357684779167,193.15434228715,157.030883344355,302.456168755189,1.1814877652168798,12.087736049883402,146.845630483875,57.1863108376878,2.7412945808627405,9.52466806387347,1.25064029639563,3.3084479468404,0.0,53.64907306531,8.63289410565965,0.0,26.2654128732968,49.857641263698504,1
6.8999400705915415,11.014583154112199,6.68840061562952,7.15731690001826,7.6238846529109585,6.08805440551751,9.65611389891604,8.94740749850609,6.90372435782729,7.7888545745214115,7.78248676512533,7.7302553722134615,5.42808786238004,5.99954149487254,8.82388711631478,7.613741139918821,7.28520219370936,6.79676125915365,7.81833108496027,8.972960891122131,7.19986249391788,6.435598432477139,7.554566857612362,6.3211259326850495,9.932660347453188,5.386719821236238,5.96285061209049,6.78223929572664,10.971202085361,6.80810117328354,7.29887375535326,8.48006755574545,6.39782452246528,7.962993374464459,4.26338547545667,6.7232440590462,4.19693529726234,4.76690120544537,4.36068420969563,6.125041631960808,5.44404136332902,5.44463023300885,5.36090569413357,5.3519015293614105,5.58139836245411,5.48969205844432,10.8689288942365,5.2073763846738,7.74316395414998,6.82259236451014,7.01848417806522,6.056936619933912,6.30896725299343,11.0869912585044,8.35808412946526,5.6692692800008295,5.012116429505941,4.82082310740702,7.87220976127989,6.01094030404999,7.18880350570266,6.0439582867263,4.61449277662558,7.172276647276791,4.97657121233241,7.19098397316841,5.786402087064428,6.290501077739612,5.59287356102284,6.8047865820905,1
