WARS,SDCBP,CST3,COL3A1,RER1,MATN2,IFI27,DBN1,C1QB,SMARCD1,JADE3,MEOX1,EREG,PF4,APMAP,DEFA4,CRISP3,NAALADL1,S100A11P1,ANXA2P2,CES1P1,SEC31B,GABPAP,IRX5,ATP6V0A1,GPS2,GYPB,TRAF3IP2,ABCC6,SCNN1A,ENAH,MED28,TMEM106B,DPPA4,L2HGDH,VRTN,FOXRED2,ASTE1,SEMA4C,PRR5,target
9.51852778764747,10.7754899628615,11.160983835567501,4.97527031185282,8.13318449749593,4.32695322608105,5.9264322636778495,6.31600849635962,5.62673671644295,7.16923602933969,4.92434605058597,4.2607712836747,4.029351210239129,11.7261325378882,9.76296078008962,6.5678428043548,3.9192410093967904,6.182630779998469,9.24234504985685,9.67956312211177,6.786209414712401,7.7781896418209096,5.82724229127924,4.93941766811681,8.57932725209129,7.22595991446989,6.24984294962875,8.24109971280642,6.22804402604254,6.5538857022557595,4.599923906046549,7.948907711315759,5.59725628774971,4.28923598958951,4.77080897471002,6.48091865586882,6.24049999280704,7.46352206418625,8.10789377348965,8.26742353211473,0
7.3007,7.8506,5.4415,4.493119999999999,8.03836,3.27549,8.9759,9.241760000000001,4.2110199999999995,7.252110000000001,7.066739999999999,4.09978,3.52538,5.45335,7.71484,4.9551099999999995,3.17259,5.0532699999999995,5.94946,8.4523,4.75229,7.72806,7.223310000000001,4.291119999999999,6.4800699999999996,8.59383,7.28895,9.0655,4.80523,6.07176,6.557,5.82094,6.970039999999999,3.8475900000000003,5.8532,6.14401,6.81693,5.78538,5.44655,6.1217,1
7.58736,11.1993,5.0371,4.77131,5.40851,3.15478,5.23375,7.51633,4.54155,6.85168,6.08822,4.2495199999999995,4.53779,5.5893,7.17772,4.96248,3.36925,4.83922,6.2106,9.03633,5.14774,7.041510000000001,7.01652,5.27537,7.9596100000000005,7.35313,5.994730000000001,7.86079,5.13583,6.10709,6.20768,5.18754,6.5905,3.6508300000000005,5.13277,6.9489,6.023540000000001,5.593780000000001,6.2424599999999995,6.00154,1
7.73618,9.49666,6.15471,4.47865,7.474939999999999,3.39981,5.54439,10.0647,3.6242400000000004,8.319230000000001,6.57268,4.109319999999999,4.062819999999999,7.1747,7.3738,8.36665,6.79568,4.78695,6.2365699999999995,8.14609,5.45374,7.150360000000001,7.7893300000000005,4.67245,7.066489999999999,8.29684,7.219860000000001,9.16812,4.30503,5.97119,8.444189999999999,6.34921,7.39262,3.32758,5.24522,6.389959999999999,5.59163,5.45234,10.3046,8.56921,1
8.79166,8.47532,5.94984,4.43194,8.27541,2.9986599999999997,6.35668,9.41337,4.91071,8.65287,8.9145,4.43593,3.7677,5.61763,10.1293,8.03695,5.03578,4.42185,5.353680000000001,7.83257,5.93962,9.38575,7.100339999999999,4.951980000000001,6.10374,7.91224,5.78714,10.2414,3.7159699999999996,6.40374,7.294810000000001,6.36824,4.77313,3.66627,5.78545,6.922280000000001,7.34837,4.958559999999999,7.560689999999999,7.936560000000001,1
10.2944174088551,10.477700674506801,10.2809375624641,4.6892627825072495,8.24481262754562,3.95218112673158,5.598190759254059,5.656898558003269,5.858392546631451,6.33997350985453,4.5680414069693205,4.844713852488121,3.9556084143727896,10.4845096966295,9.449132821837221,6.8949054201357605,3.96618623025728,6.255258602062839,8.296824049021371,9.91038328794156,8.09325304283449,7.6224600288763,5.55588222445859,4.70572962283229,8.78161672382484,8.079823291557549,5.57098224656278,8.62885460678267,5.60325090145116,6.970198076237001,4.883087637286691,8.74415102514715,6.500506652086309,4.43035803135682,5.20487650048919,6.7020145489545,5.773482595878,8.060291669835559,8.374864796087751,7.9903742188047895,0
9.602089999999999,10.0458,9.42947,4.2254,8.57746,3.2755,6.47203,8.83783,4.921130000000001,8.00891,6.76825,4.39729,4.23606,6.11638,10.1621,12.2747,5.76933,5.81842,8.56128,9.52101,5.3343,7.3668,5.98426,4.14845,6.636989999999999,8.45722,5.7756,9.90581,4.9798800000000005,6.1306,6.28252,5.81807,7.16524,3.27124,4.864240000000001,6.36428,6.52664,5.9987,6.30786,6.29405,1
9.69105,10.7012,10.1275,4.59157,8.13485,3.62249,6.2626599999999994,7.21818,7.62677,8.04458,4.54217,4.73798,9.51178,8.9655,10.4249,11.9034,4.4032,5.48037,9.981760000000001,8.27218,8.185360000000001,7.9995899999999995,6.5454099999999995,5.5107,7.843560000000001,8.046339999999999,6.95713,8.37828,4.61206,6.40026,5.50335,5.04,6.685239999999999,3.12791,5.57146,6.34809,6.3190800000000005,7.2702100000000005,7.68934,7.60965,1
8.10975,9.82296,8.3547,4.10916,7.78843,3.18345,4.97003,6.37969,4.21154,7.93295,7.53327,4.402019999999999,8.7829,5.98031,9.34476,7.6871100000000006,5.295030000000001,5.24936,5.8986,9.41467,5.1553,7.92466,7.2514199999999995,10.0636,6.48356,7.7601,5.02195,9.25314,3.59701,6.2683800000000005,3.69975,6.698119999999999,6.383769999999999,3.35885,5.04505,6.6621,6.2409099999999995,6.768489999999999,6.32163,5.96839,1
8.382810000000001,6.99395,6.423369999999999,4.5134,7.57948,3.42743,4.9222,8.91531,5.00783,7.99035,5.88451,4.1555,4.21132,6.25315,8.3651,10.4097,4.83359,6.0808,6.05489,7.48393,5.26116,7.62886,5.642519999999999,4.98797,6.2989999999999995,7.94715,5.410819999999999,9.67026,4.38044,6.43133,3.99761,4.75569,6.49634,3.34133,5.4787099999999995,6.65752,6.42879,5.4907,5.11664,5.56873,1
