SLC25A5,HSPA1A,SARS,CST3,HMCES,AEBP1,UBE2A,LTBR,TPP2,PHACTR2,NRGN,PRAME,TMEM243,GOLIM4,PTGS2,MYB,LCK,RHOH,HOXB2,ADAM28,CD33,BLK,CYP4F3,CD3G,HMHB1,HPR,PRKD2,PLAGL1,TM4SF1,DLK1,GATA2,RPL39L,LAMA5,DLC1,SBF1,LCN2,OLFM4,VAMP1,CD3D,RUFY3,CSPG4,CTSW,HIST1H4J,RIF1,PTGS1,PDCD6IPP2,BACE1,FXYD5,DHX32,PRKCH,GALNT11,MICALL2,PGGHG,CD177,ATP8B4,VPREB1,SLC26A6,RPL22,ADGRA2,MARCH8,PAX5,RTN2,target
11.934335958538401,10.954495492166,8.75859318081655,9.79615374384468,6.423132204117321,7.1470011438915195,8.38780360580593,8.14487233900925,7.532499648142901,7.33082871721595,6.85720801300837,5.543341978423951,5.42637032486316,5.46358943772687,5.629917601146211,11.5486190104409,6.04217557687687,8.07313483035639,9.35718027465513,7.36812995415759,9.71646905753854,5.56430455136817,4.6004714920493,6.24332514746857,5.03543712352829,5.5014200979564105,6.86132933411592,8.083020495257891,7.56049028631488,5.1218118159625705,8.43500837110982,4.85175349191771,6.00763747141205,6.987712968134789,6.863236629070361,6.20106789811812,3.9254247799870003,7.793139824954901,6.7489171834932105,6.67114269709715,5.42080214783852,10.5920973130112,7.1005414117228405,5.63672148137622,6.49147433995476,7.67507602188879,7.821324045063619,10.5687544828523,8.633312362918321,6.7656699637724005,7.32391822929198,7.228168350195721,7.0604373759865,6.55371808803698,9.536400326852869,4.95950751232487,6.93970445959834,11.1775043294575,8.03819205729287,6.3959121999820105,6.204008435604861,6.51365823863759,1
12.4302,12.9685,5.5315900000000005,5.52155,9.2133,8.553189999999999,11.4688,6.977860000000001,7.02375,2.93945,5.96628,4.86287,8.51965,4.73292,4.06886,11.0827,5.89647,9.04526,6.112430000000001,5.36191,5.9035400000000005,6.98995,4.638999999999999,4.99329,6.0431,6.31004,10.2443,3.5759800000000004,5.67391,4.13884,7.095289999999999,5.30322,6.5549800000000005,4.96725,7.9733,10.1929,4.10544,11.974,7.39342,4.44647,4.27491,6.91795,8.65733,6.02888,6.555219999999999,5.61065,6.40143,10.0205,6.877489999999999,5.24828,5.71127,6.45327,10.4362,6.50875,3.2216299999999998,6.32426,6.26085,10.4209,5.927919999999999,10.2613,8.82274,5.678999999999999,0
12.2886,8.70091,4.45231,7.405130000000001,7.460439999999999,9.12391,9.51712,6.65575,5.5305800000000005,2.6698,6.552569999999999,4.0889,8.46439,4.57447,4.12346,10.8152,12.130999999999998,10.3753,5.43797,4.72613,5.81235,4.54741,3.4219,9.72307,6.0107800000000005,5.36521,6.82971,6.951010000000001,5.2945,4.54911,9.089739999999999,9.69022,5.61436,5.20011,5.93475,4.920059999999999,3.1351,8.47263,13.2514,4.71673,3.5440400000000003,8.32882,8.23916,6.2870800000000004,4.44977,7.44005,6.911230000000001,11.3644,7.73204,9.248330000000001,6.05658,5.10594,9.90194,5.89424,3.21945,5.65315,5.83584,10.524000000000001,5.48002,6.802980000000001,4.32034,5.4012400000000005,0
11.365521480044999,8.81540859409067,8.76544562875168,6.68858935788262,8.2301066407901,8.43958573905171,8.82323195140805,6.474388169785219,6.98331717150696,6.568265533247731,6.62293987196728,5.8449220762182,9.50239370183803,5.732080774175709,5.107476027291191,12.059357242232402,8.11157287771826,8.75453414023613,6.698276956454,5.67815955757212,7.932989469961951,6.137195426804639,5.6957005742071605,6.34051920408411,6.01353269650395,5.01056536964842,7.9001487185117805,5.22186537125571,5.7989225593093705,5.515354597589639,6.46443014642191,5.90782955721457,4.93225595859158,6.485539186114889,6.95018593891211,5.812149226031281,4.72245666224877,7.82352460291771,7.28667564525041,7.671719418490611,4.769092536534719,7.03192234918554,7.00950090337901,5.73637349486596,6.8097272131211195,6.88615296884271,6.528845389149639,9.793181834061539,7.984859376595679,8.98059883919225,5.52896781520468,5.61912894716089,7.264858890790499,7.49614383758634,4.633062093830509,9.935405935418839,5.90071279248017,9.889362482891869,7.503004152016,7.53792971122021,11.146291870818802,5.72665202464028,0
12.467,8.3057,5.0397300000000005,7.478910000000001,7.102410000000001,10.0324,9.09782,6.72602,6.09665,5.948180000000001,6.15774,5.78011,7.9797,7.06387,4.863659999999999,11.4632,11.8397,10.2754,6.901489999999999,4.67232,6.20378,5.126530000000001,5.157030000000001,10.1232,7.4705699999999995,8.05649,8.188830000000001,7.21737,5.06452,4.00279,4.89827,5.3872800000000005,4.178030000000001,4.76518,7.67992,11.5317,8.131089999999999,7.8593399999999995,12.8633,8.59357,3.36959,7.741969999999999,8.458789999999999,8.084430000000001,4.93591,7.2226300000000005,7.085380000000001,11.0243,6.91887,9.84264,4.88267,5.6465,9.12921,7.320060000000001,4.22824,8.23734,5.701230000000001,11.9313,5.439690000000001,9.30823,4.2712900000000005,5.26694,0
12.2386,8.18931,5.26506,8.023539999999999,8.38993,10.8466,10.7906,7.74785,8.48762,2.96621,5.37062,4.8960099999999995,11.0791,3.0533099999999997,5.87838,10.3365,7.333489999999999,10.3305,5.84302,4.95374,6.6931199999999995,9.54283,4.75802,4.93208,6.90764,5.97429,10.7555,4.02281,4.99889,4.22337,6.20723,5.948169999999999,5.76079,4.433730000000001,8.476569999999999,10.0081,6.91325,10.2545,7.35222,7.5869100000000005,3.6812199999999997,7.27451,9.042910000000001,8.45608,6.04208,4.95745,7.58432,11.5136,7.2299,9.0674,5.3204199999999995,5.83357,11.3698,5.505269999999999,3.1920900000000003,12.085,5.93012,11.2286,5.70752,8.4966,10.0499,4.8196,0
12.4413,5.79376,5.05465,5.56534,7.44418,9.99441,10.3683,7.98573,7.913639999999999,4.82943,6.5212,4.574319999999999,9.8524,8.348230000000001,4.276669999999999,11.5466,5.44184,9.31322,5.634530000000001,4.22419,5.30851,10.2905,3.5078,4.57267,7.66973,5.4885,9.51983,5.22425,4.98975,4.47308,7.3829,7.2755,5.67631,5.21516,7.90187,4.93486,3.4596199999999997,9.8584,7.26695,5.03975,6.29549,7.9074800000000005,8.68561,8.47809,6.750439999999999,5.04547,6.33622,10.3869,7.10659,6.83627,5.91955,5.40815,7.670960000000001,5.23421,7.775639999999999,10.6386,6.1554400000000005,11.3281,5.37458,7.08878,11.3407,5.478,0
11.6872,8.81545,3.79927,5.4639999999999995,7.2095,10.167,9.45717,7.55664,7.04909,4.26783,4.63517,4.92405,8.65065,8.92023,4.68657,12.2855,4.810230000000001,8.814060000000001,6.46941,4.53573,5.105,8.918460000000001,3.8546,5.12483,8.19401,5.1059,8.56985,7.02842,5.8061300000000005,4.39503,5.84793,6.79565,5.81504,5.0705599999999995,7.9679,5.82678,3.0276400000000003,9.38821,6.17817,8.34389,7.1157,8.19539,9.40704,8.732330000000001,5.86239,7.988910000000001,6.80103,9.31442,8.0609,4.76505,5.38791,5.79223,7.49503,5.28536,9.4265,9.96424,5.6071599999999995,11.4848,4.69848,8.15119,11.5286,5.71218,0
11.677370951306699,11.2189836943786,9.262306582455631,10.9608647276135,6.28784191188822,6.98246807523875,8.71237597434681,8.22537546992901,7.789478641916929,6.079560269118691,7.786602965211901,10.3631875750293,5.715317404317321,5.658252166549361,6.9949127088446295,11.376734751388302,6.47341689953576,7.056110577303571,8.178469966743268,5.4700834118082495,9.60893030808056,4.828390033724929,4.61928746917624,6.2812556053827695,5.09228165848149,5.360214733272009,6.91237207826316,6.45012294917545,5.78822851510378,5.46049026525547,6.801716568693099,5.32714154393885,5.43780350713953,5.985296941502201,7.192631749569321,6.62218404307539,3.97622694031595,6.64193801385532,7.42222677546004,5.7408687336738495,5.3751880563167695,8.377627173529849,7.10402159986351,5.35200886116462,8.06568462758964,7.537656237060441,8.451274262530081,9.90081293214839,8.27705864266528,6.99219686320482,6.05631054891875,7.064009460228339,6.467063633122059,7.3362407807596695,8.830505137901321,4.870389257665769,6.47958885463425,11.1736254253352,8.76555805653876,5.88914032618881,6.1074237988269005,6.64022404943153,1
11.3338,10.1572,4.1537,12.107999999999999,6.38959,6.726389999999999,9.0053,8.43242,5.7493,7.9173800000000005,9.33235,4.06029,9.11793,6.818169999999999,12.905,6.733910000000001,10.3813,9.793339999999999,5.90958,8.31225,8.50751,8.3725,3.19928,8.564010000000001,3.9383,5.46314,7.10855,6.9664,6.51052,3.7408,7.88385,4.9679400000000005,5.4257599999999995,5.39136,6.751360000000001,5.69942,3.0868,7.56165,11.1356,8.09004,3.05444,10.9529,7.1055,8.18249,6.65845,5.26979,6.88524,11.7009,7.47887,10.4951,8.667539999999999,4.50512,9.0291,5.41721,5.09782,4.16345,5.959890000000001,10.6958,6.7008399999999995,9.19033,7.733210000000001,5.31034,1
13562.5001920492,1394.99304639147,1865.15949379638,1977.5129352762199,1140.96802930458,261.983754020324,2790.88868635823,1778.7848988557398,5603.276393691141,750.581800937292,59.556494881102104,649.986814107882,604.743867906731,856.480478636949,7311.767518159829,4326.76507141404,757.452031435644,2815.6201957800104,1036.4175510703801,3620.2805046637395,4544.481188341289,327.461403448035,23.2541324411627,252.129577680221,0.0,0.336374578780498,1531.21088976,3205.4075355594105,19.2577468968056,0.0,6385.1114152761,31.2301158478657,1259.4808737692301,457.37962005226603,5307.92514081548,1.85841756904506,0.0,3455.3205457738,629.8553594183841,1697.75204771092,62.0274651190822,9651.34071942422,55.398575717042895,2208.16808607651,1754.7174338012803,94.36927231459221,745.63662905028,7288.6212280746095,592.95518943368,1226.46852726359,1196.16902857189,3089.3575587554806,3078.97679818441,3.1926269544815202,11513.011803269299,11.340404932063901,441.475140242067,32159.963556284598,105.56839426098101,2350.50809654768,396.256873254112,120.506485915482,1
6185.820928034929,2677.81314049228,2429.7789161190803,885.8826657695911,833.049490909366,2671.79058611773,1756.6873881709,2233.99418453062,5794.95816110545,1191.6093819558198,641.646124608589,4320.5680195775,630.1796448302999,4450.7398588642,174.67360493178901,15118.2039046402,475.66150134044005,738.965929030656,9.732380849685349,1432.0482421870402,3530.4604850150704,226.496768135837,117.71275437470699,143.160065067382,0.0,0.7362461297681869,868.102125843708,4983.52564685212,11.391789964235198,990.370075566431,16020.8022224691,117.284483662295,2642.30485528126,2509.4419658928,3170.24826448489,609.162014278239,35.300783126307294,1373.80644303612,220.834179109127,524.6161923672901,33.0746076138375,507.61075751251,60.424763909895404,3572.2976493795295,4347.95975047185,9.74611071835927,949.736605893438,10123.0003066758,818.4752691177961,841.372514054478,483.34611789465896,1570.043640806,4146.898447570539,23.0518223464589,5439.91654629862,11.425321903916302,854.9155459598841,20930.7904750903,4539.21152619261,2490.3285880595,1791.69506170547,127.56081801439801,1
12.1641,11.7694,5.0132900000000005,10.3614,5.78135,6.8003,9.440719999999999,8.35856,5.536569999999999,8.68566,8.33341,4.40182,7.9478,7.3049800000000005,9.17399,10.767999999999999,7.26616,8.16334,7.7764,7.389710000000001,8.69489,4.92997,9.47835,5.34143,4.4642,10.550999999999998,7.7257,8.35587,5.77591,10.6992,8.16577,5.05775,4.836880000000001,5.87448,6.820939999999999,13.4779,11.4912,8.53536,7.69222,5.6054,3.71181,9.04885,7.11684,7.89155,6.820939999999999,6.07704,7.42365,11.5826,8.34782,7.837460000000001,7.22934,6.561539999999999,6.0347800000000005,5.73078,8.720130000000001,6.48027,7.0178199999999995,11.2982,6.960889999999999,9.96659,4.586469999999999,5.79488,1
12.4436,8.67008,4.13127,7.84253,7.0663100000000005,9.188369999999999,9.30768,6.28022,7.63513,2.83542,5.94949,4.28337,8.51566,3.8137300000000005,3.93495,11.0599,12.1537,10.6096,5.61604,4.6739,5.65379,8.16918,3.45168,10.9281,4.5604,5.08628,7.28695,5.86439,5.09255,4.10217,8.39305,9.29921,5.00938,4.71211,7.53875,5.70791,2.99357,9.061689999999999,13.0641,7.25333,3.8555800000000002,6.64503,9.36036,8.17258,3.74625,7.75816,6.329,10.6692,6.92017,8.10549,5.9006099999999995,5.77194,9.74205,5.74214,2.83542,5.49348,6.53827,11.4741,5.26746,7.64732,4.480169999999999,5.15339,0
11.6959534394005,10.113500259464999,8.98532837781984,9.57642613695537,6.39678154597049,6.263259604745881,8.47528966004527,8.18299546909574,8.598820323321402,5.710369442951139,7.06800172076712,5.54807485015901,7.35686867722459,6.7890323212278,5.20827204772967,11.8128741069014,7.32545473668006,8.716210999501621,5.6038480138023,7.14100814880908,9.63967926969262,4.6384796517431,4.60718548726258,5.878145138464099,4.722120158148,4.737961313702559,7.57982774543546,10.2084660020521,5.459968970499611,5.107910247752059,9.939314248316961,4.87713459258781,5.866497765975879,9.32573241381645,7.10742321493202,5.598557455773469,3.85691419780163,8.50687794277331,7.53625368025981,6.58037817665359,4.981282066870469,11.4376549241465,6.34466996916681,6.76843989143081,8.17384988355085,8.93235941516882,6.44413432712282,12.095791268522301,8.397384188553929,8.37042168577742,6.87521597850748,7.8001279751240995,6.56686387403053,6.62360321169263,9.937967874011381,6.56679277054757,6.1728838289154195,11.7231570033373,6.95163799008162,8.6804605472244,6.13844264496499,5.51636790981627,1
5559.5940536362405,2307.65608465487,1054.31661944513,21940.7003410628,1787.08592348901,2909.38902763253,5036.567487212849,1265.74003952178,8939.34192553776,1167.23631099292,89.51076771038049,0.511752920840003,626.201858322328,1836.63741227743,3849.14892782589,6855.2663235327,195.068746886357,7603.565263232221,2235.65960821958,2019.96713630618,1032.6143588886,205.473085543361,31.973089678152103,61.27475307724689,0.0,0.882251939183881,2522.24950051689,1736.02585276183,18.655949440821303,2.09773610992464,7351.9298293888005,11.1112686137118,110.521917036558,589.275732899769,12400.5005304698,6.61679630043221,0.0,1767.76465741022,121.483398730862,1760.75777787724,94.2866480363582,1021.1765707161501,77.08971223098459,3836.19978842221,967.794685849944,57.077178741335494,221.239985923031,7619.9165082379195,432.70184266363196,926.3687775469051,723.749830140963,120.37941819355,1725.40757908962,1.4994078435003,10825.9588920886,3.8237860890029705,268.315364352688,21309.9693131431,93.89608512349831,4781.54824806961,143.06076371849701,107.34544550319299,1
11.479000000000001,11.4154,3.8911300000000004,10.6961,5.806080000000001,6.66252,9.332939999999999,7.967560000000001,6.43609,4.81566,8.18491,6.62628,7.870660000000001,8.40806,10.3878,9.46539,6.30812,8.38112,7.69647,9.60058,9.36482,5.12124,3.5068099999999998,4.8768199999999995,4.36869,5.34756,5.87772,9.63333,8.40814,5.8448,7.545319999999999,5.35105,7.6021399999999995,7.458639999999999,5.35459,5.53114,3.31187,7.8847,8.4928,7.26938,3.52408,7.873310000000001,8.097610000000001,3.8326300000000004,5.826569999999999,8.26527,8.12645,10.6968,8.403139999999999,7.081869999999999,6.2049199999999995,6.34972,6.9024,5.69381,7.772930000000001,4.29446,4.97686,11.1283,7.8008,7.35377,7.23077,6.18931,1
11.6924217149036,8.77479587201334,8.93874297650718,12.2196564013029,6.29248944168778,6.43490556325043,8.610330892187559,8.39238227945693,7.1375148093873,7.264890467165849,9.88958365664953,5.77604088414725,6.860950103408119,5.66584792299827,7.92110115554062,10.3159853318005,6.639252285113961,7.95237127608626,8.11592467438815,6.56105711000903,9.552926397073211,4.88473957212875,4.92150648676577,6.312236585718559,5.15274731555996,6.9516373054092595,6.99555719750878,7.314221920089031,6.047512820062491,5.6939014044292,7.0122100270648495,5.09342014909249,5.4722049804052695,5.93727661997335,6.779117134932361,6.36845306195241,4.03875503640538,7.5248247099910905,6.929749324219821,6.204954754397191,5.440750162887321,8.36545936884348,7.068339945676731,5.13310960436559,7.843334243990281,6.66376264306896,7.230033852897151,11.622421932812099,8.25737677718043,7.65003191169657,6.4181190259956695,6.9450149886827095,6.67882871911605,7.20798959936283,6.70334182432083,4.64425768806466,7.07510719648861,10.247390618255599,7.55399009490221,6.15570384614277,6.19506120225714,6.31317741054888,1
12.597999999999999,7.62285,3.6152800000000003,8.34244,7.40268,9.64638,9.04526,7.32527,6.935010000000001,2.8944400000000003,5.86845,5.03916,7.3869,4.64289,3.5880400000000003,11.2074,12.565,10.7707,6.0614099999999995,4.4377,5.77758,10.2985,3.19716,10.7916,5.31011,6.07081,7.51088,3.84056,4.96396,3.9610199999999995,7.845039999999999,8.199589999999999,5.35572,4.49516,7.12098,6.13543,2.83356,8.57733,13.3459,7.41412,4.17596,7.7591399999999995,8.98472,5.559819999999999,4.65384,5.98677,6.577139999999999,11.2944,6.69378,9.2497,6.0826,6.46427,10.3805,5.76267,2.95624,6.1340900000000005,6.45831,11.2423,6.7354899999999995,7.51743,4.91559,5.6344,0
12.298917113978801,8.264803765949921,8.79792571927294,11.603746309345,6.89713377291585,6.579550572750901,9.16558890917155,7.73128072904259,7.11663397727871,6.40134017738541,8.00008582096206,6.847148753221941,6.68320698692546,6.3825338187250695,4.81283400952941,10.7827296001821,7.091452877190171,7.42698326785934,7.615938671768769,6.8778151506323395,9.179435986938529,5.37392593249871,4.5570859124980805,6.235572927623731,4.98088052378088,5.509407966149159,6.61476324264539,7.673187304033,5.55997380449446,5.10270306083603,7.89161496920122,5.73715411413332,5.74883639286641,7.64888800154734,6.95913891765255,6.3715513015509995,4.08095617290483,8.91687625764121,7.76361211300856,7.6556981702642695,5.16742714574338,9.437580382791179,7.8109212299551,5.6788746941918395,7.5110470556672,7.4404069567135505,7.4489770072823696,10.781064001917601,8.0003967939692,6.76480950787276,7.081013428186059,8.32628899372051,7.479555033391629,7.06330238380409,8.01248650330979,4.717386553512791,6.94314346750929,11.1123003173887,7.53477123391317,7.657878382603211,6.784410495042289,6.663165414339731,1
11.564384479837,9.0839302591354,8.41584280043382,10.5390956003455,6.529261559872,7.069515448061059,8.34472562395847,7.88508747849815,7.88018217855934,6.93437779523839,6.82076406998525,5.67686520854514,6.17284320623072,6.081933763615861,4.719008376530249,10.802997731389699,7.31634320333783,8.623330589636119,8.603058136940101,8.32263016482505,8.80445861376511,5.3522747241182405,5.623617076239119,6.559676078068839,4.8165835306182405,4.91261362927954,6.82308274783732,7.71720993329345,6.50105240125654,5.294839532486701,9.81739462045853,5.03511877429038,5.96712476487337,7.35108802644609,7.01497572074157,6.486487151156441,4.1065372331305,7.4014224175306795,8.41613801673995,6.71042979458126,5.38734498215597,9.48307275356779,7.18998246103076,5.29913421181313,7.88027538408952,7.96534427761238,7.57801656588762,11.0453963982934,8.89858294402172,7.85344702958485,6.431838742138329,6.90614264854177,6.57888433706502,6.98165058052984,9.392779080390609,5.92382126565441,6.78760483697396,11.1284088124071,7.204027044209679,9.52779798406824,6.28640659280558,6.790149002613161,1
