HSP90B1,MARCKSL1,RPL10P9,HADHB,MGAT1,CDIPT,SGTA,NASP,SPEN,RSRC2,UNC119B,CRIM1,GCC2,GNG11,TRIM16,PTGS2,AOC3,MAFG,CSF2RB,HGD,ESR1,SLC18A2,BMP6,ANXA11,CLC,CD70,AANAT,BAZ1B,UBN1,SEPT5,BOLA2B,GZMH,HNF1A,OPRM1,SBF1,PDE8A,PKN2,SP3,TRAF3IP3,PPBP,SLC5A12,GLG1,PCM1,SCFD1,KIR3DL3,COX7CP1,PIGG,ZNF768,RASAL2,YIPF2,MSRA,FSBP,CRYZL1,LRRFIP1,ZC3HAV1,VSIG10,EDEM3,CYP39A1,ZNF692,EXD3,LSG1,CDC14B,TAF1D,CCDC28B,AGAP10P,EPS15L1,target
9.62749,8.96743,13.1014,10.4134,4.09694,9.78002,7.062189999999998,6.09567,9.19352,8.66669,9.9735,5.90808,7.23677,8.605210000000001,6.35221,5.35918,4.7362,8.04486,7.749060000000001,4.0080800000000005,4.4781900000000014,6.42926,5.61895,8.15071,4.1867800000000015,6.50975,4.16897,7.93417,9.49934,5.76029,7.7736800000000015,4.84946,4.36076,4.69833,7.46586,4.34328,8.30064,8.20508,4.222,4.20395,3.3631900000000003,8.66422,6.21824,4.013330000000002,5.52113,10.9704,7.850119999999999,6.7820100000000005,5.3318,4.9366900000000005,8.774389999999999,4.53651,6.561660000000002,5.97876,6.8394,8.10839,7.0712100000000015,4.57135,6.97877,6.09874,7.53378,6.15739,10.5773,6.31733,4.83501,6.0615,0
6.91677,9.34668,13.0561,9.7858,5.21335,10.826,6.69712,4.56033,8.07108,9.25908,8.56296,4.3388300000000015,8.34676,7.9085800000000015,5.4994,6.55543,5.02946,6.76022,11.5156,5.1264699999999985,4.60498,4.42475,5.16,8.80096,9.41103,6.45373,4.14246,7.570589999999998,9.50698,6.97721,6.886660000000001,8.17163,4.32535,4.3937800000000005,6.73526,6.82377,9.18656,6.906039999999999,7.78603,10.6315,3.60163,9.54182,4.68599,4.407019999999998,6.60472,8.94812,8.32804,6.29755,3.54005,5.64722,8.11487,4.34402,7.40623,9.19639,5.47696,5.48481,8.82189,5.05701,7.66427,5.9356,7.0887,4.6181,8.0081,6.0932900000000005,4.76419,6.56137,0
8.481060000000001,8.30035,13.6516,9.79343,5.6451,9.61554,6.98415,3.95066,8.52968,10.0756,7.9313699999999985,5.52364,8.73894,12.4069,5.25169,4.24835,3.95857,5.99332,9.28521,6.94793,4.6514,4.7468,7.68615,8.048010000000001,7.82288,6.40459,4.32735,7.221310000000001,8.42349,6.57368,9.20503,9.63513,3.88218,4.40789,6.37804,7.26181,8.57057,8.64166,8.10408,13.5832,3.61475,8.74708,5.20697,4.41955,6.80019,12.1666,7.94411,6.08081,3.36982,4.63323,7.28288,4.584219999999998,8.62915,7.124630000000002,6.1786400000000015,4.96321,8.963230000000003,4.84662,7.657589999999999,5.90418,6.88317,8.19406,9.0912,6.0048,4.70876,5.39886,0
10.2361,8.25457,13.0266,10.2206,5.08283,10.6769,7.10611,3.9359,7.56491,10.3637,7.956,3.90546,8.06205,10.3852,7.02503,7.59864,5.09753,9.30869,11.2134,5.46071,5.55621,4.70264,5.56669,8.5455,9.878,6.22971,4.32061,7.270189999999999,9.70673,7.55928,8.76014,6.77353,4.35083,4.47804,5.89726,6.85376,7.550610000000002,8.06542,6.49031,13.492,3.45115,7.955189999999999,5.84235,4.31852,5.41592,11.0361,7.76512,6.2774800000000015,3.60307,4.98935,8.988010000000003,4.9115,7.77525,8.06587,5.96756,5.26353,8.487689999999999,4.74622,6.98352,5.7629800000000015,6.16601,6.61272,8.73754,6.2715,4.7693400000000015,6.6075800000000005,0
7.740404224541639,8.664448906298901,13.378496690429802,9.79417127516977,9.37498712512799,10.043406402939802,7.55569372489912,7.92949540240685,8.04886896621876,9.31498576767844,7.339088360289639,4.33284020621652,8.205813376264219,8.71530914653405,6.20584841891886,8.82366337869301,4.94424173572702,7.55618217740199,9.18681934041705,5.28131836129894,4.74923183229184,5.62612720629595,6.905154004089731,10.632668856916,7.142534336571032,7.19835082457661,5.66131259904624,8.11028260678431,8.82680927083918,7.34485118558815,8.6564986708548,9.24605996616309,6.598609626245231,5.99103285376873,7.44038599055768,7.06476844754617,8.41371902956819,7.725683060247119,10.0674522421149,12.1700202267419,3.67913711438064,10.084529292189599,8.25341813540273,6.82845341705942,7.8683035519457984,10.9484334322989,8.46021624477612,6.70266468847496,4.713436642039111,5.66882517020349,8.02035883556437,5.35772547006316,6.33482770376212,8.13255901184068,6.90706799863813,5.3717094165547,5.99994093606561,3.73366475276109,7.82712413346602,6.8760887535824,7.16909044406242,5.21161085428764,8.856568357021919,6.73406020104792,8.46785556750219,6.399250343414838,0
7.44272,9.30944,13.2306,9.9603,5.5067900000000005,10.7204,6.659089999999999,4.38176,8.38382,9.39813,8.95652,5.30642,8.42234,7.35953,5.36731,7.089760000000001,5.71444,7.0933,11.8999,5.06948,4.39922,4.85303,5.21995,8.99244,10.7196,6.2652,3.7487,7.598289999999999,9.36321,6.565810000000001,6.87723,8.48553,4.18649,4.525519999999998,6.21387,7.05583,9.32214,7.22735,7.4821399999999985,10.6685,3.65216,8.95186,4.74143,4.45553,6.72147,8.54152,8.09487,5.90308,3.45054,5.036569999999998,7.961989999999999,4.2474,8.197610000000001,9.47079,6.24776,6.20242,9.00803,4.72615,7.202139999999999,5.63382,6.41979,4.78608,8.074910000000001,6.06391,5.08201,6.58887,0
8.59265,9.43166,13.373,10.0164,5.39473,10.7439,6.50985,6.37403,9.48258,9.4425,8.67262,5.21216,8.296,7.604,4.77383,8.198960000000001,5.87505,6.95483,12.219,4.5199099999999985,4.52871,4.2453400000000014,5.0650900000000005,9.38064,11.1564,6.26384,4.24758,7.417210000000002,10.8629,6.01483,7.3902,8.34883,3.9838,4.27827,8.041210000000001,7.48286,9.90053,8.198960000000001,8.640460000000001,10.6639,3.46483,8.6455,5.01585,4.90951,6.749860000000001,9.1298,8.516539999999999,5.71726,3.54552,4.16301,7.73935,4.36696,8.071019999999999,9.60217,5.9873400000000006,5.54785,9.44838,4.97714,7.22054,5.95666,7.1142,5.72342,9.50699,6.188,5.20426,7.26572,0
10.9418,9.19563,13.550999999999998,10.6732,5.15083,10.198,6.62167,4.84762,8.428410000000001,8.88759,8.846860000000003,5.99379,8.36233,11.4144,5.36992,7.3049300000000015,3.58534,6.8175,10.1758,5.19441,4.61699,5.4222800000000015,5.99147,8.737160000000001,9.86191,6.700080000000002,4.0740300000000005,7.341480000000002,9.61977,6.7610600000000005,8.95185,9.89881,3.88081,4.061,7.00002,6.981439999999999,7.878539999999999,9.72916,6.53918,13.0872,3.45766,9.2821,6.9451399999999985,4.92592,6.18159,12.2167,7.27308,5.8045800000000005,3.61091,4.8235,8.26826,4.30621,6.6901600000000006,6.742839999999998,7.3890600000000015,4.44015,8.24708,4.71521,5.94159,5.6424,7.61718,7.67005,10.0136,6.47046,4.8543400000000005,6.39087,0
9.87314,9.11583,13.4247,10.3606,5.74008,10.1755,7.30358,5.54138,7.97284,10.0899,8.4941,4.58138,6.90158,8.58376,6.39064,6.02137,5.00065,8.40001,9.73147,4.3838,4.46559,5.6707,5.14803,8.53909,11.8138,6.62522,3.969430000000001,8.72232,9.36097,7.08817,9.54086,9.51958,3.66356,4.16134,6.9946199999999985,7.03171,7.22587,8.52292,5.87435,11.6517,3.61612,8.80452,5.50811,4.06423,5.5715900000000005,11.5004,8.16822,6.74085,3.81621,5.1538,9.62105,5.44781,8.11135,8.74133,6.4565800000000015,5.23366,6.94013,4.9092400000000005,7.8380800000000015,5.76918,7.352489999999999,6.88594,8.94317,7.22048,4.89982,6.32126,0
7.28357,9.33538,13.503,9.73401,5.8636300000000015,10.4694,6.37544,4.69373,8.56891,10.0774,8.617980000000001,5.66385,8.76135,10.8698,5.58397,8.55989,4.66403,6.52196,11.9779,6.2135099999999985,4.9908800000000015,4.79318,5.67558,8.47751,12.536,6.30321,4.29796,6.87201,9.07974,6.75232,8.53495,9.93717,4.15393,4.233219999999998,5.90195,7.16897,9.63777,8.89334,7.50939,12.4265,3.81129,7.9939399999999985,4.8506300000000016,4.62059,5.95673,11.0364,8.31789,6.20932,3.11983,5.21093,7.19831,4.39945,8.28652,8.13557,5.52149,5.13911,9.24584,4.36469,6.701969999999998,5.6127699999999985,6.53666,5.68003,8.81189,6.02039,4.55089,5.6734800000000005,0
9.88366,8.91352,13.5269,10.1861,6.09021,9.9263,6.556780000000002,3.52055,7.23995,10.8164,7.9393600000000015,5.67469,8.96143,9.6358,5.1612300000000015,5.50242,4.21546,6.59672,10.4189,5.00813,4.08868,4.72896,5.21713,7.71501,10.8582,6.23532,3.51447,8.09548,6.78022,6.692069999999998,8.47595,10.5343,4.00145,3.79332,5.6332,8.16634,8.4418,8.56746,8.304030000000001,12.0752,3.1247700000000003,8.68013,5.22464,4.74385,6.47321,11.6492,8.09559,5.44581,3.29403,4.40512,7.242260000000001,4.79309,8.94153,9.05056,6.59259,4.61492,8.81247,4.39203,7.55392,5.78746,7.112539999999999,6.4961,9.31945,6.41809,5.6395,5.19396,0
10.7838,9.44515,13.4879,10.3725,6.34836,9.95472,7.23608,5.58349,8.82335,10.1843,8.5945,5.47047,8.78327,11.0705,6.37475,8.91965,3.70132,7.5064600000000015,9.92788,5.46419,4.68703,4.77447,6.064769999999998,8.553519999999999,8.577539999999999,6.50385,3.30683,8.11091,10.0103,6.7557,8.99806,10.7638,4.23599,4.15125,8.45282,7.29051,8.189739999999999,10.0955,8.06129,12.7871,3.3545,9.36899,6.98693,4.20528,6.559989999999999,11.8142,7.9875,5.886830000000002,3.75295,5.21804,8.30481,4.78035,7.05704,7.26283,7.05664,4.97311,7.62351,4.63322,7.79948,5.62512,7.97496,7.617939999999999,10.0668,6.52613,5.75057,5.47694,0
10.5858,8.29157,13.541,10.184,6.4950199999999985,9.91504,6.13434,4.35676,9.00641,10.8613,7.99574,6.5838,9.18954,11.2567,4.7246,6.63052,3.81333,6.64498,11.1516,5.46735,4.2456,5.22682,6.8906399999999985,8.00035,10.9487,6.09138,3.4729400000000004,7.88294,8.67783,5.83724,8.49935,11.4817,3.93101,4.1432400000000005,6.6775600000000015,8.41281,8.15038,9.29725,7.594689999999999,12.8981,3.09457,8.90361,6.23291,5.57222,8.598230000000001,11.5802,8.724,4.67141,3.2138,4.25703,7.20442,4.48436,7.89363,8.77196,6.31385,4.6750300000000005,9.09098,4.54697,7.43452,5.48648,7.34854,7.7286800000000015,9.5398,5.99349,5.8937,5.79106,0
10.8623,8.51287,13.4152,10.4605,4.24756,9.75471,7.3113899999999985,5.35156,8.44947,11.5295,8.560260000000001,4.38462,8.06894,7.7810000000000015,7.6440199999999985,10.5503,4.8802900000000005,8.5142,8.96455,4.62525,5.17579,5.55836,4.80097,8.405560000000001,12.1711,6.69165,3.79308,7.98498,10.2207,7.30404,9.38816,6.55514,3.99678,4.11043,5.98105,5.78982,7.97866,10.1287,4.2370199999999985,11.8052,3.87655,6.83562,7.45968,4.81127,5.04343,11.3572,7.44667,6.60681,3.5189699999999995,5.38438,9.56351,6.39714,6.99816,5.83743,8.259160000000001,5.4626199999999985,7.60018,5.03147,7.52216,6.17352,7.55952,5.84258,10.0032,7.27635,4.67906,6.4739900000000015,0
6.8887399999999985,8.94817,12.8868,9.10358,5.1543800000000015,10.678,7.49308,5.00499,8.51026,8.46579,7.717289999999998,4.43025,7.925560000000001,9.24563,5.6677,6.22535,4.5488800000000005,7.14479,10.2342,5.18716,4.64803,4.16512,5.7307,8.55856,8.61613,6.7111100000000015,4.67076,7.16962,10.2433,7.441619999999999,7.4031,8.39361,4.28172,4.67167,7.336189999999998,4.98511,9.23552,6.28169,6.64289,12.0894,3.59286,9.28114,4.7771300000000005,4.71284,6.2756300000000005,9.17343,7.38225,6.06429,3.19951,5.54296,7.31637,4.29672,7.27319,8.79004,5.83809,5.54016,8.667910000000001,5.823930000000002,6.89422,6.39614,7.45477,5.36132,8.026,6.3987300000000005,5.0095,6.6871,0
8.43488,9.05572,13.3808,9.72065,5.03975,10.512,7.14357,6.11301,9.19033,9.35512,8.43535,5.15083,8.13509,9.04332,5.92511,7.36056,4.13785,6.946039999999999,11.6224,5.46874,4.70742,4.35052,5.22652,8.8503,11.1154,6.41829,4.14538,7.608239999999999,9.92655,6.989489999999999,8.4693,8.40865,3.93395,4.5423,7.06158,6.91472,9.15564,7.76722,7.97905,12.3711,3.54987,9.14556,4.86808,5.45191,6.24545,10.9265,7.9464,5.88746,3.25043,4.96413,7.22483,4.44364,7.44327,9.19722,5.45467,5.74292,9.01932,5.2214,7.19756,6.19481,7.209289999999998,5.17196,9.90537,6.105580000000002,5.20899,6.47211,0
9373.92322646336,1346.31015505063,13.3408107849773,2594.66651025282,7796.48824327735,1828.1779860071601,1125.8983373221402,2258.98494011438,7807.096182211659,3604.962176115871,1263.99479755926,243.717766620611,2367.74648911578,1413.01420897551,208.56078643513698,366.179779659538,23.7936047159856,827.7422424440759,4753.82265055486,154.830828332774,203.07909440187402,83.3551994594416,302.391711126152,5344.2228022547,456.9227693854729,22.8589012571745,75.9574133163415,3041.4735773423804,2620.49560359138,690.146172950246,154.561416714026,1930.93712907236,2.09882122407302,41.1710522091528,8170.720690120941,715.33055755475,2282.37647925324,3847.7722001952093,12450.817683388701,3796.5724025581203,19.2698694213286,7803.32140340495,3824.17264649332,1160.06053013615,6.67040539248865,0.0,2617.76035904441,427.095088835151,106.17148743728599,542.263942323066,289.73688535313596,43.31469655244761,810.048307457728,7583.15666725875,6890.14991844793,109.53743824285,2753.21202329654,0.0,1442.72587242765,387.357559385433,1516.47611952616,369.348443466272,3175.56364037977,276.15412402218897,88.93873856651541,1340.1366834093699,0
11.0412,9.23928,13.5912,10.6973,4.8388800000000005,10.1076,6.745710000000001,4.83826,8.65227,8.97149,8.29613,5.71637,8.52217,8.41611,5.57347,7.927119999999999,3.7128,7.05041,10.3103,4.47952,4.44129,4.55691,4.84189,8.94915,9.71833,6.600789999999999,3.63485,7.354210000000001,9.78668,6.83599,9.17186,10.3562,3.94755,3.9682,6.947310000000001,6.7428300000000005,8.31462,9.88935,6.36115,10.7238,3.45537,9.49238,6.89993,4.8754,6.27874,12.1228,7.020689999999999,5.90719,3.4279300000000004,4.63811,8.28456,4.11453,6.56089,7.1615,7.51305,4.67729,8.44703,4.77454,5.80232,5.79214,7.717219999999998,7.29454,10.0094,6.337280000000002,4.9249,6.3231199999999985,0
7.624460000000001,8.4168,13.4272,9.81147,4.78455,10.6309,6.9226,4.2728,7.6157,9.94583,8.15364,4.86331,9.27238,10.300999999999998,5.1814800000000005,8.573160000000001,5.33101,6.82361,11.4502,5.06306,5.0462099999999985,5.0335,6.740289999999999,8.44852,8.44392,6.1581800000000015,4.19382,6.96236,8.94629,6.86751,7.891610000000001,9.30934,4.17655,4.75611,6.6040100000000015,7.25238,9.47885,8.38976,6.823689999999999,12.7514,3.5413900000000003,7.9666,5.37822,4.6299,6.0417,11.0579,8.37167,6.27109,3.51582,5.470269999999998,7.7625,5.10628,7.8627699999999985,8.68264,6.1079,4.7676300000000005,9.18386,5.03595,7.185219999999998,6.12289,6.62321,5.6574800000000005,8.45146,6.7187100000000015,4.75355,5.84997,0
9.22133,8.72317,13.1944,9.34377,5.6414300000000015,7.93317,6.1006800000000005,5.79079,8.66924,9.51462,8.76788,7.8801,9.18801,8.6552,6.769360000000002,7.818739999999999,3.03638,6.48464,10.171,5.27184,4.16033,6.904889999999999,4.89023,8.79872,10.1904,5.7029,3.51787,10.0016,7.866,6.47001,8.69813,9.00672,4.48431,3.79712,9.37091,6.81514,9.19325,8.651539999999999,8.9989,10.9816,3.25466,10.4988,6.13815,5.50349,6.2426,11.6009,8.11835,6.13365,5.81703,4.647,6.43863,7.90258,7.93945,7.10497,8.12922,5.81109,8.18012,3.65222,8.27195,5.37045,7.7957100000000015,5.90816,10.9554,5.27042,5.9906,6.6943199999999985,0
9.53768,9.30828,13.6226,9.9838,6.44765,9.73574,6.63695,4.93532,8.588410000000001,10.4623,8.11257,5.81182,8.942639999999997,11.2151,4.93636,5.95496,3.89388,6.4603,9.47365,5.69201,4.50649,4.3883800000000015,5.88286,8.06377,7.8943699999999986,6.53678,3.5982199999999995,8.28913,8.395589999999999,6.70017,8.49836,10.9107,3.93871,4.16748,7.35226,7.622439999999999,8.78275,8.02626,9.65337,13.0189,3.44881,8.88803,5.50251,4.72536,6.63134,11.5904,8.402000000000001,5.59657,3.62235,4.67681,6.9778699999999985,4.9333300000000015,9.31471,9.28753,6.44954,4.75173,8.84298,4.38974,8.00147,5.61656,7.16208,6.63513,9.29854,6.78114,5.91245,5.47674,0
10.739,9.15639,13.6046,10.553,4.93024,10.1592,6.4483,5.44786,8.36783,9.06437,8.48992,5.82721,8.34494,10.9174,5.5532900000000005,10.1771,3.62797,7.04398,10.4038,4.87407,4.59464,5.18098,6.44833,8.64145,10.5944,6.42403,3.4955300000000005,7.48875,9.55873,6.6387,9.18505,9.53234,4.16931,4.16943,6.94446,7.2546,8.42897,9.50882,7.47622,12.6154,3.16384,9.35213,7.08338,5.4701,5.8307699999999985,12.161,7.35495,6.13357,3.40551,4.4903900000000005,8.20462,4.15614,6.98,7.58385,7.82078,4.85656,8.310089999999999,4.5931,5.9378199999999985,6.10927,7.7031100000000015,7.43803,10.0475,6.29521,4.81475,6.5143,0
9.13053,9.34993,13.4903,9.93046,4.58021,9.71515,6.50547,3.80146,7.46805,9.82245,8.019810000000001,6.27683,8.350530000000001,11.263,5.4158800000000005,3.37679,4.04445,5.62678,9.08912,6.83018,4.03659,4.60184,6.34965,8.00987,8.85978,7.0655199999999985,3.87364,7.6295899999999985,7.913189999999998,6.07872,8.88627,11.4987,3.5597300000000005,4.00446,6.4783,6.71661,7.15763,9.49334,6.92517,13.3181,3.33301,8.57135,4.55054,4.21767,6.8765399999999985,11.9361,7.7107100000000015,5.48612,3.50929,4.44041,7.5456,4.349480000000002,8.19075,6.84997,6.06058,4.82601,8.52432,5.07061,7.08674,5.12977,6.8483800000000015,7.2759399999999985,8.678980000000001,6.17635,4.47222,5.77715,1
9.55407,10.2912,13.5126,10.2711,6.40867,9.88314,6.93337,5.64826,7.6234,10.3114,8.05719,5.21345,8.827630000000003,11.652,6.13799,8.84178,4.3334800000000016,7.68717,10.5156,5.56083,4.48035,4.12356,6.2149,7.89572,7.48343,6.65614,4.03199,8.05288,8.89207,6.65335,9.39445,10.2667,4.1835900000000015,3.84839,7.961760000000001,7.99132,7.63638,9.92737,7.53958,12.534,3.42245,9.49203,5.82613,4.38592,6.792789999999999,11.7917,8.15583,6.24217,3.80515,5.30408,8.01487,5.52079,6.79753,8.41775,7.07085,4.71143,7.4550100000000015,4.62411,7.69004,5.89291,6.82855,7.723089999999999,9.66414,6.91162,4.83352,5.63368,0
10.9039,9.052,13.6101,10.5806,5.00165,10.1635,6.746339999999999,5.48425,8.528830000000001,9.10388,8.65573,6.26478,8.42517,10.8783,5.42725,8.01775,3.69727,6.7740100000000005,10.5028,6.04317,4.5274800000000015,5.19193,6.38531,8.70792,10.7812,6.45009,3.80889,7.50546,9.41241,7.024780000000002,9.22548,8.835180000000003,4.05583,4.17591,6.996689999999999,6.88767,8.30861,9.69091,6.902939999999999,12.778,3.47169,9.38368,6.84058,4.63171,6.06704,12.2671,7.22315,5.49512,3.54348,4.68869,8.2044,4.38733,6.63104,6.6021899999999984,7.78403,4.87068,8.33872,4.656619999999998,5.88912,6.19032,7.728110000000001,7.90437,10.0736,6.36042,4.88042,6.4703,0
8.391210000000001,9.52647,12.9709,9.74499,4.84987,10.8181,7.21736,5.98832,9.82504,8.91035,8.37776,4.9786800000000015,8.0312,7.9396,5.20736,6.76731,5.58845,7.13007,12.0785,4.84784,5.03285,3.89164,5.32394,9.49042,9.43302,7.1097800000000015,4.47492,7.091469999999998,11.2818,7.07028,7.13618,7.5312899999999985,4.19153,4.21114,7.244460000000001,6.6166800000000014,9.47764,6.986089999999999,7.30353,11.5254,3.76815,8.70438,5.22066,4.98294,6.28787,7.655810000000002,8.111239999999999,5.40254,3.27243,5.00151,8.12009,4.1997800000000005,7.8669699999999985,9.78838,5.99765,5.71063,8.57208,5.0154,7.293139999999998,5.98991,6.80845,5.60481,9.0058,6.0445400000000005,5.01119,7.49375,0
10.0491,9.83782,13.5695,10.3225,6.557339999999999,9.90652,7.1829,6.07215,7.76018,10.194,8.60928,5.69411,8.704939999999999,9.87436,6.562760000000001,6.74344,3.78185,7.1485699999999985,9.68673,4.60147,4.81821,3.93511,5.3484,8.409880000000001,6.98088,6.78125,3.55731,8.25736,9.60868,6.8617300000000006,9.32703,10.0409,4.136419999999998,3.80541,8.44553,7.39531,7.93832,9.87778,8.40591,12.0747,3.84673,9.81985,6.00059,3.88492,7.712919999999999,11.6577,8.185210000000001,6.40618,3.4574300000000004,4.68365,8.160969999999999,5.3632300000000015,6.79505,7.44303,7.05032,4.94698,7.23545,4.573919999999998,8.1424,5.7055,7.91098,7.06392,9.925,6.4868,5.36114,5.49334,0
11.0055,8.748380000000001,13.3571,10.2261,5.61102,9.95627,7.14934,5.79027,8.3586,10.4477,8.770430000000001,5.33248,8.03423,7.212339999999998,6.0468199999999985,8.23776,5.19123,8.61622,9.88546,4.35163,4.69962,5.07346,5.09351,8.64746,11.9736,6.51767,3.53975,8.61267,9.7758,6.84987,9.05759,8.01495,4.05981,4.28969,7.27014,7.63788,8.76042,8.53733,6.77812,11.2766,3.3912,8.7,6.43211,4.9286,6.19761,11.3178,8.44918,6.84231,3.5535,5.02707,9.4879,5.789619999999998,8.35225,8.98048,5.63847,5.60035,8.34559,4.94412,8.07923,5.8114,7.275519999999998,7.042960000000001,9.89069,6.864139999999999,5.2275,6.13306,0
6.48913,9.29138,13.2598,9.49227,4.84459,10.759,7.571110000000001,4.02238,6.57889,9.53022,8.34929,4.2807,8.69294,9.63136,5.65942,7.25753,5.2424,6.654889999999999,11.3216,5.69155,5.29748,4.9403,5.5359,8.42946,11.1134,6.4132,4.73104,7.21318,8.48345,7.2024300000000006,7.54011,8.23373,4.35701,4.75852,6.573360000000001,6.46779,8.8782,7.788489999999999,6.78338,12.2309,3.5276400000000003,8.06443,5.1577199999999985,3.97338,5.96899,10.9339,7.6243,6.773910000000001,3.33835,5.52893,7.53977,4.49413,7.160310000000001,7.93173,5.8444699999999985,5.36493,8.42337,5.05967,6.9402,6.377680000000002,6.6103,4.88102,7.928160000000001,6.22462,5.21718,5.828130000000002,0
10.9916,9.13565,13.5424,10.7731,5.522469999999998,10.0451,6.6753800000000005,5.34754,8.87365,8.96905,8.42181,5.93931,8.4784,10.8079,5.09727,8.25849,3.73406,6.81358,10.491,5.26636,4.39522,4.78854,5.43617,8.87093,10.3853,6.28982,3.81565,7.36777,9.77969,6.52913,8.84807,10.0128,4.0183300000000015,4.08634,7.353910000000001,6.85486,8.71217,9.67926,7.70229,12.5165,3.34345,9.63176,7.28717,5.04971,6.44035,12.1915,7.26725,5.74812,3.53189,4.50442,8.14813,4.1252,6.90756,7.3235,7.35221,4.58376,8.62438,4.65569,6.15037,6.04996,7.828710000000001,7.45086,10.3242,6.42025,5.02135,6.39411,0
10.2439,8.49306,11.8268,9.01525,6.26671,10.2891,6.17698,7.50127,8.42994,10.4468,7.604419999999998,6.56392,7.117189999999999,9.01534,6.31189,7.827380000000002,5.84028,6.584039999999999,10.8936,5.46137,4.146,6.48302,5.09279,8.558710000000001,11.2933,5.6443,3.17296,8.365169999999999,10.7447,6.543069999999998,7.812760000000001,8.674560000000001,4.34422,3.34527,7.64532,4.806769999999998,9.85204,8.58986,7.97622,12.1848,3.58667,7.70593,8.35936,6.710439999999998,6.7526,11.1562,7.3022,5.733,3.5681800000000004,5.34206,6.45457,4.26814,6.322030000000002,8.22747,8.04402,6.52066,8.50025,4.7272300000000005,7.6645699999999986,6.19834,7.87368,4.53,10.4671,6.334219999999998,6.79477,6.66818,0
7.3109899999999985,8.878589999999997,13.4748,9.5732,4.38712,9.50667,6.13704,3.39051,7.241739999999999,9.59368,7.68388,6.39971,7.57843,12.4871,5.17108,3.57565,3.8883,6.22109,8.70041,7.07042,4.042,4.41565,6.52341,7.6632,6.95595,6.6056,3.66152,7.554769999999999,6.96517,5.3787,8.69937,11.6477,3.59745,5.19034,6.42401,6.60849,7.256869999999998,9.46936,6.43804,13.8413,3.33144,8.67173,4.05826,4.1939199999999985,8.40612,11.9445,7.11528,5.08748,3.4714400000000003,4.71185,7.13237,3.87798,7.56968,7.87995,6.08754,5.1215199999999985,8.59263,5.22512,7.08625,5.1332,5.6933099999999985,7.6033,8.698039999999999,6.02954,4.4355400000000005,5.80584,1
10.5878,9.03795,13.545,10.4974,5.55999,10.1991,6.81775,5.20519,8.821819999999997,9.10881,8.7305,6.34871,8.24487,10.0922,5.49748,8.1801,3.80554,7.0905,10.1441,4.39318,4.733219999999998,4.75592,5.41769,8.682,9.64658,6.25226,3.61917,7.55437,9.61476,6.86746,9.13876,10.277,4.35181,4.1562199999999985,6.804010000000001,7.04482,8.588610000000001,9.40063,7.19769,12.3454,3.45377,9.38443,7.1784,5.09474,6.33469,12.1348,7.3621,5.76933,3.36657,5.03112,7.94368,4.34814,6.856210000000001,7.89575,7.6088,4.99758,8.37962,4.60838,6.20201,5.85715,7.74748,7.0739,10.0698,6.66248,4.69105,6.07894,0
9.43378,10.0097,13.6291,10.334,5.56818,10.4303,7.1296300000000015,3.90182,9.24205,10.2702,8.46001,6.11551,8.51561,9.46576,5.6987,6.284,4.19617,6.5800800000000015,10.5632,5.04638,4.57679,4.6382900000000005,5.32532,8.40191,10.874,6.31072,3.60666,8.15455,9.2449,6.75685,8.866060000000003,10.228,4.17342,4.7018900000000015,7.15782,7.38932,8.17382,8.80176,7.23068,12.4041,3.15546,9.08535,5.23937,4.12775,8.60628,11.9063,7.83805,6.02141,3.54644,4.64567,7.6251,4.93825,8.27919,5.84063,6.53111,5.07285,9.46846,5.17001,7.41817,5.87336,7.9466100000000015,6.3139400000000006,9.22496,6.52802,4.89372,5.74399,0
10.991,9.19596,13.5617,10.5986,5.15346,10.1977,6.715960000000001,4.958,8.5677,8.91879,8.47509,6.05729,8.08019,10.5974,5.23916,7.632910000000001,3.4570800000000004,6.96161,10.9888,5.26808,4.4084,4.7697699999999985,5.67601,8.531889999999999,10.772,6.40477,3.51055,7.23383,9.41636,6.626760000000001,8.98478,10.4963,4.00782,4.17749,6.9489,6.75103,8.22655,9.72861,6.92212,12.792,3.45325,9.34803,6.75285,4.47955,7.37488,12.1196,7.38559,6.04014,3.53899,4.61935,8.02769,3.5108,6.620889999999998,6.9134699999999984,7.126519999999998,4.8549,8.46827,4.7098,5.4783800000000005,5.9704,7.6242100000000015,7.394830000000002,10.0566,6.49201,4.8478,6.38912,0
7.732189999999999,9.09164,13.3013,9.53044,5.03381,10.4503,7.131010000000002,3.91478,8.18205,9.93422,8.03454,5.3238900000000005,8.97888,11.0683,5.36155,8.41527,5.424,6.624339999999999,11.845,6.40735,4.39044,5.20345,6.77337,8.58105,10.852,6.69915,4.22849,6.961239999999999,9.38905,6.83168,7.84932,9.89077,4.31421,4.33421,6.4371,6.49372,9.33174,8.39245,7.5344,12.788,3.76472,8.73444,5.20081,4.3475800000000016,6.1187,10.7826,7.9483,6.15846,3.5942,5.36068,7.57389,4.55959,7.388539999999999,8.15893,5.89961,5.144419999999998,9.31573,4.73284,7.096610000000001,5.94163,6.7301199999999985,6.2741,8.13868,6.2218,4.58355,5.90639,0
