TSPAN7,LYN,JADE3,NPY,IRX5,ZNF423,TRAF3IP2,ABCC6,ADA,target
9.74317,7.64271,7.34572,12.1514,4.76593,9.14313,9.56774,4.39229,10.7904,1
4.40133,10.9888,4.78965,4.16961,3.98105,3.59733,7.42687,4.77376,8.88796,0
4.26961,10.431,4.27393,4.40067,4.35576,4.05743,7.11264,5.05712,8.61674,0
5.05972,8.75434,4.8508,7.8097,4.12434,7.88785,9.44507,4.23045,11.4233,1
7.52435,10.1343,7.57439,9.3958,6.17793,7.91815,8.22384,4.04125,9.51579,1
4.20391,11.3916,4.01095,4.70341,3.64377,3.42542,7.19274,4.5608,8.74896,0
6.37496355378157,7.87804357217511,5.48544900083889,7.14165076339382,5.37212174737992,6.80800421234941,10.164097879308,6.07120812697459,9.85709018765976,1
4.2546,9.27927,6.20548,7.2682,4.69484,8.02703,7.5289,4.29275,10.4187,1
6.05536,9.39585,7.67892,11.0309,4.36145,7.68478,9.90239,4.4126,10.2475,1
7.4331,7.85415,7.6337,6.84146,4.39066,7.99272,9.09324,4.25656,10.9279,1
4.13636,10.9814,4.32927,4.65053,3.6684,3.85756,7.55912,4.42935,8.45633,0
8.15066,8.01243,6.77198,11.0561,9.16034,9.84174,9.02885,4.11911,10.3648,1
6.24674904519628,7.68939103214508,6.06650802432864,9.12498241772358,5.21758005746686,6.68133520712499,7.79684262180469,6.15486789157237,10.6239695667734,1
7.84866281337117,9.56512205386237,4.51944899129737,5.81714975622025,6.15156772911546,4.59241562820783,8.47890772152544,5.69038864303842,10.2868256112486,1
8.19068617999524,6.06633127404601,5.7201146539288,10.6013025153799,5.33442075398709,8.86058515479379,10.1662444375874,6.10278973682212,9.85080750516838,1
3.93932,11.3449,4.22973,5.00217,4.09487,3.80489,7.74364,4.20716,9.38234,0
4.26242,11.2324,4.65303,4.71017,3.67194,3.85296,7.59331,4.74036,8.66489,0
8.91646,9.18914,6.52591,5.81522,5.07509,8.74684,9.5702,4.77887,11.6688,1
7.83723,8.86837,6.39796,6.95652,3.8651,9.20188,9.62018,4.14181,10.5121,1
5.0796,10.0726,7.85567,4.65561,4.16752,4.3381,8.50139,4.74491,10.1163,0
9.95168309943176,7746.68166107184,84.0650372231506,0.0,2.3335787543759,0.0,541.059805052129,79.0494052934534,1092.67773903311,0
8.11659,9.27604,6.5867,8.77423,3.95229,7.9001,8.99047,5.02377,9.78074,1
8.58486,9.52787,6.68006,9.55186,5.47396,10.0669,9.99613,4.47788,10.0162,1
7.1642768337072,6.70110230777177,5.57661828174525,7.02247781459123,4.87626105823081,6.46108690664475,10.8517426629351,6.12276875465805,10.2977327507398,1
6.18212564954217,8.86390409324754,5.61305076812487,10.2770088168358,5.54084251036977,6.30078837953487,9.18447201803771,6.11548586160271,7.54905340857036,1
6.62253,10.0453,7.84276,4.36596,8.36122,4.11489,8.24541,4.19894,12.0452,1
7.19673,6.70781,6.97632,8.63248,5.54096,8.14246,9.0514,4.00345,10.2769,1
8.95428,6.70791,6.05143,5.44479,5.76812,4.09214,6.47107,4.16403,11.5374,1
8.07935,8.56476,8.17006,10.3845,3.89333,8.50257,10.4243,4.19695,11.554,1
8.64084413998122,5.1833129026884,4.67089029728069,6.14547598914274,5.3956310977179,5.44327245132659,8.57648699784759,6.27072564579364,9.91708029437462,1
6.32421,7.21216,7.56113,8.67637,4.6381,8.72516,9.34659,4.14825,10.0315,1
9.28429,6.33433,4.36196,8.16683,7.57124,8.26151,7.88798,4.50589,10.8717,1
10.4482,5.51532,6.26738,4.97203,5.31578,9.04499,8.49223,3.94648,11.2603,1
4.16453,11.0179,4.58689,4.67492,3.81618,3.8177,7.75811,4.21301,8.99392,0
6.83588928902617,6.97745801249014,5.98094671270178,11.2247612949106,5.42564653047294,8.94898461006191,9.83202553803694,5.75317241558604,9.74800835601483,1
3.57357,9.29158,7.20014,10.39,5.74393,9.04681,10.3488,4.29961,10.7513,1
4.07306,9.61008,5.91687,6.1861,4.99369,6.65652,9.67599,4.43445,10.4623,1
10.0292794969124,8.25641445236844,6.79434505256148,5.96925936932581,5.18358597280731,5.30195676677087,10.1258576936917,6.19036698841196,10.7911320185669,1
20.347711727999,3301.30543660501,63.8683891347783,0.0,0.0,0.0,1659.29954345726,115.613752360753,1328.22940239347,0
9.32913,9.07642,6.75592,4.28685,7.65697,3.60278,7.17606,4.46137,12.1159,1
7.2621,8.17098,8.06761,9.52229,5.03779,7.25871,9.13232,4.26106,10.0582,1
7.81345,7.07301,7.20695,8.46841,6.59996,9.14697,9.3073,4.48726,9.90819,1
10.232,6.42064,6.78063,9.63232,4.58058,9.37678,9.02019,4.21537,11.4077,1
4.26077,10.3223,4.02327,4.09261,3.5787,3.82538,6.80234,4.49108,8.8433,0
1.81851779135885,7794.36908193619,83.4435619346398,0.0,0.0,3.09238881462047,446.70054488559,111.965593635155,1161.54332424942,0
7.88674,10.1233,7.21399,5.55383,4.31683,8.23334,9.50241,4.24266,10.3438,1
7.76853,9.98655,8.15105,4.38262,5.48592,4.05017,8.97679,3.90962,11.2426,1
5.57761,6.92035,5.38894,9.63483,4.93144,7.53264,9.46471,4.08327,8.62209,1
8.72692,10.0294,7.26035,5.16267,4.06745,7.6128,9.66846,3.82792,10.4841,1
9.97973,8.14845,7.84252,10.9712,6.11697,9.86523,10.6557,4.19947,10.3845,1
7.90737206777087,8.115255910285,5.38723536505377,10.7664767130542,5.28779960594201,6.31587279011283,8.72705988713038,6.02062438145461,8.69881669682058,1
9.71938669599365,4963.84056626758,73.6777311249042,0.0,0.0,0.0,546.431601777093,85.6203207722365,816.804933533853,0
4.32757,10.2542,4.55812,4.62215,4.09976,3.43506,7.41156,4.59614,8.51626,0
4.10018,11.2155,6.0638,4.0011,3.81881,4.56932,7.08052,5.07355,8.44516,0
6.19727,7.47488,7.7817,9.20072,4.39637,8.49009,9.67496,4.22887,10.9732,1
6.17114095209607,7.19783605737349,5.04035502315798,10.3045495682185,5.56767838697391,5.94406727417806,9.29681399544679,6.0334647826782,8.55537525275659,1
11.6422,5.36864,7.93483,4.31279,6.07924,10.1992,7.7994,4.34621,12.7857,1
4.13436,8.93803,6.04662,8.58315,5.08901,7.64801,10.3386,4.14118,11.6097,1
4.68997,11.2532,4.65171,3.99098,3.3769,4.31399,6.40821,4.34367,6.50543,0
4.68908,9.63893,6.99784,7.8587,7.43054,7.94925,10.366,4.59844,11.6495,1
6.33994464224225,6.01066933141852,5.16524682095408,12.1010989248707,5.92003229678042,7.64569884502206,9.06942163060158,6.59855603123388,8.23057519742326,1
4.02199,10.6212,4.81911,4.20224,3.7321,3.70656,7.6394,4.67198,9.25857,0
8.81354,9.68001,8.70391,5.80672,4.35989,9.26664,9.46244,4.15098,11.4951,1
8.3769,7.18909,7.25752,4.17243,7.8837,6.73311,8.90064,4.38924,12.944,1
8.10521915851889,32143.8041394296,49.204866135408,0.0,0.0,0.0,438.997481794568,512.736821698423,615.183599035943,0
8.4232,8.63556,7.70817,11.0905,3.8082,8.63039,10.3111,4.20618,11.2622,1
7.98648131080263,8.42054375565929,5.75535731629281,6.38492673823693,5.07977036869239,6.0651548760947,8.49262203062153,5.60308779841093,9.28350958644507,1
3.42752609393805,5602.36404671422,156.539137461807,0.0,1.15943742837902,0.0,112.553506259928,107.46486242995,650.397303455606,0
4.86062,9.90704,5.91497,4.67825,4.9594,8.22037,8.6339,4.29884,9.01512,1
8.05165,6.60815,5.84584,5.49746,6.44272,3.94934,7.88008,4.47429,11.8385,1
8.7216,7.47878,7.07342,6.4594,4.26042,8.13213,9.36683,4.76554,10.7425,1
3.53271,11.2666,5.43237,4.64448,3.81282,3.84329,6.44983,4.6094,6.76677,0
6.90196994857245,7.496593130864,5.78173746416698,10.3623875171802,5.31009921585487,6.95987337900056,9.9298334206769,6.09213567666301,9.05429213048619,1
8.84967,4.99636,8.36019,9.16627,4.32358,9.70792,9.12465,4.03522,9.1217,1
4.13584,11.0744,3.88173,5.01374,3.85365,3.69838,7.47463,4.41655,8.96385,0
7.94979,7.72615,6.47177,5.85424,4.08498,7.51933,10.0572,4.07952,11.3667,1
4.5751,10.6051,4.32026,4.55254,4.24552,3.67957,6.71737,5.24696,8.54436,0
4.69044,10.1208,3.7387,4.57321,4.08235,3.86735,6.91794,4.96966,8.77292,0
4.80383,6.53715,7.84264,9.97177,4.1738,8.75184,11.3153,4.08836,10.8837,1
10.1974,3.76555,7.53974,5.01878,7.28225,3.84632,8.73092,4.32958,12.3037,1
4.22829,11.114,4.45894,4.67754,4.14568,3.72929,7.93527,4.24381,8.80335,0
10.2841,8.62336,5.21559,4.68787,5.02814,4.04881,8.39896,4.17924,10.2433,1
8.58600918716885,6.7841044757557,5.34915786712113,11.8327505231323,7.21925373746685,10.0956285294292,9.49543683531372,5.93366689389801,9.02213027291722,1
6.00644,9.65131,6.97301,11.2961,3.97246,4.59137,10.9644,3.67387,10.8855,1
4.43699,6.41691,7.41691,8.29113,4.60632,8.34226,10.2025,3.89985,10.827,1
4.28637,7.41664,6.44861,6.71261,4.35222,8.94695,10.0647,3.91483,11.2055,1
4.15685,10.3241,6.37928,5.34477,4.26086,6.35919,7.87872,5.16568,8.43294,1
6.68506,7.44282,6.60971,6.83955,5.08307,8.11856,8.64623,4.22903,11.0469,1
9.54145,4.26009,4.98498,4.69583,6.01277,4.16861,7.72581,4.53497,10.569,1
4.00741,10.0184,4.95208,4.39304,3.93664,3.70722,7.23343,4.54472,8.48524,0
10.0395,8.47802,7.0223,4.70498,9.31681,3.65972,9.70554,3.89778,12.1757,1
6.10195048344256,7.31535079838395,5.70628536440624,8.83834272697936,5.3349658353471,7.77579916865526,10.8796133263956,6.52926070118295,8.38899221301208,1
10.4886873650133,7.26928231799872,6.48986771716696,11.042316932558,5.27637285168391,7.75953512764041,10.2295519115195,6.01858386706505,9.97218790675741,1
5.30346,8.392,5.29017,6.50008,6.79535,7.00243,7.73896,4.40625,9.19298,1
7.64712,9.99169,5.71024,4.49752,8.81673,3.57272,7.52655,4.36316,12.1251,1
5.8145961054281,9.44216902208177,5.12638887088849,6.95181193454133,5.37201397736509,5.1175191958127,8.87260257290514,5.98963649434847,8.96558168639045,1
8.57354,8.82185,7.11054,9.88246,4.5058,8.49017,10.4947,4.36997,10.8387,1
4.56951,10.1288,4.19699,4.64453,4.04186,3.89023,6.90455,5.37731,8.48878,0
9.94306709389632,6.49844187705885,5.45221717020982,10.3534402462292,5.4352553472598,9.38614242385918,11.0605061177384,5.99740525296367,9.76374713564233,1
10.0741,6.4813,5.556,4.24057,7.12888,10.753,9.15998,3.9305,12.4741,1
8.1600947566884,6.54335677694209,6.45662083838364,10.9241813754251,5.4437512869006,6.77504752183227,10.4126848706402,5.92366146740206,10.309043340465,1
7.80043,6.52175,6.3736,6.20725,3.81328,9.50773,7.97627,4.08931,9.0845,1
7.94840592899024,6.13150724567462,5.45100304876073,10.3065274955554,5.58091335389321,8.14174044072159,10.6603301729885,6.03886130010242,10.6895693406361,1
8.56333,8.06865,6.74108,5.818,4.97966,9.18925,9.76711,4.65999,12.1006,1
7.03067,5.75672,5.92255,4.60961,4.93534,4.16437,6.61683,4.28646,10.3111,1
8.71703,7.18533,7.57238,10.4094,5.84581,9.34406,10.3359,4.74252,10.5767,1
6.07677,8.84806,6.34692,7.32389,4.54805,7.17936,9.32065,4.40143,10.5811,1
10.6093,3.10487,7.5863,5.61474,7.80796,10.613,8.35582,4.63479,12.3488,1
5.91068,9.93859,6.50052,6.51422,4.08022,9.18949,9.94539,4.9691,10.9803,1
11.353494194332,4.48822273148996,7.19991420864027,5.60461339165028,8.0506188189449,4.6267359398623,9.13840973986008,5.03309625888026,12.3161503262442,1
10.5577,10.4561,5.71665,4.73763,8.54138,6.69595,8.28437,4.55484,11.8561,1
8.21509,8.54248,6.26304,4.60895,9.38973,3.77984,7.38961,4.35334,10.9859,1
3.78309,8.50954,7.88989,9.46398,4.60953,8.73143,11.0987,4.02018,11.1484,1
4.8612,9.47301,6.24331,6.01422,5.25174,9.00537,10.0515,4.23187,11.7333,1
7.86717,8.32289,6.1833,4.81894,5.82926,4.41226,7.29771,4.3119,10.8467,1
4.02519,10.8099,3.59324,4.80743,3.80485,3.79161,8.09898,4.35021,8.59936,0
3.882,7.91775,7.11242,8.10977,4.86297,9.37893,9.97835,4.35899,11.1362,1
5.89919,9.72727,6.99633,9.43639,6.26298,7.32287,9.70363,3.93695,11.2331,1
4.32641,8.74241,7.05756,8.14519,3.92529,7.54148,9.34009,4.60531,12.0192,1
10.7942,6.73168,6.54609,5.11001,5.87506,5.35843,8.92783,4.40063,12.7881,1
4.39742,10.1208,6.51646,8.55241,3.74688,4.77921,9.01949,3.94449,11.1839,1
3.74455,8.42289,7.52586,6.15133,4.01808,8.81106,10.0177,4.32131,11.8691,1
4.20679,10.6353,4.35819,4.85034,4.06871,3.49593,7.25783,4.79885,8.93314,0
3.89453,10.6745,5.01429,4.54625,3.92786,3.81835,7.96969,4.55208,8.97429,0
7.58067,7.14623,5.93872,6.68818,4.59773,8.75766,6.716,4.39083,11.1518,1
6.43348,5.94601,7.02325,10.6449,8.51934,10.045,9.21035,4.32775,10.6211,1
4.16055,8.4959,6.77949,9.11541,8.62434,7.75642,9.8274,4.08578,11.9976,1
9.39442,7.89328,6.09435,7.01763,8.5626,10.7061,8.94893,4.50037,12.5412,1
5.09026,10.068,4.78127,5.05053,4.33603,4.07721,8.04248,5.47294,10.0625,1
8.45248,6.90282,6.13518,11.8579,4.16423,8.30992,9.10261,3.69784,10.6713,1
4.11329,9.57289,6.65096,7.0622,5.36076,9.11224,9.77834,3.93311,10.1673,1
6.33527,5.49046,5.67087,6.75108,4.48244,7.52141,9.32186,4.43303,11.2558,1
7.95790615159007,6.64723520984756,5.74389012643164,10.5856859163826,5.49802548272892,8.02092383157071,10.7535895046089,6.25908800192112,9.25468956510175,1
6.12362,8.26331,7.54348,9.79563,4.38107,9.15105,9.69286,3.96229,11.1629,1
4.51228,10.253,5.0388,4.5916,4.32821,3.70145,7.86115,5.15963,8.56993,0
6.98481,9.17142,6.4869,10.795,4.41078,7.89204,9.59162,4.10463,10.3303,1
3.69133,8.82941,9.06237,8.21021,7.05394,8.08315,11.2086,3.96885,10.9522,1
6.50721478062029,7.73632672396775,5.12104794625638,10.0507790559386,5.76077580776326,7.93313721739698,8.49011758381442,6.62327275358193,9.1094729981815,1
7.40432,3.8918,5.90913,4.72899,6.63447,7.48282,6.273,4.20881,11.022,1
7.21693,9.77061,6.54505,11.4897,3.82113,6.51054,9.29329,4.1207,10.1257,1
9.41618,8.63999,6.26545,4.96456,7.91303,5.66023,8.08934,4.70671,12.6913,1
4.68632,7.52472,4.65087,5.31415,7.21989,4.2123,7.08209,4.542,8.46433,1
8.57921,9.71797,6.67286,7.84083,4.29823,5.85327,8.19401,4.5776,10.998,1
4.13338,10.9667,4.33673,4.56432,3.92001,3.8151,7.35691,4.78921,8.95519,0
10.9119417515889,6.71083063502596,6.17730278333193,5.61286333031884,5.94812923645654,5.20315314169558,7.4053680543375,5.85773806158445,11.0089560224436,1
8.30464,9.55436,7.79452,6.74576,4.16617,9.77875,9.72325,4.00853,11.9206,1
4.41683,10.7769,3.64104,4.88465,4.67205,4.16164,6.41473,4.98557,7.94271,0
3.92001,8.50137,8.05441,5.64323,4.15765,9.99238,11.0635,4.46826,11.0617,1
9.22209,10.2324,8.02193,4.56512,4.20328,9.35702,10.5362,4.05997,9.53024,1
7.86877,10.2877,7.8464,9.26785,3.70184,8.50707,8.06384,3.95827,10.6388,1
9.15066,7.98592,7.53959,8.07999,4.11668,9.80721,9.24985,4.18651,10.3452,1
8.82046,6.80651,7.63547,11.1018,4.24541,9.08667,9.99929,4.08542,11.3052,1
7.36551186972505,8.73763633319491,5.86939864520972,6.03064638100668,6.8274697844723,5.25680366371436,8.81689481710493,5.83742271664385,8.97986400258266,1
9.86793,8.49015,4.58199,5.12279,5.58893,5.4763,7.39502,4.57674,12.3419,1
8.22738760107493,5.30515182829848,5.48202855297919,8.66160130868352,5.66627018241414,8.21104756173788,10.5076657906261,5.86282115593324,10.1560864086543,1
4.28077,9.08136,6.84882,6.55422,3.54469,9.73699,10.0088,4.01357,10.2139,1
9.78461,7.12196,6.25354,4.35905,6.46243,3.93008,7.41021,4.09536,12.2557,1
5.90429597513433,8.43767475703006,4.99100088077685,9.20185907718156,5.82541476447186,6.63865507171406,9.45568491746007,6.87041053738592,8.84986909187406,1
4.12971,10.9485,3.94672,4.60753,4.38165,4.1666,7.19013,4.68122,8.93282,0
8.54471054622291,6.59697872011296,6.13316277058466,7.10938577415217,5.5823647488313,8.0573699942618,10.797268571729,6.75616153882189,9.27229297787848,1
9.61721,9.30924,7.58149,8.93534,3.89495,8.9844,9.64291,4.08141,11.3469,1
4.83383,10.5367,4.53072,5.11003,4.51679,3.82834,8.75919,4.99996,8.74794,0
25.5631935421698,2913.35479980772,66.8608620609154,1.30008414569981,0.0,27.6039946454488,1465.997418535,138.572072926155,834.73159137947,0
4.11589,9.71891,7.67602,8.71114,3.86044,8.2856,10.366,4.23717,11.4304,1
6.51327654594933,7.72171229731304,5.35702750429434,6.0193954213397,5.28208538486661,5.08577709399245,8.61419679972123,5.83696723600464,8.89757774409446,1
4.22991,8.45326,8.10991,8.35248,3.78379,9.4837,9.52709,3.38284,11.5851,1
9.26908864250044,7.18783363882902,7.54841005855481,6.68263209830202,5.08887814176147,7.84699887287543,10.0878899219107,5.99726437595698,10.1927912651351,1
8.79283,7.63119,7.64944,10.7365,8.20656,9.77459,10.0823,4.23255,11.2548,1
6.99832,5.82083,5.12148,4.71445,4.98726,4.5557,7.14062,4.16492,10.3104,1
3.63645,11.4314,7.20814,3.80413,3.73495,4.07197,7.15839,4.10136,7.38771,0
4.15174,10.5055,4.11994,4.77223,3.81582,3.60953,7.50323,4.9885,8.67252,0
6.95515,7.77631,6.16107,10.4367,5.17853,6.21118,9.14644,4.19248,9.02245,1
6.19674,7.47849,7.90984,9.68927,4.37758,8.79498,8.49069,4.43831,10.2667,1
5.80879,8.59063,5.87905,5.11155,7.28231,9.09818,7.69045,4.78214,11.0197,1
4.01674,8.5835,6.16936,8.88806,3.85595,6.66936,8.91518,5.43747,10.2749,1
4.39366,10.4915,4.46865,4.42314,3.69042,3.77522,7.52773,4.86695,9.28322,0
6.38685948944373,7.92939531007802,5.2529055244555,6.66187358748525,5.14032250810172,6.25953219845704,10.0396949151331,5.98422947734068,7.53188631588836,1
8.95799,8.07833,8.85623,8.15001,4.17695,9.5091,9.99479,3.9511,11.6374,1
4.56767,10.6156,3.41135,4.40588,4.01085,3.87848,7.22189,4.67029,8.2527,0
4.11625,10.4973,3.98681,4.59839,3.83603,3.60063,7.70886,4.31989,8.60481,0
6.09063,9.2064,7.46921,10.8882,3.81455,8.87743,9.16039,4.28375,9.84765,1
10.4661859315094,7.16205828055203,6.00678810927666,6.1836289629735,5.90558545119445,6.9602350307514,7.95239951874989,5.82749831314058,11.1700918166726,1
9.92537,7.8026,8.70526,6.53992,4.21796,9.81805,9.91707,4.19443,11.4521,1
5.48542,4.51127,4.70042,10.1421,4.89377,8.02528,9.30459,4.42042,11.2875,1
9.50916820721523,5.08984867624257,5.75790540151922,5.64833361647885,8.53932025812714,6.58505775007749,8.44868381567528,5.95257606107602,9.52396969270896,1
8.59324113135956,6.03359016931076,5.98569152309492,8.24021232512715,5.46128744102846,7.14626721030392,10.303968846384,6.62831687534498,8.45265644256592,1
4.38177,10.4893,4.47686,4.40572,3.80242,3.60347,7.41272,5.07969,9.01066,0
10.4744,5.47003,5.87953,5.5727,7.10588,10.4826,8.95939,4.26222,12.1171,1
5.81543674766392,8.50215036886082,6.02184748410832,8.19409818584853,5.96879693171978,7.97307717896183,10.0885066929315,5.91788963170062,9.49472383813039,1
7.6337970458137,8.59466261466104,5.38931036299928,10.123710326328,5.26894363544698,6.71451379343718,9.17966270916474,6.17947439471499,8.65543101113307,1
6.13449993886068,7.13951826760009,6.60724308852122,5.83681192902808,5.12468829453031,7.2006699801146,11.65170448713,6.03201822593712,10.1786848670914,1
6.12407,10.8939,6.27283,4.92757,4.01566,4.16703,7.15538,4.17776,10.4577,1
8.21796221683593,7.01064517151162,5.7535967936797,9.55470269589349,5.09058456202727,6.79900360332442,9.69345092815591,5.98430915116347,9.49585330363909,1
7.44264,9.58589,5.10811,4.82878,4.66862,8.89762,10.2434,4.2673,10.4486,1
66.8826526787634,11374.2353168663,119.03974729599,8.53648035831273,55.7112295385013,3.00942874385563,686.103885685459,369.795290525224,597.396600675781,0
9.06849,7.31124,8.24498,13.2039,4.24009,8.15612,10.7345,4.1834,11.0914,1
8.78668,8.60787,7.78899,10.1407,4.22748,8.28078,9.76767,4.08539,10.1481,1
7.15575,9.76353,5.47126,4.84667,3.7229,4.52437,8.25681,3.86218,7.78706,1
3.85123,9.89215,7.71579,4.79849,5.55716,7.84983,9.38799,3.99358,9.88042,1
6.85591013532158,6.37525687130001,6.3036761535176,9.54695726355942,5.15593547342912,8.44419502431212,9.53244228371475,5.78210754285873,8.80377674404582,1
9.78713,4.08321,6.94817,4.82276,7.37036,3.85487,8.06581,4.63399,11.4946,1
7.28347,7.76247,4.74233,5.36337,4.21303,4.29547,8.31654,4.16997,9.46514,1
9.8968,4.18521,5.83442,4.93766,7.09784,7.67741,7.70579,4.27703,12.8217,1
8.4937,9.20869,8.17677,5.86102,3.76884,10.1385,9.00068,4.00173,12.3416,1
3.89935,11.4286,6.24271,4.92601,4.24681,4.20378,8.37605,4.51659,9.40862,1
8.6157,8.2991,6.06006,10.1262,4.51283,8.08164,9.58414,4.01937,11.1384,1
6.70703,8.38725,5.20136,4.80517,4.4206,4.31535,7.60522,4.85847,8.20409,0
5.94211,10.2987,6.43111,4.40555,4.16412,6.52014,8.1343,5.94848,7.89732,1
10.0788629438411,7487.88359106195,118.244125939634,0.0,2.01892181013828,2.49924730844878,461.415588433648,124.280996408349,1095.75422926243,0
3.86269,11.5869,4.64462,4.53066,3.85276,3.45066,5.93913,4.13944,6.35427,0
4.36535,10.3549,4.53868,4.89,4.61288,3.87086,7.14922,5.00319,9.05815,0
3.78475,10.4554,4.37219,4.4383,4.3909,3.73128,6.42763,4.2768,8.98195,0
11.1961,8.33294,6.38383,4.44932,6.90029,6.49891,7.8936,4.10291,11.8361,1
6.84941,7.41392,7.72972,9.81107,4.25315,8.91395,10.4456,4.28993,11.3946,1
9.59755,6.38733,6.85724,4.49399,6.85779,5.19273,8.30193,4.40383,12.107,1
10.2578,8.22697,7.47233,11.5743,4.18589,10.0169,10.9821,4.12071,9.57682,1
8.0202,7.15706,5.47686,4.80532,4.88545,9.43941,5.93229,4.53179,10.9582,1
6.60275302680093,6.91532365877209,5.28213218697683,10.7134294267237,4.92441121586074,6.42942693651824,8.98298918936846,6.10345800117394,8.83910146959935,1
6.40490826279904,6.50857113043939,5.80943304092255,7.85808805123389,4.85158265679531,8.05261209356752,9.46657160282726,6.0598166552031,9.0437378963217,1
8.81175,8.3468,7.15574,11.4511,4.21778,9.36285,9.94352,4.17269,11.0571,1
4.40637,10.375,4.39815,4.69084,4.20449,3.6932,7.21757,4.65855,8.30852,0
10.2808,8.94903,8.25286,10.0359,4.11058,9.42034,9.37207,4.19436,11.5394,1
4.1556,7.61758,7.91363,7.20651,4.45336,7.95321,9.76171,4.2801,11.9963,1
9.03540961632663,5.95655753415967,5.44911604880472,9.35501780018707,5.70666375554217,8.00933128080837,10.2869645033776,6.40362861121011,8.29586478639404,1
6.00757,9.08877,6.92228,7.48535,4.60602,6.55218,9.31393,4.43357,9.41088,1
3.99895,8.52452,5.30878,8.14741,5.0496,7.26392,9.05024,4.42675,11.1427,1
5.56391341511705,10.2474013048105,4.27327732895121,6.01030035203403,4.86420954982506,4.29159109452198,8.58020157977466,6.36201420915925,7.59664443980793,0
4.88174,8.54403,7.51461,5.99049,5.015,8.12048,9.28199,3.70278,11.1922,1
3.25212,11.2449,4.45239,4.61372,3.93925,3.70464,6.55407,4.52115,5.96396,0
8.92524200548245,5.64202553141849,5.47338294807965,5.97634437485878,7.12275102560757,4.95908590782052,9.41042726453671,6.32671562146479,10.2547392660328,1
6.90624,9.92468,7.45628,4.70261,4.50184,4.38511,8.08859,4.31839,10.9254,0
7.15959208604792,9.63643140061305,5.38621804293134,6.55965928319961,5.83322259733426,9.13181665434842,9.62214265554029,6.0792091733557,8.68025606546377,1
4.25087,10.591,4.8131,4.43585,3.55846,3.67623,7.48542,4.88417,9.23698,0
7.7431256678874,7.65909260337909,6.63168163826481,9.74159215962186,5.28293988813646,7.6667000685626,10.4837025487546,6.07582091916398,9.63572550007477,1
8.85361482444575,5.30833167358417,4.81235045923531,6.08647204463764,6.42634949107357,9.69915452831373,8.63715740979301,5.97804737090986,10.9287060228894,1
4.14215,8.69464,5.53727,10.1148,4.13987,9.23072,8.12198,4.06506,9.61227,1
9.25383590496166,6.25898618830537,5.73928660724841,9.4741400228942,5.18145555488254,7.95134377192463,10.35493123888,6.21717143433919,10.3959850270184,1
10.7404769541541,5.64622153598878,6.50237391770799,6.54586369660554,8.64010449126443,11.0973219462798,8.84657017065364,5.87769323879958,11.0681993846897,1
6.86589716237238,6.42608685679335,5.04935452661748,6.07986819718955,5.59163569289314,5.81236872641862,7.77031398425154,6.26887742252686,6.8698244416866,1
8.35494,9.02329,6.70029,6.46551,4.31469,9.32217,9.30332,4.15963,10.7981,1
4.71526,7.7874,5.96585,10.4843,4.07614,8.34379,9.7487,4.21443,11.6492,1
4.26286,8.58186,5.3001,9.93091,6.40442,4.7101,10.3088,4.29484,11.108,1
4.13908,10.3544,4.77433,4.14527,3.67079,3.70763,7.72379,4.43303,8.98461,0
4.11696038761526,33124.6243546275,102.146214864262,0.0,0.0,0.0,319.313968530718,566.388604429909,474.686655149461,0
4.16804,10.5113,4.65779,4.32264,4.06047,4.23924,7.56471,5.20707,8.78275,0
5.25838,9.88432,5.5061,5.75825,4.403,5.8849,9.14042,4.79597,10.2669,1
3.95888,7.83874,6.21337,5.7196,4.86103,6.39409,9.57436,4.39972,11.231,1
7.10014471371256,8.46778334790096,6.16619885488401,7.10063748600001,5.10475696023853,5.63728629738377,8.68225530314303,5.95478104645764,9.91947607762492,0
4.12226,9.15408,6.53609,9.64169,4.57846,8.20738,8.31942,3.79215,9.9945,1
7.27670640103934,4.90464400027059,5.38038315502129,11.5447885004905,9.62867714386301,7.11284810084581,8.74621984099464,6.49593771706053,8.14746688086875,1
9.19047,7.39329,5.2859,5.21679,8.04881,7.5597,8.52698,5.03552,12.7309,1
9.20916,8.54531,9.19039,10.1275,4.48334,9.62468,8.589,4.37042,11.5733,1
10.9731543405686,6.98037617613511,6.36623535778959,5.87015090912918,8.84377668911801,5.23660173527957,9.00659720212518,5.90902704445854,10.5511650564106,1
8.13121519552791,5.43167498181397,5.04049208016018,9.95761629350115,5.92207945981253,9.82973381252618,9.53273381381626,5.82567422803777,9.49906810199817,1
6.34459937488992,6.23441261037959,5.1288108895456,10.6135751751914,5.02566362821638,6.04874852167813,10.1514206785723,6.28125019954386,9.5349646272233,1
6.0633,9.52388,6.91912,10.0958,4.74099,7.91583,9.81602,4.19055,10.9379,1
8.05583,9.20431,8.28507,8.83883,4.32369,8.07117,9.38147,4.1039,10.5265,1
7.86774,8.40698,6.27872,7.30971,4.47493,8.01121,9.37742,4.23609,11.2707,1
9.081,8.83635,5.56333,11.0734,4.98532,7.68561,10.5612,3.65786,10.1987,1
4.36136,11.0055,3.86081,5.02288,4.03191,4.15771,7.90743,4.34072,8.7484,0
3.84642,9.3369,6.37737,6.02464,4.97477,7.71761,8.8825,4.62991,11.9601,1
9.48697,7.59904,8.3629,5.59232,4.22578,8.35665,9.89774,4.29258,11.1592,1
