CCL5,RCN1,TRAFD1,APOC4-APOC2,TFF3,FPR1,FAM50B,GP1BB,EDIL3,GPR171,MAML3,ASAH1,TBC1D9B,ALDH1A1,LCN2,COL4A5,CDC42BPA,CHRM3,HBBP1,TRBV21-1,GOLM1,BZW2,DSG2,AKTIP,DNAAF5,TIMM22,C3orf14,CXorf57,SLC27A5,PCDH9,NUDT11,VPREB3,PDZRN4,CLIC4P1,SH3BP4,target
11.4097,6.15285,8.120610000000001,5.75599,5.1630199999999995,10.7953,6.6626199999999995,8.70502,3.03386,9.322189999999999,7.3518,11.0304,8.02014,8.37658,8.89227,3.05824,3.8959699999999997,3.7345300000000003,3.77029,4.90456,6.50856,9.45692,3.6373699999999998,7.6823,7.53055,6.2516,6.7217,5.33098,5.9538800000000025,6.28601,4.10356,5.6091,2.96256,6.21976,4.61713,0
7.90008,8.33398,6.92726,8.78472,5.42973,5.8331599999999995,6.7539,7.1199699999999995,3.46009,5.27729,7.43164,7.3890600000000015,8.76125,3.66605,5.2573,3.51399,3.57186,3.29371,5.14982,4.70104,5.13852,10.8417,3.70462,5.98341,7.8808300000000004,6.86587,4.25791,3.96021,6.65097,4.75683,4.4219300000000015,5.45902,3.0761700000000003,6.659560000000001,5.14728,1
8.22869,8.149989999999999,7.46134,6.48456,5.41496,8.00347,6.29951,4.66721,3.15082,4.02675,7.3590399999999985,8.343869999999999,7.74459,4.68281,10.3285,5.6761,8.95761,5.12145,3.6173900000000003,4.13919,6.52918,11.6644,8.41869,5.02612,8.51575,6.25305,3.32605,4.05755,7.8369,4.80821,4.00594,4.759469999999999,3.07552,6.57597,6.7285,1
10.1617,9.05813,9.326210000000001,4.95354,4.63491,9.18233,6.46009,7.66867,2.87856,10.3524,7.3479899999999985,8.42881,7.92167,8.25222,6.723269999999999,3.1055900000000003,4.02665,3.28473,3.41005,4.34887,6.60422,10.4332,4.0576099999999995,7.01967,7.8907300000000005,8.14665,6.18875,6.4286900000000005,5.840669999999999,6.9812899999999996,5.88796,6.8974800000000025,4.0000300000000015,8.03265,4.96772,0
8.09208155012105,8.009949658150349,7.662605714360371,7.68037457614583,6.63818528007525,10.466459866301301,7.450619760867161,6.386597969050598,4.42797554367519,5.22179603597203,5.39612091077291,9.72013327708434,8.782461340201369,4.23125244993641,9.854162383026713,4.15179100654901,4.3924642662997,5.87681200419199,5.6062842753906,5.2115008546588895,5.66268782536189,10.3105427058606,4.63887747736573,7.60309011042016,8.56000179559945,6.56408934188987,4.50889373388037,4.39083209136484,6.31363801674425,5.66024840018646,6.91330802465724,5.66295220729308,4.24927030253507,7.200819890865049,4.99888011823131,1
6.77671264377022,6.69056811149379,7.31956673061097,7.5230420636603705,7.19814037150759,7.23484451408093,8.45369163147413,7.21950080792925,4.56715353442517,5.052791881844089,5.6293436187421,7.93571205867918,7.826667769917901,6.95845479941779,10.1889842544307,4.4170428898624,6.61877141792652,6.04204673248287,7.96661280272221,5.597191777067128,7.472133472842339,9.72512042538251,5.48843964837098,5.87679930630116,9.823591353174859,6.2446278208986294,4.9357361995932,5.25553510964785,6.88742827248989,5.66761206223662,7.29811191452675,6.52205526173002,4.4957963187149685,7.22068080040953,5.30985928565314,1
6.606839999999999,8.94276,8.72073,5.91527,4.9008199999999995,4.98502,7.49045,8.85468,3.15495,4.31834,8.95166,6.975339999999999,10.1356,4.96162,5.35083,2.9994099999999997,10.6783,3.57555,4.612430000000002,3.889,4.3087599999999995,10.8846,3.77726,4.70865,8.95218,7.8852,3.7821599999999997,3.95111,6.91173,4.4352800000000006,4.1182300000000005,4.5000599999999995,2.99436,6.05321,4.09626,1
5.1138699999999995,9.26512,7.31297,5.41289,5.06758,5.93755,8.602319999999999,5.2018900000000015,3.09415,6.40051,8.38412,5.56643,9.00885,5.38702,5.54076,2.7233,9.24542,7.1855600000000015,3.8351300000000004,4.21743,4.4909300000000005,11.3435,7.89278,4.9704,9.46984,7.323010000000001,7.90102,6.42825,8.105369999999999,8.245389999999999,7.98225,4.1359,3.7970099999999998,6.2950099999999996,8.90222,0
7.63519,5.80363,6.54242,7.65597,5.98001,8.11097,5.90094,4.98084,3.26024,4.86907,5.3486,8.35261,7.44423,3.98074,5.59176,6.5379,4.00654,3.32772,4.25478,4.5061800000000005,4.619759999999999,9.94699,4.02692,5.294169999999999,6.93025,7.1367,4.1519,4.3727800000000006,6.41372,4.73285,4.99545,4.6909,3.18764,7.42426,7.460960000000001,1
5.599008600237322,6.88402758001622,7.37256185842468,7.155840892231032,7.15605011899808,7.02643620188984,7.3231945460339105,5.64347231384179,4.759082912905232,5.34499584098625,5.7590894285558,6.131140280001151,8.19851404028069,4.72100920652319,6.391288921037941,4.69955512900817,4.7201680664167815,5.975692013457169,5.86058097038399,5.727733512854309,5.869933553337178,9.11081461404878,4.950089860776768,6.421604573649651,8.52128830432693,7.03900687371678,5.12270928724457,4.915643255353031,7.005021418457191,11.039539702783802,8.2257818573385,11.3179015930785,4.5062142190728895,6.68614883444852,7.5840103834129,0
12.1389,7.021439999999999,9.51918,6.879289999999999,5.90394,6.40918,5.77284,5.73234,3.3897699999999995,5.75146,4.5669699999999995,7.85962,7.60663,4.4234800000000005,5.4455300000000015,3.7117199999999997,3.90849,3.3780099999999997,5.807869999999999,4.4828800000000015,5.22914,9.01985,4.80051,5.093459999999999,7.04709,5.73263,4.098409999999999,3.8919300000000003,5.86721,5.22317,5.45089,6.1296800000000005,3.6237699999999995,7.571239999999999,9.118319999999999,1
7.5277699999999985,7.59461,7.3666300000000025,7.30772,5.6163,8.534410000000001,5.8544,6.30775,4.40934,4.006469999999998,6.89473,9.00042,8.929839999999997,3.6337599999999997,5.54023,3.33046,3.82879,3.4671800000000004,4.45613,4.83255,4.302569999999999,10.3196,3.70114,5.7688,7.13435,6.41367,3.71956,3.93342,6.1167300000000004,4.82953,4.66792,3.96644,3.23928,6.99061,3.7082800000000002,1
5.69078,9.17917,6.94671,5.72169,5.1889199999999995,6.48956,7.91245,7.2306,3.3630199999999997,5.5963400000000005,7.99101,5.78519,9.17935,3.9818599999999997,5.34002,2.89295,7.94763,3.62819,3.6590599999999998,4.13859,4.605169999999998,11.0111,6.47079,4.0666400000000005,9.20022,6.933210000000001,7.49455,5.66153,7.72052,4.94418,6.17314,4.8544599999999996,3.23929,6.1680699999999975,8.84337,0
3.49706,8.778139999999999,8.55381,5.67015,4.9623800000000005,4.74198,8.01544,6.636660000000001,3.0752,4.06425,9.42326,7.95298,10.1164,5.11719,5.07259,3.2303599999999997,10.2202,3.3903300000000005,4.0162,4.23945,4.93495,10.825,3.87949,4.51861,8.742239999999999,7.00707,3.83244,3.5105699999999995,6.6459800000000016,4.57635,4.1230199999999995,4.16069,3.1251,5.91748,3.72643,1
9.1199765389818,8.33391297836483,7.3432228872006,7.47215288186152,6.75461268985897,8.790615059699121,7.609143160773113,6.4457125693356,4.58258232252241,5.535789466952388,5.363980220009389,9.51230982238013,8.95218135545449,4.10473988664544,6.39399614057055,4.29279142429679,4.4214027409069105,6.04425972874513,5.58559597195889,5.3644325474268,5.35993429515491,10.330025930148,4.77641251064318,6.68838160674787,8.63882445328847,6.57504896868728,4.458979597640731,4.39888594980116,6.63891285936914,5.63921721168544,7.19790700868339,6.2860014830551,4.384290376417259,7.1662274640073,6.29182913261667,1
7.63194003229069,6.93485305468772,7.920423739117888,7.12330856591921,6.840833075861009,7.9063509749795,7.44042077791371,6.7454354431690895,4.3756143699938,5.5168822933857,5.240032806757,8.70361877781958,8.39879167213603,5.0003774962034,8.39024522276142,6.6011168691931,4.37399964127074,5.47395082969913,5.77143430725592,5.69217301574723,5.29085302599931,10.1802807755189,5.0322816117127,8.43819902809117,7.6693477180046115,6.74434359641557,4.5239913904912,5.0087569310444815,6.5270260317257405,6.6042298808748185,7.422449962662751,6.00825693647188,4.09507072318723,6.65076341191036,5.86410246787994,1
6.5789100000000005,6.86314,6.870019999999999,5.99883,5.61859,7.32875,7.22107,5.18944,3.08207,5.967569999999999,8.446769999999999,9.46137,8.75259,3.7104699999999995,5.61859,3.17692,4.2230099999999995,3.24688,3.73461,4.002669999999998,4.48189,10.0965,3.7486800000000002,5.64647,7.623439999999999,6.91195,3.76134,4.94256,6.4336800000000025,4.48752,4.36735,4.72203,3.0064900000000003,7.44901,4.938969999999999,1
9.61512,8.06961,7.41355,6.01441,5.17686,9.93341,6.16871,5.41828,3.12606,5.5587300000000015,8.21873,10.3456,9.28539,3.86688,10.0893,6.810339999999999,5.0412099999999995,3.5851900000000003,5.13896,3.85437,5.31125,11.2448,5.77399,6.3467400000000005,8.32087,6.23867,3.71074,3.99821,5.90665,4.77556,4.39038,4.9654,2.77379,7.42507,4.1890800000000015,1
387.065111443873,1663.7226815362199,1737.7907483155802,17.709257825304398,18.0934547501421,4270.27235626337,170.707252849519,0.0,0.821524636020533,51.675852694206114,982.757706746845,11349.1929849326,7052.38651896353,209.042305906045,299.615100537194,0.0,3.4543017967108303,0.0,0.0,0.0,194.55093927612702,3748.150876231721,3.12074929902327,154.221781305353,662.4416033311387,650.631160901283,0.0,4.820032714585071,745.54127469075,24.2811899668926,2.17602394950262,4.12397836264683,2.25481998076481,0.0,0.0,1
11.7586,6.02175,8.085410000000001,5.94741,4.78386,10.2774,6.73641,10.0729,3.4842699999999995,10.0635,7.195639999999999,10.3839,8.535210000000001,7.71335,8.649519999999999,3.18552,3.7222199999999996,3.24627,4.253769999999999,4.91783,6.09011,9.14208,3.7990199999999996,7.99757,7.787610000000001,6.84365,6.7820800000000006,5.70521,6.383719999999999,5.73079,4.87068,6.47274,2.7124200000000003,6.88048,6.2184099999999995,0
10.6385,5.60584,8.64277,5.97887,5.65672,12.312000000000001,7.56953,7.0140199999999995,2.97312,7.93762,7.080769999999999,10.4519,7.67183,6.29038,8.262089999999999,3.16423,3.94697,3.8192699999999995,4.37293,4.09055,5.9501300000000015,8.34835,3.64549,7.37028,7.134010000000001,6.5633,4.54385,5.06266,5.5022699999999976,6.31025,4.32702,6.4088199999999995,3.39684,6.46316,4.56665,0
7.849939999999999,9.77318,7.60637,8.59573,5.81,6.14789,7.25132,9.53761,3.6230800000000003,4.56016,8.56621,8.53537,9.271360000000001,3.62226,7.130439999999999,4.80494,4.15607,3.47298,4.25978,4.40638,6.893039999999999,11.2834,3.89879,5.72227,8.75098,7.055510000000001,3.86482,4.47647,6.81681,4.67457,4.27365,5.270969999999998,3.11295,7.04252,7.4257,1
5.18514606779366,9.50148611385894,7.265929334123862,7.75987646481126,6.88767345754704,7.0544141216496525,7.40066195434039,6.71529331637977,4.58116083931884,4.941618301763072,5.35944014726204,8.096404322600781,9.90275347507389,4.428944903735321,5.57532649257285,7.252451530864151,4.7931052345108,5.83843080521855,5.54998129034066,5.487920202277699,6.269367028808451,9.63660297104793,4.219007048829,6.69838778666299,8.25401112428545,6.6402673112688495,4.7284745845684,4.46822683249847,6.8495700782795295,5.86642944641946,6.9912920445578095,5.7162624670542,4.01193550911529,6.8422997388157425,7.75881806015419,1
401.993920452306,1880.64424677524,1416.45571246491,3.7417809982562202,6.507409555255281,421.913933561455,167.213280268548,33.7653085740417,0.0,6.04004264323434,1727.1196455485901,6555.840179284351,8008.106059877471,23.4900864655014,248.454163270052,595.616915630176,0.571564569186202,3.36984393652735,0.671789276415451,0.64933285719311,187.03492937082802,2983.67272797166,5.587452452574412,186.61198276266398,765.2138646980002,461.675661464301,1.2002719668099,5.0458533740189,639.127208459681,40.5808608205251,0.0,17.8438304783206,4.037075145889241,0.0,232.09222983529,1
9.98648,5.1031,7.68417,6.26344,5.65287,6.80899,6.9653300000000025,6.581589999999999,3.2898099999999997,5.0080300000000015,3.54861,9.09282,6.49371,5.88063,10.4763,3.4496900000000004,8.98606,3.3553900000000003,8.28519,3.96668,4.50318,9.71257,4.08518,5.5085,6.7625600000000015,6.300619999999999,4.10473,4.446219999999999,6.02594,4.5942,4.57529,4.8049,3.09649,8.92127,4.6519699999999995,1
1191.27250943764,2183.4038441219,959.878329393015,17.0827824128397,1.90322235586552,257.420198161146,93.89515017180729,332.88261430705,96.6358952880343,8.31385044030689,2189.3891758968807,7114.32600353971,7406.753385901229,84.34016308792829,207.071498354277,15.2318098779826,47.4200915800231,2.33727285212412,5.17730094070575,0.0,269.952083004318,3805.4095744704296,12.1534904728846,178.69838950825005,740.5757645117343,396.440154031546,3.08172085705921,6.662884889783912,487.854993670548,20.0152285301352,3.17787698622482,8.2811850064162,6.423687919992889,0.0,7.4235827591878785,1
10.9903,7.28317,7.80227,6.45525,5.344469999999999,7.57039,6.2951,6.0490699999999995,4.28536,6.67465,8.857339999999997,8.51198,8.84533,3.59113,8.05283,3.52728,6.03064,3.5394300000000003,5.675009999999999,4.2527,4.76126,9.94639,4.58101,5.340319999999998,6.82483,6.16301,3.7244599999999997,4.16246,5.83396,4.65444,4.78348,4.92593,3.2610200000000003,7.1163,5.24306,1
6.11838,8.61151,6.998889999999999,6.538069999999999,5.61885,5.3552800000000005,6.4329,4.6197,2.9666,4.45337,7.19822,9.218580000000001,9.37234,4.1197,5.26066,3.18193,5.56846,3.168,4.4057699999999995,3.89983,4.24838,11.4645,4.11943,4.73032,8.22356,6.6512100000000025,3.58891,3.9803699999999997,6.09451,4.2093,4.65192,4.19221,2.94865,7.09951,4.7310300000000005,1
8.906596649275471,6.35665017366996,7.21138667574716,8.14818484864842,6.83549265338838,6.51191067945474,6.7952341754245404,11.5679579057961,5.37221051654397,6.7712454996823,5.836204899552209,8.48099804188037,8.65100319467249,7.549216195183789,6.648380136354259,4.29100076519861,6.0879930246778295,5.734799213441829,6.28612529120437,5.79395696208866,5.9352157545658395,9.83571802000742,4.765894383760321,6.07170306237617,8.38229572223959,6.930332971776132,5.03375275538953,4.39697807319599,7.09833005073532,7.6965065856406785,7.28371182753286,5.97974516593384,7.64973495966096,6.911389303797518,4.98356301998405,1
11.0774,4.7472900000000005,7.95401,6.0679099999999995,5.94016,12.6351,6.881,7.00475,3.05012,8.04355,7.27212,10.0287,7.29369,5.76167,6.72743,3.3467300000000004,5.15745,3.33315,5.1824699999999995,4.49266,5.44726,8.32007,3.6932400000000003,7.35147,7.125139999999999,6.39544,4.09208,4.5254400000000015,6.12817,5.9131199999999975,4.46,6.26388,2.9323799999999998,6.86061,4.41338,0
8.406360000000001,8.04688,6.7172100000000015,6.41875,5.02126,9.76215,5.64455,7.936739999999999,3.48105,5.8337699999999995,7.70205,10.4428,9.24433,3.21663,6.0911300000000015,3.3431599999999997,3.9482199999999996,3.06783,3.63597,4.19365,4.80914,11.1853,3.6899300000000004,5.92004,8.653139999999999,6.47091,3.6121300000000014,3.93707,6.81043,4.25512,4.22242,5.17448,2.99399,7.82159,5.54505,1
10.4374,6.75013,6.65963,6.25494,5.9439400000000004,8.59719,6.30879,4.91437,3.73749,5.5981,6.78112,9.516580000000001,8.55231,4.53524,9.988439999999999,2.8580400000000004,4.51285,3.3149599999999997,4.92126,4.39899,3.88271,10.505,4.17871,5.83169,6.75967,6.31578,3.6176699999999995,4.0505900000000015,5.44175,5.19365,4.5724,4.66666,2.97641,7.02791,5.9099699999999995,1
7.06854210954323,7.943053662949691,7.114965509718031,7.98386479451046,6.967523551398539,6.82149472877821,7.5043590068525186,6.1938932813979015,4.7306998882807605,5.0325333929472595,5.48623632617687,9.050840605547851,8.53435201446036,7.3846462373006,7.328943192458332,7.27326055203592,5.24452570521787,5.64848509883263,7.27183557262741,5.36395923316585,6.11681104259612,10.6536896357152,4.94321710426563,6.22268040460751,9.146639903316599,6.63583122053679,4.6822069670571524,4.2691951667963,6.88117916114635,5.56203217622362,7.01700381790003,6.12511068428284,4.35406692656639,6.61197760257488,5.71304186433447,1
85.0364392334841,3023.13907008745,1122.3495177924099,31.9618636070231,0.614429172788877,28.6142464192847,120.371639875897,0.0,0.0,28.609990736329888,1427.36611198742,5990.129655345339,9306.8297643022,5.02301387130091,1.5614929388830399,2308.07531843548,161.08608795442302,3.8467834015427296,1.1576241106718501,0.397840823128497,385.530697021017,4009.1439130265503,6.846770984399622,234.829778369873,904.4785805238988,370.389806332631,0.0759387675363318,3.38171152284417,376.1514682172509,50.5690343377534,1.19352246938549,3.94250487193258,0.8041863485239891,1.19352246938549,9.32006947989812,1
6.07589,8.14334,7.70335,5.74377,5.3823,5.63954,5.9021300000000005,4.89812,3.49875,4.81602,8.4895,8.73808,9.2775,4.29305,5.99641,3.3628699999999996,8.74499,3.3777800000000004,3.9681300000000004,4.37936,4.2805300000000015,11.0103,3.73262,5.30952,7.76017,6.47216,3.4611300000000003,4.06137,6.46416,4.25904,4.23114,5.57345,3.19112,6.69314,3.9219800000000014,1
9.16417,8.63879,7.49362,7.1025800000000014,5.10206,7.35257,6.42002,6.15072,3.01382,4.91429,7.554769999999999,10.9212,9.85248,6.44661,5.16461,7.8300300000000025,3.3562,3.27501,4.7759599999999995,4.29557,6.19104,10.7208,3.892,5.80145,8.62256,6.4578,3.46006,3.70057,6.06505,4.51671,4.12852,4.93147,3.2600700000000002,9.08646,6.67615,1
7.70493,7.7068699999999986,7.78472,6.16654,5.587359999999999,6.68565,6.40719,11.2713,3.94925,4.58366,7.40365,9.00446,8.74433,8.30757,8.50283,8.519060000000001,5.72605,3.5623699999999996,4.15011,4.22411,6.25704,11.0867,7.617139999999999,4.80029,8.15578,6.98645,3.8786699999999996,4.29614,6.0046,10.905999999999999,5.54051,7.54522,6.53391,6.8422100000000015,7.84857,1
11.068,5.03716,7.7275100000000005,5.66985,5.72369,12.1236,7.28786,7.659489999999999,3.10088,9.56119,6.0767,10.3383,6.9928300000000005,5.64001,9.18743,2.98283,4.1752199999999995,3.80019,5.67565,4.859719999999999,5.90455,9.3176,3.7562800000000003,7.71594,6.73992,7.13897,5.69855,5.481,6.43426,6.25364,4.34587,6.4108199999999975,3.42729,6.66043,4.7011199999999995,0
