STMN1,SOX4,TGFBI,TSPAN7,S100A13,LYN,CD93,SIRPA,SMARCD1,SSBP2,MPO,JADE3,CTSG,EREG,NPY,RHAG,PF4,APMAP,CCR2,MMP8,NAALADL1,THY1,SPP1,GABPAP,IRX5,DNTT,ZNF423,TRAF3IP2,ABCC6,ADA,ENAH,LPAR6,DPPA4,CD244,ARPP21,ASTE1,SEMA4C,target
8.89445,10.1254,9.86566,5.05133,6.66485,10.1819,8.6808,9.0004,7.30974,7.25019,13.1244,4.72384,13.2813,10.8541,5.45567,10.0282,10.3953,11.5099,5.04932,11.8284,6.2756,5.91649,4.101,6.69085,4.91115,8.02498,3.96591,8.0434,4.8808,8.19243,4.28147,7.03346,6.08341,6.85947,4.73741,6.32507,6.78435,0
9.1435360430542,11.5346210963232,6.57944194921889,9.02569340123783,7.58524328051787,6.85199835179224,8.15236095003107,5.37356932911287,8.06512395316873,8.247330846672,5.55403135551052,6.58186082932397,7.3699206788849,4.90793875425651,11.8479070121849,5.37940473915475,7.479976451011,8.58844254503552,6.18606808059067,6.36520896201128,5.25262601336405,6.59933657462257,4.94923648141427,7.19145011535089,5.03378628384932,11.1589570004498,7.06453601197417,10.3597200169808,5.79573808789589,10.2576310302871,5.87253681719486,9.00463356900216,5.05335298689457,7.26734532564703,5.28491888350768,6.96045905421241,7.16268686459936,1
9.72427,12.7502,6.12004,8.75715,9.72107,8.2124,9.60277,7.57932,7.6651,10.0219,7.13573,7.6159,8.53076,3.77991,11.0543,4.44744,6.15659,7.96771,4.55609,7.37857,5.01656,5.45936,7.35949,7.34006,3.78201,13.3462,8.63298,10.6078,4.28319,11.3851,7.58874,5.44886,3.02889,5.60401,9.70434,6.14503,6.76089,1
10.7464,11.9732,5.09665,8.98486,8.41972,8.26492,9.01245,6.33004,7.99268,11.1615,5.63391,7.74952,6.34654,3.45994,11.5602,3.6344,4.96725,8.18934,3.75904,6.89414,4.27307,5.30348,4.49123,6.50418,5.96119,13.3436,9.81149,10.8193,3.9227,11.2525,7.583,10.2289,3.09312,5.26929,10.3722,7.0882,6.89223,1
1244.86813745974,636.775276394671,8298.63651086417,3.2390402883126,87.3414002952531,5270.64206415568,4172.77979772307,3328.78169873141,2423.54006963779,1065.89883658062,129.207131900608,76.5393401010174,10.0157314257928,86.2133797381017,0.0,0.0,1388.88172038298,2962.11138746888,3129.45213338405,32.3043445855604,320.556018575732,0.423108829047539,1.75693671341226,2.45385462965191,0.0,12.3389336483275,0.0,603.042366983687,142.854004278614,731.996064228955,135.051306249972,3348.01270161971,97.4666378714422,1204.65274476539,0.429036708110215,367.063226574382,1299.56743212084,0
10.5355959024227,11.6150700941173,6.44719839638297,6.28467534178864,6.77655912669269,9.38956623768355,6.66687263168182,6.31816553195575,7.14103376450187,9.8520517665008,5.13702822837227,5.75551372003473,7.21708468648754,4.25514072071659,6.58132423093267,4.63238660960981,7.05149873018931,8.02825684685982,5.58594834808335,5.89776717534658,5.19852172175785,6.67945023420215,4.78943230602657,6.52781357321436,5.54396437052432,10.627909118143,5.58487757611584,8.02614890260789,6.20429246796496,8.83993260147973,4.75354456593647,5.81326123714365,4.76208632624519,7.45923975123102,6.03447565354223,6.78260537861503,6.95327131940453,0
9.22499,11.8978,5.89317,7.41873,10.1238,7.71243,5.89913,7.43843,7.76746,6.3084,6.72012,4.90534,5.89247,7.67948,11.2329,6.94598,5.91565,7.32411,4.22028,4.10499,5.07408,5.93313,4.20503,7.6658,4.53095,11.1683,6.80561,9.4107,4.47257,9.18219,5.10257,8.93633,3.43972,5.93313,6.46574,5.93329,6.23089,1
9.23158,11.2223,6.50907,8.87914,8.69943,7.28947,5.02344,5.42742,7.91042,9.50087,7.49543,6.07775,6.41425,4.55215,7.65546,11.178,6.48511,8.60736,3.82771,5.15637,4.87685,6.54346,4.129,5.30439,4.35105,12.9695,7.48297,8.98117,4.21688,10.9589,5.57615,10.6876,3.67727,6.27558,7.57556,5.30439,6.20138,1
9.1380721361922,12.1489184170258,6.31988689427417,6.13449993886068,7.05915054677764,7.13951826760009,6.64255221396607,5.91336422795366,8.05669812695898,9.71223581475011,6.52196690587812,6.60724308852122,7.4469568636714,4.06668681435017,5.83681192902808,4.82549538408034,7.35192928576542,8.80614641094546,5.93816631937022,7.55893129704763,5.34999119140572,6.71783520105849,4.88821450719633,6.08039142461147,5.12468829453031,11.2733869594516,7.2006699801146,11.65170448713,6.03201822593712,10.1786848670914,5.11960980757084,8.35267754650633,4.51265642303734,6.98633836975141,5.39669570887019,6.88124248289336,6.90247843441129,1
10.1522,11.5065,5.02951,8.31739,8.60939,5.87113,5.46869,4.82898,7.72831,10.105,5.42757,5.55524,5.97852,3.24742,8.71824,7.16587,6.25578,8.08381,3.80301,5.594,5.06298,5.78815,4.40046,6.3929,5.60618,13.1396,8.74168,9.5253,4.46914,10.6318,6.10027,8.33774,3.49176,5.59595,8.8247,7.38163,6.02409,1
8.27435,8.36324,9.90738,3.58504,7.02191,11.469,10.4733,9.43213,7.0143,8.14282,4.18682,6.81691,3.7454,7.00755,3.90891,2.95005,9.42271,9.66092,9.53107,4.82107,5.77478,4.96245,3.49892,6.25509,3.42133,6.10845,4.34216,6.88525,4.24587,7.97622,5.69957,9.57823,5.64656,8.72579,4.62301,7.15177,7.08045,0
9.85929,11.8086,6.62846,8.52517,8.41587,9.73802,8.10272,7.12115,7.75404,11.3547,7.62354,6.79895,5.65753,3.57158,6.33704,8.33878,5.26358,8.84183,4.54593,4.5488,4.81414,5.75342,4.74398,5.95174,4.21271,13.1132,8.54441,10.4298,4.14821,11.3062,8.00065,7.85131,3.20751,6.24053,4.66625,7.07377,6.02319,1
9.3459,13.1863,6.04235,8.96725,6.97776,7.90386,7.49076,6.95462,7.49863,9.45872,6.59165,5.5528,8.17573,5.57764,4.27385,4.45121,5.91193,8.61072,3.92037,10.2609,4.23912,5.17696,4.00672,6.96898,7.12931,6.83106,5.57041,8.68373,4.35184,10.3637,6.12583,11.0797,3.23924,8.4504,8.36917,6.4671,6.15245,1
8.98303,11.8775,4.11003,6.43357,9.75292,8.51535,6.70552,6.63633,7.81334,10.7392,9.25205,6.19111,6.898,4.61715,9.15843,4.18455,4.43098,8.741,4.11174,4.0646,4.09475,5.76949,5.13521,7.65646,4.83955,13.1903,9.27895,9.05069,4.24524,11.5113,8.11665,9.45094,3.24106,6.05519,5.66644,5.67913,5.81624,1
9.66838,11.067,6.10494,7.88409,6.86501,5.67333,4.7459,4.90923,8.15682,7.72957,5.10437,5.26719,6.1025,3.8489,5.39977,3.4594,6.58372,7.59039,4.6381,4.27384,4.69145,6.46759,4.10912,5.66536,7.86934,12.2171,3.81118,7.41065,4.95216,11.6357,3.8265,9.90589,3.34131,6.55773,6.42252,5.5865,6.12655,1
10.9973,11.2283,8.9047,9.87534,6.06482,8.44863,8.74897,6.88708,8.01992,10.1348,9.02653,7.40495,7.44347,6.58108,4.58165,8.1923,9.06081,9.45213,7.06167,8.89389,4.60158,5.51206,5.05518,5.97375,7.20997,12.3117,10.8187,9.73616,4.29018,12.5515,4.37741,6.37852,3.35492,7.35742,9.44087,6.63289,5.94199,1
9.09176,12.6173,5.70261,7.54359,9.49226,8.66001,7.84335,7.28675,7.74093,10.0189,9.45434,7.52522,10.9913,5.31697,9.40202,7.42463,7.06165,9.03896,4.20098,10.5448,3.55566,5.06777,5.11908,7.72912,5.03093,13.5048,8.77222,9.63262,3.90141,10.4179,7.37895,8.65372,3.57232,5.35188,8.86313,4.92793,6.80085,1
6.38371,8.29067,11.1299,4.07784,6.5205,10.5461,10.1464,8.71836,6.92153,7.56081,5.43482,4.16189,5.33161,4.7234,4.4013,2.99352,10.8761,9.72331,10.3072,4.50307,6.08832,5.63205,3.48805,6.95608,3.99084,4.54012,3.93607,7.2394,4.66647,8.68192,3.58467,10.5505,3.26412,9.11442,4.02789,6.47739,7.90218,0
10.7909,12.1918,5.73498,9.12085,7.3074,7.66483,6.04585,5.41823,8.08591,11.8038,8.62563,7.69319,10.3429,6.53006,10.7442,7.65712,8.41054,9.01906,4.06699,11.001,4.84887,5.58984,4.25362,7.20689,4.931,12.8002,10.0472,9.09454,4.73554,10.2933,7.59052,11.4564,4.76809,5.22186,8.81864,5.68798,6.01012,1
10.4992,12.6407,7.63986,9.20562,6.49673,7.83747,7.70502,6.22034,8.73187,9.5786,10.3677,4.58649,11.7105,5.44373,4.52102,7.19882,5.4537,9.44934,3.20761,11.1012,4.89711,6.09676,4.7184,6.56179,6.18039,12.75,11.1553,8.64873,3.92679,12.4747,3.97843,10.4074,3.32229,7.01417,7.35739,6.55944,5.66256,1
8.79428,10.6961,5.72775,6.37892,10.0212,6.77377,7.26883,6.48563,7.43113,11.0888,7.49146,6.26711,6.01274,4.09183,4.82624,3.50938,5.12863,9.1143,4.39774,6.17561,4.3195,5.83461,4.45588,6.60102,4.25819,13.3205,8.03161,9.73151,4.19776,10.5936,6.24126,10.0557,3.13115,6.30564,9.28457,5.36629,5.94717,1
7.03902,10.1155,10.0011,4.25033,6.17875,10.1195,8.98784,8.55063,7.59867,5.96898,8.4942,3.78894,7.74233,6.88227,5.13343,3.37241,12.3663,9.62973,4.42854,8.71824,5.36761,6.11308,3.98872,5.35228,4.10322,5.45068,4.11168,8.59454,4.76525,8.95785,3.99668,6.62068,4.23472,6.44831,4.78713,6.04697,7.62596,0
11.2756,10.4354,4.50835,6.39826,8.51302,8.36672,5.90859,5.41734,8.48059,9.07787,4.24297,7.03311,4.91686,4.44122,11.2607,3.56657,5.56919,7.61388,3.56807,4.12052,4.96025,4.85088,3.99167,8.3449,6.6842,11.175,9.27115,8.06114,3.94104,10.194,8.18798,10.9733,3.33051,5.02906,9.42526,7.15898,6.16578,1
9.70782520516646,10.7331087440376,6.70563696161613,7.45462307251255,7.74294620387049,7.31782701872639,7.64440757195375,5.61858818589323,7.73814378903872,9.86201217170917,8.36545933402903,5.24201310297517,7.85294506757619,3.93939575677844,7.80758080006457,4.99519323593375,7.16282024631185,8.90122759964543,5.29297128031276,5.57245584834634,5.44683691268873,7.26996328013907,4.90041214271695,5.61799794805406,4.87907527930331,11.3683121487326,6.65029644458865,11.0549930841301,5.66561475455013,9.84855299455882,4.78247097827958,6.36646194617599,4.46947705934047,6.83070076338093,4.46607311051191,7.11351046879405,6.73609961072095,1
10.1901679701176,10.390511882232,6.14938464418492,9.0635684160902,10.2395363631985,8.77319455134825,8.42604815673514,7.52972876675105,7.04211167753185,10.5134655448471,7.48441093904901,7.02077998723523,8.23710311804904,4.2540300694623,10.8792924730084,5.06187796823021,7.38248904848592,9.58341145604041,5.83059376002186,5.91542285303789,5.23995720660689,6.368817583605,4.7209652151554,5.81265894381066,4.81040272455357,12.7207734796166,10.253781577285,11.460989938557,5.8130205795185,8.86343015490313,5.62054666586765,10.4231509605752,4.30985018056643,7.52100562164792,7.26808105955658,7.03040822113685,6.66779352653313,1
10.5056,12.4518,5.79544,10.4552,6.73453,7.25283,8.11079,4.98565,7.22115,10.8952,6.13125,6.45704,7.24672,4.14576,4.39534,3.83335,5.38563,8.46191,4.53599,5.40953,3.971,5.1114,4.64478,7.12389,7.44322,12.1203,4.46712,8.44997,4.00209,12.0717,4.3614,12.1032,3.1255,7.85747,10.5161,6.44918,6.13995,1
9.91156,11.8964,6.70088,5.24977,6.85704,9.04102,7.5646,5.58149,7.49795,8.41636,8.94878,5.89114,8.50138,5.53559,9.59203,6.19823,5.83085,8.38188,4.4394,8.50505,5.0821,5.40084,3.8598,8.40479,3.87331,12.0071,3.62652,9.57522,3.66045,11.2138,6.06858,10.1568,3.27645,5.25224,4.05698,6.51117,6.90829,1
11.812,12.461,5.06609,8.76941,5.8874,6.87607,6.88168,5.14851,7.51687,10.2822,7.07669,7.28647,7.13997,4.30332,4.04389,4.57267,6.08788,8.97342,4.57667,7.09675,4.78958,4.98483,3.74913,7.06081,6.47058,12.2,10.2594,7.88604,4.17354,12.1243,4.08059,5.11519,5.1631,6.53282,9.49527,6.16538,6.11331,1
9.62933,12.6516,6.55911,4.13124,8.62881,8.43648,6.12016,5.15198,7.50072,11.2851,8.52654,8.44092,9.75356,4.53194,8.51166,3.02213,7.91811,9.03821,4.1981,8.45687,4.52485,5.1808,5.97755,6.35522,4.61357,12.947,8.35132,10.955,4.0383,10.6521,7.18029,11.1258,3.39023,5.46784,8.65767,5.95691,5.9616,1
8.53165,8.25902,9.86354,3.6398,6.22548,11.3512,10.3687,8.6417,6.8916,8.14432,3.67604,7.50592,3.64779,4.30671,4.51954,2.63293,8.97438,9.48153,9.98112,5.01344,4.82849,4.53139,3.7491,5.92186,4.08239,5.94772,5.5077,7.74835,4.58165,8.99031,5.58187,9.39663,5.61316,8.67149,3.93965,7.70862,7.46104,0
10.4736,12.7097,6.80679,9.44655,6.25274,7.74737,8.1706,5.61743,8.47709,9.74799,10.0068,6.0784,11.438,6.18685,4.38016,6.96991,5.84883,9.12102,3.60195,10.7736,4.62563,5.51106,3.90397,7.11278,6.40032,12.6196,10.9114,8.92974,4.27611,12.4997,3.92882,10.4207,3.70452,6.68375,8.9347,7.35335,5.70927,1
9.56425419202944,11.1253006098919,6.99877823002362,7.68377533111824,8.2836719488069,7.14109406587664,7.70745960287996,6.34380441055106,7.4333522802627,9.18287431426541,7.18711534613357,6.33036901031918,6.8296884409616,4.10577056686806,9.31763509629105,5.57301699306554,7.46197005313177,8.90661404051058,5.82137784806588,6.51336687102478,5.47117249279181,6.66786947195667,5.4885874600429,6.75522702681874,5.59023756913839,12.2390704784215,6.51842018561614,11.0012704960107,6.19891410316275,9.54171436457004,5.87414729957303,7.44479223713111,4.84965464953188,7.20768976421455,4.78268513221065,6.73499375730718,6.84229702258583,1
9.22467,12.4088,5.47966,9.27575,6.32683,10.7297,4.67729,5.25079,7.13266,10.0707,4.06777,6.4287,5.91661,4.023,4.44617,4.11488,6.96389,9.20682,3.88839,3.73697,4.68483,5.19661,4.12521,6.4239,7.5254,6.8053,3.97391,7.36383,4.37949,8.87226,6.08453,10.3552,3.26236,9.58027,9.03888,5.25129,5.73214,1
10.6481,10.6913,8.18581,5.06729,8.60188,11.1687,5.90404,6.81781,8.67373,9.62459,10.4388,6.39154,10.8495,7.24418,4.77102,4.12317,7.05362,9.09595,3.4456,10.4997,5.01405,5.7715,4.22811,7.49074,4.70024,4.6807,4.55437,7.47329,4.23312,8.91483,6.5707,6.01368,7.31538,6.12375,5.27496,6.79378,6.37897,1
6.91448,7.65339,10.9715,4.09036,6.27934,10.4044,10.2068,8.7871,7.0301,7.85979,5.91298,4.66934,6.14651,3.48949,4.31329,3.2851,12.5188,9.86394,10.7581,4.84698,5.32962,5.70431,3.67749,5.57948,3.9875,4.66821,3.98676,7.94453,5.10741,8.78528,4.02226,10.0054,3.2431,8.06271,4.07502,7.44107,7.78131,0
9.45946,11.7838,7.91374,6.41885,9.17262,7.2585,5.93594,5.9805,7.98897,9.73128,6.92906,5.66386,5.95178,4.87764,8.12913,8.04455,7.42645,8.54397,3.72657,4.33156,4.51832,5.62357,5.16716,7.24388,6.76281,12.898,8.7433,10.0764,4.37124,11.4826,6.47268,7.95147,9.71243,5.80039,7.69749,5.90958,6.13906,1
10.42,12.7582,6.90915,10.2293,6.19838,7.22357,5.5924,5.03626,7.9319,10.1074,6.90724,5.17712,8.55107,6.61667,4.54308,6.70057,5.61549,8.41548,3.85227,9.56181,4.45869,5.47513,4.4531,7.18358,7.5874,12.5694,5.76254,8.8288,4.1029,12.5558,4.39984,10.5836,3.13187,5.31498,8.74977,6.57451,5.55359,1
9.0969,11.2897,5.1752,9.43848,10.4041,8.93663,4.38877,4.90677,7.22233,10.3455,7.58004,7.62976,6.22242,3.86062,5.27449,3.2066,5.11907,7.97357,4.16848,3.92249,5.04432,5.7275,4.51304,8.21061,4.10146,5.19285,9.72931,10.1897,4.0701,10.5446,7.23319,11.417,3.38941,6.09722,4.40986,6.75188,5.51958,1
9.26963073664555,11.5151623288213,6.83557580796354,10.0695582725298,7.63898891260709,5.53155905530869,9.32656899101172,6.70262785884638,7.86299662751538,8.62436810679661,7.76151270728869,5.97011302302144,7.02383429290223,4.60242928313388,11.0008333542892,5.14349613348127,6.73618028146372,8.4458555418385,5.76199296567477,6.42792200473033,5.04140668701406,6.88351169512926,5.38769186407228,6.61913856253205,5.20779285675823,11.7887869417406,7.24217590707176,9.89512216581624,5.56616584720541,9.72247311596277,6.2760548591192,9.83843248911148,5.10170514482556,7.37427334379521,7.39205744266578,6.62336774052268,7.33002191636398,1
9.68474,12.4295,5.59602,7.49767,10.0254,6.71516,8.8151,6.24324,7.78066,9.0782,4.48168,7.11339,5.81322,3.62798,11.6985,3.40344,5.99246,8.76403,3.36212,3.74702,5.18562,5.65688,8.55248,7.48221,4.23448,13.0484,7.96098,9.02803,4.40013,10.7034,7.00673,10.9361,2.914,5.22724,6.11414,5.8123,5.65344,1
687.532220057366,249.102917988168,1673.94433578322,0.0,134.113697103554,7127.74783280059,4047.92241730774,1481.26091909648,1328.86410466937,2720.16841119685,0.0,54.7175134337059,0.0,4294.81380531558,0.0,0.0,311.378647485211,2492.68467999659,689.709650602073,0.0,134.791176111972,0.0,0.0,0.0,0.0,0.0,0.0,284.655204612643,69.656036979523,341.850612531136,61.6274891681949,2138.48654390859,618.443904746542,1809.14359473147,0.0,94.7198786058307,672.508476362668,0
7.94576,10.9459,6.01361,7.2537,8.67256,9.05633,8.9054,7.55358,8.14204,7.9493,9.90599,5.85277,11.3678,7.31756,11.1832,8.64986,5.66973,9.73686,3.46093,11.7428,4.56523,5.75406,4.5279,8.01092,4.43128,7.79732,7.77561,9.30242,4.13118,9.57844,5.47844,8.62379,3.33257,5.31326,7.77268,7.04132,5.63577,1
9.41315,12.0136,5.69368,6.79284,9.10615,8.23187,4.77568,5.42089,7.73708,9.53925,5.16766,8.34865,6.66514,4.16949,7.96562,3.20996,5.37777,6.69162,4.44981,6.91177,5.11073,5.857,3.91398,8.27343,4.64121,12.0171,7.60385,9.06315,4.53802,10.0068,5.5969,9.30791,3.37246,5.83752,10.5143,5.67062,6.69285,1
10.5477,11.2733,6.81748,8.5694,6.43375,7.36101,6.3496,4.85944,7.06158,7.86919,6.72901,6.28054,7.57387,6.04115,5.04523,5.05167,6.31396,8.17437,4.37885,4.85097,5.07431,5.41221,4.14658,6.81279,5.71165,11.6759,3.91947,7.17004,4.60289,12.0567,5.58109,4.06005,3.55421,8.03587,7.03544,4.76949,5.71761,1
7.87936,8.70446,6.58112,6.07317,8.14306,4.96462,4.28745,5.87157,6.82635,7.50221,5.47378,4.37224,6.28041,4.42187,5.58057,4.38689,6.07143,5.64109,4.22462,4.42389,5.96089,6.96642,5.21081,6.29774,5.00682,11.7845,5.92701,6.96442,5.05216,7.68539,5.43102,10.7511,3.49554,4.97586,5.76107,5.82947,6.08928,1
9.29925795932878,12.0581600942687,7.16183260417976,6.93625672255777,6.62775821487332,6.23614791671821,6.09952050940369,5.79070775827447,7.82424090807818,6.26167483070179,6.67956546825456,4.84854323932251,7.00333738443858,4.3440100429693,6.19459075147599,4.8228978383925,7.94122055746717,8.51346963978112,5.56923813039055,5.69862586983044,5.50477873255008,7.21490213451804,4.28943550603262,5.69770690576799,6.60085153445687,7.42837533139743,8.06891175280333,8.74899757249054,6.50075625208858,10.1575937784657,4.64089957063341,7.61733168249701,4.55483125253999,6.73399623779176,4.79330532293982,6.46902724908689,6.81526610745786,1
9.35343,11.3591,6.11379,8.91692,6.21273,4.74661,4.77071,5.69623,8.10844,8.38348,4.27589,5.11246,6.08275,5.47443,5.21426,3.48232,5.89321,8.00566,4.08547,3.7555,4.42736,6.07243,4.32548,6.8473,7.27448,12.0208,9.9352,8.66118,4.52144,11.7252,3.94719,10.1943,3.28493,6.6972,6.34749,6.04893,6.36265,1
9.86903192732265,11.3632202634329,6.47068254202258,9.60212516621549,7.99257094287116,7.96890862678629,9.07663441287581,7.4695579456699,7.19916673225129,8.90672735911773,10.3037534050349,6.39562537114631,9.7645765339971,3.99002075770647,9.4529164073271,7.78459652833693,7.09224785566332,10.0379193387142,6.1507643373169,9.82254855915652,5.18367031610666,6.43943821974899,4.63367092994164,6.67338288546141,4.99387272436816,12.4103802953225,7.97230577012763,10.4998002012622,5.99917081792567,10.6168459090818,5.35968024608004,6.6032024032858,4.47012482691034,6.96759180538179,5.26860674652757,6.84724550612202,6.93278854833344,1
9.49232,12.3534,5.48336,7.55214,7.1579,6.99749,6.00828,5.22795,8.28466,11.0812,5.40534,7.09492,5.71483,3.54077,9.76238,3.67633,6.47338,7.29821,3.98913,4.24265,4.49055,5.7116,4.25431,8.52784,8.15945,11.2905,8.20968,8.60894,4.19423,10.4544,8.72439,9.06096,7.97573,5.39769,11.6339,5.60831,7.63361,1
10.3933966902659,10.5394647796735,5.58325715592324,10.3373016094524,7.30647585648244,8.16968526212147,10.2291613980449,6.60213251238451,6.35812665119181,9.84708639537213,6.67622107021471,6.65525712386506,7.23632783002289,4.04210939468625,9.72966024499393,4.14489218351326,6.77893981292536,8.89681286439153,5.16791892231963,5.57218932584946,5.14969270969936,6.23080338261614,4.52658774066476,7.41746643156617,4.84216122735215,11.4812988235899,9.35978254017476,9.82657598538652,5.42469560829601,10.7013499371552,5.15060882255595,10.3456185712402,4.36569382715236,6.35493955759282,5.32155244516611,7.8514345438956,6.74174759787474,1
10.2064893954713,11.6608139527558,7.13261480734026,6.48621901765733,7.11778967269576,7.34726157380722,6.54215078324556,5.46925508894111,7.60068126439638,9.93353976299783,5.83765843356114,6.72553089591795,8.73458305616832,4.05127863495968,7.24627891962487,4.38802604456466,7.3891819728649,7.89816558545439,5.52299037514097,5.8548813107682,4.82413912296039,6.33717795714316,4.46501386917078,5.8817513242217,4.75359837767313,9.20234612316333,7.71715617399267,10.0633880491534,5.80381403433548,10.2585034607234,5.47900157462085,6.89035431827155,4.28906437009146,7.28476553696664,5.16856041910858,7.50070332831949,8.26421493597323,1
9.20164,10.3833,5.90179,7.47862,8.28872,6.63443,5.10214,4.47035,7.69361,10.2216,5.87404,6.67587,5.6526,3.93469,7.13104,3.57262,6.32877,7.88325,4.52051,4.91595,4.77619,5.53844,4.698,6.76633,3.92792,13.3712,8.76869,8.99467,4.14337,10.8214,6.68109,9.84533,3.52457,5.52229,10.5323,5.95949,6.41143,1
9.97094,11.9999,7.76085,9.72457,10.9229,7.72571,7.39965,5.1872,8.14325,11.4324,11.8595,7.1043,9.32941,3.73753,11.7717,3.06007,5.9925,8.90257,3.06265,4.22896,4.88802,5.48261,5.23727,7.55882,5.29383,13.4586,9.63047,10.9589,4.02657,11.2745,5.98143,9.18919,3.31098,7.64163,7.51392,6.08657,5.72458,1
10.3807,12.5888,4.89156,4.28921,9.26222,8.8281,5.22848,4.41927,7.55429,11.1384,6.51265,8.33011,8.06563,3.90842,5.81639,4.42064,5.86261,7.99665,4.31856,7.98683,4.51701,5.34532,10.8237,6.87023,4.50106,13.2843,7.87168,11.3108,3.76075,11.6358,6.83705,11.1667,2.96204,5.55161,9.44321,7.22614,5.18385,1
8.35617002297412,11.170455331396,6.75942243971344,9.70905418554776,10.3927554853906,7.3024416764468,8.3500661750473,7.71442706415433,7.72555271987363,9.93610366742985,5.26562207303556,5.92484375831528,6.88008000533521,4.04836064238024,8.45991395113342,4.55624375302517,7.0521933487336,8.56191905219986,5.40243793168844,5.65666796243427,5.20151351476107,6.93290252074615,4.54706574233811,6.71878777501441,5.0449380328948,12.0081770105074,8.69111387463589,10.4467687383246,5.90981730833805,8.69926247197639,6.92277440276293,10.3603141205959,4.5430543801511,6.55906014520433,4.55196684806567,6.50949553901644,7.25845438206865,1
6.55272,5.6136,10.2344,4.51164,6.32526,10.297,9.96411,8.82514,7.16929,6.56013,5.63719,3.7169,5.84195,3.50473,4.86162,3.52982,10.8413,10.0377,8.8582,6.18834,5.36241,6.03522,5.02002,5.01067,4.64836,4.56823,4.00172,7.17202,4.59377,8.66229,3.87513,6.77314,3.73662,7.33525,4.8724,7.33586,7.711,0
10.2687799407686,10.9690806232541,6.43997848563425,9.14945058200371,7.01775518715752,6.61193805228864,8.43476117611963,6.68325003349038,6.54463755226384,11.1206044269844,8.23828406892724,6.68612260194457,8.51946664100769,4.31760187346191,10.7591540806926,4.93951055241685,6.84178162107075,9.15250457464526,5.67422335638956,6.02188597502449,5.16185722045283,6.25242907318342,4.93064672759201,6.94887953602466,7.10911982578503,12.2530188083041,9.79259225978264,11.3517692199701,5.80475940871778,10.3754006270043,4.75789678539212,9.51110337641671,4.32965947253327,7.00957101473198,7.11020480943657,7.2515357833811,7.25683203676626,1
9.79092987951629,11.5944194828227,6.59829986207756,9.18547398565329,8.47580404538879,7.92675316406136,8.27494791309307,5.83913216342029,7.2940985578374,8.69501382710521,5.29389745776995,7.05416511794134,6.80388445860915,4.18275503815254,11.1185483518954,5.31498886600153,7.01890171855977,8.84679839427375,6.02912811079036,5.75378278717938,5.3801428667059,6.65552880674841,4.92117691908415,6.62836612763282,5.20508674425377,12.1772072100721,8.00405156185181,10.5763413206332,5.98349243695911,9.69466752393003,6.51290083823396,8.11507685624434,4.76188956022067,7.2103101254163,5.13313169747309,6.77089641737251,6.98584572067825,1
8.47669114174414,11.8343091945253,6.39835231102894,7.80622085233753,9.26712144060547,7.73435547111837,7.81005907893611,6.50279326984294,7.07605161836089,8.14703263795837,6.5692501838907,5.18362674596157,6.4773792593301,4.39093450290667,11.2551811206262,4.88256730789059,7.05813280115273,8.08818725931768,5.53675637606269,5.672791300958,5.05067716041363,6.95806542093196,4.71230677298748,6.12376981490825,5.29269053308947,9.27740908780362,6.53801660740663,9.4393776375771,6.09506848122373,9.37992883371524,5.15974953646694,7.13358268188539,4.61297491697889,6.62764985241065,5.76013417907017,7.09130201031462,6.75593833805264,1
8.73305558927427,9.07588705762182,6.80281986821315,7.47854947298137,6.41214490468389,7.86238032875622,6.4871707005781,7.32266530892941,7.53480294263982,6.65949817399008,11.0086196114182,4.75896055235465,11.4976270613718,4.47588597831339,9.58967546940479,7.95903906055787,8.02500419248592,9.79141325127544,5.82042635956726,9.90628553219583,5.32979164440639,7.25271091659535,4.7215632517859,5.86926616207355,5.6405022074068,7.90646171478448,6.55705238568125,8.51642882681879,6.17996643053555,7.7911218838152,4.74382966490662,8.18617426790864,4.54489827352393,7.24817295909498,4.69172446073239,6.56846081149929,7.05276362102185,1
11.1171,12.8656,5.8104,11.1161,6.64327,9.05911,9.36978,5.17586,7.55558,11.3994,6.63053,7.83624,7.87126,4.17254,4.90854,6.71405,7.533,9.80485,4.42761,6.05908,4.80325,5.72601,5.06261,7.03786,9.69651,12.9249,4.97744,9.34984,3.96353,11.8252,7.5354,4.60607,3.34917,9.28414,9.68505,6.30628,5.84244,1
6.5402,7.27184,10.0444,4.41879,5.66008,10.3741,10.1595,8.6859,6.74434,7.7636,5.32471,3.95236,5.57467,3.80631,4.37904,3.88357,11.5939,10.023,9.34337,4.84526,5.19196,5.53696,4.57805,5.89709,3.90233,4.72982,4.04126,7.50185,4.80714,8.52992,3.62447,10.4112,3.71727,7.76239,4.18246,7.51031,7.75427,0
10.7297,12.7648,4.40995,8.57147,9.97481,9.82238,8.41752,5.38161,7.70327,9.56451,5.57904,8.2757,5.71979,3.88212,11.437,3.15516,4.92366,7.47916,3.28858,4.13531,4.71165,5.32459,3.4101,7.61796,4.41444,11.9227,8.35442,9.935,3.91607,10.5052,7.93352,10.3088,3.54696,4.99565,9.38573,5.60369,6.83448,1
