CCL5,TGFBI,NUP214,EPS8,IGF1R,PRAME,APOC4-APOC2,FPR1,HOXB6,FAM50B,WT1,GP1BB,FLT3,CDKN2A,ASAH1,LCN2,COL4A5,HOXA1,TRBV21-1,AKTIP,LPAR6,DEPTOR,C3orf14,CXorf57,PCDH9,NUDT11,SH3BP4,target
8.35724186293028,8.11008254522018,8.73350387979048,5.125337066060942,7.826855834599861,6.17134695151014,8.70109514769292,12.0489259787706,8.13337897318989,7.18132946101429,5.2192505223926915,8.438391340126469,9.58716833919642,7.22010320109923,9.31037291500532,10.4931911589347,5.14694210179692,6.120311426754,5.11588924570008,6.38438457898565,5.431698564366009,7.2390155490159716,4.66327292908455,4.302141056171831,6.22625409730934,6.75309336777056,5.1010625405357,1
5.63247331422884,6.980958106476519,8.25385886043309,4.78229164799175,6.03490643088146,5.9642543858132,7.59938163227916,7.05610318105694,6.68589823146807,7.56636178039881,7.11006513676257,5.93018022560891,9.89260544266207,6.94625472741485,7.72981097818248,6.54320632238725,5.887085086132281,5.38546048856668,5.7939040150791215,5.95863226805046,5.725868211769179,7.7676884643415,4.81183528930648,4.5687403167178,6.7637279492132,8.08421332022026,4.83701512438521,1
6.40115,5.68626,8.02952,3.68888,7.1436899999999985,4.81452,8.09775,8.29951,3.90872,6.09234,7.8566600000000015,5.0286,9.62367,7.49558,8.36609,5.47577,7.06389,4.04255,4.43619,5.4341300000000015,6.9607199999999985,5.23383,3.61439,3.7556,4.81882,4.56851,6.65205,1
10.4451,5.772480000000002,8.86962,8.47044,4.51334,4.48541,10.2,9.40777,3.94646,6.36576,3.34126,4.65758,11.4171,7.33852,9.44943,5.1914,3.25754,4.26205,4.37482,5.05817,8.3512,7.91915,6.11693,4.69366,4.7538300000000016,5.00372,4.15118,1
10.3767,7.90877,8.79171,6.49683,4.03606,4.07397,10.3396,8.96521,4.09536,5.63274,4.27407,6.04429,9.72802,8.62089,8.319289999999999,5.17903,3.1531,4.81933,4.55828,5.61865,7.10036,5.35184,4.34492,4.15903,4.80828,4.8471199999999985,4.43117,1
9.83115,9.2002,9.21334,7.0967,4.2915800000000015,6.37472,5.9414099999999985,6.578810000000002,5.65355,6.0503300000000015,6.85458,6.8638,11.4931,6.1848,9.10864,10.2888,7.328239999999999,5.22242,4.20785,5.5434,11.8996,10.49,3.75418,3.5159,5.24613,4.12967,7.3037100000000015,1
10.4872,5.91247,8.927999999999997,4.6474199999999986,4.39204,4.96426,7.67908,5.93566,6.3194300000000005,6.1149,4.93091,6.49262,5.5818699999999986,5.71245,8.63555,9.91759,3.3162,6.5143900000000015,4.50561,6.92572,7.88805,4.90796,4.51133,6.1786400000000015,4.65353,5.8377300000000005,4.47947,1
10.1197,5.34231,8.81835,5.81182,5.94337,4.21082,7.41102,5.99153,6.61005,6.96295,9.72613,4.4463,10.7357,5.81536,9.06851,7.87433,8.27205,7.1916600000000015,3.73786,5.37879,8.18494,8.30294,3.5547,3.55325,9.46314,4.85655,7.35682,1
728.8051418811418,11508.491607572,8664.83229019708,781.172849962538,213.31754295039696,0.858832347484312,2.8068417738284097,17509.2891878049,1980.8753069524105,32.9600406573672,23.397622879527894,6.8532364521568505,8209.707002084091,173.04899880455295,21887.774967550402,463.22435847585604,149.35094069081302,92.1040571451132,0.91376486028758,275.092433941825,3242.4527804924605,157.030883344355,1.1814877652168798,12.087736049883402,57.1863108376878,2.7412945808627405,26.2654128732968,1
6.8999400705915415,7.15731690001826,9.65611389891604,7.7888545745214115,5.42808786238004,5.99954149487254,7.28520219370936,7.81833108496027,8.972960891122131,7.19986249391788,6.435598432477139,6.3211259326850495,9.932660347453188,7.29887375535326,8.48006755574545,6.7232440590462,4.76690120544537,5.44463023300885,5.58139836245411,6.82259236451014,6.056936619933912,8.35808412946526,5.012116429505941,4.82082310740702,6.01094030404999,7.18880350570266,5.59287356102284,1
