NRGN,TMEM243,HMHB1,PLAGL1,GATA2,CD3D,DHX32,GALNT11,MICALL2,PAX5,target
8.957945460100529,6.73842645409822,4.82098092994834,8.737722833618161,8.70503729781102,7.395567833736759,8.604030589706099,6.6829495093044295,7.5856229853130595,6.04861232492612,1
5.08901,8.63653,5.01235,7.04827,6.8081,13.169,6.715160000000001,5.16805,5.24788,5.5408599999999995,0
5.441330000000001,5.01315,3.9471800000000004,9.945319999999999,11.5652,6.331119999999999,8.57606,6.52235,6.6299399999999995,4.7346900000000005,1
7.97805884725026,9.59670532110033,7.25443711297095,4.86828944265317,6.99032114899908,7.65491555374334,7.806971992196161,5.2359354933503,5.66035726850353,11.8527422992523,0
6.82102,9.66886,4.392530000000001,9.21672,10.0294,7.627339999999999,7.78598,5.9796,7.8993,8.27465,1
10.4202,7.309130000000001,4.04039,7.85372,9.99824,8.27335,8.13338,7.53912,8.72379,4.51936,1
7.21557867366961,10.134148303364,5.85787644583715,5.003613689600019,7.16910376473448,6.38548459590074,8.20933740778697,5.11557725368667,5.75053939156801,10.420315155787302,0
6.61448740879362,8.7437735186422,6.30588521646132,5.55844097153449,6.59902124203346,9.034757320045019,8.28499454566473,5.162594114574389,6.0386583317223295,11.1240816443445,0
7.242389999999999,6.15695,3.90444,10.2499,9.72075,7.31377,8.92414,7.47642,6.67015,6.236669999999999,1
5.72692,10.4922,6.29381,6.975169999999999,6.054930000000001,7.76925,6.97687,5.81962,4.98287,11.0154,0
4.96614,10.4456,6.14294,8.03165,9.69328,7.70967,7.61607,5.1466400000000005,5.06238,11.9006,0
5.62625,10.1675,4.4800699999999996,4.25521,6.44517,13.0122,6.59302,4.5363,4.83127,4.86337,0
6.80825,7.01593,3.59176,9.05087,9.41119,7.14527,8.92972,8.85742,7.225,5.83407,1
8.09572,10.4838,6.95507,5.16363,6.66275,9.614139999999999,6.8086,5.70004,5.69004,11.4782,0
7.07400294720254,8.84481608156359,4.81093872583575,7.0798116110951606,8.18433875591877,7.45899530562173,7.803512638841781,5.1593302749005,6.24815316372092,9.32794982311638,0
8.340339953924849,7.05911587512447,4.5745511785838895,9.82667428765302,9.507650693447038,6.61937467801808,8.16843274865456,8.09347739589658,7.5832818662623795,6.91151972863158,1
7.085622574310001,8.33339444824447,5.363958711126781,5.1832958009663095,6.60866138865549,7.95228274884844,8.543792051730879,5.17791693114058,6.15374512694116,11.205361022178499,0
5.674169999999999,10.3675,5.45746,4.011480000000001,7.06255,7.6372100000000005,6.882339999999999,6.08563,4.93544,10.5064,0
8.829830000000001,8.0986,4.25191,7.5559199999999995,9.023769999999999,6.746630000000001,8.32351,6.8542,7.45033,5.76788,1
6.699565765488219,8.838578623934461,6.833871030907449,5.01898506935769,6.7048605705635405,7.72780364411413,7.618840580898921,5.12045633877747,5.84821114133561,11.1050430857811,0
5.48579,8.327119999999999,4.02781,8.060889999999999,8.302760000000001,12.1105,6.76717,6.09929,4.92654,4.597180000000001,0
6.252280000000001,7.26158,3.81829,9.11983,9.74,8.907010000000001,9.34574,6.7637100000000006,6.975210000000001,7.07389,1
133.112097624638,272.574457986959,0.0,4325.01772789559,5283.09957528047,16.3248477320162,626.387920312632,682.387207493225,1120.78648727196,61.7306836739709,1
8.21594,10.5494,7.08487,5.7213400000000005,7.19355,9.21308,6.742660000000001,6.4869,5.35882,9.8246,0
7.34225714550099,6.8735087443778005,7.26314402586359,4.84637005303325,7.48263718532401,7.49771395011253,8.04967680212671,5.97632712824902,6.530476809768911,9.911998732832211,0
10.8084,9.066880000000001,3.66184,8.654810000000001,9.376669999999999,10.3985,8.33825,7.973269999999999,6.82912,7.5008300000000006,1
7.89473,9.6048,6.66385,7.472110000000001,5.94379,9.01827,8.52864,5.52968,5.24984,10.792,0
6.64904287488111,7.74811336942441,4.944113553470361,7.37158870199883,7.13008165912102,13.146748112177,7.423056977077611,5.05882966488572,5.62614912816821,6.4547259769922105,0
6.60779,10.0879,9.54205,6.56463,7.800210000000001,7.279889999999999,7.20527,5.22462,5.25418,10.9928,0
8.65719,8.00053,3.91926,10.2253,8.17558,8.450339999999999,8.81969,7.66247,6.96018,5.76893,1
5.70561,8.44162,5.75662,5.1184199999999995,6.8037399999999995,12.8786,7.46495,6.33336,5.58933,4.70855,0
9.01231657505922,8.986732643111699,4.9164006301518395,8.26339553775774,7.95237728818642,7.94878304866544,8.164909221723889,6.686227519289299,6.79324362556563,9.52427062440598,1
6.6955440384378395,6.504982795853991,4.94166521278668,8.94979478582717,8.98507241394632,8.798051573937721,8.451288709885809,7.707993112775981,9.928796584047472,6.93139750530794,1
7.1684,7.36954,3.8963400000000004,10.6532,10.6185,6.8639600000000005,8.92154,6.2525699999999995,6.3106599999999995,6.79915,1
6.556660000000001,6.8273600000000005,4.27227,4.17213,7.4709699999999994,11.7923,7.977289999999999,5.68797,5.65062,4.9690900000000005,0
8.27754091389616,6.71581373901716,4.90121179318101,5.658674283023091,6.93058183236886,6.756711225126621,8.46437097956872,6.063440289004659,6.33322564998046,7.5856217725365305,1
5.2939099999999994,8.002939999999999,3.49154,9.81048,9.044130000000001,7.2045,8.37397,6.910839999999999,6.66631,5.688219999999999,1
5.18741,8.0416,4.518619999999999,10.2991,8.36403,8.41671,6.65154,5.01957,5.83475,5.83394,1
5.26346,10.9045,8.6115,5.72189,6.68412,7.1612100000000005,7.321860000000001,5.78788,5.39608,10.9424,0
6.6396770983463,8.8561468465357,7.71948798911332,5.2959272390179,7.79454885343001,7.53867096149606,7.77843930591114,6.03082787160741,6.767941987460071,11.228458146535699,0
4.650180000000001,7.7263399999999995,5.4147300000000005,9.05151,11.9168,8.890830000000001,8.70659,8.73085,6.32598,3.8636,1
5.9436800000000005,8.85003,7.0179800000000006,6.04028,6.82457,12.7761,6.8635600000000005,4.82266,5.70234,4.50012,0
1835.06720524755,238.681615796623,0.0,2239.89842461743,1022.3823631802198,41.8030799577329,723.8780218940691,1029.65970955115,2285.7837939953,30.2710773243614,1
6.93580820495822,10.0189751272731,8.23104950923182,6.27457228725155,6.54241123691905,7.11934105101889,8.38407837306172,5.2883290336244295,5.7956059174836305,11.195781933429801,0
7.59075365140938,7.49561718490497,5.07654169066636,9.09662284251899,9.62291905813868,6.67775937240838,8.45126877938185,6.768075007112241,7.741121273361091,6.395118698631361,1
6.68465,7.543480000000001,3.6595800000000005,10.5199,10.1776,7.926089999999999,8.018839999999999,8.37306,6.8064800000000005,5.3026599999999995,1
7.66723,6.98154,4.3693,9.50378,8.759269999999999,6.7243,8.52702,5.74615,5.05851,8.027660000000001,1
7.17314430442903,6.79561336616187,4.7635662119216695,8.95185674133517,10.9471952143679,7.0812548268390705,8.104199223066539,6.89681996697458,6.72477616467831,6.326953436523531,1
8.014380000000001,10.74,8.29243,3.38321,5.923430000000001,6.9606699999999995,7.64727,4.82915,5.36877,11.2108,0
5.03869,8.084439999999999,4.57901,5.53334,6.94528,7.7275100000000005,6.723660000000001,4.53926,5.09656,10.6385,0
8.43636,8.68623,3.98536,9.11501,10.3128,10.5216,8.25312,8.24726,7.364380000000001,4.93864,1
5.3733699999999995,5.82777,3.9337400000000002,9.32938,8.83123,7.30059,8.24155,8.2395,5.59225,5.02115,1
8.22383,8.26613,3.72226,8.63565,7.4671,10.113,6.354830000000001,6.726369999999999,5.915109999999999,7.504010000000001,1
9.85033,8.25205,4.28533,8.92782,9.076039999999999,9.96026,8.42592,6.7930600000000005,8.116480000000001,6.653110000000001,1
5.73284,9.14563,5.582380000000001,7.1162,5.7714,12.9981,7.64918,4.41101,4.85458,5.6042,0
96.8500465550536,458.170863409795,0.0,4368.29882152519,9803.13461710289,340.801712764203,687.0820071218341,790.291102099122,1790.5785356401602,355.75942118609197,1
5.86597,8.89737,5.3513,3.90976,5.91476,6.636080000000001,8.50555,4.67983,4.81044,9.585,0
5.7188,10.3264,8.11001,3.5657099999999997,7.87926,7.790210000000001,6.71218,6.51246,4.9756,10.248,0
5.44831,6.642010000000001,4.1282,9.74436,9.61427,7.1767199999999995,8.65202,8.66185,7.89514,4.48287,1
5.98959,10.415,4.9984,6.64608,7.72227,7.98238,7.94527,6.5392,4.8859900000000005,9.02868,0
6.72899,6.00065,3.61251,8.53684,8.56105,9.55872,8.04717,7.28874,7.494960000000001,5.97109,1
6.63413,11.0093,8.6231,7.48769,6.32753,7.48618,7.51047,5.622330000000001,6.02795,10.6417,0
9.377360000000001,7.659680000000001,4.249230000000001,9.35833,8.08049,8.00922,8.62319,7.3508,7.79552,4.19874,1
7.9966149047318105,9.683132097669699,5.35573376289137,5.3613155693653205,6.47234768122192,10.6360418620241,7.602718279801151,6.23739614722989,5.936858699085339,10.807898546828001,0
5.26649,8.2269,5.42203,3.48441,7.033930000000001,13.2197,6.9748,5.27329,6.23522,4.6828199999999995,0
6.40065,10.4013,7.31078,5.454680000000001,6.605739999999999,9.223230000000001,6.80588,6.8898399999999995,5.06078,9.93212,0
9.53857193879144,7.72436895018165,4.89501708754071,9.01991535420525,9.8977782325733,7.73514376714473,8.195768035621839,7.88602167147011,8.4660904415709,6.47999575703111,1
8.82214,5.7363,4.89543,9.38302,8.29427,6.06493,8.993839999999999,7.91954,7.39387,4.36929,1
4.38098,9.57446,5.567069999999999,4.87669,5.3089699999999995,6.81045,6.38305,5.62035,5.66095,10.6618,0
4.83,10.2806,6.664219999999999,7.047339999999999,6.53224,7.81008,7.024789999999999,5.51234,4.827380000000001,12.5103,0
5.2106699999999995,8.0944,7.26858,5.653630000000001,5.46675,12.6052,7.372510000000001,4.52157,4.99303,4.87564,0
9.82111432909978,7.143783130377929,5.20961792624291,7.499913769308209,9.189039804385981,8.68375464098605,8.34003849810877,6.63018739624118,6.44057050834459,6.41207139906146,1
5.7179,10.6057,8.6938,5.12565,5.72002,8.71997,7.217810000000001,5.68497,5.3471,11.9882,0
1436.87280244734,1083.7153515983698,5.2082301087913,841.84783085285,1026.3746017686801,682.827816604294,340.81864074944303,1842.9678376151,96.1829801950292,1062.08116643327,1
6.70038,7.8898600000000005,4.2804199999999994,7.83778,5.95651,7.34059,8.93547,9.0661,7.68318,7.66622,1
6.31834,5.7561800000000005,5.0065,3.74335,6.9325399999999995,11.5013,6.67853,5.1543,4.82719,4.52959,0
7.924989999999999,8.008410000000001,4.16545,9.355889999999999,8.555719999999999,8.06931,8.97309,6.73303,7.20953,7.316319999999999,1
6.62559509168319,9.492695783207349,4.66241145085209,6.2725596974519595,6.415434671542981,12.493967093052198,7.62845026440274,8.08927768344123,5.8014828351742995,7.872692978738169,1
6.16983441010588,10.3512728680415,5.7162799076429005,4.67076447215162,7.35845003043937,8.40984761914369,7.601609357734901,5.29407773406581,6.489626101884201,11.0436371533169,0
6.0138,10.1002,7.55399,5.483,6.958419999999999,9.41132,7.33027,6.50549,5.06337,11.3813,0
9.70238048149734,6.877939535729211,4.9018612582219605,7.714813734391139,8.39560821038355,8.5282862003052,7.93488172346305,8.1627185411115,7.09176924748441,6.447641747120731,1
8.23247,6.31567,4.69771,8.87321,9.58173,7.09461,7.54585,7.47098,7.646669999999999,4.53945,1
5.80526,7.99533,3.8132300000000003,9.8291,9.38932,10.1043,9.11191,7.380389999999999,7.568169999999999,4.3809,1
6.3899,10.8499,8.37101,4.10286,6.537319999999999,8.8748,8.098410000000001,7.80725,5.186380000000001,10.9655,0
7.0712399999999995,10.0006,6.30054,4.87679,6.84155,8.513589999999999,6.80805,6.07558,5.4826,12.3529,0
9.379253147027509,8.36927524958799,4.80685718957384,7.60292816331863,7.84185463306911,7.38163033036159,8.12730467563231,7.399503572017469,7.08855783896541,6.31250860987168,1
7.24943,7.5892100000000005,4.26009,10.4191,9.936160000000001,7.330310000000001,8.69453,8.05268,7.80042,4.27515,1
9.56071139174253,7.539630712640831,4.69524018731766,9.56206426397421,7.99185207069268,6.87933215306254,8.34493858566927,6.190564188273269,6.89714455363337,6.1321471969938806,1
9.16633690647743,6.488489335049599,4.696496793564349,9.141858491526051,11.2161491386539,7.681869883663019,8.14510958103944,8.168064377704491,9.89915280501459,5.70763257669287,1
1114.27951493163,301.291079207462,2.26669162718041,1599.9044806921697,1921.62473634077,43.4377975201122,496.856884313165,445.380751513303,57.85733498201979,102.054004710058,1
4.6794,9.68062,6.71092,6.3737699999999995,6.34886,6.28105,7.3296600000000005,5.61452,5.25545,10.8496,0
7.57829748010579,6.823670704814679,5.06378627183146,8.61748510472737,9.31454686689167,7.44781717616758,8.886514615087199,6.5806227524035,6.26078671246393,6.0976364453499805,1
7.105239999999999,7.703469999999999,4.42769,7.4673,7.67754,8.57349,8.92377,5.22084,5.3977,6.7725800000000005,1
6.51495,5.60697,4.3842300000000005,4.76973,6.85045,11.3615,7.23907,5.95695,6.250769999999999,5.41624,0
6.6772,8.7662,5.043019999999999,6.14459,7.0201199999999995,13.1981,8.06114,5.21026,4.5535,4.33122,0
5.28798,9.49695,6.24605,4.2839,6.30994,7.901510000000001,6.96973,6.84835,5.20719,8.61495,0
7.70154,9.635760000000001,6.84625,6.72549,5.964119999999999,10.3932,7.82417,8.07855,5.3364199999999995,10.456,0
7.409739999999999,7.568969999999999,4.02107,9.883989999999999,8.895669999999999,7.465319999999999,9.06199,8.30952,6.702439999999999,4.68616,1
7.85298030626786,5.86988343200821,4.90268026741306,7.98161094776378,11.6674354812255,7.192343412822571,8.76014824015398,6.6075033686784,6.883453696841,6.86391831588813,1
6.829110000000001,5.3443,4.71242,10.0521,10.8614,6.50092,8.89301,8.17266,8.06458,4.51731,1
7.748119435422809,7.63452362115428,5.04181701690163,7.3461607098252095,8.25070439104896,8.68872781559986,8.599985310569009,6.6550793011832905,7.671579062910349,8.37318945084886,1
5.69045,8.03112,4.38086,8.95865,6.414280000000001,12.2546,6.590910000000001,5.73003,4.662380000000001,7.76647,0
6.78032366096946,10.581324739627401,6.00297210343091,4.91394929539075,9.21768760821753,6.99492127302946,7.3496435970780505,5.721172228862519,6.06008697399572,11.4522608037377,0
1574.67864137759,532.333405989428,6.65260422747764,2581.24290334548,2294.6842535121,283.041022199409,639.940876271796,993.684162483613,1241.18669785597,181.373585402977,1
6.80565,9.61098,6.54906,5.2030400000000006,6.40639,9.4284,7.072610000000001,7.01463,4.60224,11.2,0
7.86538916045786,9.17728496752328,6.319357198447309,4.92505218933549,6.348351654040281,9.39101751091336,7.46789061723035,5.19124389457763,5.8284764855495705,10.763217857894098,0
7.26448057037578,8.914277957152919,7.416362266146869,4.37606378696,7.56625468089761,7.07186914431425,7.29310639936013,5.0986021343938095,6.56259762062164,8.53995849813791,0
9.9392554903941,7.44798059942518,5.10490296786403,7.21082449799533,8.89840014456066,8.65878119287259,8.68943921671488,6.89546484794907,6.8723190597884205,6.6531058370641505,1
6.98611252630244,9.773014707783961,5.08511617182949,5.05455119236947,7.74706046080822,7.6601125412335005,7.49469913020932,5.07219559271922,5.9059942458832095,9.42215813579824,0
5.47203,7.178999999999999,4.6695199999999994,8.9331,11.6623,8.1575,7.347060000000001,7.20368,6.98942,4.83767,1
6.546309577719049,9.17891380385912,6.184276859246641,5.07058230455218,8.02339497991047,7.95344410399744,7.98435093629346,5.4820887126606,6.64403797235249,10.70423526394,0
5.7407699999999995,8.23025,3.8052599999999996,9.23816,11.072000000000001,7.160410000000001,8.49194,8.219710000000001,7.26214,5.73024,1
8.55902722188856,6.86386228521782,5.06886942973458,7.781616494707791,11.820125379124699,7.351454576957611,8.32539301840637,5.898943057131129,7.0313740518462,6.08329579279721,1
7.163436896410261,9.14039632361508,5.20650270906686,6.94223416511508,6.6881109187092305,7.899868754322339,8.36269852985575,5.5459728315871395,5.95559620449044,6.72138385238217,0
6.5006900000000005,10.698,6.39163,3.7020800000000005,7.13973,5.8939699999999995,6.3722900000000005,4.76961,5.2877,10.7397,0
6.65184725155686,7.00430342921053,4.89496777136436,9.373863787961971,10.939609642852002,7.14706443404066,9.17049594438357,6.66142679215976,7.33872464475451,6.30488011643811,1
1090.75471905533,197.55485335484798,0.0,3654.41048207864,4858.334917794879,70.8091399832157,871.231708464567,736.150421578587,878.3474850352969,111.964775286128,1
7.079891476013841,9.21982828087468,5.79134252982675,4.4766177067809805,6.909215750036299,8.940116506135391,7.91761326256917,5.521398892836981,5.934375209576009,10.75655124302,0
4.98244,9.57478,4.33092,6.056019999999999,6.62793,13.1169,7.04259,7.34652,4.85773,4.25183,0
5.355919999999999,7.1801699999999995,3.8310400000000002,8.84192,9.2808,9.087019999999999,8.90312,8.88838,8.32036,7.39925,1
6.29851,9.71406,6.858739999999999,4.93486,5.911969999999999,7.663539999999999,6.7105,4.5231900000000005,5.55652,11.2229,0
9.3051,7.42558,3.99882,7.784089999999999,8.957930000000001,7.73906,7.43783,7.627839999999999,7.436380000000001,4.74932,1
9.61732,5.41805,4.42856,8.46873,8.15543,9.044039999999999,7.95202,7.56323,8.46481,5.3665400000000005,1
7.6811300000000005,10.1633,6.39328,6.136430000000001,5.40574,9.19387,7.9715300000000004,6.50389,4.67163,10.2891,0
7.343590373227039,8.82869498209316,6.3735448761913,5.19809398280976,7.12967260458241,9.76148297802597,8.252064732140651,5.447120230453769,5.9825042933299,11.3932519240905,0
9.37143,5.02566,4.980090000000001,9.02702,10.503,6.650939999999999,8.9158,7.01037,5.04375,4.86086,1
6.9892199999999995,10.2464,9.708,5.81046,6.68345,7.209219999999999,8.25721,4.754519999999999,5.3871,11.4226,0
5.6769,10.0127,8.787460000000001,3.5603599999999997,6.6207899999999995,6.87383,6.8019,5.94367,5.53263,11.3475,0
7.11318913168254,7.55385563725141,5.056521229488911,5.34963749133491,7.31806651539055,11.9981901953911,8.337334467979469,6.026492357904661,6.30236502587736,7.93231219375911,0
5.79557,5.97686,4.46331,8.25225,7.7426,11.9701,6.634460000000001,5.02083,6.12249,4.913469999999999,0
6.467890000000001,10.8983,8.21326,7.07532,5.35636,6.75403,7.314760000000001,5.49728,4.72374,9.77092,0
5.35548,9.42548,5.14626,3.9234699999999996,6.661410000000001,6.76673,6.84961,4.92587,5.71247,10.8245,0
7.2235,6.733039999999999,4.6725,10.6807,8.18637,7.51713,8.7861,7.680289999999999,7.80132,6.43954,1
6.874289999999999,8.35111,4.25051,8.49354,9.68201,8.70861,8.43325,7.41363,6.37763,6.9196800000000005,1
8.76408225355695,6.4883833701568605,5.009105362878151,6.852732217546871,9.73040819022639,9.03721534562253,8.16489486269996,6.37853141271496,6.2744605607895805,6.70724466744601,1
6.25589,7.278230000000001,4.45372,4.43573,6.9739,13.2452,7.50248,4.82009,5.53418,4.673430000000001,0
6.0708150257899405,10.111952882115,6.72942631676082,5.90106297898988,7.58217364349308,7.6742237264366295,7.13581599354279,5.4086169850429595,5.6762835955244,10.0531961546442,0
5.96064,7.4875300000000005,4.8427,3.96465,6.03125,12.3058,7.09437,5.9861699999999995,5.32395,5.361269999999999,0
5.93478,9.322460000000001,5.2386800000000004,4.758030000000001,5.30112,13.0155,6.4900400000000005,4.27844,5.14661,5.70911,0
7.96440955379434,7.81142055974493,5.003946818305679,7.22283226644534,8.23410943425736,6.99464543954909,8.52086577215638,6.903168957386,7.25009435897854,6.1452982507707,1
6.83865893799641,6.19299318708839,4.45525246323559,10.260324992628199,10.2265572838032,6.4825467535973,8.471412984415691,7.4687928370945,7.22463450712533,5.62380217891302,1
9.22149,9.452869999999999,3.6372400000000003,7.42622,6.9089,9.68865,8.05785,7.83149,7.04551,9.84923,0
7.482069999999999,7.83634,3.92985,8.694460000000001,10.3209,9.419210000000001,9.02322,9.3702,8.542530000000001,7.8353399999999995,1
6.60352,7.65627,4.93527,8.73874,11.1538,8.33859,8.71851,7.43463,4.98373,7.305789999999999,1
6.715789999999999,4.27372,4.41555,9.85638,8.60162,6.729489999999999,8.87984,7.124439999999999,6.92086,4.8194300000000005,1
6.57165747626554,8.67930376655,5.8186354661117194,5.18071997825775,6.630689283185519,7.9093236943534,8.1313417556871,5.1016789732465195,5.568265398007599,11.425347966336,0
9.516160000000001,7.73044,4.06705,8.15195,7.389360000000001,7.2898,7.95202,7.742560000000001,7.796989999999999,6.16087,1
6.47377,8.70985,5.46305,6.69044,7.488810000000001,12.7823,7.861339999999999,5.91412,4.31208,4.13185,0
7.36698691874233,9.578891871286089,5.2783457337435005,4.9395475620797304,6.78158996187812,7.73522705432305,8.4605769658049,5.64543992531767,6.23713767707467,11.0845076653487,0
9.50827656880723,7.1212015930511905,4.84252364325087,8.68449320985049,7.11568808366724,9.04572601522893,8.015582102935719,6.737963641506781,6.25825799714345,5.82580001905771,1
7.77222,7.8308100000000005,4.07942,10.0822,8.70808,8.355,8.631260000000001,7.32437,6.78362,4.85767,1
2157.28153075632,403.395881547556,5.39369604217171,3135.69383761324,1444.5296572889802,169.883415594934,1082.5416477671301,771.104067850453,1011.17509033716,120.70770710858801,1
5.4369,7.96738,3.8515599999999997,9.24796,10.6336,7.467860000000001,8.442269999999999,8.21049,6.9012,4.7115599999999995,1
5.2994,10.0827,7.99321,4.0715699999999995,6.3529599999999995,6.60303,7.420539999999999,4.89508,4.69806,11.6854,0
5.7506900000000005,8.12622,5.78204,5.46074,5.98119,12.5238,6.2439,5.67229,4.56116,5.246980000000001,0
5.7683,8.67614,3.8041099999999997,8.481010000000001,8.28779,12.4648,6.68019,5.1473,5.30808,6.54446,0
5.5496099999999995,6.11762,4.16629,10.1278,11.799000000000001,6.8754100000000005,9.23327,6.93037,6.38821,5.07104,1
7.2629550677145005,9.942581751678562,7.579012919038969,5.22889842134074,6.6176632428658,8.08755533566803,8.00446875023855,5.77356021747522,5.74942896982357,11.3907393964025,0
8.07651,10.5522,8.75565,5.026009999999999,6.7156199999999995,9.999939999999999,7.9351899999999995,6.229830000000001,6.17175,10.1543,0
20.660498683306102,740.694815529136,0.0,1678.66143836206,3281.1435298875604,69.4203944304619,778.0610153173799,1512.7953900947,839.9089162623379,249.281580285607,1
8.3892,8.84233,3.63125,7.699739999999999,7.721760000000001,6.74455,8.37918,9.119069999999999,6.286630000000001,4.68733,1
7.253306572344201,8.55886701355398,5.07397970980297,4.58378944415938,6.27909158076129,7.8313964660419,7.91754033038082,5.570307056128,5.8849052697916,9.96183965305354,0
6.74841190126058,8.62285947120916,5.54453340476161,5.126884486124291,6.507080698621429,8.215541947541679,7.9283297394181105,5.547945512419469,5.64185107524232,10.2978744737294,0
5.69779,8.11032,4.01107,6.458819999999999,8.73547,11.5901,7.499110000000001,6.33924,5.77191,5.29866,0
5.74659,7.491969999999999,3.96,8.22792,9.90029,8.044260000000001,7.826810000000001,7.741389999999999,8.27834,5.75865,1
10.875526322351698,7.331252315040389,4.69978580225533,8.47433793023651,6.8794971253406105,6.91900308325791,7.96234899569214,8.015894550085289,6.12118613540941,5.807295150481941,1
7.50711115069221,6.65004894700518,5.26863100679305,5.463717553205051,6.92484918086772,9.1432083466092,8.08972991512185,5.86562609006405,6.92831830877224,6.519355453910579,0
7.45483,6.0968599999999995,4.1489,8.15405,10.5482,10.6267,8.01155,7.64075,5.72876,5.81551,1
9.2750352918938,5.979139846689759,4.82653691617404,5.048683692096519,10.899822560810302,8.10049238003122,8.70749415018594,6.897818998254321,8.33237968321021,7.0120012792739805,1
