WARS,STMN1,SDCBP,CST3,SOX4,IFI30,TGFBI,AEBP1,COL3A1,TSPAN7,RER1,MATN2,IFI27,S100A13,LYN,DBN1,CD93,SIRPA,C1QB,SMARCD1,SSBP2,MAP3K5,MPO,P2RX4,JADE3,BCHE,MEOX1,CTSG,EREG,ADAM28,NPY,ASGR2,RHAG,ARG1,PF4,APMAP,CEACAM8,CCR2,DEFA4,MMP8,CRISP3,NAALADL1,HPR,S100A11P1,PSMA6,ANXA2P2,THY1,SLC1A5,CES1P1,SPP1,SEC31B,GABPAP,IRX5,DNTT,IGHV3-23,ATP6V0A1,RECQL4,GPS2,LST1,GYPB,ZNF423,ADAM10,KCNMA1,TRAF3IP2,ABCC6,ADA,SCNN1A,ENAH,PRKRIP1,MED28,POGLUT1,LPAR6,TMEM106B,THG1L,DACT1,DPPA4,MORN1,L2HGDH,CD244,ARPP21,VRTN,FOXRED2,TLR8,ASTE1,LINC00921,SEMA4C,PRR5,target
10.9005,6.79795,11.8161,11.8959,8.61775,12.9334,11.459,6.29084,3.96043,4.09545,9.13414,3.19946,5.11998,6.69248,10.7199,6.36025,10.9324,9.23831,5.99003,7.20754,7.81199,9.13179,5.52073,8.54277,4.80969,2.75033,4.87849,5.07274,5.34833,7.39282,4.75446,8.92036,3.28914,4.69918,11.0622,10.1409,6.21048,10.6956,7.42586,5.09765,3.65541,6.19299,5.88346,10.0362,11.4634,10.5904,5.52633,6.95301,8.7446,3.94888,6.81896,5.87752,3.78936,4.61413,7.84653,7.75528,6.15773,8.33979,11.3071,4.45477,3.66054,8.2454,4.55833,7.35112,5.16592,8.86642,5.60516,3.59839,8.22937,7.28494,7.90386,10.2407,9.621,7.01094,5.01021,3.52398,7.28315,5.09426,9.44634,4.13988,6.04822,6.55042,10.6823,7.49856,5.23461,7.65057,8.19132,0
12.2911,6.41227,12.1559,11.7193,7.14572,13.757,10.4781,6.00909,3.96718,4.26954,9.35187,3.25403,13.1095,5.98501,11.2195,5.67381,10.7224,9.00482,7.51155,6.87605,7.67814,8.62603,6.64199,8.96009,4.97136,2.76664,4.13904,5.34359,5.1038,7.27361,4.43395,9.31412,3.09081,5.22654,12.29,9.37337,6.52053,10.9072,6.82856,7.37437,4.55326,6.35246,6.6871,10.851,11.9321,11.0157,5.25597,6.88156,9.77803,3.70312,7.09389,6.65159,3.74808,4.46031,6.82132,8.03812,5.72188,8.78882,11.4842,5.06469,3.6945,8.64533,4.38724,7.1221,4.42134,9.47555,5.33186,3.80862,7.97261,7.58646,7.55916,11.0407,8.42605,6.77266,4.84012,3.06931,6.92493,4.98793,7.26127,4.02584,5.94365,5.54176,11.3776,7.40753,4.9642,7.15576,7.44427,0
8.62611005428974,10.1799273747189,8.9646009380731,6.37207417246539,11.3678886857612,10.2798283945672,6.7731393396668,9.15610065787004,5.76334439100153,9.62605582313765,8.20310184476488,4.64050895098523,5.74319640359213,6.82494828177073,8.18861987598037,8.63035797326205,7.13712539763793,6.40396833625603,6.43480961560254,7.17101090695073,10.0567058420657,7.67257675382152,9.85649091126248,7.23161379634758,7.16815262805009,4.84273390090634,4.21407555862826,10.4188070460942,4.94980957486744,5.76772620891117,9.00350377352792,6.58444244184756,5.49657674465055,8.10949155062911,7.43063436100663,10.1516033318765,9.07029606976009,6.24297702996342,11.2826756844931,9.94666872058045,5.67192209830355,4.74088047551924,6.13672522443713,7.76964184559225,12.5637053378152,8.51864248121131,6.38868549800754,7.63556272069779,5.78309271911595,5.55329833083417,7.77905669611675,7.19394547296709,5.07632705493801,12.4258982926581,6.8163255069841,7.29351016224047,5.98699235586992,7.23376756877795,7.85129495543309,7.24550367208539,8.83717506499633,7.0082918487595,6.31834023960984,8.27184197332352,5.55495960009643,9.92167071303746,4.85172798243573,5.88401897961203,7.00681325120458,6.80026658529994,7.80020882432768,6.43818531215347,5.29607391442674,6.89106624165483,7.40478549101453,5.49189861066659,5.83770656801671,5.78206549929978,6.88122177500462,5.48301372835473,5.48738711131387,7.05159001262325,5.98048827288279,6.49778988530436,6.76563042897552,7.14517076556728,7.30701091518103,1
8.95524,9.17089,8.96376,6.091,11.8954,9.76667,5.01037,9.42343,4.50233,8.13854,8.38783,3.03362,6.2428,9.09746,10.0585,8.36093,5.34815,6.22807,4.0424,7.78683,10.4505,6.32244,4.89101,7.20275,6.11612,2.98427,3.89296,5.16538,4.57069,4.58803,4.46042,5.62198,3.41479,4.34567,5.64763,8.40293,4.37538,4.5026,4.59779,3.59356,2.7683,5.216,4.48939,6.06851,12.3618,10.598,5.53794,7.28807,5.65852,7.92544,8.00158,6.55251,4.59069,12.4056,5.31733,6.23149,6.15815,9.22162,8.12494,5.55075,9.30444,9.23265,4.99291,10.2173,4.16047,9.86116,5.41167,8.67313,8.64202,5.88183,7.44351,11.8807,7.35,6.85505,4.86055,3.12104,6.92015,5.92507,6.43829,4.56861,5.32969,6.22967,3.87947,5.19995,3.66428,5.77855,6.30443,1
8.5627,8.86474,8.20655,7.15853,12.1395,8.33588,5.82576,8.97719,4.58099,4.38171,7.54221,3.96118,5.57718,7.83303,8.54924,7.62965,6.55018,5.64286,7.4242,8.76097,9.27397,8.12959,5.97905,7.39842,6.47788,3.0435,4.24959,6.52554,4.4799,5.58429,10.5019,6.25835,3.95892,4.7225,7.12307,9.46173,3.43216,5.07337,5.64434,4.24444,3.18256,4.69793,5.99398,5.80104,12.5169,8.3442,6.04309,7.73445,5.71199,5.145,7.71568,6.42383,5.15407,9.42489,5.64833,6.87376,7.21392,9.53432,6.36345,5.51596,7.166,6.19209,5.17518,9.94272,4.32337,10.6299,6.59032,4.48762,9.82051,6.41358,6.81292,7.8719,5.00648,5.80634,5.19837,3.64592,7.74887,4.59234,6.76046,8.20186,6.48656,6.65175,4.50578,6.41111,3.82589,6.7745,5.94252,1
7.78669,9.52851,9.29611,6.76717,11.5108,7.8899,4.52795,8.11095,4.20719,8.49541,6.94443,3.07363,7.19785,8.43359,7.85121,8.83155,7.0361,6.48592,3.62653,7.71134,8.60966,6.72232,5.95593,7.14615,6.2154,2.95868,3.75697,5.30663,3.93809,3.95704,10.7008,5.29111,4.94202,4.11845,5.01634,8.19694,3.26909,3.9046,5.03633,4.06309,3.09979,4.62887,4.62185,5.7089,12.28,9.06646,5.41664,6.59984,4.79672,5.87312,8.34542,7.87171,4.02233,12.8281,5.05631,6.87886,7.01094,7.85452,9.8251,6.46763,8.35189,6.27556,4.60998,9.57156,4.33703,10.9123,5.20457,6.21779,8.58976,6.23973,6.30391,7.95934,8.21424,5.99277,5.4781,3.21808,6.96352,5.70234,4.81255,8.3768,5.84775,6.31179,4.0966,6.46793,3.71497,5.26527,5.67424,1
7.60595,8.54472,6.31743,5.78334,10.7011,8.5238,6.16099,10.2589,4.80985,5.88909,8.26549,3.39239,4.8906,6.84535,5.58406,8.63685,3.92637,4.25875,4.31696,7.44123,10.0355,6.71485,4.58904,6.57385,4.87427,3.13685,5.29279,6.28516,3.89684,4.4552,9.63769,5.88588,3.34573,4.74645,4.72754,8.22692,3.68264,4.00366,5.07052,4.26459,3.49564,5.06626,6.17016,5.44378,12.5901,7.38689,6.34545,6.95282,6.07671,4.56581,7.90183,6.15115,4.95552,13.2845,5.33466,7.56256,6.63827,9.2504,9.69751,5.35503,7.97071,6.03941,4.89909,9.15458,3.96812,11.5842,7.80647,5.57306,9.42632,5.52434,5.64304,9.89707,6.69273,6.16094,4.13913,3.08134,8.11577,5.24968,5.44459,7.61024,6.99891,6.13424,3.80696,5.79674,4.39442,5.80684,6.90753,1
9.63734,10.8633,10.428,4.8515,11.9198,7.66183,5.77423,11.0548,4.10429,9.04047,8.68908,3.26751,5.18621,6.42385,7.99374,9.75988,7.97339,5.9812,4.16601,8.45391,10.5479,3.78306,5.18299,7.68548,7.98838,2.80241,4.43453,5.68501,3.55143,4.38722,4.21335,5.80947,5.9951,5.42429,6.13008,8.92124,4.24789,3.96477,5.4742,4.37878,3.18775,4.31928,4.5646,8.04692,12.7949,6.42489,5.61321,7.09666,4.75935,4.24181,8.97409,5.87029,7.42225,12.8107,6.2341,6.41855,7.36563,7.89991,9.03232,6.89521,3.73975,5.96385,4.81238,8.54035,4.09414,12.3934,6.08293,6.06168,9.61733,6.98037,8.43678,12.1934,3.84936,6.55441,4.17803,3.22823,7.51895,5.58734,7.6943,10.3631,6.32915,6.69597,3.5774,6.81778,4.37355,5.96959,8.98151,1
8.01358,10.2186,10.5961,6.02573,12.8244,8.96434,6.58392,7.42335,4.22216,8.4538,6.74402,3.10635,5.34311,9.10091,8.46093,9.53149,7.27363,5.82842,5.42151,7.97827,9.85889,5.58442,6.23226,7.61059,7.7645,2.87463,4.64125,6.54691,3.76182,4.0442,11.7625,5.83881,4.27724,6.00358,5.40297,8.08119,6.61331,3.67735,8.86122,6.73955,5.16679,4.60804,4.80808,5.23292,12.5298,9.19585,5.73816,8.2015,5.19188,4.64543,7.67772,8.74287,4.78854,12.0288,5.32977,6.40448,7.15745,7.45534,10.1126,6.06767,7.60253,6.85766,4.61254,9.65486,3.98629,10.5746,6.3307,7.34471,9.10443,6.57416,5.48782,11.0636,7.79169,5.24396,4.14734,3.28462,7.6576,5.68322,5.37183,8.61525,6.37661,6.66899,3.40981,4.8814,3.84385,6.12972,5.98289,1
10.4661,7.31817,11.4888,11.2355,9.25684,12.7893,11.5815,6.58181,4.1619,4.3629,9.05518,3.51062,5.36467,7.0878,10.6069,6.44774,10.3509,9.48701,5.04635,7.64654,8.36238,8.60308,5.48808,8.61827,4.21552,2.95317,6.20505,5.45822,5.65478,7.62392,4.31779,8.71279,3.31712,4.17196,11.9768,9.90816,3.64282,9.32958,6.71331,4.23559,3.14521,6.47866,6.49265,9.48235,11.9391,9.77761,5.06195,6.28881,8.42435,3.72517,7.4334,6.45041,3.98059,5.46272,6.96806,7.75515,6.28899,7.28408,11.0149,4.60099,3.93818,6.92284,4.23345,7.89949,4.85854,9.05804,5.74744,4.33908,8.43491,6.71092,7.8488,9.74419,8.4646,6.82298,6.5649,3.93005,7.25448,5.39883,8.71005,4.21737,6.07959,6.07975,9.88978,7.18005,5.14653,8.06101,8.02884,0
9.00361,8.12025,12.1166,7.91137,8.1441,11.4848,9.74129,6.86136,3.91112,3.74299,9.52522,3.71025,5.11694,6.15122,11.2216,7.37779,11.0871,9.89023,3.94884,6.46402,8.32291,7.50863,4.51387,7.37393,6.69632,2.7148,4.12274,4.03855,5.17278,8.31019,4.00665,7.41417,2.60325,4.51597,10.9298,9.73186,8.68737,10.5855,6.99367,5.98458,6.24632,5.89914,6.57734,7.53915,10.6749,8.90573,4.7119,5.73795,7.59039,3.65596,8.23013,5.8819,4.35465,6.0135,6.32097,6.67102,4.51306,11.3707,9.91253,6.54481,4.59768,7.46646,4.35893,7.25574,3.6705,7.41933,5.32473,4.75346,8.4864,10.0284,8.572,9.44077,8.6751,8.03012,8.51851,4.78237,6.6105,5.18104,9.22107,4.00178,6.12917,6.32325,8.66789,6.92803,7.47609,7.8303,7.12644,0
7.97404,8.74744,6.07302,6.90258,10.9973,8.43146,5.81437,9.01305,4.42695,7.9069,6.8932,3.46902,5.85057,9.48737,7.80746,8.16622,4.83922,6.03909,3.63588,8.0193,9.99106,6.19983,4.67779,6.91856,6.18715,2.85349,4.59295,4.17461,4.14016,4.44128,9.03534,5.32223,3.55085,4.29633,6.85881,7.88714,3.98241,4.47064,5.58843,4.86436,3.23188,4.48737,4.47247,6.01379,11.8816,6.9576,5.3196,7.26559,4.55989,4.20573,8.18656,7.23897,4.33592,12.1436,5.77751,7.21005,6.29852,9.89415,10.6237,6.23727,8.76433,6.58142,5.75719,9.62905,4.84636,9.55845,5.86771,4.98554,9.37063,5.72552,6.51249,10.8562,5.71919,6.08567,4.17842,3.86001,7.49865,5.02491,5.37394,6.0078,6.50494,6.19171,3.81428,5.56015,3.36395,5.66109,6.68464,1
10.1546,9.02175,11.1475,10.604,9.28179,11.7013,9.80062,7.45615,4.34651,5.13679,9.21704,3.59407,6.98169,6.40001,9.81593,6.03731,9.63344,8.85079,6.87854,7.35047,7.95413,7.31185,12.7928,7.96087,5.11846,2.93797,4.46171,13.3483,7.13983,6.34881,4.5044,7.21401,9.70907,11.9782,10.9136,11.2459,12.8425,8.65032,13.8471,13.0589,11.9627,5.68103,11.3583,10.0752,11.8213,9.15924,5.68501,7.72007,7.41122,3.91652,6.79155,5.83382,3.74873,9.74769,7.43677,8.05158,7.19553,7.5267,10.7996,9.54128,4.00425,6.77675,5.22227,6.77919,5.0801,8.95277,6.16268,3.81247,8.23133,7.06734,7.3627,8.33496,7.1819,6.91336,5.2656,5.30485,7.50456,5.49056,7.65428,5.14059,6.47926,6.63174,8.72416,6.84753,4.60234,6.89328,7.74727,0
8.64134,10.3697,10.4371,4.03755,10.1256,9.31666,5.5513,8.49878,4.17646,10.6397,8.57365,3.18275,5.52999,7.09046,8.85167,9.08094,6.38625,7.54252,4.47514,7.65401,9.84187,5.54943,6.18835,6.0085,9.85945,3.40878,4.78904,7.89936,4.28056,5.28367,6.24071,5.70795,3.65862,6.85527,5.18503,10.352,7.54236,4.61455,9.90036,9.27208,5.97847,4.08722,6.48501,5.45375,12.066,8.71558,6.162,5.99673,5.912,4.6898,8.09417,5.89069,4.7711,14.3176,5.59554,7.29777,7.13375,8.24251,7.87488,6.007,8.76949,4.88676,4.67445,9.37216,4.29255,12.0782,6.29672,7.3919,9.39031,6.8214,6.83048,10.6153,4.56843,6.00106,5.65086,3.54994,7.11058,5.29153,6.08176,9.52431,6.84695,7.27765,6.67196,5.23263,4.17845,7.73406,7.07012,1
6.78166,10.6534,9.5664,4.65467,11.799,7.87982,6.69672,8.23727,5.54211,8.87218,5.99822,3.35492,5.72446,7.05293,5.18861,5.38221,5.32017,5.34305,4.06522,7.37083,8.90078,5.28594,5.05767,5.91776,7.02311,3.19574,4.44812,6.62319,4.90775,3.90303,4.6474,5.83912,6.50165,5.0921,5.81802,7.44929,3.9363,5.12855,5.37769,4.48851,2.99843,4.87216,5.09953,6.08213,12.8391,8.27874,5.71392,5.38846,4.95474,4.20277,7.26291,6.83784,6.81928,11.1086,5.86861,8.11896,7.34631,7.68715,5.72834,7.96536,7.47941,5.60101,4.80437,7.02311,4.5915,11.4736,6.09492,4.76661,8.17254,5.93129,6.05651,9.80751,4.86255,5.90778,4.3032,3.65355,7.30779,5.04429,6.7401,6.00874,6.85583,6.17969,3.7868,5.35641,4.09971,6.25085,6.1566,1
8.28532,7.14157,9.6398,6.66978,12.07,8.88651,5.46246,8.65313,3.8566,4.2022,7.95794,2.98107,5.2442,7.07962,9.00802,8.64485,7.48411,6.04265,4.3677,8.40869,9.22278,8.68655,5.69491,7.22267,6.232,2.86121,4.06137,7.51014,4.90905,4.33329,7.31276,5.63943,4.27571,5.23742,5.58024,9.49058,3.56499,4.0805,5.25029,4.16739,2.8988,4.5435,4.73013,5.5257,11.4373,8.99087,5.44424,7.18082,5.28109,4.21289,6.82776,6.98125,5.05165,10.4646,5.20038,6.85231,6.41359,9.44125,5.66444,6.03336,8.90297,7.98662,4.65385,9.19019,4.30102,9.66478,5.5158,3.9367,9.04734,6.64047,6.70651,7.99153,5.96503,6.80244,6.82738,3.41948,6.85299,4.96712,5.67898,8.62359,5.7471,5.86095,4.40873,5.17407,3.73288,5.63538,6.79252,1
8.65104623139468,9.65398207573964,9.85980109023338,8.54464737591646,11.4948501620138,8.40200304487609,6.37878241925722,6.46054997798981,4.95490517929226,6.23199199339149,8.30007405954916,4.23479867409972,6.09162839302085,7.02633626923071,7.97044108774747,7.06043944700914,7.00173019971452,6.55573377080957,5.38388727819344,6.75924352268314,7.77781925942975,7.59082925163227,11.8795620159895,7.87101878906716,5.83535536981422,3.9215504977035,4.11168596238611,10.0474545288918,9.60393097023723,6.68179328428714,6.10977109070694,6.47097201206072,5.53677892007884,5.80851371507336,8.77378281522948,9.15772273628652,4.72372765745117,6.20098490668263,6.60752562489834,5.6558667133731,3.96946512934908,6.10746677748145,4.83270559056787,7.16807958966166,11.4245836907002,8.1792077618384,6.75784492364468,7.81172300160015,6.76157967137758,4.73976422012437,6.98863330153466,6.06503528179278,5.38488560887196,6.87342576250905,6.37421125585233,8.45996804833534,6.76598995564656,10.1229075138422,8.81905091064779,6.563977783966,5.13316514815723,6.2123434517598,5.89524650533898,8.21005945641456,6.02719401474991,8.79374923071288,6.10606300039366,4.5000417294338,6.97143784718684,8.27726968281847,7.19531411007896,6.20397763167756,6.18897897113328,8.00028281106793,5.36402104512557,5.39102404450712,7.01161745341656,4.58627890409573,7.83042466979829,4.23805713841508,6.36400246232915,7.19385560896566,5.33854962796482,7.39929525569051,6.58705477757531,7.98748978488456,7.53287887479171,0
4423.36966134658,1187.17492480873,5885.13758202341,587.412362562702,422.217627512418,3495.87212911696,1701.82456874311,448.748762686611,0.0,3.29021543950425,1163.36284308489,125.232803697602,10.5283699927366,109.458915034671,5735.85213319848,366.479411819176,2797.19178226977,1166.26708051569,21.2030899588791,1492.08129242397,2352.94810290281,2226.53600783017,417.271763566172,1302.7494309325,87.4788717056897,0.0,122.706064239236,18.2088727544565,4356.50411669728,1825.74091045266,0.0,132.214473217591,0.941966500067237,125.893764911706,463.146887322295,2213.25688684382,51.9365720848193,192.555337846,10.7708578447045,0.0,0.87502542589565,75.3751677624972,0.0,0.0,2108.44904426325,0.0,0.0,195.460171176653,8.87705606973677,0.0,4133.40698489141,2.15417156894091,0.0,7.58240787515717,352.207051521839,1902.12865592103,135.602847220603,1801.12046618606,1111.07563215198,6.20261963262599,0.0,8228.98711708107,2.71961440267701,482.061326435566,42.2222094115019,313.13197224355,67.4236366320797,90.2892548347639,1976.63060780577,3039.95871571098,1017.23643068996,1551.85993761315,2227.09615349246,368.637875039171,278.732377021377,239.699439997114,347.950725683883,523.254734693332,1800.7410417366,1.50655815951759,8.46278523758776,70.608594938729,942.744056369438,326.740454693997,147.817837142933,746.419110700172,111.842498317949,0
8.58844,8.7687,8.50856,9.8993,11.8004,9.89156,8.16553,9.55654,4.13298,7.3954,7.14497,3.43099,5.02654,8.71582,8.44673,9.29777,5.97815,8.21908,4.73693,8.44386,9.40512,5.5356,8.85481,7.7596,6.71077,3.10372,4.44764,7.51764,9.77892,5.95058,6.79487,7.13838,3.81357,4.46918,6.1421,7.50427,3.41034,4.10995,6.08628,4.01608,3.25571,5.49496,5.49987,7.26748,11.7111,8.21393,6.36554,7.31815,6.48521,4.48102,7.64811,6.4889,4.65135,12.7676,5.95547,7.24234,7.28781,9.72845,10.8299,6.01072,8.33951,4.3362,4.89653,8.84639,4.43227,10.7299,6.1057,5.29967,9.18463,5.70516,5.35835,9.2492,5.35891,5.59211,5.0261,3.56306,7.60379,4.97387,4.88946,8.94202,6.43628,6.67802,5.69404,4.94645,4.17963,7.77836,7.30191,1
8.2414,9.82128,10.4077,5.09376,12.34,7.86884,5.41763,7.54315,4.82996,6.0653,6.16993,3.03287,5.24469,6.76249,8.60384,7.63269,8.97157,6.06803,4.46454,6.60622,9.64679,4.95599,4.94518,6.49225,6.58056,3.14209,4.35371,6.29451,4.4953,3.98252,4.41776,5.7701,3.9249,4.43399,6.31292,9.02169,3.43162,4.29006,5.45709,3.83113,2.83204,5.09978,4.60456,5.59553,12.2449,9.37355,5.01721,4.63854,5.35605,4.47946,8.50248,6.24151,6.05297,11.3334,5.82644,7.25051,6.38498,7.80866,8.7783,5.75358,3.83096,6.1624,4.30757,7.65481,4.20478,11.2731,5.63383,6.65214,7.95808,5.48163,7.10581,10.9206,4.78938,5.9188,4.99942,3.42054,7.02812,5.73441,7.18012,7.69422,6.67406,6.28182,3.65092,4.79583,3.72202,5.78645,6.87164,1
8.54515,9.58512,10.1985,9.08191,11.9498,9.14508,6.12432,9.21072,4.23217,9.81789,6.56913,3.57475,4.90757,6.76149,7.242,8.67437,6.45249,5.76873,4.68957,8.12701,7.48162,4.48226,4.5014,7.64673,5.70455,3.2979,5.85577,6.04446,7.04877,4.92776,4.73797,5.99792,3.26307,4.94971,7.02072,8.95361,3.57878,4.0405,5.68519,3.99429,3.0451,4.45354,5.12178,7.26554,11.7744,9.7824,5.99394,6.40777,5.62447,4.12185,7.58144,6.31053,9.3634,11.4632,6.32856,6.85022,7.16096,8.45578,7.82741,5.14622,8.98335,4.92212,4.55587,8.70868,4.41373,10.4531,6.20647,3.9958,8.11279,6.44588,5.48746,11.2261,5.9147,6.99327,3.88462,3.10662,7.351,5.26051,5.6945,6.07525,6.84025,6.99916,4.36481,5.80572,4.8458,7.08766,8.96615,1
8.74412,12.3217,11.1564,6.99583,12.4551,8.41669,5.8606,6.80398,4.23798,9.96404,6.02503,3.39364,6.95467,7.41509,8.84709,8.52741,7.33365,5.33232,4.36353,8.74475,8.94232,5.22157,7.61243,8.29687,4.53363,4.17805,3.81922,7.31261,4.39052,3.99143,5.41935,6.308,7.43025,4.42897,6.69742,9.34498,3.63295,3.60704,5.32227,4.39837,3.20811,4.63333,5.1827,8.45935,12.5178,10.0978,5.89335,6.87342,5.69769,4.71037,6.36344,6.25328,5.55581,5.23069,5.721,7.05763,7.15415,8.82124,11.0345,8.34123,12.38,5.50687,5.08952,9.35923,4.38897,10.7991,6.04948,3.56621,8.64713,7.57499,6.8336,11.3919,7.7206,6.41266,4.34518,3.41303,7.47916,5.5368,8.28743,6.4488,6.45376,6.57122,3.88492,5.27131,3.77236,5.98094,7.10733,1
8.65303,6.26991,12.4618,10.3053,6.12452,11.7924,9.89226,6.22458,4.36634,4.24736,9.1764,3.72387,7.65085,5.52539,10.8891,5.88667,10.2952,9.13768,3.96338,6.8703,7.58009,8.95817,4.97627,8.30876,4.78817,2.84567,4.7889,5.56148,3.67587,7.74627,4.73865,8.25052,3.44095,5.32045,11.9799,10.6202,5.434,9.86814,7.84631,6.04035,4.94707,5.45203,5.33255,10.8705,10.3751,10.0303,5.72112,7.25499,6.43958,4.45528,6.39923,5.37341,3.8148,4.72117,6.50485,8.27591,6.53175,8.75657,10.1834,8.96474,3.6404,7.86589,4.52461,7.5175,4.74947,7.71187,5.98721,3.61843,7.62225,6.74357,7.09224,9.86306,9.33769,6.0806,5.32867,3.1913,7.7271,5.20069,7.30023,3.93216,6.36862,5.86454,10.8245,7.7725,5.77391,7.44679,8.11944,0
9.05927,6.70447,11.8762,9.78071,6.76419,11.4579,10.0038,5.98362,4.26213,5.39326,8.94317,3.41005,8.08022,5.34389,10.649,6.03705,10.2761,8.56151,4.25114,6.96607,7.0238,8.74283,5.22024,7.75011,4.49252,2.88014,4.53825,5.47092,3.52004,7.30597,4.65652,7.53797,4.62075,5.96067,10.7688,9.53619,4.91742,8.963,6.65007,3.87022,3.57244,5.31125,4.97052,9.72694,11.1198,9.75069,5.40968,7.32876,7.0516,5.05803,7.11647,4.93902,4.29167,4.41329,6.19444,7.9965,6.10945,7.81238,9.49349,9.34885,3.6181,6.50903,5.24879,6.77722,4.96563,8.30538,6.14622,3.98823,8.00512,6.39384,7.12078,9.3259,9.4112,6.15644,4.81975,2.9565,7.60335,5.45066,7.48033,4.44392,6.31407,6.15374,9.91339,7.48415,5.79364,7.46647,8.17362,0
7.95559,8.29766,9.19312,8.53999,10.5386,10.7806,7.08459,8.44303,4.73736,10.5951,8.48192,3.44,6.24032,11.5579,7.65436,7.79994,6.28741,7.68615,6.17519,7.73747,10.1467,6.69247,7.2881,7.74935,5.83029,2.85625,5.03204,5.8815,4.99244,4.57955,9.25302,5.90237,8.4635,5.04421,6.85784,9.2996,3.97083,4.91614,5.41471,4.76974,3.02133,5.02195,5.3675,6.6377,12.5544,8.13627,6.16467,7.71151,6.03706,4.74129,6.97101,5.34788,4.13884,13.3758,6.47234,7.89346,7.02231,7.18443,10.5631,9.40324,9.745,7.00787,4.99334,10.2756,4.42315,10.5073,6.96545,6.74255,8.2355,6.35813,6.06435,12.134,5.41579,6.02859,3.97312,3.29918,8.24276,5.00613,6.63522,6.52731,6.95096,7.57822,4.14513,5.54412,4.29678,5.76508,6.63556,1
8.69399,11.4495,11.2187,7.17577,12.721,9.52837,6.08366,9.3139,3.85025,10.6868,7.13783,3.05726,4.93217,6.0791,8.76424,8.8636,6.63105,6.47049,3.80197,7.76673,9.755,5.69505,7.38816,7.61467,7.1364,2.78192,3.98824,8.33498,8.22649,6.5983,4.74692,5.79591,3.64016,10.8663,5.13196,8.92115,9.46072,3.93937,9.03534,9.47037,9.33584,4.62637,6.66566,7.30093,12.5955,8.71625,5.13263,6.76627,5.15177,3.80553,8.61956,7.6348,7.4756,11.7305,5.47267,7.43217,6.68327,8.93266,9.99157,5.80882,9.52579,7.9291,4.17258,8.32311,4.1376,12.2037,4.80541,4.36459,8.74363,7.44826,6.76159,11.8676,9.51827,5.69252,4.10159,3.41915,6.40245,5.88511,6.28857,8.75408,5.70251,5.97498,5.9037,6.79576,3.93937,5.71866,6.46123,1
6.84853,9.57753,8.80771,6.6729,9.70013,8.07207,5.20815,7.78339,5.14504,7.99049,8.21036,3.19329,4.93062,7.40284,7.2486,10.2601,6.79857,4.81062,4.32184,7.7554,10.4002,7.15168,5.26815,6.7736,6.62625,2.97556,4.07776,5.0752,4.59309,7.71056,9.70798,5.02265,5.38036,4.31448,6.52326,8.87393,3.32569,3.81229,5.34241,5.65601,3.16024,3.83963,4.4263,6.01977,11.9223,7.03065,5.44945,6.13542,4.88046,4.3524,8.10668,6.79368,4.70437,12.963,7.07865,6.23785,6.5058,8.01564,7.66197,6.2612,9.49504,6.45237,5.56339,10.0131,4.24807,9.38143,5.61022,8.09398,9.42826,6.14981,7.34872,8.60396,7.762,5.70085,4.9213,3.69736,7.23774,5.65369,5.73512,10.0466,5.60769,6.23398,3.61027,7.09379,4.16525,6.52237,6.27422,1
8.28010028797552,9.50267202812024,8.61292258780935,7.21749145241582,10.2960015400617,10.3643912841434,6.76490869274055,8.6040264005917,5.56826005646493,7.07540393864508,8.12646004821297,4.27248210354703,9.57799596982295,7.40588779166833,7.34090896784477,8.45040228022889,7.4915070478639,6.52175676592978,5.64651742007944,7.76672944982129,8.58564204903958,6.1580262504552,7.20956128687351,7.57337034602986,5.20362254066473,4.2452444108889,4.0710849832844,7.19190802428006,4.24515325441556,6.1069257142077,6.98173198343703,7.08614313487744,4.83544988524707,7.06323431301668,7.04217481955176,8.5742067607179,5.39228259941256,5.74612851181284,7.04217481955176,5.9457683134513,4.17796620102565,5.26292325105043,5.61559620885251,7.33970447937294,12.163975506619,9.38199977259559,7.47932280085747,7.81629440205576,6.20343656350939,4.7312542583526,7.43297783064458,5.32993381856374,5.44530934988748,12.1504311253521,6.82558841415551,7.70274043509598,6.76062882352774,8.83329168016092,10.6000768328538,6.5686536764753,6.46274219241399,6.64497213648121,6.01083563397994,9.2011387056415,5.8405926233029,10.6170042878419,7.18621342397783,5.05759601128685,7.51658748160478,7.48141717418465,7.76774747157598,7.94896894577689,4.54628297920561,7.25091016341178,5.57804689692387,4.70204778047733,7.69176126423074,4.72360918917783,7.38319804696814,4.62492822259204,7.30884417599928,6.87804592560326,5.45603509332318,6.39897756062404,6.73903479758863,6.74014228240029,7.89675761168462,1
