TSPAN7,LYN,JADE3,NPY,IRX5,ZNF423,TRAF3IP2,ABCC6,ADA,target
6.62285,6.52717,6.03944,9.91939,6.36361,8.61012,9.30276,4.46024,10.2064,1
6.77553,8.99068,6.04299,5.18571,3.68377,7.3072,9.34446,4.06337,10.4315,1
11.1047,8.22206,5.34953,4.61804,7.14587,3.78837,9.25911,4.17127,12.6835,1
6.50975,9.87492,7.98828,11.7724,4.1264,7.39411,9.7682,4.27803,11.4594,1
3.99121,7.95196,7.52861,9.86308,6.49502,5.31664,9.20588,3.87743,9.71354,1
8.46937052740599,7.76712409561717,6.13084595224917,6.07487789675442,7.32492590617503,5.02562960277566,8.19264417900487,6.30102904327992,11.6867358658331,1
5.77613566147096,8.02331819566338,6.04515714157893,6.13618525566571,5.11312718540964,7.31600277955751,10.0314423423769,5.68024402343484,10.23632205295,1
6.44321,7.17962,6.33634,9.95742,4.7705,7.52924,9.75222,3.75696,10.9494,1
4.13951,8.44584,7.05182,8.8645,4.54618,8.32755,9.85857,4.13906,10.4884,1
4.97185,9.09293,5.76022,10.0698,4.95311,8.79513,9.2722,4.13449,10.8297,1
9.16428,6.45748,6.69068,5.43966,6.89852,6.03924,7.77629,4.61077,11.6964,1
8.07629,8.30872,8.96699,6.38574,4.48654,8.80671,10.4348,4.28165,10.5318,1
8.63375,9.15428,7.72666,10.9608,3.89256,8.6028,10.5359,3.87429,10.4034,1
7.47154,9.02147,7.51565,4.42512,5.69397,4.17405,8.25955,3.98836,12.1338,1
7.89268,8.48194,6.99058,11.0936,5.45558,7.74148,9.90803,4.51536,9.4976,1
9.29245307698432,6.18339968936156,6.42083689389226,10.5502085303127,5.12210778145511,9.27175374278947,10.3593077861374,5.99588446913555,9.7189396169935,1
5.87781145789404,7.32406466066554,6.15814014135766,8.7680005516325,5.37112554151123,7.61083302111011,10.860859953122,6.02422451346441,9.59979158332904,1
7.03763,9.11199,5.51089,5.07331,4.55256,8.84839,9.72474,4.73388,11.1289,1
7.74259,10.0014,6.85756,5.10671,4.36451,8.04343,9.57335,5.35176,9.42215,1
7.87718,5.71462,6.87155,4.87558,4.6214,9.21252,10.6605,4.06095,10.7265,1
5.87738104188253,9.14040984402402,6.38292492074451,5.95672614024946,6.58663625007809,8.63416213426808,11.1281696081975,5.88835852577863,10.300061086507,1
6.45639,8.40679,6.03516,9.8615,4.6998,8.86387,9.92537,3.56236,11.627,1
8.1523,8.75189,6.81069,6.5915,4.04438,9.58877,9.8962,4.21827,11.4187,1
9.25708,8.62781,6.88823,10.4664,4.33562,8.81818,10.227,4.14942,10.3867,1
7.03441,9.52171,8.9914,7.19823,4.00879,9.63474,9.36766,3.97617,11.5408,1
4.03878,10.0719,5.418,4.41781,3.70442,3.83982,7.28474,5.59573,8.79847,0
7.54039,9.28197,7.35555,5.41129,4.32273,6.61583,9.23044,4.62945,10.6269,1
3.66281,11.4184,6.58323,4.04564,4.14851,4.1464,7.44782,4.65245,8.10259,0
9.25944,9.71633,5.35849,4.94263,8.17811,6.07088,7.38544,3.94248,8.42798,1
4.02667,10.4773,3.81785,4.62396,3.93909,4.15197,7.40346,4.21642,8.56253,0
8.17965,5.47126,6.456,4.87079,7.19293,9.42372,8.41106,4.50586,11.3943,1
8.56448,8.24983,7.53226,12.0174,4.10126,9.31767,10.0911,4.18563,11.0492,1
9.09014,8.46869,6.89625,11.6129,5.02383,9.46104,10.4857,4.03704,10.9753,1
6.0465110332816,6.11266436212604,5.79153688533708,9.82123479755862,5.44562750560536,8.93387796925843,10.6434367053038,6.07779215688966,9.72259299627575,1
4.65127,9.80218,4.78643,5.17183,4.02258,4.21287,6.90862,5.34744,8.50329,0
8.25077,6.73375,6.78625,4.62325,7.97102,8.60426,9.03991,4.34805,12.1985,1
7.85528,9.04323,6.12907,9.81312,4.00166,4.46927,9.99642,4.23806,11.5883,1
9.72417,9.69933,7.00409,10.7794,4.42509,6.37954,8.53934,4.4467,11.7424,1
7.07142,8.17466,6.65273,7.17952,7.23146,7.7607,9.89421,3.93974,10.9626,1
9.70076,8.62236,8.18147,4.97678,4.07444,9.19653,10.2438,4.23285,10.0448,1
9.22341,6.46308,6.31583,5.22325,7.89997,3.78399,7.67632,4.32255,12.0605,1
3.94048,9.67262,6.1179,9.85878,4.28811,9.45481,8.89482,4.23084,11.4823,1
4.7064,8.08636,5.32178,9.19361,5.17427,6.49633,8.9338,3.9174,10.3859,1
4.44183,8.00883,7.84764,10.2091,5.2871,9.23059,11.6622,4.35794,10.9837,1
10.2675484410216,6.65602149029301,7.10358404003315,10.6957372198802,5.3425150820333,7.81689068885185,10.6540005896923,5.81793847052362,10.0018628978515,1
5.83007564011625,9.89252518589314,4.54315145794014,5.77522233575256,4.72766271804,4.7054863567645,8.44263683974287,5.86939427078432,8.17172481665553,0
9.14201,8.3715,8.12146,10.3452,4.20066,8.24303,10.5596,3.87723,11.2385,1
8.78611970508595,5.98325977361512,7.01102841898903,10.4791493731102,5.27087493798295,8.16020388881221,10.4065125481006,6.04338138275189,10.4795180565355,1
4.74674,10.795,4.54406,4.64989,4.1432,3.53398,6.90321,4.98688,8.95962,0
5.8139189330546,8.56122076906118,5.8950636589226,11.7500727606729,5.46310444080481,8.51804419049741,11.3461158611679,5.94456728654863,9.7755960977219,1
8.56238522183238,6.99173738285451,6.77739322460138,9.37119274378042,5.05241831772446,8.86778756617533,10.8581035936099,5.90314008755533,9.27165904555681,1
4.49763,10.6645,4.60348,4.5939,3.70891,3.82739,7.70878,4.46955,8.79496,0
6.45647,8.74528,6.51209,9.55225,4.2445,7.99957,8.69958,3.84079,10.8067,1
4.84001,9.44791,5.82938,8.73529,4.24635,3.85125,9.70632,4.1938,10.1141,1
8.66399,7.10145,7.89666,9.74472,3.9801,8.19811,10.1465,4.23225,11.0552,1
7.51679,8.52387,7.12785,11.6292,4.11948,7.00811,9.91445,4.54832,11.6287,1
4.41369,10.3001,7.61602,9.53233,4.38225,7.01127,8.56788,4.0086,10.3259,1
4.99843,8.3685,4.98572,8.94086,4.56704,7.7978,9.68177,4.13151,11.1318,1
8.05585,4.5422,5.11505,4.85903,6.85239,10.581,7.10335,4.41187,10.5177,1
5.63031,10.8944,4.46267,4.48423,3.73349,3.60497,6.37056,4.23527,7.17287,0
3.38501632142474,21557.7785814699,63.0912686907199,0.0,0.0,0.0,422.273073948985,232.511346166334,858.841010947099,0
6.28720478125032,6.11593614194477,5.70527887184508,6.61494252042287,5.72715683169356,6.31674694078304,9.18198926707372,6.66755433121507,8.73977231486203,1
7.14113427475746,7.39263722610499,4.93586987676931,6.45529023740428,5.83211649986541,6.06472408837795,9.3206403195994,6.42003330368761,8.23062052872845,1
7.6032,10.794,5.97322,5.48293,4.30202,8.86319,8.80145,4.4672,11.7675,1
6.98113,8.46564,5.37659,4.40134,4.40705,4.01673,7.58881,4.87739,10.2859,1
4.73526,11.1479,4.6677,5.11094,3.92213,3.92738,7.55075,4.14305,8.51219,0
4.00943,10.8633,4.32402,4.11306,4.27399,3.83585,7.57013,5.16844,9.12275,0
4.09782,8.62443,5.94464,9.27125,4.26626,5.92142,8.56123,4.92513,10.8615,1
4.11543,9.45522,6.57243,9.03005,5.21929,8.87476,10.6103,4.45553,10.8131,1
7.30514,8.8116,6.39273,11.1165,5.03071,9.57686,9.27076,4.30767,9.63703,1
8.51051,6.63382,6.68692,5.57482,5.01265,8.20498,10.0157,4.3361,10.3702,1
6.60907948032459,6.20774898955442,5.13208401143228,9.51815386808584,5.5887658979033,6.84791497855396,8.54639282920461,6.65957175888154,8.40796648469544,1
7.88201,9.70509,5.59254,6.38584,5.60206,5.94351,7.8958,4.55657,10.1784,1
5.87508177698105,10.7504648481113,4.79766218766505,6.15370290880108,5.33650791353559,5.24078221698677,7.82344210971708,6.27339605659305,7.36923801294389,0
8.83169154841468,6.8057874876013,5.56876221754388,9.43194437855527,5.19461970050939,8.31333366569588,10.3423769329122,6.13585027054042,9.08282741357439,1
8.95506,7.95,8.89461,9.9554,4.40139,8.20355,10.5136,4.64691,10.6258,1
6.41649861494239,7.65470719349045,5.56873536413676,6.18527695789617,5.33231038590094,5.45061388082551,9.74735122709632,6.17419616252742,9.80789946229474,1
8.70312,7.72041,5.99605,6.88005,5.76838,3.66465,7.77826,4.40838,12.1554,1
7.49946,8.20967,6.66356,10.521,5.94423,8.95133,9.1469,4.16245,9.94589,1
4.09358,10.9699,6.93229,4.05314,3.42693,3.95451,7.23971,4.57329,8.15645,0
5.12285,7.99471,7.29121,7.87929,4.5302,6.92345,9.29151,4.43096,10.3889,1
5.14147,11.191,4.43624,4.5686,3.93954,3.61639,7.14447,4.64544,8.07809,0
3.99079,11.4248,3.96854,4.83149,4.28512,3.98285,7.21487,4.72744,7.68797,0
7.73060210717141,8.023700221789,5.27266950230993,10.9654855273025,5.72692467800916,8.08116027450719,9.97990306556102,6.50355390412827,9.08479415186241,1
4.04214,7.53477,5.44999,7.55412,5.79721,6.79576,9.84222,4.80251,11.3205,1
8.96543284241427,6.54794069422985,6.61434198308976,10.5832457280375,5.56706028173392,9.12825512760331,10.5380898444133,5.89936253526821,8.6851949448202,1
7.01817342109241,7.66521176912464,5.55740589385573,8.35089079016893,5.25722298316301,8.49544835917202,9.70937548435414,6.25106868828478,8.98811552513708,1
5.57743,6.86687,7.19651,9.67245,8.47132,9.37089,10.1283,4.74973,10.38,1
8.91969449769775,5.86126852240421,6.01081450635526,10.3356163561813,5.91491079559797,8.35067186415102,10.2426530846604,5.90787176132134,9.6335930211129,1
10.3439,5.5205,4.80274,5.13888,8.42767,9.85431,8.3996,4.45296,12.294,1
4.22092,11.0084,4.04178,4.9409,4.31112,3.83807,7.96717,4.55817,8.90553,0
9.01334,5.20484,4.87861,6.82064,5.87075,5.19042,8.53642,4.13495,11.5986,1
4.69135,11.0098,4.8455,4.41907,4.21926,4.36975,7.35307,5.33562,8.42164,0
4.22402,8.29944,5.77154,9.87886,5.25968,3.72075,8.75537,4.45567,10.4612,1
5.96445,9.48412,7.58698,12.917,4.45179,10.1657,9.93051,4.35492,9.71626,1
4.44147,7.52414,6.71767,7.8005,4.88321,9.02644,9.38986,3.53002,11.1697,1
5.80689133720904,7113.18803865165,180.202634655456,0.0,1.55207324432186,0.0,541.046513923401,119.358664514865,1258.26618964804,0
29.5670703293112,11530.4234826498,102.715614820965,21.1622858603105,2.66401105047135,4.38717934681187,2110.54326762673,220.041947272468,1015.41444495157,0
9.56952,4.86518,6.74831,8.46241,4.51487,9.74266,10.335,4.55854,11.3498,1
4.10905,7.94205,5.28796,10.8977,4.55148,9.42131,8.3207,4.14031,9.15974,1
4.40842,6.36732,7.19754,8.70409,4.86989,8.37756,9.65791,4.53441,10.2688,1
9.6485,6.3713,4.7888,5.2956,5.04617,9.60804,7.89971,4.49068,12.1833,1
8.37240139852435,4.84832050153234,5.83867155130765,6.24056343873602,7.1577516210414,5.01421294479061,8.32154826752699,6.16368824884845,9.15973722503284,1
7.75858,7.53548,7.28795,11.223,4.73966,9.58148,9.98093,4.24883,10.5327,1
6.24841224428885,8.1570160833109,6.29405034726794,8.47091046681859,5.03926266289104,7.7549055031041,9.97800677909673,6.06236250453694,10.1172430741662,1
4.15134,6.74563,9.3386,8.638,4.31865,6.26509,11.1206,4.49397,12.46,1
4.51547,10.154,6.35264,5.31942,4.45006,5.73268,8.65559,4.53993,10.7943,1
8.4566,7.75558,8.38135,9.23631,5.2241,8.6125,9.96463,4.01215,10.3061,1
3.98881,10.8447,3.80679,4.8603,3.9888,4.04554,7.56685,4.47634,8.77478,0
6.91299210860146,7.98433385304684,6.52807463456524,10.3067654910222,5.6125293194751,6.82102288590096,9.47343628253636,5.75884160462684,9.39959670244694,1
8.6124997115634,5.52695699963752,5.5080193477195,9.36713317734571,5.45292732522923,8.34677588819686,10.0144635896273,6.01022138307443,8.89885428121931,1
4.85902,10.0669,8.26555,4.69185,4.19257,3.93559,8.33092,4.63023,9.6164,0
9.5401,6.27045,6.74711,4.42278,5.70216,4.28933,9.04444,4.18209,11.271,1
5.17152,9.70788,5.03787,6.50537,3.99964,4.64381,7.40247,4.58369,8.58879,0
10.06587303112,7.39235234968441,7.24414627233292,10.0067351128865,5.44584575131486,8.70668790112551,9.89820419619484,6.21795153363023,9.67991089394,1
9.04806,7.48313,6.87419,11.0879,5.47622,8.74026,9.57227,4.25879,11.3884,1
9.47334,8.64914,7.60477,9.89981,5.40947,10.321,10.4197,4.16646,9.42886,1
4.2555,10.0109,6.35008,10.0214,4.42927,7.55192,9.23014,4.33698,10.3612,1
3.6715,9.02753,4.4291,8.06507,4.71259,10.1615,8.14581,3.7653,9.88407,1
8.96632,8.66931,6.95775,6.38348,3.92422,9.18254,9.84379,4.03885,10.9158,1
9.67165,8.00429,8.66906,11.3803,4.67127,8.40685,10.6264,4.11287,11.3921,1
8.62699,7.17089,7.90234,5.84445,4.23226,8.85556,10.389,4.33976,10.9871,1
6.79054,9.49716,6.75066,4.63725,5.14391,4.03732,8.22877,4.16291,10.8018,1
6.41154,9.4083,7.18299,7.56019,4.22276,6.60009,10.2107,3.77882,11.5534,1
6.68853868597704,7.11398154110665,5.96399471848521,10.2756418959281,6.3155429621112,6.26033589606936,7.7102537792035,6.2467921301157,8.11093532142721,1
4.69217,5.33247,7.30106,10.6812,4.90269,7.20992,9.43936,4.64597,9.89134,1
3.9101,11.3313,4.90665,4.38626,4.02928,3.75129,7.51818,5.05205,8.47476,0
4.78421,5.15197,4.18474,5.46404,5.32033,5.22404,7.43716,4.34394,7.65437,1
10.3614,6.19006,5.62066,5.1136,7.58714,10.439,8.06885,4.3812,12.7993,1
3.28887,9.7202,5.36093,4.76638,4.77835,6.913,8.58626,4.22115,8.71628,1
10.205,5.31803,6.99743,4.42797,6.31567,3.87984,7.7714,4.12199,11.2908,1
9.78906,7.17336,7.60519,8.7834,6.61485,9.35668,10.2162,4.27501,10.8636,1
4.28362,8.70529,5.83115,4.66865,5.39475,4.42219,7.7855,4.28362,10.04,1
6.83615040812814,8.53549922924453,5.0844655325903,12.0974877562787,5.44894713080116,6.23724667502517,9.6124084658219,6.4500665537597,8.3183403235141,1
9.12724,4.55289,5.70466,5.40359,7.30078,10.4065,7.30703,4.50379,11.9526,1
7.37261,5.65383,6.32425,7.84548,4.91266,7.20802,9.75216,4.41443,10.9104,1
4.63019,10.1694,4.37488,4.31998,4.02485,3.53482,7.49014,4.99694,8.54911,0
8.20989857628975,8.28593855004401,5.53410455627461,11.3485057765403,5.56232954416071,6.62334141878258,9.4816210370708,6.04083919393229,9.66244602752837,1
