STMN1,SOX4,TGFBI,TSPAN7,S100A13,LYN,CD93,SIRPA,SMARCD1,SSBP2,MPO,JADE3,CTSG,EREG,NPY,RHAG,PF4,APMAP,CCR2,MMP8,NAALADL1,THY1,SPP1,GABPAP,IRX5,DNTT,ZNF423,TRAF3IP2,ABCC6,ADA,ENAH,LPAR6,DPPA4,CD244,ARPP21,ASTE1,SEMA4C,target
9.77751,11.9034,5.9527,4.14223,8.04608,11.0691,4.96333,5.29085,8.11567,10.8632,4.89451,5.47994,4.98756,3.22364,6.1674,3.07979,4.85873,8.81474,5.28157,3.86067,4.57194,5.73439,4.02744,6.14252,3.95147,4.58759,3.85905,7.72933,3.85539,10.5495,6.9535,5.5421,3.10046,4.74658,7.38836,7.18542,6.83777,1
9.15339,11.7138,4.84959,10.0271,10.5111,8.60688,6.79701,6.67925,7.81368,10.8988,6.12853,7.59106,5.3438,2.99152,9.24927,3.04167,5.85731,8.43771,6.26772,3.95088,4.57584,5.85344,4.09719,5.46726,4.3982,13.5535,8.95177,9.76433,4.41105,10.5719,6.15015,11.6401,3.19527,5.90151,5.35394,6.47723,5.6707,1
9.11171,9.13749,9.17266,4.15551,6.44832,10.0708,8.85614,8.32945,7.67039,8.06543,12.0001,5.15739,13.4162,6.66761,4.7001,8.73802,10.0059,10.9826,8.3127,11.7229,5.43403,5.75059,4.86786,4.95296,4.26829,9.21902,4.00832,7.74594,5.13786,9.89503,3.81792,7.10399,4.61547,7.51879,4.52868,7.461,7.87416,0
9.56141,12.1779,6.56773,8.46356,7.03526,7.74891,4.44466,6.83733,8.84438,8.14102,7.33784,4.71951,8.66151,6.20756,5.0021,3.10729,6.42469,8.83482,3.45697,9.78996,5.27307,6.02539,4.56137,6.85732,7.0335,11.5444,11.2523,10.2143,4.78606,11.7073,3.67876,9.20988,3.24861,5.91846,6.26804,6.40384,6.10204,1
9.13414,9.68474,10.7572,4.37482,6.78536,10.5859,10.4696,9.39562,7.49076,8.1057,13.106,5.65173,13.2742,8.90309,5.05607,9.12946,11.0147,11.6952,8.79935,12.6525,6.35478,5.62333,4.00014,5.18638,4.01389,9.64331,4.05235,7.60163,4.79577,9.24177,3.67923,7.67312,5.53196,8.30679,4.10883,6.99396,7.36194,0
6.16126,5.80016,10.1958,4.34897,5.72097,11.1778,10.2383,9.51982,6.78053,6.66891,6.00104,4.1113,5.80016,3.71614,4.29323,3.36554,11.2274,10.6778,9.28352,3.97023,4.86558,6.51304,4.81698,4.50988,4.63885,4.49207,4.09962,7.06012,4.9629,8.07197,3.91651,7.29909,3.55732,7.45741,4.61331,7.17497,7.48308,0
9.02461554461887,11.5022149391579,6.76744115419552,9.18102033109058,8.18598213182959,7.99715841705314,7.98793319524515,7.19124578874345,7.51403880994802,8.97556791536149,5.81940406372916,5.80485472116133,6.79307952831982,4.16857992315989,10.2450652135894,6.11864877721283,7.38573442153988,9.02072097562112,7.91506477739699,5.77888139290157,5.15140578400191,6.42726833721093,4.98253301765545,6.79606131461023,5.46719791384341,11.9763849978527,8.12739419543113,9.86025720676795,6.31544174407307,9.29689830722956,6.26064282345186,7.51630390629309,4.53426255895216,7.02311373809685,4.87357422692827,6.89665763566022,6.97520680553011,1
7.2523,9.277,11.8292,4.22359,6.57904,11.0701,11.0357,9.36067,6.73713,8.39348,5.43353,4.33565,6.11122,5.42114,4.76952,2.89201,11.4176,9.55286,10.4361,4.10108,5.26089,5.4815,3.54606,6.40721,3.74365,5.85515,3.91123,7.84852,4.10895,8.36615,3.62306,10.5238,3.39082,9.41422,4.17154,7.40254,7.26279,0
10.3862,9.46799,6.63663,7.88911,6.17897,9.58511,7.55653,6.0026,7.78575,10.2809,5.16299,9.06727,6.17359,5.19441,8.7745,5.35067,6.10279,9.75788,4.83862,6.88777,4.33703,5.79511,4.27176,8.00294,4.40171,12.9941,8.80084,8.46611,4.37941,10.2049,7.40851,10.912,3.31953,5.82523,8.86817,5.21157,8.24201,1
6.93958,8.75386,11.8955,4.06355,6.44231,11.0537,11.1166,9.2974,7.12993,8.11134,5.69051,4.65104,5.74333,5.24822,4.63046,2.94908,11.0763,9.96957,10.535,4.70752,5.91572,5.29368,4.11955,5.6137,3.94766,4.97305,3.75006,7.91629,4.75039,8.89623,4.14969,10.58,3.51363,9.35594,3.89372,7.90438,7.66432,0
8.55006077424166,11.2895461606786,6.8050840887419,6.61751460380156,7.96039735887107,7.69986715569622,6.90493276955491,6.11661271025889,7.43554359298346,7.5515978604899,6.57902726446456,4.9802280918209,7.01463325633251,4.25794855954712,10.5784618900319,4.67219544170685,7.66548843017727,7.22301841741397,5.87792214587841,5.53047878818381,5.4690762725892,6.72865578424545,4.49512499254837,6.07104513850671,5.05704761016454,9.66277420235536,6.50736576241945,9.52520303261941,6.01950003147997,9.16379694079644,4.83088590376451,7.49564488905382,4.59160811832445,6.45240079451645,5.34609656215504,6.47434580559715,7.01631895370137,1
9.50727,10.5212,8.81424,4.89864,6.68055,9.62364,5.80268,7.0845,8.28111,6.60495,7.76979,6.12465,6.66396,8.19155,6.9703,3.62503,6.5466,8.51478,3.8133,4.94614,5.34611,6.30485,4.21846,5.63537,6.52867,8.49279,3.75366,7.27683,5.32605,11.6898,4.14959,5.25504,3.44375,6.41914,4.78936,6.88765,6.52699,1
10.5648,12.5232,4.15594,3.87989,7.45696,9.10844,4.60902,5.22194,7.21865,11.275,4.49111,8.35398,5.03013,3.90042,4.85884,3.66545,4.97912,6.88033,4.17541,4.10621,4.42583,5.48806,5.24865,7.51761,5.70493,11.7342,7.71742,8.979,4.08971,10.3399,8.22947,10.9646,3.22009,5.00964,9.6694,5.96552,7.1323,1
10.1487,10.9046,4.97948,7.16442,7.39507,7.7822,6.37112,5.52409,7.36509,10.4456,4.86699,7.17338,5.25557,4.43193,9.70331,6.05108,5.45799,7.80939,4.70342,4.25149,5.34176,5.60879,4.96456,6.97162,4.35293,13.2031,9.09385,9.95144,4.54509,10.1594,7.04254,9.65021,4.22633,5.36148,9.79163,5.95672,5.4344,1
9.50303,9.48726,6.93158,7.51964,7.82402,9.55784,9.49806,8.76616,7.68291,8.4603,12.0637,5.33944,12.535,4.25109,9.13949,7.55333,7.07553,11.2395,7.81264,12.181,5.83669,4.96878,4.73825,6.32039,4.37528,11.31,7.87044,9.05984,4.70298,9.26618,5.93534,9.34722,4.80355,6.22956,5.53995,6.71853,7.2487,1
9.41791,11.5115,8.52451,8.57929,7.80395,9.0655,5.58755,5.60441,7.78516,10.0657,10.4152,5.61673,9.50565,3.83209,4.83212,9.96821,7.25373,9.18617,5.44097,5.29256,4.87181,6.3069,4.66834,5.54066,4.79766,12.991,6.59672,9.3299,4.50495,9.95001,5.27441,10.4059,3.25498,7.40489,4.11622,5.91225,5.93828,1
6.58103,11.3394,5.55143,6.0526,8.66323,3.70215,5.34355,5.96981,6.07246,6.87515,5.59982,5.32327,6.18478,4.78741,10.2465,4.5058,5.77005,5.48177,5.07375,4.1831,4.73378,7.23576,4.98813,7.53966,4.82914,12.4669,4.96376,8.10947,4.07227,8.68922,5.49521,8.68217,3.67993,5.78895,7.11433,5.58005,6.22905,1
8.34029,8.5666,10.344,3.78996,6.70523,11.2698,10.7186,9.56707,6.89513,8.26519,4.36566,6.78353,4.8982,7.11122,4.29895,3.19746,9.5759,9.59066,9.2698,4.8697,6.30437,5.06573,3.51861,6.23143,3.55723,5.66368,4.65672,7.42112,4.69013,7.7032,5.99576,9.36266,4.99337,8.66058,4.80866,7.36341,6.78564,0
8.53459,10.9844,6.88098,4.47581,7.13762,5.465,4.40881,5.88741,6.94452,8.23303,5.4504,4.19148,6.02433,4.13348,7.07474,3.48759,4.88913,6.18284,4.45853,4.69387,5.26584,7.1407,4.61969,6.70279,4.50445,4.90407,4.24614,5.72587,4.15271,10.9754,4.44079,6.70685,3.82362,6.04719,9.27108,6.01692,7.20696,1
9.07347017538627,9.99366657698578,6.84174574252764,9.06745306958161,6.46260841780764,5.54212283298699,6.45790482048096,7.43089671724683,7.53214794758744,8.39111756382974,5.83247621846741,5.37010594937973,6.99752425003253,4.36194453272276,7.85978122568037,7.23372579080265,7.3955448134462,8.13338327490696,6.06006882932971,6.36117714757648,5.50354985148143,6.86871011596553,5.10729733278529,5.58676270409786,5.43130975495688,11.6386144290367,7.89644126692792,9.60717137963554,5.92426639718868,9.02261914677344,5.33491921884918,9.88376709398606,5.74989918573017,7.27892156379844,5.61446648729648,7.15313088393959,6.91839263417039,1
9.76658,11.6131,6.23071,7.67605,6.22525,7.75208,6.62136,5.05285,7.87602,7.87569,8.96493,5.82523,7.89403,8.01659,5.266,6.98171,8.54308,8.57569,4.68383,4.37016,5.11109,5.87413,4.20662,6.74242,3.95665,10.9792,3.84643,8.26995,4.65682,10.7569,3.90408,7.30124,3.97057,6.13442,5.343,7.03137,7.02643,1
7.70498,9.34934,6.89436,8.55641,9.1169,10.9559,8.7676,8.46572,7.56078,9.6697,10.0136,5.67953,10.8198,8.74343,7.44779,4.4459,7.92036,10.8103,4.5079,12.6446,4.76773,5.80394,4.1112,5.93367,4.21279,12.7542,6.63743,8.29219,4.90184,10.0794,8.48777,7.50056,3.74324,7.14038,5.12619,6.57202,6.48209,1
8.95804520342824,11.7418461094003,6.22146963165511,5.8752916510091,8.65996859458998,8.91112990850316,6.29529199113701,5.71095181649284,6.89049313455512,7.75667481920223,7.62598268057195,7.35859588598745,8.356365989317,4.55738320929789,7.24608252086792,5.93630734668534,7.24539704797631,9.19614751278973,6.28644719630529,6.98190960344706,5.03878360740592,6.45806079272702,8.17344352842261,7.95528124488269,5.67821499817083,9.14088649955233,7.05964845553614,10.8080135979081,5.89024746397283,8.06638530877647,5.38094010341681,9.86279607530465,4.49190367914063,6.45718182930605,4.26944772747739,7.48308409442402,6.59083550253772,1
6.99073,8.71395,11.8266,4.11751,6.63964,10.6651,10.8922,9.79096,7.71644,8.31048,4.91913,4.71672,5.28622,5.09349,4.12213,3.25184,12.3298,9.89741,10.6304,4.35679,6.40214,5.32812,3.72302,5.29127,3.80727,5.05986,3.9535,7.94782,4.90721,8.97404,4.35383,10.7297,3.31212,9.27963,4.58955,7.68044,7.82803,0
6.62982,6.95996,10.1164,5.24154,5.01197,10.9041,10.4808,9.34254,6.9991,7.44422,5.25355,4.47252,6.22737,3.82112,4.31612,3.93078,11.056,10.3537,9.53747,6.5613,5.60416,5.79228,4.40236,5.29845,4.26986,4.41958,3.72005,7.54411,4.51605,8.22187,3.7036,9.96826,3.44823,7.88839,3.94895,7.65624,7.2944,0
7.77146,12.0946,5.166,6.63155,9.87483,6.09217,5.90034,5.09346,7.58532,9.19845,5.87562,7.08366,4.96662,3.89099,11.0947,5.94415,5.88734,7.95302,3.90929,4.33883,5.08537,5.86272,4.10199,7.24363,4.50937,10.7984,7.74369,9.02333,4.19796,10.3218,5.84842,10.8759,3.82287,4.81746,9.45177,5.82107,5.68588,1
6.98845,5.7587,9.50639,4.77503,5.47983,10.9874,9.93273,9.15232,6.91805,6.59357,5.25675,4.19268,5.78815,3.93096,4.32925,4.57852,11.2312,10.2204,8.74256,5.68775,4.90141,5.99841,4.3309,4.52863,4.28871,4.93333,4.11723,7.28235,4.91997,7.76391,3.87485,9.16298,3.47923,7.10969,4.99249,6.95776,7.51513,0
8.43443,11.9695,6.5827,5.42979,8.8043,10.1668,7.41861,7.70841,8.60202,9.9038,9.46207,6.42312,10.0422,7.45215,6.0909,6.74321,6.01102,8.77353,3.98402,9.27258,5.08033,6.1281,10.0908,5.8846,4.43799,12.1562,9.78421,9.1787,4.18691,10.4716,7.16731,9.61879,2.99484,6.62424,4.5418,5.07407,6.34214,1
8.80589,11.611,4.90916,5.87675,8.69705,7.26765,4.86114,5.05474,7.6205,9.20378,5.82899,5.51936,5.2363,4.13165,9.71998,3.83987,5.63664,7.82289,3.26844,4.12828,5.28242,5.91251,5.27629,6.10939,4.05752,12.6244,5.60185,9.30969,4.04088,10.1722,7.2651,8.11227,3.27729,5.73678,7.97771,5.86085,5.77624,1
10.4882,11.5303,5.95896,7.9521,7.7355,8.6943,8.24276,5.32996,7.68793,8.6915,5.20074,6.9567,6.1345,3.49065,11.1972,5.39908,6.35469,9.08819,4.15426,5.63797,3.99745,5.57131,4.75959,7.11697,4.1754,12.1202,4.82683,9.11856,5.20696,10.7996,6.79049,9.05697,3.24174,5.70197,7.54831,6.14323,6.39542,1
