SARS,CST3,AEBP1,LTBR,NRGN,TMEM243,MYB,RHOH,HOXB2,ADAM28,CD33,CD3G,HMHB1,HPR,PRKD2,PLAGL1,GATA2,SBF1,CD3D,CTSW,DHX32,GALNT11,MICALL2,ATP8B4,PAX5,RTN2,target
8.85292882539809,8.07693126188032,8.05624056190039,7.045251844119299,6.48447693649804,7.61585653793862,10.9064328999801,9.90565954943207,8.246455082908941,4.9418772369686605,6.83285449217633,8.800101953680711,6.61471639588384,5.408925446129611,8.149424609383969,4.647006680114731,8.21350813350728,7.940687367122611,12.763333437642801,7.25771003707513,7.71615740455739,5.28060740294338,7.20435733047168,4.34932058449314,6.50515296584979,5.52075062359088,0
7.47733,5.23439,7.42018,6.06836,4.72,10.4744,12.0054,10.1065,6.05727,5.61981,4.59715,4.98758,7.147760000000001,5.54447,8.72137,3.8474800000000005,6.0185699999999995,8.44304,7.2544,5.66341,6.18746,6.23129,5.013669999999999,3.2143900000000003,11.5786,4.9993300000000005,0
4.0225,11.38,6.1425,7.97432,8.33763,8.08042,9.004010000000001,8.2963,8.7042,8.71137,9.11808,6.14326,4.28684,7.661389999999999,6.33036,8.816310000000001,7.75663,5.95027,7.7344,7.4466600000000005,7.45015,7.74285,5.88968,8.14744,4.38205,5.74397,1
8.79687793389823,10.569889628626,6.31438812963329,8.09755217814971,8.67548449992568,7.88644112190821,9.88057808328426,8.79756478609978,8.777888742637499,7.601815140369131,8.878107827985751,6.432250226843849,4.78233365632014,7.351962343978981,7.383196986515981,7.427887957033841,10.057821840817699,7.792075438511831,8.25581344026075,8.186981898080191,8.44565374242062,7.0426580975171795,7.20939845262166,6.593001990130791,7.38966177348254,6.7191531172425,1
8.84218858388588,9.772128204419,6.729406275769451,7.65982956013383,7.7836239047296605,6.196306793535709,11.4982422512355,9.571615897163062,6.784031300951611,6.291193048712,9.839737938501,6.611668734291309,4.840443200613709,5.245214014805731,6.3025643037788095,7.78994145310799,9.617331088815279,7.44276673959504,10.6213098522129,9.29554132115935,8.18318152988207,5.56675624443313,6.9921496287699005,7.340931932689821,6.559798855525349,6.3741494324166,1
8.655171868042611,7.44280893944672,7.03619846377803,8.28256666534184,8.36772859054746,6.812114475699969,11.480740163632,9.35273142798867,6.25162798652051,8.869466403117212,6.80615717356642,6.00122187208724,4.87390859745885,5.31120343303648,7.149283820418531,9.549803520699141,9.90901822125857,7.9788369712467,7.02429047899116,9.46517154680168,8.47161068267169,7.15607203579721,6.69292784829317,8.917908985227221,6.413646286670559,6.19951125386824,1
5.9130199999999995,4.25436,7.12442,5.89027,5.58988,10.9266,11.7378,7.709689999999999,7.34415,7.92678,5.49777,6.98645,10.1007,4.81896,5.797630000000001,7.96696,6.456930000000001,6.9414,9.415510000000001,5.16821,7.2359,7.40825,4.589919999999999,6.38622,10.719000000000001,5.15799,0
9.17982087681568,11.861418945211199,6.04302010479537,8.589851724365388,8.957945460100529,6.73842645409822,11.3156675120032,7.8346832493421195,8.27401811666863,8.879594440728411,9.41468696673244,6.2747552841082594,4.82098092994834,5.29043271144954,7.0191087836426105,8.737722833618161,8.70503729781102,7.41896460485553,7.395567833736759,10.3801354168882,8.604030589706099,6.6829495093044295,7.5856229853130595,7.49445602485467,6.04861232492612,6.116040727011829,1
5.16742,6.674760000000001,9.44358,6.9577100000000005,5.08901,8.63653,11.0415,10.9442,5.8271,4.55408,5.44968,9.736310000000001,5.01235,4.98714,7.915789999999999,7.04827,6.8081,6.67744,13.169,6.97155,6.715160000000001,5.16805,5.24788,3.38781,5.5408599999999995,5.08365,0
4.14059,6.2855,8.83654,8.080910000000001,5.441330000000001,5.01315,11.677999999999999,9.11355,9.877089999999999,9.23542,9.00885,5.63069,3.9471800000000004,5.39251,6.9453,9.945319999999999,11.5652,5.69644,6.331119999999999,8.234919999999999,8.57606,6.52235,6.6299399999999995,10.5447,4.7346900000000005,6.5176300000000005,1
8.47781197440551,6.693553284390299,8.964821214473881,7.32890222874924,7.97805884725026,9.59670532110033,12.2276503679369,8.67346628227623,6.57982117267755,5.06574670788397,6.9708293031295705,6.38552951184891,7.25443711297095,5.40315206978122,7.81936088305546,4.86828944265317,6.99032114899908,7.86308811280169,7.65491555374334,6.5758097370290995,7.806971992196161,5.2359354933503,5.66035726850353,4.44054256851934,11.8527422992523,6.12674498381464,0
5.84301,9.11538,8.09657,8.07974,6.82102,9.66886,10.1864,8.368789999999999,6.05819,6.1708300000000005,6.24479,5.28624,4.392530000000001,6.8596,7.350110000000001,9.21672,10.0294,6.49621,7.627339999999999,6.9359,7.78598,5.9796,7.8993,5.75704,8.27465,6.22366,1
5.06801,8.854410000000001,6.12137,7.59086,10.4202,7.309130000000001,10.3835,8.247110000000001,9.42433,7.050389999999999,5.74145,5.05491,4.04039,5.15345,7.414110000000001,7.85372,9.99824,6.16615,8.27335,8.41511,8.13338,7.53912,8.72379,5.571619999999999,4.51936,6.256069999999999,1
8.21707823481228,5.979676215406291,8.33099196835608,7.32037935217178,7.21557867366961,10.134148303364,11.275693799080301,9.73400427959119,7.07148981063326,5.63575755399068,7.23134459138615,6.43987089237045,5.85787644583715,5.0835896605910404,9.521597020447789,5.003613689600019,7.16910376473448,7.69072026993008,6.38548459590074,7.3420044052155005,8.20933740778697,5.11557725368667,5.75053939156801,4.68956554252044,10.420315155787302,6.15606748100297,0
9.41505127413967,6.52581856990275,8.25400359151651,6.56901462575094,6.61448740879362,8.7437735186422,12.897599692590699,10.243228266376999,7.05553808724893,7.59793320407076,7.21217554198598,6.76973099865951,6.30588521646132,4.71592231551333,9.52124980070457,5.55844097153449,6.59902124203346,7.109277610624349,9.034757320045019,6.951935996991099,8.28499454566473,5.162594114574389,6.0386583317223295,4.6981438161180895,11.1240816443445,5.93959538083575,0
4.05679,7.00285,5.95559,8.054789999999999,7.242389999999999,6.15695,11.864,8.26608,5.68695,6.980010000000001,9.57672,5.64356,3.90444,6.18697,7.5148399999999995,10.2499,9.72075,4.92853,7.31377,9.95399,8.92414,7.47642,6.67015,9.72397,6.236669999999999,6.93054,1
6.05206,7.41085,11.1211,6.78895,5.72692,10.4922,12.0007,9.32315,7.67213,5.67525,5.575069999999999,6.16326,6.29381,4.35382,8.140039999999999,6.975169999999999,6.054930000000001,7.2183,7.76925,6.19267,6.97687,5.81962,4.98287,3.9414599999999997,11.0154,5.4101099999999995,0
6.655989999999999,7.651389999999999,9.14632,6.78955,4.96614,10.4456,10.8367,11.0732,8.8521,6.97364,6.1361,5.88949,6.14294,4.23252,9.416030000000001,8.03165,9.69328,8.638119999999999,7.70967,6.79702,7.61607,5.1466400000000005,5.06238,8.188080000000001,11.9006,4.97574,0
6.773439999999999,6.958360000000001,9.08683,5.6672199999999995,5.62625,10.1675,11.83,11.7831,5.6387,4.5431099999999995,4.778580000000001,8.91428,4.4800699999999996,4.55587,8.55921,4.25521,6.44517,6.84028,13.0122,8.085339999999999,6.59302,4.5363,4.83127,3.37929,4.86337,5.09321,0
5.64951,8.97096,6.02381,7.841819999999999,6.80825,7.01593,11.5358,6.61512,9.23193,7.2176100000000005,9.28482,4.967890000000001,3.59176,9.03994,6.7842,9.05087,9.41119,6.43326,7.14527,8.08025,8.92972,8.85742,7.225,8.699110000000001,5.83407,6.20592,1
5.5545,7.61705,11.5628,7.966080000000001,8.09572,10.4838,10.847999999999999,10.187000000000001,6.82123,5.48665,6.07655,6.87466,6.95507,7.5654699999999995,9.75358,5.16363,6.66275,7.862769999999999,9.614139999999999,8.146339999999999,6.8086,5.70004,5.69004,4.99884,11.4782,5.81847,0
8.41260855368191,6.562743606697849,6.97406287353579,7.4247278102906105,7.07400294720254,8.84481608156359,10.0389690202207,9.229559236879151,6.43991846238908,5.319660225978191,8.453645654801809,6.08328734143833,4.81093872583575,6.8321290263646794,9.751450642181231,7.0798116110951606,8.18433875591877,7.79406694137062,7.45899530562173,7.42204387638682,7.803512638841781,5.1593302749005,6.24815316372092,4.80034975035135,9.32794982311638,6.07995918582827,0
8.99600534336082,11.6471139703231,6.54501574354642,8.51986916701547,8.340339953924849,7.05911587512447,11.059586504834499,6.89989398787526,6.57195148027969,8.67886647620618,9.553897431710869,5.70322407021594,4.5745511785838895,4.92544988432891,7.8703899848675,9.82667428765302,9.507650693447038,7.06548829981819,6.61937467801808,9.35920002292154,8.16843274865456,8.09347739589658,7.5832818662623795,9.39042846628942,6.91151972863158,6.93232638150511,1
7.5635251898958495,6.49447073069749,7.86352252883141,6.921328833500169,7.085622574310001,8.33339444824447,11.3531015652508,9.35569098188796,7.06274606207706,5.44989145019681,7.97895390059937,6.97100416254438,5.363958711126781,4.89965005692762,7.97690030718417,5.1832958009663095,6.60866138865549,7.24921245093817,7.95228274884844,6.080677971016951,8.543792051730879,5.17791693114058,6.15374512694116,4.952334186991281,11.205361022178499,5.82559639677672,0
5.031619999999999,7.067660000000001,8.22761,6.853330000000001,5.674169999999999,10.3675,11.6969,10.6278,6.6048800000000005,5.66828,6.31914,4.8834599999999995,5.45746,5.31039,9.368310000000001,4.011480000000001,7.06255,7.46345,7.6372100000000005,6.5479,6.882339999999999,6.08563,4.93544,3.12764,10.5064,5.99412,0
4.71126,12.1357,6.67433,8.67315,8.829830000000001,8.0986,8.996030000000001,8.29459,9.79267,8.80868,8.67726,5.63978,4.25191,5.47158,8.16968,7.5559199999999995,9.023769999999999,7.4175,6.746630000000001,8.21957,8.32351,6.8542,7.45033,6.363659999999999,5.76788,5.96459,1
9.168625590666231,6.12073056515979,8.31247818168007,6.62152881413754,6.699565765488219,8.838578623934461,13.177591822495899,10.2167903668887,6.81208328954797,5.61778048653615,7.108054090885889,6.42752780065213,6.833871030907449,5.4763840951957,9.538408262843198,5.01898506935769,6.7048605705635405,7.2819438542678405,7.72780364411413,7.13690971581215,7.618840580898921,5.12045633877747,5.84821114133561,4.26536928795067,11.1050430857811,6.10810587262529,0
5.37995,7.9424399999999995,7.86428,6.54249,5.48579,8.327119999999999,9.6634,10.5213,5.69827,5.72312,9.15582,8.10495,4.02781,4.5665,8.926739999999999,8.060889999999999,8.302760000000001,6.765630000000001,12.1105,8.964089999999999,6.76717,6.09929,4.92654,4.98348,4.597180000000001,5.57932,0
5.3152099999999995,7.372719999999999,5.78985,8.308110000000001,6.252280000000001,7.26158,9.23829,8.48617,8.113489999999999,9.78238,6.654889999999999,6.4527,3.81829,5.7434400000000005,7.4797,9.11983,9.74,6.962389999999999,8.907010000000001,7.090839999999999,9.34574,6.7637100000000006,6.975210000000001,4.82744,7.07389,5.6064,1
1139.35475912833,2037.4443507895498,328.100565078726,945.716374600059,133.112097624638,272.574457986959,4432.134196531049,2643.22819627825,3020.50124538862,3234.0701754473303,408.99330341921205,35.9771322153421,0.0,0.0,1174.78035638348,4325.01772789559,5283.09957528047,2240.6211478013,16.3248477320162,2080.84876958099,626.387920312632,682.387207493225,1120.78648727196,13324.0243898111,61.7306836739709,146.72822697376898,1
4.89594,9.21142,7.81157,7.47272,8.21594,10.5494,11.1665,10.9336,7.117439999999999,6.44763,8.086889999999999,6.18574,7.08487,9.81664,9.20545,5.7213400000000005,7.19355,7.882630000000001,9.21308,9.42722,6.742660000000001,6.4869,5.35882,5.690259999999999,9.8246,5.53051,0
8.41406037711831,7.177682272616281,7.15657683455985,8.40219042861802,7.34225714550099,6.8735087443778005,10.8006938653301,8.479139388397861,7.45919765040611,5.8262978604420494,7.981045263859251,6.32411118709395,7.26314402586359,6.70721678227935,8.18404425162392,4.84637005303325,7.48263718532401,7.299911558641339,7.49771395011253,7.73113918803252,8.04967680212671,5.97632712824902,6.530476809768911,5.40413076659384,9.911998732832211,6.48715452040838,0
4.69731,9.17023,6.6420699999999995,7.5953100000000004,10.8084,9.066880000000001,9.294260000000001,10.59,9.23535,7.611619999999999,7.14265,8.763860000000001,3.66184,5.41897,5.88155,8.654810000000001,9.376669999999999,6.57103,10.3985,10.7667,8.33825,7.973269999999999,6.82912,7.20735,7.5008300000000006,5.86918,1
4.83306,7.30812,9.63348,7.81237,7.89473,9.6048,11.3685,9.58862,5.82748,4.63277,5.98719,6.5307699999999995,6.66385,5.37137,7.80876,7.472110000000001,5.94379,7.7607800000000005,9.01827,7.20966,8.52864,5.52968,5.24984,3.82838,10.792,5.21357,0
8.839005145111589,7.03395182939392,8.37815825117749,6.46127897504542,6.64904287488111,7.74811336942441,11.4287826965666,11.111615048074,8.36014589776053,5.63936361373615,7.2707705142455,8.27585657951177,4.944113553470361,5.42127125258396,8.4969200158817,7.37158870199883,7.13008165912102,7.85995221530622,13.146748112177,10.0421353967947,7.423056977077611,5.05882966488572,5.62614912816821,4.814587151225161,6.4547259769922105,6.1106558729185,0
4.61522,6.72382,8.296380000000001,7.59593,6.60779,10.0879,11.0409,9.46118,5.75192,4.32575,7.385739999999999,4.78397,9.54205,6.01534,8.07891,6.56463,7.800210000000001,6.51075,7.279889999999999,6.28927,7.20527,5.22462,5.25418,3.45148,10.9928,5.40143,0
4.53051,12.1127,6.544919999999999,9.08363,8.65719,8.00053,10.6006,8.14523,8.367510000000001,10.3019,9.47573,5.6916400000000005,3.91926,5.0084599999999995,6.80192,10.2253,8.17558,5.87174,8.450339999999999,9.427389999999999,8.81969,7.66247,6.96018,8.46366,5.76893,5.50764,1
4.69554,6.99927,8.77638,6.42694,5.70561,8.44162,11.1744,11.4464,6.645789999999999,4.77882,4.9875,10.9239,5.75662,5.52763,7.24326,5.1184199999999995,6.8037399999999995,7.056769999999999,12.8786,8.13241,7.46495,6.33336,5.58933,3.323,4.70855,5.28236,0
8.19280092380809,11.046082333754,6.330831687706981,8.05739970169713,9.01231657505922,8.986732643111699,11.199225613817802,8.6008192848472,6.934430767733099,6.997195161605981,9.0011625435949,6.2351156720545005,4.9164006301518395,5.0867830155736105,7.220454697916679,8.26339553775774,7.95237728818642,7.64837991274459,7.94878304866544,9.84322559100159,8.164909221723889,6.686227519289299,6.79324362556563,7.26450960784929,9.52427062440598,6.42784289332861,1
8.91274122710157,11.7135444943045,7.50250662383947,8.62305004679451,6.6955440384378395,6.504982795853991,11.6644952326932,7.96620794390292,5.80692548976913,5.8502049712897595,9.390929888772169,6.807201986277519,4.94166521278668,6.08109981731294,8.54489917109926,8.94979478582717,8.98507241394632,7.613204451210951,8.798051573937721,10.9618259311441,8.451288709885809,7.707993112775981,9.928796584047472,9.207054404610801,6.93139750530794,5.56501883020859,1
4.1934,7.73614,7.78424,7.94522,7.1684,7.36954,11.3414,7.7131,5.861190000000001,8.94048,8.65041,5.3223400000000005,3.8963400000000004,5.151730000000001,6.88284,10.6532,10.6185,5.3333699999999995,6.8639600000000005,6.2630300000000005,8.92154,6.2525699999999995,6.3106599999999995,6.807,6.79915,6.2288,1
3.9654199999999995,8.744860000000001,7.34267,7.93085,6.556660000000001,6.8273600000000005,9.16943,8.69549,7.5922600000000005,9.32217,6.486759999999999,8.17952,4.27227,5.74102,7.115239999999999,4.17213,7.4709699999999994,6.207319999999999,11.7923,7.57366,7.977289999999999,5.68797,5.65062,3.03953,4.9690900000000005,4.8504,0
8.95821742775114,10.6330170788346,6.327783485672571,7.892476907949701,8.27754091389616,6.71581373901716,10.7398158638083,7.32931123480726,6.97675725127437,6.502837293678679,9.368834142900528,6.4501897031322,4.90121179318101,6.089479693962,6.24504801038131,5.658674283023091,6.93058183236886,6.68991463674934,6.756711225126621,8.6585056398088,8.46437097956872,6.063440289004659,6.33322564998046,8.6623064527288,7.5856217725365305,6.61845208221107,1
4.761819999999999,9.88274,7.7675,7.8524199999999995,5.2939099999999994,8.002939999999999,10.7168,9.56504,9.76348,8.97579,7.95366,5.29005,3.49154,4.144,5.9722,9.81048,9.044130000000001,7.55895,7.2045,8.89155,8.37397,6.910839999999999,6.66631,9.18725,5.688219999999999,5.76215,1
5.168019999999999,5.33408,7.31031,7.547810000000001,5.18741,8.0416,12.1078,7.27716,8.83728,7.90844,10.5581,5.0816,4.518619999999999,4.96515,6.39389,10.2991,8.36403,5.73151,8.41671,7.7104,6.65154,5.01957,5.83475,9.70013,5.83394,5.15562,1
6.02885,6.12826,10.591,7.43542,5.26346,10.9045,10.9588,10.5057,6.4667,4.78637,6.43898,6.0921400000000006,8.6115,5.22729,10.003,5.72189,6.68412,9.43091,7.1612100000000005,6.232130000000001,7.321860000000001,5.78788,5.39608,3.91645,10.9424,5.39775,0
8.70806740280992,5.770731911537499,7.5333841750452,7.5695129627786395,6.6396770983463,8.8561468465357,11.458321398252199,9.025074247902038,6.404606278384231,5.01071561212418,7.24921274364751,6.394349317388659,7.71948798911332,6.176211292607219,9.90530720518618,5.2959272390179,7.79454885343001,8.02636410825962,7.53867096149606,8.31000430918412,7.77843930591114,6.03082787160741,6.767941987460071,5.19002868828575,11.228458146535699,6.1185939612185,0
3.82208,9.19183,10.1327,9.23213,4.650180000000001,7.7263399999999995,11.8186,9.85391,9.4127,5.5557,8.992560000000001,5.55302,5.4147300000000005,4.0660099999999995,6.8134,9.05151,11.9168,7.492030000000001,8.890830000000001,7.11292,8.70659,8.73085,6.32598,8.61812,3.8636,5.951890000000001,1
5.692740000000001,8.33122,9.42482,6.67788,5.9436800000000005,8.85003,11.318,10.8473,6.0269900000000005,3.99755,5.27161,9.73761,7.0179800000000006,5.87309,7.99915,6.04028,6.82457,8.12416,12.7761,7.299930000000001,6.8635600000000005,4.82266,5.70234,3.7947,4.50012,5.70544,0
2279.98435903632,21456.2692977193,190.632395156509,2477.55139972131,1835.06720524755,238.681615796623,10292.986414969399,134.673153504912,1004.88905056414,1282.3888672096,5060.1881643912,42.0386772009028,0.0,0.0,1034.13508839093,2239.89842461743,1022.3823631802198,3349.18780612297,41.8030799577329,2682.47838476418,723.8780218940691,1029.65970955115,2285.7837939953,10196.494143624399,30.2710773243614,346.592002846379,1
