STMN1,SDCBP,CST3,SOX4,TGFBI,AEBP1,TSPAN7,RER1,IFI27,S100A13,LYN,DBN1,CD93,SIRPA,SMARCD1,SSBP2,MPO,P2RX4,JADE3,BCHE,MEOX1,CTSG,EREG,ADAM28,NPY,RHAG,PF4,APMAP,CEACAM8,CCR2,DEFA4,MMP8,NAALADL1,S100A11P1,PSMA6,THY1,SLC1A5,CES1P1,SPP1,SEC31B,GABPAP,IRX5,DNTT,IGHV3-23,ATP6V0A1,GPS2,GYPB,ZNF423,ADAM10,TRAF3IP2,ABCC6,ADA,ENAH,LPAR6,TMEM106B,DPPA4,CD244,ARPP21,VRTN,FOXRED2,ASTE1,SEMA4C,target
10.3903,10.0872,5.69383,12.3259,5.34043,10.4348,4.20053,7.5332,5.92237,7.77132,7.79354,10.0179,4.28704,4.79806,8.12229,11.2425,5.11269,8.63089,9.1639,2.84598,4.09389,5.12679,3.41367,4.36063,4.58409,4.723,5.20655,7.01406,3.69726,3.94826,4.98799,4.28421,4.85664,5.53905,12.9506,5.50986,7.57213,4.63727,4.41753,8.13175,7.22857,6.81724,12.0522,6.0753,5.51477,7.94504,6.7239,7.97334,7.37686,9.89451,3.97669,10.6389,6.69383,5.81834,7.56682,3.04703,4.80488,10.5562,6.26787,7.34871,6.88721,7.81337,1
9.56491,8.57462,7.51203,11.4992,5.8678,10.226,7.99242,7.24683,5.89258,10.4042,9.05878,8.25889,6.73594,6.25999,8.47917,9.43177,7.22204,6.51038,8.15952,2.85239,4.39434,6.23778,5.10044,4.28463,10.0299,8.13777,6.48822,9.2412,3.67315,4.3698,6.55371,6.4532,4.77166,5.58053,11.868,5.47778,6.91458,4.7592,5.7178,7.3887,7.45743,5.13164,13.3558,5.61006,7.40647,8.57408,7.89213,9.33549,5.30845,9.33911,4.2234,10.6558,6.21766,8.88907,7.77737,3.24399,5.01342,9.89832,6.19194,6.70428,4.3032,6.12193,1
10.0698,9.8417,9.63627,11.1184,4.66802,7.4523,6.46885,9.45454,5.45549,6.82782,10.5372,7.90145,7.09349,8.01947,7.31756,10.1449,5.47653,6.77579,7.44843,2.86845,3.86025,6.37489,9.68612,7.379,4.30416,3.04562,5.88251,9.22787,3.91067,3.96057,5.01203,4.45045,7.09742,6.49716,11.7803,6.77482,5.94199,4.8023,5.36981,5.34133,5.16308,4.2087,7.55252,5.27959,7.92295,8.96387,5.64805,6.78234,4.44831,8.43121,5.47208,9.90283,6.24159,4.93427,8.87425,6.91228,8.69564,4.07349,5.86232,6.80842,7.14803,8.31676,0
9.48391,7.32353,7.35016,11.9784,5.25513,10.0834,6.56073,7.68454,4.87133,8.5112,9.3839,9.31452,6.65332,6.83503,7.7015,9.29115,8.93619,7.68622,5.36833,2.78694,4.13287,4.8575,3.80103,5.79861,9.12099,3.13073,6.2225,9.17689,3.7663,3.29778,5.05729,3.54078,5.27693,5.66202,12.0796,5.7306,6.94002,5.75429,4.22552,6.94032,7.1409,4.45405,12.4798,5.37377,6.46808,9.42549,4.72243,7.40821,7.1827,9.27011,4.124,10.9114,7.82687,8.2628,7.19187,3.37059,6.1384,4.00564,6.16654,6.61106,6.47087,5.77808,1
8.8884,9.2999,5.10034,11.3539,5.39412,9.02121,4.0851,9.03421,5.21361,7.42963,7.45565,6.48277,7.44772,5.70548,7.55622,10.4463,5.02846,7.64621,6.37404,2.91862,4.56264,6.57877,3.60418,4.65683,5.92075,3.85257,5.09758,8.99643,3.38457,3.23344,5.16969,4.55714,4.44947,5.7138,12.5799,5.86606,7.82109,5.3515,4.27431,7.2832,6.3001,5.29207,12.0484,5.69397,6.59398,10.3805,5.67472,7.15076,8.9542,10.0686,4.17244,11.0127,3.84036,9.13672,7.58149,2.97254,4.80701,9.18904,6.70162,6.25604,6.09042,5.62439,1
9.76522,10.1909,5.39644,11.6718,5.67566,7.80346,5.87954,8.89625,5.6998,6.55567,9.4886,7.38715,9.19221,6.10996,8.20822,8.87409,6.81009,6.54881,6.00014,3.2918,4.56909,11.5221,4.26753,5.71735,5.91695,4.88905,5.41548,10.7134,7.0307,4.5395,9.8491,7.53645,4.29131,6.50642,12.1019,5.5226,6.49102,5.06285,4.14353,9.19934,6.07186,8.18909,12.2325,5.84506,7.69586,7.72627,6.70227,4.78731,4.5381,9.70478,4.44205,11.743,4.08654,9.53155,4.2205,3.09065,5.36567,8.44095,5.60247,6.67904,6.10823,6.8266,1
10.2325546308539,8.1951423820544,7.67527349513951,10.7877809291777,6.51147395922325,7.4428204739702,8.28905623768339,7.58823841691476,6.52791724624492,6.50267478830385,5.92929562519584,9.4298777359258,8.70383278490075,6.41682500862767,8.10851611408822,9.32859992822732,5.89293219565301,8.0473800528639,6.32420919535314,4.31401995989104,4.31995960831734,6.96700821836621,4.1090455375774,5.2899345120908,7.54324475993698,4.55405200976095,7.1959304633111,8.5456073079729,4.79153729717689,6.36481732477776,6.97516373173395,6.0584666555531,5.34857525587699,7.60826903572474,11.801715301665,6.65121532571669,8.05743889944737,6.35545252126772,5.14500720892377,7.65778330961185,5.98620742282868,6.3899539739924,11.8515573609672,6.97379701371232,7.791400342518,7.80956837211854,6.90243618044561,9.14846566248163,6.59223279755971,10.2848463979281,5.98620742282868,8.99717600392444,6.11478478309093,8.33636004421663,4.74601097412239,4.54151587260181,7.1760909529745,5.37860159069442,6.45847307708923,7.36375354967659,6.87758303852143,7.82840511514706,1
7.11319,12.0271,9.90004,9.19592,11.5187,5.97296,4.11366,8.97029,5.2264,6.21306,11.0342,6.19979,10.9151,9.18856,6.84455,8.07828,5.39093,8.51227,4.65672,2.81647,6.4585,6.28,6.06883,7.43003,4.29009,3.18193,10.8346,10.1997,6.78735,9.71818,6.57837,6.59178,5.46009,8.96075,11.6982,5.18312,5.91616,7.51891,3.99629,5.6102,6.5558,3.9854,4.99263,6.05868,7.41022,7.75351,4.85492,3.91701,8.75768,7.94952,4.30133,8.73794,3.94468,10.1464,9.04739,3.28374,9.17989,4.20379,5.83918,5.7548,7.73562,7.34058,0
9.94452,9.35083,4.8067,11.639,5.60126,11.1011,4.29154,8.86755,5.44261,8.42935,9.09221,8.24922,8.0967,5.06344,7.39389,10.6087,7.26547,8.48653,6.10509,2.75024,4.33354,8.55113,4.74541,4.68558,8.7137,6.09488,5.40359,9.03483,8.55494,3.84228,10.6032,10.0978,4.52324,6.76745,13.046,5.65731,7.71249,5.04292,4.02124,7.89985,7.12543,5.5711,11.1775,5.36741,7.02823,7.72476,7.45371,5.72193,8.47614,10.4016,4.07697,11.4857,3.67055,7.81281,7.58247,2.94135,4.95811,11.223,6.48339,6.16783,6.2509,5.38437,1
9.08926,7.97492,7.19789,8.75651,4.97696,9.22923,6.09946,7.82365,8.99391,8.41609,7.4271,9.36893,4.47379,5.80837,8.10695,9.63086,4.88605,6.4434,5.64809,2.98439,4.40562,5.21799,3.50111,7.66113,9.36109,3.57392,6.81449,8.10644,3.04035,4.11821,5.53372,4.14499,5.23489,6.05332,11.8103,6.05421,6.59471,4.84702,5.14962,8.04064,7.03803,4.51701,12.0787,5.6068,7.3342,9.65644,6.40994,8.62936,5.8036,8.698,4.24944,9.71708,6.48783,8.41303,7.30727,3.54737,5.99802,8.60713,5.00097,6.35448,7.20595,6.78288,1
10.7357,9.69576,7.65775,12.1881,5.72739,11.0893,4.15864,8.93816,4.53474,7.95676,8.98801,10.5528,5.24193,4.7981,8.74108,11.1163,5.15754,6.31769,8.29817,3.10004,4.57664,8.74031,3.44351,4.19757,7.12324,3.05526,4.85599,8.09634,3.64338,3.82749,5.05849,4.33555,4.72351,6.37879,13.0325,5.71936,7.01967,4.78476,3.96408,6.92342,5.89495,4.00839,11.5687,5.54791,6.47353,7.53954,5.21109,8.18222,7.08815,9.74704,4.37032,11.616,6.14158,7.22978,7.69059,3.25341,5.17473,11.0367,5.59781,6.93599,7.26399,8.68364,1
8.90326609264141,8.93361721476728,4.39030803938487,10.539291282421,7.32995109867495,6.56372203156722,8.91318419961558,7.13964858057897,7.12552857027707,7.73830554615432,6.32228846446022,7.86160022831834,7.82903907400073,6.45421118775407,7.47174270300319,7.67155867795314,8.52289079069903,7.68149864303949,5.90828148901362,4.94182804373527,4.21173219791858,6.54380303060491,4.84215504179758,5.44868309508322,10.4333870111185,6.54828109699522,7.56123415849857,7.93081961248094,5.75260649834125,6.32559848400497,5.75003314816593,6.48974083938474,5.55153124707793,7.13360076294127,10.9261541344426,6.56376967799635,7.79042852115054,6.28815277325341,5.4733331455265,7.90599935936346,5.67996666251897,5.31958369620428,10.7471651214312,7.63395095393992,8.24271670398206,7.75466079509024,8.74636693219021,6.90892454183676,5.41591146487057,9.593174977257,5.78533193293628,8.30334775109986,6.94724702423657,6.52092314038881,5.40079340574181,5.73374109058957,7.09487454377639,5.59728441967069,6.36268074780073,7.76875964837838,6.98992271621284,7.20689117653333,1
8.86388,7.23367,5.55699,9.96122,4.81478,9.06784,4.72994,7.8397,5.53258,8.60893,4.49649,8.43298,4.86747,5.46394,7.31453,9.93023,5.05661,6.32131,5.68099,3.04371,5.00513,5.6048,4.10328,3.91379,9.85404,3.81197,6.00845,6.75967,3.70386,4.14971,5.24563,4.40117,5.21619,6.29899,11.8262,5.89411,7.05206,5.62074,7.07468,7.35602,6.0401,4.59589,12.0406,5.70404,7.70436,10.0524,6.25864,8.23337,5.53403,8.02968,3.73218,9.69166,6.23311,10.4551,5.10419,3.78423,5.90979,6.50641,6.85448,6.90292,5.50572,7.05726,1
10.7253,10.7822,4.81532,12.99,5.22357,7.16025,9.35023,6.34401,8.25764,6.33946,7.47393,9.22544,5.8056,5.20021,7.08359,8.75365,5.13648,7.12629,4.60188,2.90138,4.41422,5.13091,5.23484,4.47806,4.62533,6.50756,5.66652,8.82432,3.83583,4.55656,5.27271,3.884,4.77697,5.64251,11.312,5.65926,5.34064,5.91112,4.77726,7.18101,6.46627,6.22469,5.69938,4.89097,7.25816,7.61298,7.76507,10.3101,7.02748,7.80176,4.072,8.80287,4.18522,10.3807,8.14447,3.34055,8.32152,9.6373,6.11372,5.89813,6.37672,5.58397,1
10.622,11.1786,9.08204,12.8446,7.03908,8.97361,9.48157,7.72252,4.67778,6.31383,7.93436,9.65588,8.34507,6.55109,8.38972,9.9112,8.80489,8.32252,6.83892,4.46784,3.92725,9.8312,7.94127,6.70022,5.37195,3.84314,5.79911,8.95187,9.1332,5.17363,10.6888,9.64433,4.22413,8.27143,11.9544,5.19159,5.9491,6.25086,3.94686,8.70234,7.36666,5.36068,11.3629,5.78549,6.9527,9.46726,5.88381,8.29429,9.86068,8.88465,4.37155,12.0302,5.92297,10.6714,9.32527,3.7204,6.11776,10.4004,5.20799,5.80578,6.81065,7.25527,1
8.22446,11.8538,9.3075,8.34779,9.98557,8.09004,3.22675,8.8878,5.07059,7.1266,11.4439,6.904,10.376,9.7085,7.15632,8.18443,4.08974,6.62289,7.5036,2.86269,5.44054,3.51448,4.95344,8.72356,3.60465,3.25545,9.9633,10.038,5.24531,9.71438,5.64721,4.37737,5.70935,7.77035,10.9795,4.62558,4.82641,7.39333,3.31947,7.89582,6.27969,3.06529,5.14995,6.59244,7.21686,11.6678,4.81499,4.93445,7.63591,7.14189,4.05634,8.38986,5.34543,9.36413,9.27633,5.53262,8.89696,4.32674,5.48573,5.85957,7.21237,7.26852,0
9.5672815915714,8.91284478387693,6.07728895412776,11.105690213443,6.77290509924417,8.98513092637557,6.82283847694835,7.52785033557432,11.5604130042318,8.68912174883705,6.95360872492113,7.93652452500897,9.69625982130691,8.20616172099642,7.48262032603636,8.35363336277338,8.16509057471719,7.62490106875046,6.53795725675765,4.33648147622379,4.11229481137963,6.940563429782,4.0247969245235,5.4005027775147,10.2618937081734,6.02510172609037,7.4596771887903,8.60225814176899,5.06627465960708,6.43674682100332,6.33469978426309,5.61957224927248,5.10634485574852,7.05101859932414,12.3252713203199,6.49193724244899,8.51174985315864,6.19589452067616,4.93016008783948,8.50183526300457,6.58535516951947,5.51313084886437,11.8196972492169,7.29518800647509,7.9690202714172,8.33367846807028,9.08628963998586,7.67454305952544,7.39341962567331,10.4438117964725,6.15289550579753,10.4297360509177,5.62538931595472,7.6892051098881,5.05334426899352,4.56785588093478,6.79212959453244,4.70635329892759,6.44343541982221,7.25255190097932,6.97242326283499,7.10981109494784,1
6.7952,11.8226,11.5182,9.06109,11.894,6.14713,3.89341,9.57324,5.34131,7.22385,10.9955,6.40157,11.403,9.60793,7.33144,8.53714,5.58567,8.81709,4.82763,2.76982,6.34072,5.18951,4.58034,7.15068,4.09582,2.93349,12.0846,10.1724,4.29915,11.0185,7.60603,4.52869,6.56599,10.2549,11.7856,4.90519,6.56499,8.75128,3.92022,7.65339,5.91269,3.70293,4.97702,6.57665,7.96971,7.6722,5.12223,3.75328,7.59284,7.5278,5.53784,9.16595,3.9066,10.8908,7.29283,3.88247,9.3357,4.26578,6.404,5.72296,7.57068,8.15428,0
9.0504412020358,8.66501960415298,7.06321104637726,11.0756080476848,7.06236515652772,10.5415263805065,6.34015111187966,7.30293993208063,6.75678260856502,7.25276385787398,7.45964379030136,8.32338608012148,6.49414277898077,5.95314350766716,7.6142492625481,9.65337375304438,6.62267829695924,7.66612956643595,6.98357177938785,4.26907722560748,4.11938194270862,7.82711887775281,4.11780757724569,5.98164138049367,6.05376634697775,5.13382836955525,7.18571528620934,8.5526205357682,5.63966456430745,6.28737481439326,7.62394553428662,7.07732024827166,5.75609987831001,7.32062786274432,11.7680507326001,6.73337547985598,8.56621104791988,6.12337010087396,5.01008425613705,7.42096472235428,5.92201255659274,4.88965937769556,12.3007120317265,6.99712675670081,7.8262893599025,7.58954615790537,7.61043661937427,7.27862639528371,6.78250802463579,11.10958541308,6.14086055820955,9.5019444443809,5.47716461520352,7.72632210998938,5.056099579155,4.5370919071586,7.40967370914007,5.33071797286468,6.61863474402675,7.22724786654134,6.72447640965019,6.85555407251345,1
10.1374718029637,8.31888593352299,6.49607037944038,11.2388549104815,6.82920411239052,9.15136407257385,8.32136459177281,7.74865124420401,6.38804848193976,8.4219494081771,7.60200721706838,8.7356081177383,7.98622161497304,7.28455187634694,7.97867583955101,9.43583530961763,7.50462140980404,7.50811795472322,6.1649396660653,4.25466316143733,4.20668050751613,7.05165267988104,4.23150273218248,5.74537669079451,7.82409708067598,7.08369996429647,7.21817778947161,8.67503269374682,5.18473749568678,5.98686631817367,6.26402314295066,6.14772984688248,5.29779154426283,7.36296078204146,11.9554663851877,6.53196529369983,8.11054333668255,6.08557858804826,4.94126954783242,7.85161982142488,6.44959452173292,6.60398385691524,12.2225070819318,7.4354669575234,7.97717315980077,7.69067859367966,10.3116401474973,8.24937026665439,7.44833497198744,10.6486479489679,5.79285428170641,10.3540778392488,5.23030519873068,6.66454299268009,4.85884602971538,4.83669068169766,6.87601075350882,6.48270162744552,6.51676460422025,7.00990354519893,6.55949556317533,6.97047977023615,1
6.14945,12.4304,10.8342,6.54112,10.1747,6.22419,4.27115,9.36636,5.08575,6.15382,10.7979,5.80484,9.18191,9.54039,6.65845,7.50431,5.22804,7.96797,4.53388,3.15014,4.65553,6.27866,3.33678,7.43964,4.36642,3.40571,10.2821,10.5356,7.18956,9.70083,8.90211,6.19986,5.67343,10.8483,10.8834,5.65095,6.30989,7.44497,5.39698,6.8877,5.8271,3.93995,4.33033,6.51945,8.10991,8.35441,6.66409,3.62409,7.8392,7.3163,4.92697,8.21194,3.87765,10.3391,9.58863,3.31092,7.47895,4.03768,5.98717,6.26663,7.98094,7.58765,0
6.92985,11.7623,11.3739,8.70339,11.574,6.40224,4.18026,9.08109,4.78303,6.53394,10.6767,6.36818,10.7564,9.02181,7.31115,8.07108,5.25328,8.60067,4.48471,2.86626,5.16506,5.66348,4.80399,7.56587,4.51499,3.03429,10.8825,9.92203,6.03504,10.2783,7.14363,4.99137,6.18779,9.9941,11.359,5.44882,6.82693,8.67718,3.61432,6.48659,5.76082,3.68349,5.09778,6.50705,7.65308,9.09577,4.66179,3.70953,8.20526,7.8929,5.2091,8.86825,3.76567,10.5099,10.0686,3.44599,9.09065,3.88232,5.86754,6.05418,7.89062,7.63918,0
8.92808,9.99712,4.58378,13.0645,5.38441,9.54582,8.91496,6.84664,5.02077,6.54415,5.63462,9.03659,4.77727,5.40125,7.67766,7.3304,5.02023,6.71605,4.99746,2.97831,4.41111,6.59769,4.14921,4.56375,4.68928,3.89952,5.60505,7.61336,3.88365,4.31286,6.05099,4.31642,5.09285,5.43372,12.1079,5.71655,5.83788,5.52869,4.26692,8.4914,7.0833,5.6044,9.86253,5.39894,7.86559,7.7482,6.13238,3.95715,6.20528,6.39972,4.36999,10.9901,4.7885,6.27412,5.83866,3.36164,5.17019,7.42289,5.96089,6.05385,5.13834,5.50441,1
9.17018569190108,9.05139934126206,7.47889167903713,11.3054636260891,6.65894897641186,7.24458117170074,7.82142493305203,7.36698987328835,6.2753343421932,8.04592407972992,5.84977739169586,8.5256236205919,9.42589931307997,7.76870597465797,7.64062347271589,8.19726948484569,5.91825458380461,7.27311184965324,6.51208620504001,4.11327560315868,4.22194090716026,7.23175228210594,4.06817467550198,5.16575613535013,10.5669661543746,4.55871567735298,7.16372516846432,8.481835048867,4.8289932773657,6.39716524402792,6.77240329639285,5.61903668799848,5.87928234385872,6.99050338486388,11.9344811292492,6.85419002265375,8.37087362478769,6.34319794544202,5.61176330451205,8.30345823751984,6.18385769671449,5.55786760653537,10.937062960313,7.29485118301727,8.06039090800122,8.07939911721231,6.26845115724562,7.37473172246856,6.83292146350254,10.127317463831,5.9934151227371,9.85452001093618,5.22396762853172,9.79961723222923,4.97182120667746,4.45221740616343,7.18145920121226,4.76507226201747,6.65800421825247,7.37573710140927,6.65157850653071,7.05961482008834,1
11.1895,8.40504,6.71345,11.7655,6.41529,9.06945,8.68151,7.8951,5.97041,6.46676,4.43248,6.84011,5.62619,5.56379,8.28207,6.6338,6.71654,7.48208,4.62251,3.03882,4.39348,6.12259,3.98838,4.39228,5.39815,6.07785,5.90345,8.94786,4.27402,4.38535,4.75417,3.89862,5.7756,6.39233,12.5777,7.3342,6.88511,6.0439,4.35181,6.75187,6.18039,8.08417,11.7066,6.37175,7.81293,9.4989,7.7084,10.159,4.77942,8.85727,4.76339,11.5307,3.80584,4.18927,5.26102,3.18599,7.59739,5.93893,7.37555,7.18655,6.6279,5.36151,1
30349.6227141356,1882.0994422597,49.2720984197818,26263.4135397701,33.7668100778638,7819.93570058434,2277.49899992823,1740.92685698094,70.5354923098529,46.2620610938591,104.042025301567,1777.21225206981,226.188535806604,82.9838709112127,3721.73772341782,5023.23594521022,866.798017523171,646.498569890346,716.276616937498,605.378502953898,0.244951322879026,712.852956793586,201.318929044229,42.4117186047909,0.0,359.044013065235,2.96155202365439,2058.0508410098,109.758653632922,1.39268121955413,91.0677247273725,232.602544268412,8.41329308648134,2.22116401774079,8565.73305708958,0.0,2659.99795085661,0.502088790810135,9.71721495991245,8049.17443948697,1.1105820088704,275.50590341694,19114.483075038,159.923809277337,589.924812747807,1169.94618938497,83.3509524230835,2.29632391074379,5934.38703756947,1542.84843633836,61.9996057309631,10795.6515197847,26.9260326813182,6459.49469251156,192.794504803747,60.7085652334153,268.631267692923,4861.03051414942,9.08955091030244,1483.17936708359,383.530352140809,34.2953699734097,1
