SLC25A5,HSPA1A,SARS,CST3,AEBP1,UBE2A,LTBR,NRGN,PRAME,TMEM243,GOLIM4,MYB,LCK,RHOH,HOXB2,ADAM28,CD33,CYP4F3,CD3G,HMHB1,HPR,PRKD2,PLAGL1,TM4SF1,GATA2,RPL39L,DLC1,SBF1,OLFM4,CD3D,RUFY3,CTSW,HIST1H4J,PTGS1,FXYD5,DHX32,GALNT11,MICALL2,ATP8B4,VPREB1,ADGRA2,PAX5,RTN2,target
11.365521480044999,8.81540859409067,8.76544562875168,6.68858935788262,8.43958573905171,8.82323195140805,6.474388169785219,6.62293987196728,5.8449220762182,9.50239370183803,5.732080774175709,12.059357242232402,8.11157287771826,8.75453414023613,6.698276956454,5.67815955757212,7.932989469961951,5.6957005742071605,6.34051920408411,6.01353269650395,5.01056536964842,7.9001487185117805,5.22186537125571,5.7989225593093705,6.46443014642191,5.90782955721457,6.485539186114889,6.95018593891211,4.72245666224877,7.28667564525041,7.671719418490611,7.03192234918554,7.00950090337901,6.8097272131211195,9.793181834061539,7.984859376595679,5.52896781520468,5.61912894716089,4.633062093830509,9.935405935418839,7.503004152016,11.146291870818802,5.72665202464028,0
12.467,8.3057,5.0397300000000005,7.478910000000001,10.0324,9.09782,6.72602,6.15774,5.78011,7.9797,7.06387,11.4632,11.8397,10.2754,6.901489999999999,4.67232,6.20378,5.157030000000001,10.1232,7.4705699999999995,8.05649,8.188830000000001,7.21737,5.06452,4.89827,5.3872800000000005,4.76518,7.67992,8.131089999999999,12.8633,8.59357,7.741969999999999,8.458789999999999,4.93591,11.0243,6.91887,4.88267,5.6465,4.22824,8.23734,5.439690000000001,4.2712900000000005,5.26694,0
12.2386,8.18931,5.26506,8.023539999999999,10.8466,10.7906,7.74785,5.37062,4.8960099999999995,11.0791,3.0533099999999997,10.3365,7.333489999999999,10.3305,5.84302,4.95374,6.6931199999999995,4.75802,4.93208,6.90764,5.97429,10.7555,4.02281,4.99889,6.20723,5.948169999999999,4.433730000000001,8.476569999999999,6.91325,7.35222,7.5869100000000005,7.27451,9.042910000000001,6.04208,11.5136,7.2299,5.3204199999999995,5.83357,3.1920900000000003,12.085,5.70752,10.0499,4.8196,0
12.4413,5.79376,5.05465,5.56534,9.99441,10.3683,7.98573,6.5212,4.574319999999999,9.8524,8.348230000000001,11.5466,5.44184,9.31322,5.634530000000001,4.22419,5.30851,3.5078,4.57267,7.66973,5.4885,9.51983,5.22425,4.98975,7.3829,7.2755,5.21516,7.90187,3.4596199999999997,7.26695,5.03975,7.9074800000000005,8.68561,6.750439999999999,10.3869,7.10659,5.91955,5.40815,7.775639999999999,10.6386,5.37458,11.3407,5.478,0
11.6872,8.81545,3.79927,5.4639999999999995,10.167,9.45717,7.55664,4.63517,4.92405,8.65065,8.92023,12.2855,4.810230000000001,8.814060000000001,6.46941,4.53573,5.105,3.8546,5.12483,8.19401,5.1059,8.56985,7.02842,5.8061300000000005,5.84793,6.79565,5.0705599999999995,7.9679,3.0276400000000003,6.17817,8.34389,8.19539,9.40704,5.86239,9.31442,8.0609,5.38791,5.79223,9.4265,9.96424,4.69848,11.5286,5.71218,0
11.677370951306699,11.2189836943786,9.262306582455631,10.9608647276135,6.98246807523875,8.71237597434681,8.22537546992901,7.786602965211901,10.3631875750293,5.715317404317321,5.658252166549361,11.376734751388302,6.47341689953576,7.056110577303571,8.178469966743268,5.4700834118082495,9.60893030808056,4.61928746917624,6.2812556053827695,5.09228165848149,5.360214733272009,6.91237207826316,6.45012294917545,5.78822851510378,6.801716568693099,5.32714154393885,5.985296941502201,7.192631749569321,3.97622694031595,7.42222677546004,5.7408687336738495,8.377627173529849,7.10402159986351,8.06568462758964,9.90081293214839,8.27705864266528,6.05631054891875,7.064009460228339,8.830505137901321,4.870389257665769,8.76555805653876,6.1074237988269005,6.64022404943153,1
11.3338,10.1572,4.1537,12.107999999999999,6.726389999999999,9.0053,8.43242,9.33235,4.06029,9.11793,6.818169999999999,6.733910000000001,10.3813,9.793339999999999,5.90958,8.31225,8.50751,3.19928,8.564010000000001,3.9383,5.46314,7.10855,6.9664,6.51052,7.88385,4.9679400000000005,5.39136,6.751360000000001,3.0868,11.1356,8.09004,10.9529,7.1055,6.65845,11.7009,7.47887,8.667539999999999,4.50512,5.09782,4.16345,6.7008399999999995,7.733210000000001,5.31034,1
13562.5001920492,1394.99304639147,1865.15949379638,1977.5129352762199,261.983754020324,2790.88868635823,1778.7848988557398,59.556494881102104,649.986814107882,604.743867906731,856.480478636949,4326.76507141404,757.452031435644,2815.6201957800104,1036.4175510703801,3620.2805046637395,4544.481188341289,23.2541324411627,252.129577680221,0.0,0.336374578780498,1531.21088976,3205.4075355594105,19.2577468968056,6385.1114152761,31.2301158478657,457.37962005226603,5307.92514081548,0.0,629.8553594183841,1697.75204771092,9651.34071942422,55.398575717042895,1754.7174338012803,7288.6212280746095,592.95518943368,1196.16902857189,3089.3575587554806,11513.011803269299,11.340404932063901,105.56839426098101,396.256873254112,120.506485915482,1
6185.820928034929,2677.81314049228,2429.7789161190803,885.8826657695911,2671.79058611773,1756.6873881709,2233.99418453062,641.646124608589,4320.5680195775,630.1796448302999,4450.7398588642,15118.2039046402,475.66150134044005,738.965929030656,9.732380849685349,1432.0482421870402,3530.4604850150704,117.71275437470699,143.160065067382,0.0,0.7362461297681869,868.102125843708,4983.52564685212,11.391789964235198,16020.8022224691,117.284483662295,2509.4419658928,3170.24826448489,35.300783126307294,220.834179109127,524.6161923672901,507.61075751251,60.424763909895404,4347.95975047185,10123.0003066758,818.4752691177961,483.34611789465896,1570.043640806,5439.91654629862,11.425321903916302,4539.21152619261,1791.69506170547,127.56081801439801,1
12.1641,11.7694,5.0132900000000005,10.3614,6.8003,9.440719999999999,8.35856,8.33341,4.40182,7.9478,7.3049800000000005,10.767999999999999,7.26616,8.16334,7.7764,7.389710000000001,8.69489,9.47835,5.34143,4.4642,10.550999999999998,7.7257,8.35587,5.77591,8.16577,5.05775,5.87448,6.820939999999999,11.4912,7.69222,5.6054,9.04885,7.11684,6.820939999999999,11.5826,8.34782,7.22934,6.561539999999999,8.720130000000001,6.48027,6.960889999999999,4.586469999999999,5.79488,1
12.4436,8.67008,4.13127,7.84253,9.188369999999999,9.30768,6.28022,5.94949,4.28337,8.51566,3.8137300000000005,11.0599,12.1537,10.6096,5.61604,4.6739,5.65379,3.45168,10.9281,4.5604,5.08628,7.28695,5.86439,5.09255,8.39305,9.29921,4.71211,7.53875,2.99357,13.0641,7.25333,6.64503,9.36036,3.74625,10.6692,6.92017,5.9006099999999995,5.77194,2.83542,5.49348,5.26746,4.480169999999999,5.15339,0
11.6959534394005,10.113500259464999,8.98532837781984,9.57642613695537,6.263259604745881,8.47528966004527,8.18299546909574,7.06800172076712,5.54807485015901,7.35686867722459,6.7890323212278,11.8128741069014,7.32545473668006,8.716210999501621,5.6038480138023,7.14100814880908,9.63967926969262,4.60718548726258,5.878145138464099,4.722120158148,4.737961313702559,7.57982774543546,10.2084660020521,5.459968970499611,9.939314248316961,4.87713459258781,9.32573241381645,7.10742321493202,3.85691419780163,7.53625368025981,6.58037817665359,11.4376549241465,6.34466996916681,8.17384988355085,12.095791268522301,8.397384188553929,6.87521597850748,7.8001279751240995,9.937967874011381,6.56679277054757,6.95163799008162,6.13844264496499,5.51636790981627,1
5559.5940536362405,2307.65608465487,1054.31661944513,21940.7003410628,2909.38902763253,5036.567487212849,1265.74003952178,89.51076771038049,0.511752920840003,626.201858322328,1836.63741227743,6855.2663235327,195.068746886357,7603.565263232221,2235.65960821958,2019.96713630618,1032.6143588886,31.973089678152103,61.27475307724689,0.0,0.882251939183881,2522.24950051689,1736.02585276183,18.655949440821303,7351.9298293888005,11.1112686137118,589.275732899769,12400.5005304698,0.0,121.483398730862,1760.75777787724,1021.1765707161501,77.08971223098459,967.794685849944,7619.9165082379195,432.70184266363196,723.749830140963,120.37941819355,10825.9588920886,3.8237860890029705,93.89608512349831,143.06076371849701,107.34544550319299,1
11.479000000000001,11.4154,3.8911300000000004,10.6961,6.66252,9.332939999999999,7.967560000000001,8.18491,6.62628,7.870660000000001,8.40806,9.46539,6.30812,8.38112,7.69647,9.60058,9.36482,3.5068099999999998,4.8768199999999995,4.36869,5.34756,5.87772,9.63333,8.40814,7.545319999999999,5.35105,7.458639999999999,5.35459,3.31187,8.4928,7.26938,7.873310000000001,8.097610000000001,5.826569999999999,10.6968,8.403139999999999,6.2049199999999995,6.34972,7.772930000000001,4.29446,7.8008,7.23077,6.18931,1
11.6924217149036,8.77479587201334,8.93874297650718,12.2196564013029,6.43490556325043,8.610330892187559,8.39238227945693,9.88958365664953,5.77604088414725,6.860950103408119,5.66584792299827,10.3159853318005,6.639252285113961,7.95237127608626,8.11592467438815,6.56105711000903,9.552926397073211,4.92150648676577,6.312236585718559,5.15274731555996,6.9516373054092595,6.99555719750878,7.314221920089031,6.047512820062491,7.0122100270648495,5.09342014909249,5.93727661997335,6.779117134932361,4.03875503640538,6.929749324219821,6.204954754397191,8.36545936884348,7.068339945676731,7.843334243990281,11.622421932812099,8.25737677718043,6.4181190259956695,6.9450149886827095,6.70334182432083,4.64425768806466,7.55399009490221,6.19506120225714,6.31317741054888,1
12.597999999999999,7.62285,3.6152800000000003,8.34244,9.64638,9.04526,7.32527,5.86845,5.03916,7.3869,4.64289,11.2074,12.565,10.7707,6.0614099999999995,4.4377,5.77758,3.19716,10.7916,5.31011,6.07081,7.51088,3.84056,4.96396,7.845039999999999,8.199589999999999,4.49516,7.12098,2.83356,13.3459,7.41412,7.7591399999999995,8.98472,4.65384,11.2944,6.69378,6.0826,6.46427,2.95624,6.1340900000000005,6.7354899999999995,4.91559,5.6344,0
12.298917113978801,8.264803765949921,8.79792571927294,11.603746309345,6.579550572750901,9.16558890917155,7.73128072904259,8.00008582096206,6.847148753221941,6.68320698692546,6.3825338187250695,10.7827296001821,7.091452877190171,7.42698326785934,7.615938671768769,6.8778151506323395,9.179435986938529,4.5570859124980805,6.235572927623731,4.98088052378088,5.509407966149159,6.61476324264539,7.673187304033,5.55997380449446,7.89161496920122,5.73715411413332,7.64888800154734,6.95913891765255,4.08095617290483,7.76361211300856,7.6556981702642695,9.437580382791179,7.8109212299551,7.5110470556672,10.781064001917601,8.0003967939692,7.081013428186059,8.32628899372051,8.01248650330979,4.717386553512791,7.53477123391317,6.784410495042289,6.663165414339731,1
11.564384479837,9.0839302591354,8.41584280043382,10.5390956003455,7.069515448061059,8.34472562395847,7.88508747849815,6.82076406998525,5.67686520854514,6.17284320623072,6.081933763615861,10.802997731389699,7.31634320333783,8.623330589636119,8.603058136940101,8.32263016482505,8.80445861376511,5.623617076239119,6.559676078068839,4.8165835306182405,4.91261362927954,6.82308274783732,7.71720993329345,6.50105240125654,9.81739462045853,5.03511877429038,7.35108802644609,7.01497572074157,4.1065372331305,8.41613801673995,6.71042979458126,9.48307275356779,7.18998246103076,7.88027538408952,11.0453963982934,8.89858294402172,6.431838742138329,6.90614264854177,9.392779080390609,5.92382126565441,7.204027044209679,6.28640659280558,6.790149002613161,1
11.3772983134681,8.94958279239556,9.51084237000245,7.72004905218042,8.75276067031696,8.63584832446235,7.552262270601621,5.96173835889341,6.17323452813838,8.410752142391651,6.72451892949515,11.164545369002399,8.66498873751542,8.934093741426151,6.89524798337062,6.052741161621371,7.8442751981361605,5.14618322774422,6.43460844421799,5.70877451751496,4.45360522297919,9.702725475650151,4.90574809633105,6.05585255374859,5.96157785846483,5.07960740541067,5.956518186656691,8.30107738909525,4.16086274738486,9.00306331840832,6.95982270692573,6.95980349652188,6.9299911462218295,7.090099171698379,11.0666008074413,8.315875750042741,5.5604573214928905,5.430173345302251,4.67603263308773,9.19433460213025,8.151479037656651,11.0587367667929,6.4709455641288205,0
11.7941,13.6237,5.45308,5.82375,9.21945,9.93103,8.31282,5.43797,4.4882599999999995,9.35171,10.3989,11.918,5.30848,9.98812,5.6001199999999995,6.1207400000000005,5.28055,3.2671799999999998,4.78891,7.48911,4.8568,9.00257,3.5585699999999996,4.91562,6.22494,6.45432,5.76931,6.78175,3.26076,6.15189,5.71324,7.95949,9.89852,7.70553,10.2252,8.11201,4.182519999999999,5.17546,9.10748,11.1529,5.83753,10.902999999999999,5.02461,0
11.9361,9.98408,4.625290000000001,9.601980000000001,7.121910000000001,9.04608,9.50098,8.377469999999999,4.6761,7.68577,8.6583,11.4407,7.77291,9.31368,9.9546,9.4964,7.8324300000000004,3.5119800000000003,6.02449,4.246169999999999,4.9817800000000005,7.8684899999999995,9.881960000000001,10.8282,10.4257,5.68573,8.57645,7.2822,2.87356,9.46208,6.28011,10.3045,8.48222,5.4766900000000005,11.7537,7.93267,8.0812,7.05054,9.24799,5.457330000000001,8.850439999999999,4.55582,6.9433,1
11.7126,5.47915,6.11066,5.72583,9.61117,10.6052,7.34368,5.46015,5.24686,10.1035,7.050039999999999,10.8993,5.80171,10.3941,6.0456,4.645630000000001,5.58585,3.70126,6.11184,6.0642,4.0052900000000005,8.96448,4.8053,6.65418,6.29727,5.47098,5.45873,7.98077,3.45928,7.19562,7.56835,5.83661,8.33212,3.80378,10.7064,7.519260000000001,5.6729,5.1946,3.3572300000000004,9.63194,6.11038,10.8886,4.86233,0
12.2288302245584,7.93155560876541,9.29550400653168,9.00505550902218,10.484759480630501,9.083538020796052,7.134724370171959,7.1194630501659,5.81204643567833,8.91299484334492,5.08256799433871,11.7364869472943,8.44873564505447,9.699043941015882,6.55015932192359,5.8342288634173,7.4534977940757505,5.470779654565071,6.42460662143944,5.859121493971079,5.690977349552929,7.51918865915421,5.455328769680821,5.527810221705621,6.78061724308498,5.63897680931646,6.055174299900349,7.68453745981176,4.980884290230071,8.355545327340291,6.91761416596664,8.16828739449245,7.8815353977295,7.15738456256966,10.5505892697633,7.611598655048879,5.46305835547972,5.78047565419456,5.183626774121519,11.970286168382199,7.11086598958509,10.1794154336887,6.1834075006462195,0
12.0474,6.38809,3.83929,5.63647,8.65064,9.396519999999999,7.22698,5.96161,4.72473,9.388069999999999,9.07549,12.2851,5.6188,9.22257,5.40155,4.26889,6.36134,4.02493,4.5881300000000005,6.079330000000001,4.4476,8.52714,5.862,5.309419999999999,5.76039,5.85162,5.52704,5.80986,3.04162,5.9844599999999994,7.0019800000000005,8.78463,9.50638,6.51656,9.44139,8.025089999999999,5.79084,4.33378,9.26414,7.7531300000000005,6.30875,10.4393,5.68884,0
12501.2865563551,1864.55632043246,1290.09477475155,1217.8181523467501,1434.4252868162303,2030.14588890476,1691.70585391495,595.6499115764881,63.161423203097,270.16231364682096,1097.1081281425802,4306.53314162492,134.512287182484,2346.40371958762,2269.12370547192,1683.17982178646,4474.45914493496,42.9632318333054,81.8038677026468,0.0,0.0,1640.4189069597799,3085.9815194267103,177.17135154336103,12102.8828950447,9.13713735844007,82.23282072474599,4400.66395134599,0.697779556958284,59.872109592638,371.423412141493,12168.8295393032,32.4467493985602,2863.68159536471,8798.06541038403,640.4604876531549,897.973236610184,1363.52440341572,9156.325352426129,43.7088752517755,21.943809960852104,166.458160036248,67.8042497752515,1
11.7752,12.404000000000002,5.50738,8.10419,7.99827,9.73898,6.83242,6.5407,4.22227,8.687289999999999,3.48924,11.5328,11.4137,11.1872,9.49059,4.40567,5.379659999999999,4.38171,8.143369999999999,4.6624300000000005,5.62071,7.42095,4.35136,5.14339,5.6361300000000005,4.84359,4.29951,6.46114,5.8449599999999995,12.6013,10.7818,6.928560000000001,7.4607600000000005,4.36629,9.62081,6.41731,4.769909999999999,4.986619999999999,3.07091,7.3837399999999995,5.10309,4.7737,5.39618,0
11.8018,8.93363,5.428059999999999,8.7661,7.17697,9.43975,8.04004,8.346860000000001,4.27005,8.26707,8.71429,11.2425,5.50855,10.0543,8.33493,6.23273,6.15609,3.7028,5.22689,4.19191,5.01087,7.525980000000001,8.78133,9.93563,9.02898,6.03301,4.79743,6.882460000000001,3.90605,7.76139,4.068309999999999,8.28134,7.909860000000001,7.37683,10.4975,7.97509,6.64389,5.32824,7.28598,4.588480000000001,8.80937,6.0041400000000005,5.30195,1
12.4766,10.2114,5.27121,5.97536,7.450310000000001,11.7433,6.59995,6.1939,4.86563,8.56441,9.6563,8.64396,4.78009,7.87436,5.69612,5.08755,6.27418,5.017519999999999,4.52923,5.31692,5.88756,10.8369,3.7265099999999998,5.40636,7.914630000000001,4.80722,5.18507,9.35892,4.9336400000000005,6.73265,4.46671,5.8743099999999995,7.47308,7.3304,9.71918,7.6965,5.55521,5.65909,3.7451199999999996,4.64811,6.6414800000000005,7.53326,5.55319,0
12.8101,11.3591,6.586469999999999,4.11256,7.28627,10.1105,6.23148,6.89425,3.96875,10.8167,7.6986300000000005,11.1787,8.099860000000001,9.27842,6.79667,6.45843,5.2923,3.45882,6.232080000000001,8.10994,5.21287,7.61405,4.056430000000001,5.99395,6.71627,5.47561,4.76244,6.54306,4.72495,9.25827,8.80274,4.74492,7.51859,7.0102199999999995,7.52353,7.8959600000000005,6.39315,4.658919999999999,3.16717,6.40118,6.41708,8.80043,5.40262,0
8961.73104222343,5914.56669478189,1431.61619167038,3150.0525542289,1835.8232300901602,3924.01866425979,1585.31537842896,669.406605027862,1.25131178657306,551.472277020083,3255.48287121293,5264.91716040315,113.012393709864,2606.1225927984196,803.92654395647,622.626744302046,496.87868730644203,131.314924806873,56.8761324392544,1.0800619289654698,0.0,4734.40935357868,3092.41984976422,137.27573623075,2792.8766324349895,14.926018290295401,34.7435646203332,5129.13512754553,103.145914216203,48.7186213180513,1008.6117622402198,696.754748507171,46.4426629455153,529.1359221470599,13253.7371180617,524.181240529584,887.839974502475,324.5422274219,6649.536948784809,5.96956087094804,393.53686936999196,266.769234811346,76.90466450752709,1
11.363,9.97913,4.1005199999999995,10.9347,7.057919999999999,11.0569,7.71778,5.31233,4.8318,6.9855100000000006,6.57472,11.0366,6.06955,8.77696,5.7075,5.56685,8.91125,3.38619,5.24845,3.95256,5.423109999999999,7.53955,8.58661,5.1710400000000005,10.3195,5.6405,5.45946,6.9835,3.11199,8.10978,6.9223,11.9766,8.29251,4.4214199999999995,11.2581,8.12653,7.946339999999999,8.2577,5.48463,4.63605,5.97998,4.96638,5.56273,1
11.3603,9.46238,3.8125199999999997,11.8063,6.63485,9.39755,9.08133,9.28938,6.00315,7.788460000000001,7.247960000000001,9.34422,6.31341,6.951960000000001,9.061589999999999,8.54445,9.82896,3.28515,5.52517,5.607419999999999,5.04995,6.693510000000001,9.22456,5.50223,8.1911,5.72401,4.7085,5.70476,3.07015,7.45701,7.21926,9.92418,7.0445,7.99765,11.8111,7.439019999999999,6.844860000000001,6.12697,7.62247,8.76896,7.45033,5.03721,6.35998,1
9136.80096306193,1829.2172853219897,1801.6567269565398,12564.8243864289,309.124227232383,2549.50237605456,1527.9546835203,1121.63008258894,4.757545396788481,302.20866088357997,628.002611055134,3533.2112973633,101.79157556610599,832.448073221039,1372.26557787979,1021.1387617429401,3349.1543514611303,766.152126999189,30.527644451216002,0.0,0.266167468740649,1355.68795234081,2028.8746651605,312.608671879595,779.810836365731,68.35265516435351,190.94813079828998,4666.19271470766,103.03321199502399,41.764015292907295,803.043601898813,5167.78070475356,14.2373165665852,1002.25021580015,7186.83508084721,535.374458816069,1077.4084234449301,1167.81555189669,9840.02078286521,12.1338226610831,4086.73925666165,94.76686422334801,139.261675391252,1
11.0206,10.9314,4.54704,8.660910000000001,5.78905,8.19107,7.5347,12.6926,4.00729,6.3913,8.9886,10.1305,10.0362,9.11201,9.60431,8.1619,5.98919,7.502110000000001,7.2972399999999995,4.17127,6.55923,7.34658,9.76716,9.67181,9.25319,4.85239,6.2045900000000005,5.69395,6.06491,9.39293,5.2293400000000005,9.674439999999999,5.1454,10.6798,11.7071,8.65387,6.7641100000000005,6.35959,10.0179,4.090330000000001,5.9129,5.75981,7.377560000000001,1
