SARS,CST3,AEBP1,LTBR,NRGN,TMEM243,MYB,RHOH,HOXB2,ADAM28,CD33,CD3G,HMHB1,HPR,PRKD2,PLAGL1,GATA2,SBF1,CD3D,CTSW,DHX32,GALNT11,MICALL2,ATP8B4,PAX5,RTN2,target
4.04887,6.29116,7.17295,7.216080000000001,6.55438,6.79006,8.11572,8.15963,5.66814,6.1802,6.42345,6.10804,5.27946,5.49589,6.42822,4.242,6.49566,6.68415,7.51576,6.70194,8.58553,6.32463,6.28375,3.2387900000000003,8.8564,5.69533,0
6.6704300000000005,5.413930000000001,5.83689,6.41855,5.43965,10.4856,10.9545,9.18839,7.712460000000001,6.9577100000000005,6.6739999999999995,6.46672,7.5071,5.4054,7.59351,6.4966,7.56948,7.020389999999999,8.493260000000001,5.13075,8.04088,7.88662,6.80765,5.401009999999999,8.42651,5.16326,0
9.43336166957004,9.44050026447473,7.51192188072047,8.50460868221915,8.33313667867244,7.121518140827829,11.099508595764599,9.345438652338391,7.21417082313432,4.950265516226071,9.47815075584059,5.58633425792284,5.10912497224169,5.83729702104748,7.15972025521395,8.84423932554512,9.013833023392731,7.5136849561075305,6.890328466328219,7.08838965175557,8.11745147469312,7.473554582942719,6.03519592131254,7.95454846853946,6.38338968670003,5.553450023511259,1
4.71804,10.0692,7.342210000000001,8.76033,7.293489999999999,7.2271600000000005,8.65444,9.406130000000001,10.1134,8.874989999999999,7.89095,6.169569999999999,4.446000000000001,4.96975,6.106,9.009039999999999,8.6735,5.45259,7.456360000000001,9.50554,8.544130000000001,6.821160000000001,6.6794,4.85049,5.16218,5.41167,1
1092.93422706824,6853.072215641421,764.1443616500459,2345.7615572822,392.076836588133,831.1709800763459,5912.7121995669895,2408.28730826678,172.73854113106003,1399.64201233984,1071.84627500653,278.528159946381,15.9266598686211,10.817303005783698,1538.67983025823,1396.6519293970498,265.228847048506,3566.4370627864205,88.76045743753359,502.11213180120905,601.8376867108631,1245.8845313108,199.809088529404,775.8126389770019,535.715746809708,53.294693765295,1
8.48322509158029,10.5646581703577,6.6133755201231095,6.877433855659679,9.301474715776019,6.5569247946453,10.5397382221621,7.98863916658511,6.928345742305191,5.75773913410868,9.779951436313189,7.042903595361249,4.94291712626353,5.49334279930071,6.67836730655954,6.6240136018799,10.741785075401301,6.68663778518018,9.888945380411009,11.7848412787433,9.043102884829631,7.0783939908357,6.67782806941453,5.16967912614083,7.02879201995028,6.272497796857199,1
5.23614,11.1275,7.79533,8.63907,6.07874,7.35462,12.242,8.28392,5.10939,5.25474,10.3131,4.6371400000000005,4.3695900000000005,5.31045,7.178839999999999,9.89475,10.5733,6.30457,10.0063,11.6304,8.98338,8.41646,7.85077,9.42067,5.163069999999999,5.22831,1
4.64145,7.66938,7.655989999999999,8.35218,5.44411,7.82453,11.4308,8.6586,6.06481,7.083130000000001,8.17035,5.4172,3.71803,4.89497,6.18463,9.46767,11.7085,7.44618,8.355780000000001,9.02942,9.02957,8.7035,8.944360000000001,7.02451,4.50146,5.36475,1
4.65089,9.11306,7.4471300000000005,8.08492,8.59113,7.92937,11.2532,10.1104,8.56579,8.225810000000001,7.4184,4.62202,4.08007,7.4217,7.7923,9.44553,8.32575,7.13742,7.221030000000001,6.624689999999999,7.831460000000001,6.9195899999999995,5.76425,7.44575,7.50635,5.59358,1
4.38886,10.1457,9.59249,8.61014,5.75983,7.79135,10.9334,9.80119,9.73932,8.20911,8.55382,5.45011,3.74131,6.05362,6.7399,7.8828,10.8511,7.03706,7.38133,7.58102,8.18933,7.849139999999999,7.75627,9.36656,6.15192,6.20052,1
8.75859318081655,9.79615374384468,7.1470011438915195,8.14487233900925,6.85720801300837,5.42637032486316,11.5486190104409,8.07313483035639,9.35718027465513,7.36812995415759,9.71646905753854,6.24332514746857,5.03543712352829,5.5014200979564105,6.86132933411592,8.083020495257891,8.43500837110982,6.863236629070361,6.7489171834932105,10.5920973130112,8.633312362918321,7.32391822929198,7.228168350195721,9.536400326852869,6.204008435604861,6.51365823863759,1
5.5315900000000005,5.52155,8.553189999999999,6.977860000000001,5.96628,8.51965,11.0827,9.04526,6.112430000000001,5.36191,5.9035400000000005,4.99329,6.0431,6.31004,10.2443,3.5759800000000004,7.095289999999999,7.9733,7.39342,6.91795,6.877489999999999,5.71127,6.45327,3.2216299999999998,8.82274,5.678999999999999,0
4.45231,7.405130000000001,9.12391,6.65575,6.552569999999999,8.46439,10.8152,10.3753,5.43797,4.72613,5.81235,9.72307,6.0107800000000005,5.36521,6.82971,6.951010000000001,9.089739999999999,5.93475,13.2514,8.32882,7.73204,6.05658,5.10594,3.21945,4.32034,5.4012400000000005,0
8.76544562875168,6.68858935788262,8.43958573905171,6.474388169785219,6.62293987196728,9.50239370183803,12.059357242232402,8.75453414023613,6.698276956454,5.67815955757212,7.932989469961951,6.34051920408411,6.01353269650395,5.01056536964842,7.9001487185117805,5.22186537125571,6.46443014642191,6.95018593891211,7.28667564525041,7.03192234918554,7.984859376595679,5.52896781520468,5.61912894716089,4.633062093830509,11.146291870818802,5.72665202464028,0
5.0397300000000005,7.478910000000001,10.0324,6.72602,6.15774,7.9797,11.4632,10.2754,6.901489999999999,4.67232,6.20378,10.1232,7.4705699999999995,8.05649,8.188830000000001,7.21737,4.89827,7.67992,12.8633,7.741969999999999,6.91887,4.88267,5.6465,4.22824,4.2712900000000005,5.26694,0
5.26506,8.023539999999999,10.8466,7.74785,5.37062,11.0791,10.3365,10.3305,5.84302,4.95374,6.6931199999999995,4.93208,6.90764,5.97429,10.7555,4.02281,6.20723,8.476569999999999,7.35222,7.27451,7.2299,5.3204199999999995,5.83357,3.1920900000000003,10.0499,4.8196,0
5.05465,5.56534,9.99441,7.98573,6.5212,9.8524,11.5466,9.31322,5.634530000000001,4.22419,5.30851,4.57267,7.66973,5.4885,9.51983,5.22425,7.3829,7.90187,7.26695,7.9074800000000005,7.10659,5.91955,5.40815,7.775639999999999,11.3407,5.478,0
3.79927,5.4639999999999995,10.167,7.55664,4.63517,8.65065,12.2855,8.814060000000001,6.46941,4.53573,5.105,5.12483,8.19401,5.1059,8.56985,7.02842,5.84793,7.9679,6.17817,8.19539,8.0609,5.38791,5.79223,9.4265,11.5286,5.71218,0
9.262306582455631,10.9608647276135,6.98246807523875,8.22537546992901,7.786602965211901,5.715317404317321,11.376734751388302,7.056110577303571,8.178469966743268,5.4700834118082495,9.60893030808056,6.2812556053827695,5.09228165848149,5.360214733272009,6.91237207826316,6.45012294917545,6.801716568693099,7.192631749569321,7.42222677546004,8.377627173529849,8.27705864266528,6.05631054891875,7.064009460228339,8.830505137901321,6.1074237988269005,6.64022404943153,1
4.1537,12.107999999999999,6.726389999999999,8.43242,9.33235,9.11793,6.733910000000001,9.793339999999999,5.90958,8.31225,8.50751,8.564010000000001,3.9383,5.46314,7.10855,6.9664,7.88385,6.751360000000001,11.1356,10.9529,7.47887,8.667539999999999,4.50512,5.09782,7.733210000000001,5.31034,1
1865.15949379638,1977.5129352762199,261.983754020324,1778.7848988557398,59.556494881102104,604.743867906731,4326.76507141404,2815.6201957800104,1036.4175510703801,3620.2805046637395,4544.481188341289,252.129577680221,0.0,0.336374578780498,1531.21088976,3205.4075355594105,6385.1114152761,5307.92514081548,629.8553594183841,9651.34071942422,592.95518943368,1196.16902857189,3089.3575587554806,11513.011803269299,396.256873254112,120.506485915482,1
2429.7789161190803,885.8826657695911,2671.79058611773,2233.99418453062,641.646124608589,630.1796448302999,15118.2039046402,738.965929030656,9.732380849685349,1432.0482421870402,3530.4604850150704,143.160065067382,0.0,0.7362461297681869,868.102125843708,4983.52564685212,16020.8022224691,3170.24826448489,220.834179109127,507.61075751251,818.4752691177961,483.34611789465896,1570.043640806,5439.91654629862,1791.69506170547,127.56081801439801,1
5.0132900000000005,10.3614,6.8003,8.35856,8.33341,7.9478,10.767999999999999,8.16334,7.7764,7.389710000000001,8.69489,5.34143,4.4642,10.550999999999998,7.7257,8.35587,8.16577,6.820939999999999,7.69222,9.04885,8.34782,7.22934,6.561539999999999,8.720130000000001,4.586469999999999,5.79488,1
4.13127,7.84253,9.188369999999999,6.28022,5.94949,8.51566,11.0599,10.6096,5.61604,4.6739,5.65379,10.9281,4.5604,5.08628,7.28695,5.86439,8.39305,7.53875,13.0641,6.64503,6.92017,5.9006099999999995,5.77194,2.83542,4.480169999999999,5.15339,0
8.98532837781984,9.57642613695537,6.263259604745881,8.18299546909574,7.06800172076712,7.35686867722459,11.8128741069014,8.716210999501621,5.6038480138023,7.14100814880908,9.63967926969262,5.878145138464099,4.722120158148,4.737961313702559,7.57982774543546,10.2084660020521,9.939314248316961,7.10742321493202,7.53625368025981,11.4376549241465,8.397384188553929,6.87521597850748,7.8001279751240995,9.937967874011381,6.13844264496499,5.51636790981627,1
1054.31661944513,21940.7003410628,2909.38902763253,1265.74003952178,89.51076771038049,626.201858322328,6855.2663235327,7603.565263232221,2235.65960821958,2019.96713630618,1032.6143588886,61.27475307724689,0.0,0.882251939183881,2522.24950051689,1736.02585276183,7351.9298293888005,12400.5005304698,121.483398730862,1021.1765707161501,432.70184266363196,723.749830140963,120.37941819355,10825.9588920886,143.06076371849701,107.34544550319299,1
3.8911300000000004,10.6961,6.66252,7.967560000000001,8.18491,7.870660000000001,9.46539,8.38112,7.69647,9.60058,9.36482,4.8768199999999995,4.36869,5.34756,5.87772,9.63333,7.545319999999999,5.35459,8.4928,7.873310000000001,8.403139999999999,6.2049199999999995,6.34972,7.772930000000001,7.23077,6.18931,1
8.93874297650718,12.2196564013029,6.43490556325043,8.39238227945693,9.88958365664953,6.860950103408119,10.3159853318005,7.95237127608626,8.11592467438815,6.56105711000903,9.552926397073211,6.312236585718559,5.15274731555996,6.9516373054092595,6.99555719750878,7.314221920089031,7.0122100270648495,6.779117134932361,6.929749324219821,8.36545936884348,8.25737677718043,6.4181190259956695,6.9450149886827095,6.70334182432083,6.19506120225714,6.31317741054888,1
3.6152800000000003,8.34244,9.64638,7.32527,5.86845,7.3869,11.2074,10.7707,6.0614099999999995,4.4377,5.77758,10.7916,5.31011,6.07081,7.51088,3.84056,7.845039999999999,7.12098,13.3459,7.7591399999999995,6.69378,6.0826,6.46427,2.95624,4.91559,5.6344,0
8.79792571927294,11.603746309345,6.579550572750901,7.73128072904259,8.00008582096206,6.68320698692546,10.7827296001821,7.42698326785934,7.615938671768769,6.8778151506323395,9.179435986938529,6.235572927623731,4.98088052378088,5.509407966149159,6.61476324264539,7.673187304033,7.89161496920122,6.95913891765255,7.76361211300856,9.437580382791179,8.0003967939692,7.081013428186059,8.32628899372051,8.01248650330979,6.784410495042289,6.663165414339731,1
8.41584280043382,10.5390956003455,7.069515448061059,7.88508747849815,6.82076406998525,6.17284320623072,10.802997731389699,8.623330589636119,8.603058136940101,8.32263016482505,8.80445861376511,6.559676078068839,4.8165835306182405,4.91261362927954,6.82308274783732,7.71720993329345,9.81739462045853,7.01497572074157,8.41613801673995,9.48307275356779,8.89858294402172,6.431838742138329,6.90614264854177,9.392779080390609,6.28640659280558,6.790149002613161,1
9.51084237000245,7.72004905218042,8.75276067031696,7.552262270601621,5.96173835889341,8.410752142391651,11.164545369002399,8.934093741426151,6.89524798337062,6.052741161621371,7.8442751981361605,6.43460844421799,5.70877451751496,4.45360522297919,9.702725475650151,4.90574809633105,5.96157785846483,8.30107738909525,9.00306331840832,6.95980349652188,8.315875750042741,5.5604573214928905,5.430173345302251,4.67603263308773,11.0587367667929,6.4709455641288205,0
5.45308,5.82375,9.21945,8.31282,5.43797,9.35171,11.918,9.98812,5.6001199999999995,6.1207400000000005,5.28055,4.78891,7.48911,4.8568,9.00257,3.5585699999999996,6.22494,6.78175,6.15189,7.95949,8.11201,4.182519999999999,5.17546,9.10748,10.902999999999999,5.02461,0
4.625290000000001,9.601980000000001,7.121910000000001,9.50098,8.377469999999999,7.68577,11.4407,9.31368,9.9546,9.4964,7.8324300000000004,6.02449,4.246169999999999,4.9817800000000005,7.8684899999999995,9.881960000000001,10.4257,7.2822,9.46208,10.3045,7.93267,8.0812,7.05054,9.24799,4.55582,6.9433,1
6.11066,5.72583,9.61117,7.34368,5.46015,10.1035,10.8993,10.3941,6.0456,4.645630000000001,5.58585,6.11184,6.0642,4.0052900000000005,8.96448,4.8053,6.29727,7.98077,7.19562,5.83661,7.519260000000001,5.6729,5.1946,3.3572300000000004,10.8886,4.86233,0
9.29550400653168,9.00505550902218,10.484759480630501,7.134724370171959,7.1194630501659,8.91299484334492,11.7364869472943,9.699043941015882,6.55015932192359,5.8342288634173,7.4534977940757505,6.42460662143944,5.859121493971079,5.690977349552929,7.51918865915421,5.455328769680821,6.78061724308498,7.68453745981176,8.355545327340291,8.16828739449245,7.611598655048879,5.46305835547972,5.78047565419456,5.183626774121519,10.1794154336887,6.1834075006462195,0
3.83929,5.63647,8.65064,7.22698,5.96161,9.388069999999999,12.2851,9.22257,5.40155,4.26889,6.36134,4.5881300000000005,6.079330000000001,4.4476,8.52714,5.862,5.76039,5.80986,5.9844599999999994,8.78463,8.025089999999999,5.79084,4.33378,9.26414,10.4393,5.68884,0
1290.09477475155,1217.8181523467501,1434.4252868162303,1691.70585391495,595.6499115764881,270.16231364682096,4306.53314162492,2346.40371958762,2269.12370547192,1683.17982178646,4474.45914493496,81.8038677026468,0.0,0.0,1640.4189069597799,3085.9815194267103,12102.8828950447,4400.66395134599,59.872109592638,12168.8295393032,640.4604876531549,897.973236610184,1363.52440341572,9156.325352426129,166.458160036248,67.8042497752515,1
5.50738,8.10419,7.99827,6.83242,6.5407,8.687289999999999,11.5328,11.1872,9.49059,4.40567,5.379659999999999,8.143369999999999,4.6624300000000005,5.62071,7.42095,4.35136,5.6361300000000005,6.46114,12.6013,6.928560000000001,6.41731,4.769909999999999,4.986619999999999,3.07091,4.7737,5.39618,0
5.428059999999999,8.7661,7.17697,8.04004,8.346860000000001,8.26707,11.2425,10.0543,8.33493,6.23273,6.15609,5.22689,4.19191,5.01087,7.525980000000001,8.78133,9.02898,6.882460000000001,7.76139,8.28134,7.97509,6.64389,5.32824,7.28598,6.0041400000000005,5.30195,1
5.27121,5.97536,7.450310000000001,6.59995,6.1939,8.56441,8.64396,7.87436,5.69612,5.08755,6.27418,4.52923,5.31692,5.88756,10.8369,3.7265099999999998,7.914630000000001,9.35892,6.73265,5.8743099999999995,7.6965,5.55521,5.65909,3.7451199999999996,7.53326,5.55319,0
6.586469999999999,4.11256,7.28627,6.23148,6.89425,10.8167,11.1787,9.27842,6.79667,6.45843,5.2923,6.232080000000001,8.10994,5.21287,7.61405,4.056430000000001,6.71627,6.54306,9.25827,4.74492,7.8959600000000005,6.39315,4.658919999999999,3.16717,8.80043,5.40262,0
1431.61619167038,3150.0525542289,1835.8232300901602,1585.31537842896,669.406605027862,551.472277020083,5264.91716040315,2606.1225927984196,803.92654395647,622.626744302046,496.87868730644203,56.8761324392544,1.0800619289654698,0.0,4734.40935357868,3092.41984976422,2792.8766324349895,5129.13512754553,48.7186213180513,696.754748507171,524.181240529584,887.839974502475,324.5422274219,6649.536948784809,266.769234811346,76.90466450752709,1
4.1005199999999995,10.9347,7.057919999999999,7.71778,5.31233,6.9855100000000006,11.0366,8.77696,5.7075,5.56685,8.91125,5.24845,3.95256,5.423109999999999,7.53955,8.58661,10.3195,6.9835,8.10978,11.9766,8.12653,7.946339999999999,8.2577,5.48463,4.96638,5.56273,1
3.8125199999999997,11.8063,6.63485,9.08133,9.28938,7.788460000000001,9.34422,6.951960000000001,9.061589999999999,8.54445,9.82896,5.52517,5.607419999999999,5.04995,6.693510000000001,9.22456,8.1911,5.70476,7.45701,9.92418,7.439019999999999,6.844860000000001,6.12697,7.62247,5.03721,6.35998,1
1801.6567269565398,12564.8243864289,309.124227232383,1527.9546835203,1121.63008258894,302.20866088357997,3533.2112973633,832.448073221039,1372.26557787979,1021.1387617429401,3349.1543514611303,30.527644451216002,0.0,0.266167468740649,1355.68795234081,2028.8746651605,779.810836365731,4666.19271470766,41.764015292907295,5167.78070475356,535.374458816069,1077.4084234449301,1167.81555189669,9840.02078286521,94.76686422334801,139.261675391252,1
4.54704,8.660910000000001,5.78905,7.5347,12.6926,6.3913,10.1305,9.11201,9.60431,8.1619,5.98919,7.2972399999999995,4.17127,6.55923,7.34658,9.76716,9.25319,5.69395,9.39293,9.674439999999999,8.65387,6.7641100000000005,6.35959,10.0179,5.75981,7.377560000000001,1
4.47846,11.0004,6.735519999999999,8.519260000000001,8.82442,7.10585,10.7171,7.03131,6.19022,6.4565,8.89582,4.74894,4.18412,8.36174,6.3061300000000005,8.499089999999999,8.35313,5.97445,7.61827,6.7725100000000005,8.45471,7.82592,8.32777,9.32035,5.07474,6.771560000000001,1
4.79064,13.1265,6.703119999999999,9.07307,10.0377,6.76498,11.0712,5.56117,10.058,7.239730000000001,8.9395,4.64274,4.284669999999999,5.75635,6.82123,8.26344,7.98635,5.22032,6.07511,9.6951,8.78445,8.133389999999999,7.10031,10.1079,4.46725,7.2549600000000005,1
5.19623,6.4166,9.42266,6.72187,6.11872,10.1035,11.7256,9.771419999999999,6.47078,3.42527,5.10314,4.61281,8.16312,4.621919999999999,7.22475,3.5929300000000004,5.90623,8.33389,6.9897,5.40511,8.40798,5.09215,4.80506,3.2334,11.3316,4.97737,0
3.89785,5.88411,6.60085,6.48086,5.88771,7.77072,9.90852,10.0716,6.33235,8.90809,8.470460000000001,6.14289,4.53498,4.71557,7.82578,9.5285,9.19571,6.41246,10.6945,11.4051,7.84437,7.33045,5.16681,7.6595699999999995,5.61829,5.6274,1
5.1012,8.669880000000001,5.96842,7.510730000000001,6.866110000000001,8.90046,11.2525,9.34543,5.55085,4.81217,7.906619999999999,4.7785,4.07138,5.3263300000000005,8.94029,4.28637,7.048660000000001,7.46133,7.38868,8.327110000000001,6.8830800000000005,5.18304,5.199669999999999,5.03828,8.89387,5.18283,0
4.58551,10.9783,6.85371,8.8977,7.57337,6.81835,10.69,8.74235,10.6657,9.057960000000001,9.61824,4.641769999999999,3.9407400000000004,4.92685,7.75282,8.92116,10.9332,7.27464,6.856839999999999,11.9506,8.53388,7.71223,7.132000000000001,10.425999999999998,3.9422900000000003,7.53224,1
8.81200455671595,9.1515055202497,6.2037616029974405,8.29614517844719,8.868488797899051,6.527058469802389,10.5935431979246,9.02465603544101,7.68313791298915,8.93773775871733,8.50085528465832,5.491177383260901,4.848931805870519,5.99012039199506,8.02679717363115,6.283111532158459,9.96805681642944,7.45980262502406,7.02874881025031,7.95411429295812,7.70788184808503,6.29480504221172,6.72076805818895,5.37957046335814,5.859387432353739,6.13912270322734,1
5.79972,7.759180000000001,10.329,5.22854,5.032719999999999,9.45376,11.765,9.40553,6.12846,4.96668,5.0328599999999994,5.47335,8.57192,4.67416,9.10113,6.290769999999999,5.7227,8.7705,8.35528,6.31353,6.91217,4.9254,4.98789,3.20873,10.5076,5.35575,0
3213.89769960776,20480.258548036298,1458.4194826226199,2670.3499223336,1572.39278645981,270.07994728402696,12178.2343688592,622.896102338208,11.000645863129302,459.501327743599,7553.2698783075,25.382374386234602,0.60542008828372,0.0,1602.42883275155,766.5096355114321,6840.14438198728,3649.56985742516,103.514190306651,17389.0965327489,529.6320478294259,991.777848786359,2665.06365871747,7168.509040700141,73.2014000732046,804.093692559178,1
4.77819,6.1346300000000005,10.1152,7.018489999999999,6.650869999999999,8.64302,11.8339,10.6263,6.47157,4.56818,5.75819,4.7927,5.77222,6.06848,8.74103,5.75242,7.3975100000000005,9.0511,6.46221,6.35273,7.690510000000001,6.5538300000000005,5.54861,3.65182,11.306,5.68268,0
4.797280000000001,9.71058,7.30053,8.28238,7.5257,7.1548300000000005,11.9436,6.46817,5.86175,7.65027,7.96168,5.14197,3.9159599999999997,7.5614,6.489809999999999,10.8371,8.85346,5.11045,7.00047,8.12843,8.9309,8.49278,7.2904100000000005,9.818760000000001,6.0281199999999995,5.9699800000000005,1
4.78306,9.80215,7.455419999999999,8.44605,9.10713,8.35235,9.85781,9.25029,8.03843,6.11675,8.060360000000001,5.37218,5.262580000000001,4.99755,7.3413,8.91954,6.99742,6.8022100000000005,7.509519999999999,8.596060000000001,7.946060000000001,7.228839999999999,6.2811900000000005,6.19767,7.5437199999999995,5.5147,1
4.91242,8.6884,7.954330000000001,8.33912,8.34618,9.26607,10.2645,7.825810000000001,6.32188,8.88194,6.8844899999999996,6.30128,4.20032,4.50948,6.42489,8.60736,10.0783,7.1043199999999995,8.207189999999999,7.654,8.52517,7.097160000000001,8.24364,6.52835,7.78822,5.98401,1
4.98384,6.672860000000001,10.1142,7.868939999999999,5.51842,10.0309,12.3842,8.18219,5.41986,4.414540000000001,5.13309,5.20084,9.34944,4.49822,8.798860000000001,4.63212,6.27733,7.0768699999999995,7.5549100000000005,7.617260000000001,8.46835,3.8623,4.99885,8.5411,11.578,5.35444,0
6.23435,7.991739999999999,9.67484,6.94853,5.7778,9.65735,11.0306,9.08492,5.63114,4.84914,5.200419999999999,4.76644,7.2024,4.60538,8.924,7.20725,6.30002,7.0936,6.41211,5.55964,7.43065,4.484030000000001,5.06715,3.43762,10.3432,5.89577,0
