NRGN,TMEM243,HMHB1,PLAGL1,GATA2,CD3D,DHX32,GALNT11,MICALL2,PAX5,target
1121.63008258894,302.20866088357997,0.0,2028.8746651605,779.810836365731,41.764015292907295,535.374458816069,1077.4084234449301,1167.81555189669,94.76686422334801,1
12.6926,6.3913,4.17127,9.76716,9.25319,9.39293,8.65387,6.7641100000000005,6.35959,5.75981,1
8.82442,7.10585,4.18412,8.499089999999999,8.35313,7.61827,8.45471,7.82592,8.32777,5.07474,1
10.0377,6.76498,4.284669999999999,8.26344,7.98635,6.07511,8.78445,8.133389999999999,7.10031,4.46725,1
6.11872,10.1035,8.16312,3.5929300000000004,5.90623,6.9897,8.40798,5.09215,4.80506,11.3316,0
5.88771,7.77072,4.53498,9.5285,9.19571,10.6945,7.84437,7.33045,5.16681,5.61829,1
6.866110000000001,8.90046,4.07138,4.28637,7.048660000000001,7.38868,6.8830800000000005,5.18304,5.199669999999999,8.89387,0
7.57337,6.81835,3.9407400000000004,8.92116,10.9332,6.856839999999999,8.53388,7.71223,7.132000000000001,3.9422900000000003,1
8.868488797899051,6.527058469802389,4.848931805870519,6.283111532158459,9.96805681642944,7.02874881025031,7.70788184808503,6.29480504221172,6.72076805818895,5.859387432353739,1
5.032719999999999,9.45376,8.57192,6.290769999999999,5.7227,8.35528,6.91217,4.9254,4.98789,10.5076,0
1572.39278645981,270.07994728402696,0.60542008828372,766.5096355114321,6840.14438198728,103.514190306651,529.6320478294259,991.777848786359,2665.06365871747,73.2014000732046,1
6.650869999999999,8.64302,5.77222,5.75242,7.3975100000000005,6.46221,7.690510000000001,6.5538300000000005,5.54861,11.306,0
7.5257,7.1548300000000005,3.9159599999999997,10.8371,8.85346,7.00047,8.9309,8.49278,7.2904100000000005,6.0281199999999995,1
9.10713,8.35235,5.262580000000001,8.91954,6.99742,7.509519999999999,7.946060000000001,7.228839999999999,6.2811900000000005,7.5437199999999995,1
8.34618,9.26607,4.20032,8.60736,10.0783,8.207189999999999,8.52517,7.097160000000001,8.24364,7.78822,1
5.51842,10.0309,9.34944,4.63212,6.27733,7.5549100000000005,8.46835,3.8623,4.99885,11.578,0
5.7778,9.65735,7.2024,7.20725,6.30002,6.41211,7.43065,4.484030000000001,5.06715,10.3432,0
6.91674404688411,6.02711344378717,4.80939187048129,9.08239159046633,10.200086633801401,8.130217697814901,8.542677142587909,7.969386430068541,7.0345668241224,6.048643796178251,1
8.13618,5.37102,4.37899,9.31242,6.24726,7.11567,8.473889999999999,7.837560000000001,5.46191,4.865130000000001,1
6.0676303014712,8.95425866597279,4.7433525655114295,8.17264303356357,9.394901281484891,12.7485608035089,7.3051113581640195,5.12977923525608,5.80878644720337,9.154985890762921,0
6.64685,10.7729,7.2946800000000005,6.062469999999999,5.906619999999999,9.54359,7.35497,6.45349,5.15789,11.212,0
5.772880000000001,10.3354,8.887,5.43454,6.1748400000000006,6.7503,7.595210000000001,4.86054,4.96612,11.4858,0
8.50382,5.067069999999999,6.33763,4.72804,7.035989999999999,9.82208,7.474530000000001,8.12508,7.05987,5.47973,1
6.62585,9.90793,6.62333,3.22864,6.35506,6.4659699999999996,7.681830000000001,5.49009,5.69268,11.0021,0
6.484606759588701,9.48339900456552,4.909280041930191,4.94095128332107,7.60765161812905,7.43356614487176,7.001280428886651,5.37527986719203,6.21018158562375,11.0580960772047,0
6.44576,8.36806,3.9915800000000004,9.114419999999999,8.6623,7.36252,8.64368,8.43802,5.79344,5.02865,1
7.273722335620179,10.231344248927599,7.9222641564483895,5.45492564728637,6.86996858994925,7.398058081633709,7.7197732201695395,4.94756004025656,5.88875033016539,10.401184049006199,0
6.99895,7.312239999999999,5.0553300000000005,5.97866,6.68014,13.0872,7.76872,5.68735,4.62268,4.90677,0
7.925680000000001,8.71968,4.134530000000001,9.46652,9.29468,8.70857,8.23077,7.21103,8.469489999999999,8.61582,1
5.58775,8.905510000000001,8.05136,7.436260000000001,5.99785,12.8834,6.95108,3.7834,5.95875,4.79862,0
6.5073099999999995,9.15879,5.64278,6.14745,6.8280199999999995,8.46412,6.99065,5.35901,4.99044,10.8968,0
7.87948,7.608280000000001,4.97966,7.92121,7.868360000000001,6.834,7.57572,6.8587,5.62879,4.6655,1
5.16254,8.758469999999999,5.53005,4.23117,7.18222,7.8160300000000005,7.15128,6.30687,4.86224,10.8589,0
6.60109201329615,8.71040833938171,6.449438286081509,6.364134553857941,7.16143639581939,8.1009873425792,7.80336875330991,5.62155554498547,6.34997027719433,9.85934367190681,0
4.77243,9.909189999999999,8.12801,6.83414,9.16077,7.6898800000000005,8.73663,4.66177,5.03836,11.4614,0
9.232389999999999,6.07038,4.22467,9.83062,9.129589999999999,6.79741,8.67486,7.271210000000001,7.057919999999999,4.05777,1
9.61858,7.4256,4.45036,8.82194,7.966239999999999,7.4485600000000005,8.61607,7.68273,5.9131599999999995,4.8013699999999995,1
6.88305,6.63892,4.39772,9.21013,10.6709,6.32336,8.48905,7.92385,8.92988,5.75649,1
7.304939999999999,8.53899,4.38206,6.2641800000000005,9.7166,12.2341,7.76227,5.55715,4.9798,5.725280000000001,0
5.952369999999999,10.3927,5.91345,4.15848,6.0235199999999995,9.0738,6.86817,6.64283,4.05508,11.4296,0
6.98177,7.5114,4.18018,8.35966,9.6526,6.8757,9.12637,8.741,6.9239,7.38438,1
6.20549877294682,9.47795072985051,5.96739677079005,6.31113566432147,7.58545650884904,12.709253505724599,8.007670618341558,5.09265258254083,5.33352938344646,6.8379904433466505,0
5.361280000000001,6.82072,4.99677,3.7598,6.8297300000000005,10.9352,7.89648,4.97772,4.69075,4.3069,0
7.15257,7.91795,4.1028400000000005,8.24585,7.47231,9.00437,7.618469999999999,7.493869999999999,6.5881300000000005,5.3760900000000005,1
6.19309,9.5386,6.6013,6.93819,5.246090000000001,7.31893,6.9340399999999995,5.11802,6.1293,10.3481,0
9.260689999999999,6.963430000000001,4.65206,9.76528,7.32332,6.848139999999999,8.56793,7.26835,5.52444,5.41046,1
6.742560000000001,9.40949,6.846189999999999,5.49831,5.99514,6.63006,7.493310000000001,4.46307,5.66575,10.4706,0
5.78585,8.88084,4.256959999999999,9.67915,10.4604,5.84091,8.24864,7.34622,6.5002699999999995,4.679119999999999,1
6.25056,9.64503,5.70405,5.29842,7.59714,7.953360000000001,7.41595,5.34629,3.88786,10.4376,0
7.05853,7.84115,3.78237,8.77148,10.9126,6.2395,9.06221,8.1928,7.79042,5.06781,1
6.23651,8.69053,5.09903,3.4386400000000004,6.11384,7.933889999999999,8.27881,4.99616,4.98219,11.1233,0
8.31906448293612,7.72186045873222,4.77299742260653,9.33407035445627,8.58217052220899,7.179604603400309,8.438518663644981,6.5977667212656,6.053465227228349,7.460221935303861,1
5.96593,8.52096,5.208880000000001,5.0881,6.66095,8.97869,7.87835,5.33202,5.62142,9.061869999999999,0
6.777961430541871,9.771838419056401,5.4539197499949905,4.63222972991719,6.82352968115245,8.213132727674331,7.69407635154745,5.622658213915269,5.99498568446815,10.6831249564872,0
7.627643833473471,7.44729031740424,5.08255199483072,7.53270186737992,9.444927544241619,7.686449648941751,8.27989676329892,7.08876062107387,9.0449886631896,6.720360472760181,1
6.01394,9.88754,4.7397599999999995,4.15912,7.97337,6.677560000000001,7.24328,5.86594,5.27139,9.41849,0
8.1013,5.67023,3.99781,9.78202,7.497910000000001,7.0239,7.92342,7.086880000000001,5.71221,4.25025,1
9.275960000000001,8.03978,3.9607,7.972910000000001,8.920960000000001,8.47666,8.15033,7.283239999999999,7.4286,5.740469999999999,1
6.52858187537285,9.07915754571357,6.7378749919284,5.84716499044091,6.58607312571233,7.7616763919356,7.87979495325342,5.44052568309536,5.865999389091849,10.7471767366193,0
508.92501777929,232.14086985371003,0.0,3606.50604909216,3581.5923831939795,50.074683888628996,647.643577461498,1137.35960253681,2003.16305322357,40.5243153430181,1
9.86453,9.27714,3.74609,8.16428,8.41553,8.759780000000001,7.97986,7.94688,7.036810000000001,9.93039,1
5.02297,9.09901,6.07149,6.16495,6.748710000000001,6.80576,6.968560000000001,4.11977,5.04509,10.6066,0
6.98283,6.642689999999999,4.20541,11.0241,9.02471,9.52887,8.78351,8.11192,6.94188,5.21655,1
7.95135131331208,8.53426684431706,5.20618979072419,6.927928303276991,9.53943921985794,10.509945218728198,7.60924445826761,6.56920852499033,6.948103917372491,5.935520247506,1
7.91481559374867,7.94811237064224,4.953392211296389,9.35399687652947,8.257435838888611,6.759477500261481,7.98669346104784,6.834490374693639,6.78578818051337,6.26722374560349,1
6.86593710417711,9.764510814100179,5.12443595291261,5.083594246515769,8.05641106954048,8.08516768127033,8.159539675880849,5.443318764391,5.59432771920468,11.065948381903501,0
8.97381,6.07063,4.03704,7.54513,6.50603,6.5731399999999995,8.72515,7.682239999999999,6.6887300000000005,4.0681,1
6.60155,10.8629,7.180560000000001,5.31144,7.87683,7.54663,6.648960000000001,4.6599900000000005,4.90568,10.7149,0
6.76591618429428,9.94569072457682,6.37498944416421,6.56816385990331,8.93580665194793,7.74334928771935,7.25808658431138,6.47881681217966,6.01102910040841,11.7498048624014,0
8.19143361081847,8.04128678524386,4.80823905797783,9.661038377245081,9.87557482544465,7.280428997013299,8.48609488885238,7.8349655084025995,7.11152574725833,6.5155794910703895,1
5.86645,9.36613,4.31455,5.3959,6.8019300000000005,13.0313,6.84841,5.54776,5.83405,4.28918,0
7.5110506231997,10.1185929695726,6.044851815519889,5.540119648660999,6.5458192787979295,7.79381391722291,7.597097143798231,5.23590085784738,5.82457096914325,10.61266288146,0
8.277569999999999,5.53869,5.31347,9.19533,9.795739999999999,6.54624,8.028030000000001,7.53565,6.58569,4.7702800000000005,1
6.971423185117789,9.007407770349099,5.19319534418924,5.5780381671479295,7.550374665419099,7.28715656024616,7.99936268107325,5.572951445391201,5.89311650308238,11.4812146741279,0
9.628169999999999,6.709689999999999,3.7895,8.40174,8.032119999999999,7.185230000000001,8.485510000000001,7.979360000000001,6.24406,4.50373,1
7.4785619163839,9.48434626557366,7.02759219235155,4.90477094115985,7.030157996356679,7.57554781012967,7.5953470860098395,5.36309970504938,7.246475868277381,11.258485258584301,0
5.56872,9.497530000000001,8.42544,7.12825,6.33915,6.42404,6.69803,4.76544,5.99866,9.296339999999999,0
5.89404,10.8533,7.7275,7.39025,5.89011,7.10865,7.3410899999999994,4.69987,6.05005,11.072000000000001,0
5.37186,10.2341,6.82044,4.6804,5.78976,7.29035,7.06244,6.787039999999999,4.99264,10.8406,0
6.23148,10.5313,5.42163,6.989889999999999,5.96551,7.39823,6.8163,5.1082,5.11484,10.8748,0
6.6668899999999995,10.1826,4.09049,3.9152199999999997,6.98698,8.551260000000001,7.30081,5.22853,5.13316,10.3407,0
6.58435,10.5714,7.80479,7.1213,5.46316,7.486910000000001,7.84727,6.08064,4.6708300000000005,10.325999999999999,0
5.31734,10.3837,6.7967,4.83512,6.32637,7.362360000000001,7.6315800000000005,5.14392,5.92459,10.9245,0
7.97197,8.77357,3.86956,7.278910000000001,10.186,10.2157,8.27617,7.44793,6.16249,6.644080000000001,1
6.37009404131676,6.04070596423269,5.18044661223646,7.49410889872968,10.1798309621813,8.313206535688929,8.54609462316824,6.57039204618129,8.736139544091309,6.63535546988175,1
7.31165,6.18353,4.900930000000001,10.4734,8.16624,6.913710000000001,8.03323,6.804939999999999,8.00137,7.081989999999999,1
5.47788,10.1235,7.0749699999999995,3.9449099999999997,6.581919999999999,5.84989,6.8639399999999995,6.3481,5.46924,12.2435,0
5.14027,9.23808,6.22727,3.86291,6.31614,13.3596,6.60089,5.23276,5.03239,4.39536,0
6.99445,9.390369999999999,8.03625,6.802919999999999,6.18689,7.140560000000001,7.607130000000001,4.81804,5.42197,9.7642,0
5.53274,10.6921,4.37239,7.211410000000001,6.7464,7.82713,7.056360000000001,5.902480000000001,4.9808900000000005,11.0836,0
8.85475,8.449530000000001,4.0659,7.519769999999999,7.136369999999999,9.24638,7.586939999999999,7.7518899999999995,6.5918,7.589110000000001,1
9.161480000000001,6.516780000000001,3.8209699999999995,9.25102,8.31317,6.13771,8.89231,7.6722399999999995,6.769880000000001,3.9704300000000003,1
8.73987,5.6076,4.66225,9.62359,9.033610000000001,6.98079,8.868039999999999,8.07435,7.18398,4.36017,1
6.37894,6.89969,3.9714400000000003,9.426860000000001,9.6762,6.694389999999999,8.78785,8.04005,8.16956,4.174119999999999,1
6.69493,9.54038,7.27365,3.3863300000000005,6.88767,6.602939999999999,7.547560000000001,4.6543,5.9118900000000005,9.5687,0
7.048463688850481,9.509459178714529,6.1191089542064105,5.552188000070321,6.32361891818589,7.18042227411529,9.123008369252052,5.46262982554237,5.22917750125642,11.1313414964569,0
7.4699858915415795,7.89022483966725,4.869323554636559,7.7850880159939,9.94720166141549,8.88876287808393,8.8281525520899,5.670890144791841,6.47588180609326,7.383498787977099,1
8.74474,9.74731,7.870189999999999,6.47774,7.32787,7.5952399999999995,7.004339999999999,4.527880000000001,5.7152199999999995,10.9619,0
9.12691,7.61516,3.991,8.4386,9.013589999999999,7.6875,8.736889999999999,7.615360000000001,8.46229,5.45467,1
6.35277,9.22333,7.47928,5.997380000000001,5.37739,7.0949100000000005,7.34887,4.9541699999999995,5.427919999999999,11.1229,0
6.647880000000001,8.05349,5.62119,3.07482,9.06165,12.1829,7.50523,5.8608,4.58368,4.2089,0
914.428833674373,205.55847813193,0.0,3919.9763728971798,3667.86634188456,1197.9962092733301,1133.6554026218598,1188.38779914785,100.352885667581,18.6140487677485,1
9.49909243898371,7.5659539257988095,4.95140524917044,9.39160531595664,8.460687821287381,7.96812969389274,8.15285510333691,7.42267064260726,6.00217464319543,6.01707464719535,1
8.46504180459533,6.696854634357551,4.86785685637471,6.646531956318389,8.78182952083528,7.2527705651353,8.52466286608563,6.632030121275361,6.74444985954168,6.562635694955139,1
8.7179,7.44136,4.05964,7.10533,7.472910000000001,9.2028,8.90543,8.90592,6.67227,4.56834,1
5.01452,8.79125,5.7842400000000005,3.0792,5.673430000000001,12.4414,7.07101,4.57635,4.60834,4.92077,0
7.529739999999999,8.788680000000001,6.6538,4.49178,6.44355,7.118110000000001,8.160639999999999,5.55633,5.43228,8.48709,0
7.3465940229800095,8.576428747868919,6.509379160947219,5.3267859370646296,6.1804225457538795,7.45409208341621,8.3793549360956,5.831089770522209,6.02461403206759,11.912217965059499,0
9.47258,9.45271,4.01772,8.27775,7.62792,7.33858,7.303669999999999,7.043819999999999,5.3205,6.695180000000001,1
7.162584738580519,7.5258387430608895,5.48091090545542,4.95505685589257,6.94528935493618,7.59936681737831,8.30401600156705,5.328445732401089,6.13543262050475,10.4123817095873,0
8.0426,5.59347,5.040830000000001,9.4032,6.7232,8.80377,7.90912,7.4918,5.67314,5.4427900000000005,1
7.43377,6.3981699999999995,4.49271,7.31027,8.34331,9.70055,9.151689999999999,6.516780000000001,7.092060000000001,4.7758199999999995,1
9.13575715133506,6.46527235271569,4.89664684317609,8.78841287449256,7.9296198322504905,6.83320473341571,8.1865985007761,6.46623871658542,8.203955636902961,5.6932677163768695,1
7.76061818061046,6.43828621812365,4.79288011824125,8.65124863330981,10.952312527745098,6.82198136748937,8.419793735268671,6.895523417979441,7.73663679478947,5.9754917219567405,1
7.2784,8.66355,3.8500300000000003,7.863739999999999,9.45277,10.56,7.85838,7.768860000000001,8.10055,6.77895,1
9.33875216373335,8.701688646945259,4.909353780847099,9.39408100413339,10.3947973033839,7.34026374393297,7.99372572399252,7.3951143513157795,7.7280625771014,6.187803786610349,1
6.88312,7.662710000000001,4.14866,9.08619,9.64898,8.22888,8.20712,8.12507,8.33438,5.5563400000000005,1
6.27945794958752,9.062408077582448,8.03374420493016,4.979155522900201,7.05169086284361,7.62180818935859,7.97158306409693,4.78045361397725,5.58622607733441,10.6228585675226,0
8.02748,8.98117,4.33978,9.056519999999999,8.12932,7.998130000000001,8.18202,6.65428,6.72472,7.145519999999999,1
7.47932492820079,7.02816105974702,4.89836569628012,8.96399046769482,8.68327483456707,9.002112913087661,8.13975087942674,6.8405194165501,7.20305891653797,6.45851596283625,1
6.887589999999999,9.33228,7.2906,5.33705,5.43203,7.509460000000001,8.334,5.42036,5.55551,10.8526,0
5.98746,9.01198,8.29756,5.3349400000000005,6.64273,8.22748,7.7981,4.65632,5.57983,10.1054,0
4.7988800000000005,9.854510000000001,6.653910000000001,4.8663300000000005,5.5636,6.55158,6.64429,4.0921400000000006,5.507280000000001,11.0658,0
9.386092789146561,9.06649626503485,4.99505605256733,8.622543493771,7.99649898139176,7.051125216836049,8.030709007549879,6.74804991151183,8.23399498318681,7.300947881761509,1
7.2149,8.89781,6.08689,5.88114,6.699319999999999,13.1361,7.613760000000001,5.91985,5.1687199999999995,7.08667,0
9.65924174661408,6.57997310832814,4.81396087991305,5.530487620160919,7.17973233486199,7.4753101547302405,8.2238917143448,6.92755823721946,6.93768851003689,6.317159705041361,1
6.12499,9.57185,7.978689999999999,5.42077,6.41349,8.103639999999999,7.65049,5.16315,5.29979,11.1545,0
7.52106,6.86907,4.63865,8.10234,9.07714,8.4482,8.87534,6.684139999999999,8.84764,5.79968,1
8.65841,7.75909,4.57032,8.77706,9.06677,7.54038,8.85634,7.59042,6.02853,5.800590000000001,1
5.3947199999999995,10.548,6.2801599999999995,4.99211,6.78792,6.05121,6.976089999999999,4.494,5.10228,10.2455,0
6.30055,6.585560000000001,3.9635800000000003,8.87514,9.828289999999999,6.41999,9.58995,8.94473,6.97146,5.3708599999999995,1
5.6363900000000005,6.32357,5.0017,5.3284,6.53704,11.3491,6.380730000000001,5.1829,5.02799,3.59974,0
7.1688258678949595,9.34182580837499,6.94703180324933,5.25652357942126,7.8096168514089594,7.263239089878909,7.2375000204656,5.597515554097001,6.4937111625357105,11.6353728875475,0
7.15257,7.91795,4.1028400000000005,8.24585,7.47231,9.00437,7.618469999999999,7.493869999999999,6.5881300000000005,5.3760900000000005,1
6.03397,9.09783,3.91824,7.604139999999999,9.21931,10.6206,8.69565,7.98849,5.84454,6.74016,1
8.9776,8.62885,5.28546,7.59588,7.967280000000001,7.28035,7.93496,7.317060000000001,7.12989,6.1538,1
6.21796,9.07795,6.02761,6.744689999999999,7.060739999999999,9.217,8.16734,6.12064,6.900930000000001,10.8615,0
9.200999224898382,9.80993697357809,6.30756878223825,4.51198183594127,8.16247950330384,6.3941218753746,7.86792478147947,5.415519929741759,6.417496658454359,11.2744704288103,0
8.80418,5.22925,4.74621,8.537930000000001,8.429780000000001,7.793880000000001,8.26263,7.394480000000001,7.86952,5.01941,1
7.525989999999999,7.2191,4.10515,8.5273,9.08126,7.779539999999999,9.057360000000001,8.384310000000001,7.271780000000001,5.99975,1
2185.83675614138,424.369915428159,0.337582286359901,2002.7870480092802,341.02738955785,34.1524715089275,507.154305506704,1126.38111254324,830.0014475076961,54.3476361008166,1
7.278289999999999,6.15687,3.7511400000000004,8.935189999999999,8.91198,7.00507,8.81502,7.94405,7.27239,4.74255,1
6.54689,10.8809,9.56738,5.25399,7.38,7.99259,7.25255,5.33881,5.44042,11.2449,0
6.24865,9.16812,6.13206,4.02965,6.07348,13.061,6.7461899999999995,4.69928,5.57875,6.851430000000001,0
6.45456,5.57904,4.47645,4.27029,7.858,10.5885,6.331980000000001,5.24686,4.91403,5.70022,0
7.49188042048721,9.04165616816919,6.663171821346889,4.74327900573598,6.678164228990379,7.522333620336009,7.92676793985893,5.47490073085179,6.08818117989441,12.171774695555301,0
9.115639999999999,8.44732,4.8057300000000005,7.08028,8.75109,7.88045,8.116589999999999,6.84157,6.74252,5.72168,1
9.712849189637769,7.362142345534219,4.891450154690861,7.350268779647091,7.868246900621981,8.13293314811031,8.523968771624611,7.512168068625621,6.85968744987799,6.2939667952622305,1
438.359468385309,626.381681666213,0.0,2605.54138955769,4702.95048490946,43.722968690202705,763.551781421088,982.108551805065,1880.6519240287198,23.0051635231265,1
6.309755259169,8.62350499733117,6.37212970481415,5.27242406613804,6.44167958592555,6.91058767846662,7.8807583137390305,5.17914848393092,5.35780529497357,11.262478768074901,0
6.84903698016662,9.878937749827118,8.89971034539614,5.32576687835651,6.5750944220423,7.122529423981449,8.431341419299379,5.56378486404563,5.94355279328902,10.745987454706302,0
917.970861506055,419.628748255148,0.0,2242.21183869047,2073.34532598843,63.2222728433745,849.338895078517,1046.26666948252,81.20322681372359,412.55564739021,1
6.818,9.17953,7.66511,4.12067,7.17249,7.83542,7.41557,6.4238,5.9588,11.6424,0
10.316186990642901,6.00424829783496,4.57450258211844,9.183876028724038,8.7837148032325,7.38924141682758,8.333586281023459,6.2957801216046905,7.03757199267095,6.129944988598269,1
7.5483,8.485510000000001,6.48059,4.00462,6.8285100000000005,12.5246,7.06305,4.73764,6.5932,4.22037,0
7.52995,8.05095,3.73841,8.6337,9.69829,7.862430000000001,7.64508,6.43918,8.461780000000001,4.1561699999999995,1
6.6052100000000005,9.12791,4.746,9.13827,8.14663,6.43144,8.45173,5.6878,5.78945,7.69343,1
6.51038901478271,9.16634850111026,5.732439339227951,5.2034296675135705,6.5317445246524795,8.312481769834,8.12608013311411,5.72959646991667,5.547085229126769,11.6393709732232,0
12.5675249228546,5.985826685760231,4.770254531522361,7.67618854936164,11.103767570676698,8.39013740349527,8.33716747446297,7.85772642508686,7.9348529893412,6.08864897102457,1
6.520490000000001,4.18752,4.81104,9.67142,11.2798,6.46253,8.95262,7.96552,9.16323,4.24503,1
6.73313,10.8498,7.68235,4.4116800000000005,6.29614,7.506530000000001,7.32947,4.2709,5.57115,9.74755,0
6.97901829190343,9.4116907418829,4.96666623617132,6.112841932743231,7.7592172955633405,7.94740818406944,7.876420960607059,5.5998701532073705,6.19355569269055,10.8859223141744,0
