iter	Logloss	F1	Accuracy
183	0.001777393959	1	1
184	0.001777388838	1	1
185	0.001777388838	1	1
186	0.001777383818	1	1
187	0.001777378698	1	1
188	0.001777373579	1	1
189	0.001777363404	1	1
190	0.001777358286	1	1
191	0.001777353168	1	1
192	0.001777348152	1	1
193	0.001777343035	1	1
194	0.00177733792	1	1
195	0.001777332804	1	1
196	0.001777327689	1	1
197	0.001777322575	1	1
198	0.001777317461	1	1
199	0.001777312348	1	1
